,A.LAND1
13:37:05.933,-1.0
13:37:06.137,-1.0
13:37:06.341,-1.0
13:37:06.544,-1.0
13:37:06.749,-1.0
13:37:06.951,-1.0
13:37:07.152,-1.0
13:37:07.356,-1.0
13:37:07.559,-1.0
13:37:07.763,-1.0
13:37:07.967,-1.0
13:37:08.172,-1.0
13:37:08.374,-1.0
13:37:08.575,-1.0
13:37:08.779,-1.0
13:37:08.981,-1.0
13:37:09.183,-1.0
13:37:09.387,-1.0
13:37:09.591,-1.0
13:37:09.795,-1.0
13:37:10.001,-1.0
13:37:10.207,-1.0
13:37:10.409,-1.0
13:37:10.611,-1.0
13:37:10.815,-1.0
13:37:11.017,-1.0
13:37:11.221,-1.0
13:37:11.423,-1.0
13:37:11.625,-1.0
13:37:11.830,-1.0
13:37:12.032,-1.0
13:37:12.239,-1.0
13:37:12.445,-1.0
13:37:12.650,-1.0
13:37:12.857,-1.0
13:37:13.061,-1.0
13:37:13.265,-1.0
13:37:13.467,-1.0
13:37:13.672,-1.0
13:37:13.874,-1.0
13:37:14.076,-1.0
13:37:14.287,-1.0
13:37:14.491,-1.0
13:37:14.696,-1.0
13:37:14.900,-1.0
13:37:15.106,-1.0
13:37:15.309,-1.0
13:37:15.511,-1.0
13:37:15.714,-1.0
13:37:15.917,-1.0
13:37:16.123,-1.0
13:37:16.325,-1.0
13:37:16.530,-1.0
13:37:16.735,-1.0
13:37:16.940,-1.0
13:37:17.146,-1.0
13:37:17.348,-1.0
13:37:17.552,-1.0
13:37:17.755,-1.0
13:37:17.958,-1.0
13:37:18.161,-1.0
13:37:18.369,-9.0
13:37:18.572,-4.0
13:37:18.775,-4.0
13:37:18.979,-4.0
13:37:19.182,-4.0
13:37:19.385,-4.0
13:37:19.587,-4.0
13:37:19.793,-4.0
13:37:19.995,-4.0
13:37:20.200,-4.0
13:37:20.413,-4.0
13:37:20.619,-4.0
13:37:20.822,-4.0
13:37:21.028,-4.0
13:37:21.233,-2.333
13:37:21.439,-1.5
13:37:21.641,-1.5
13:37:21.846,-1.5
13:37:22.055,-1.5
13:37:22.257,-1.5
13:37:24.569,-1.5
13:37:24.773,-1.5
13:37:24.976,-1.5
13:37:25.180,-1.5
13:37:25.385,-1.5
13:37:25.588,-1.5
13:37:25.794,-1.5
13:37:25.997,-1.5
13:37:26.205,-1.5
13:37:26.409,-1.0
13:37:26.611,-1.0
13:37:26.816,-1.0
13:37:27.019,-1.0
13:37:27.226,-1.0
13:37:27.432,-1.0
13:37:27.634,-1.0
13:37:27.838,-1.0
13:37:28.040,-1.0
13:37:28.243,-1.0
13:37:28.446,-1.0
13:37:28.648,-1.0
13:37:28.851,-1.0
13:37:29.054,-1.0
13:37:29.258,-1.0
13:37:29.463,-1.0
13:37:29.667,-1.0
13:37:29.869,-1.0
13:37:30.072,-1.0
13:37:30.278,-1.0
13:37:30.482,-1.0
13:37:30.684,-1.0
13:37:30.886,-1.0
13:37:31.088,-1.0
13:37:31.290,-1.0
13:37:31.492,-1.0
13:37:31.695,-1.0
13:37:31.896,-1.0
13:37:32.098,-1.0
13:37:32.305,-1.0
13:37:32.510,-1.0
13:37:32.714,-1.0
13:37:32.918,-1.0
13:37:33.121,-1.0
13:37:33.327,-1.0
13:37:33.530,-1.0
13:37:33.732,-1.0
13:37:33.935,-1.0
13:37:34.141,-1.0
13:37:34.343,-1.0
13:37:34.546,-1.0
13:37:34.751,-1.0
13:37:34.955,-1.0
13:37:35.161,-1.0
13:37:35.365,-1.0
13:37:35.568,-1.0
13:37:35.771,-1.0
13:37:35.975,-1.0
13:37:36.178,-1.0
13:37:36.382,-1.0
13:37:36.587,-1.0
13:37:36.790,-1.0
13:37:36.995,-1.0
13:37:37.202,-1.0
13:37:37.407,-1.0
13:37:37.614,-1.0
13:37:37.818,-1.0
13:37:38.021,-1.0
13:37:38.225,-1.0
13:37:38.428,-1.0
13:37:38.633,-1.0
13:37:38.838,-1.0
13:37:39.040,-1.0
13:37:39.245,-1.0
13:37:39.447,-1.0
13:37:39.649,-1.0
13:37:39.856,-1.0
13:37:40.061,-1.0
13:37:40.263,-1.0
13:37:40.469,-1.0
13:37:40.672,-1.0
13:37:40.877,-1.0
13:37:41.080,-1.0
13:37:41.284,-1.0
13:37:41.487,-1.0
13:37:41.694,-1.0
13:37:41.898,-1.0
13:37:42.101,-1.0
13:37:42.306,-1.0
13:37:42.513,-1.0
13:37:42.717,-1.0
13:37:42.921,-1.0
13:37:43.123,-1.0
13:37:43.326,-1.0
13:37:43.532,-1.0
13:37:43.736,-1.0
13:37:43.938,-1.0
13:37:44.143,-1.0
13:37:44.357,-1.0
13:37:44.563,-1.0
13:37:44.766,-1.0
13:37:44.974,-1.0
13:37:45.179,-1.0
13:37:45.383,-1.0
13:37:45.588,-1.0
13:37:45.799,-1.0
13:37:46.007,-1.0
13:37:46.210,-1.0
13:37:46.414,-1.0
13:37:46.617,-1.0
13:37:46.821,-1.0
13:37:47.023,-1.0
13:37:47.229,-1.0
13:37:47.432,-1.0
13:37:47.638,-1.0
13:37:47.846,-1.0
13:37:48.050,-1.0
13:37:48.253,-1.0
13:37:48.458,-1.0
13:37:48.660,-1.0
13:37:48.866,-1.0
13:37:49.070,-1.0
13:37:49.275,-1.0
13:37:49.479,-1.0
13:37:49.682,-1.0
13:37:49.886,-1.0
13:37:50.088,-1.0
13:37:50.291,-1.0
13:37:50.493,-1.0
13:37:50.698,-1.0
13:37:50.900,-1.0
13:37:51.103,-1.0
13:37:51.307,-1.0
13:37:51.511,-1.0
13:37:51.713,-1.0
13:37:51.917,-1.0
13:37:52.122,-1.0
13:37:52.326,-1.0
13:37:52.531,-1.0
13:37:52.734,-1.0
13:37:52.939,-1.0
13:37:53.144,-1.0
13:37:53.354,-1.0
13:37:53.556,-1.0
13:37:53.759,-1.0
13:37:53.966,-1.0
13:37:54.170,-1.0
13:37:54.373,-1.0
13:37:54.575,-1.0
13:37:54.780,-1.0
13:37:54.985,-1.0
13:37:55.189,-1.0
13:37:55.392,-1.0
13:37:55.599,-1.0
13:37:55.802,-1.0
13:37:56.007,-1.0
13:37:56.213,-1.0
13:37:56.417,-1.0
13:37:56.621,-1.0
13:37:58.974,-1.0
13:37:59.186,-1.0
13:37:59.395,-1.0
13:37:59.597,-1.0
13:37:59.799,-1.0
13:38:00.008,-1.0
13:38:00.215,-1.0
13:38:00.417,-1.0
13:38:00.620,-1.0
13:38:00.824,-1.0
13:38:01.043,-1.0
13:38:01.246,-1.0
13:38:01.453,-1.0
13:38:01.657,-1.0
13:38:01.865,-1.0
13:38:02.073,-1.0
13:38:02.277,-1.0
13:38:02.483,-1.0
13:38:02.685,-1.0
13:38:02.899,-1.0
13:38:03.104,-1.0
13:38:03.306,-1.0
13:38:03.510,-1.0
13:38:03.714,-1.0
13:38:03.920,-1.0
13:38:04.125,-1.0
13:38:04.336,-1.0
13:38:04.541,-1.0
13:38:04.744,-1.0
13:38:04.946,-1.0
13:38:05.150,0.762
13:38:05.352,0.773
13:38:05.555,0.773
13:38:05.766,0.778
13:38:05.978,0.691
13:38:06.186,0.383
13:38:06.399,0.239
13:38:06.604,0.352
13:38:06.806,0.374
13:38:07.010,0.357
13:38:07.214,0.352
13:38:07.417,0.352
13:38:07.620,0.352
13:38:07.823,0.352
13:38:08.026,0.352
13:38:08.229,0.352
13:38:08.434,0.352
13:38:08.642,0.352
13:38:08.849,0.352
13:38:09.051,0.352
13:38:09.256,0.352
13:38:09.460,0.352
13:38:09.666,0.352
13:38:09.869,0.361
13:38:10.071,0.361
13:38:10.279,0.361
13:38:10.482,0.412
13:38:10.690,0.412
13:38:10.895,0.412
13:38:11.105,0.412
13:38:11.310,0.412
13:38:11.514,0.412
13:38:11.724,0.412
13:38:11.930,0.34
13:38:12.132,0.34
13:38:12.336,0.336
13:38:12.538,0.34
13:38:12.741,0.336
13:38:12.943,0.336
13:38:13.150,0.336
13:38:13.357,0.336
13:38:13.571,0.336
13:38:13.778,0.336
13:38:13.983,0.336
13:38:14.186,0.336
13:38:14.391,0.336
13:38:14.593,0.336
13:38:14.796,0.416
13:38:15.001,0.278
13:38:15.208,0.322
13:38:15.411,0.167
13:38:15.614,0.091
13:38:15.820,0.0
13:38:16.025,0.0
13:38:16.236,0.0
13:38:16.439,0.0
13:38:16.645,0.0
13:38:16.855,0.0
13:38:17.070,0.0
13:38:17.275,0.0
13:38:17.484,0.0
13:38:17.691,0.0
13:38:17.895,0.0
13:38:18.103,0.0
13:38:18.306,0.0
13:38:18.511,0.0
13:38:18.717,0.0
13:38:18.924,0.0
13:38:19.126,0.0
13:38:19.331,0.0
13:38:19.538,0.0
13:38:19.751,0.0
13:38:19.958,-1.0
13:38:20.162,-1.0
13:38:20.366,-1.0
13:38:20.570,-1.0
13:38:20.794,-1.0
13:38:21.009,-1.0
13:38:21.275,-1.0
13:38:21.480,-1.0
13:38:21.685,-1.0
13:38:21.894,-1.0
13:38:22.096,-1.0
13:38:22.300,-1.0
13:38:22.506,-1.0
13:38:22.713,-1.0
13:38:22.919,-0.25
13:38:23.125,-0.25
13:38:23.328,-0.25
13:38:23.540,-0.25
13:38:23.748,-0.25
13:38:23.954,-0.25
13:38:24.159,-0.25
13:38:24.366,-0.25
13:38:24.575,-0.25
13:38:24.781,-0.25
13:38:24.984,-0.25
13:38:25.188,-0.25
13:38:25.391,-0.25
13:38:25.601,-0.25
13:38:25.806,-0.25
13:38:26.014,-0.25
13:38:26.221,-0.25
13:38:26.423,-0.25
13:38:26.627,-0.25
13:38:26.829,-0.25
13:38:27.032,-0.25
13:38:27.234,-0.25
13:38:27.436,-0.25
13:38:27.638,-0.25
13:38:27.841,-0.25
13:38:28.047,-0.25
13:38:28.250,-0.25
13:38:28.452,-0.25
13:38:28.655,-0.25
13:38:28.858,-0.25
13:38:29.067,-0.25
13:38:29.272,-0.25
13:38:29.476,-0.25
13:38:29.678,-0.25
13:38:29.882,-0.25
13:38:30.088,-0.25
13:38:30.294,-0.25
13:38:30.500,-0.25
13:38:30.705,-0.25
13:38:30.911,-0.25
13:38:33.285,-0.25
13:38:33.488,-0.25
13:38:33.689,-0.25
13:38:33.891,-0.25
13:38:34.093,-0.25
13:38:34.299,-0.25
13:38:34.503,-0.25
13:38:34.704,-0.25
13:38:34.910,-0.25
13:38:35.116,-0.25
13:38:35.324,-0.25
13:38:35.527,-0.25
13:38:35.730,-0.25
13:38:35.935,-0.25
13:38:36.139,-0.429
13:38:36.341,-0.429
13:38:36.543,-0.429
13:38:36.749,-0.429
13:38:36.959,-0.429
13:38:37.165,-0.429
13:38:37.368,-0.429
13:38:37.574,-0.429
13:38:37.778,-0.429
13:38:37.984,-0.429
13:38:38.187,-0.429
13:38:38.389,-0.429
13:38:38.595,-0.667
13:38:38.799,-1.0
13:38:39.003,-0.667
13:38:39.205,-0.667
13:38:39.411,-0.667
13:38:39.616,-0.667
13:38:39.821,-0.667
13:38:40.024,-0.667
13:38:40.230,-0.667
13:38:40.432,-0.667
13:38:40.634,-0.667
13:38:40.837,-0.667
13:38:41.041,-1.0
13:38:41.243,-1.0
13:38:41.446,-1.0
13:38:41.655,-1.0
13:38:41.859,-1.0
13:38:42.065,-1.0
13:38:42.268,-1.0
13:38:42.473,-1.0
13:38:42.676,-1.0
13:38:42.881,-1.0
13:38:43.086,-1.0
13:38:43.290,-1.0
13:38:43.492,-1.0
13:38:43.699,-1.0
13:38:43.900,-1.0
13:38:44.104,-1.0
13:38:44.311,-1.0
13:38:44.518,-1.0
13:38:44.723,-1.0
13:38:44.928,-1.0
13:38:45.132,-1.5
13:38:45.336,-1.5
13:38:45.542,-1.5
13:38:45.744,-1.5
13:38:45.951,-1.5
13:38:46.160,-1.5
13:38:46.371,-1.5
13:38:46.580,-1.5
13:38:46.782,-1.5
13:38:46.987,-1.5
13:38:47.192,-1.5
13:38:47.393,-1.5
13:38:47.598,-2.333
13:38:47.801,-2.333
13:38:48.005,-2.333
13:38:48.212,-2.333
13:38:48.416,-2.333
13:38:48.618,-2.333
13:38:48.825,-2.333
13:38:49.028,-2.333
13:38:49.230,-2.333
13:38:49.432,-2.333
13:38:49.640,-2.333
13:38:49.844,-4.0
13:38:50.049,-4.0
13:38:50.254,-4.0
13:38:50.459,-4.0
13:38:50.663,-4.0
13:38:50.868,-4.0
13:38:51.074,-4.0
13:38:51.276,-4.0
13:38:51.484,-4.0
13:38:51.686,-4.0
13:38:51.889,-4.0
13:38:52.095,-4.0
13:38:52.299,-4.0
13:38:52.506,-4.0
13:38:52.709,-4.0
13:38:52.915,-4.0
13:38:53.119,-4.0
13:38:53.321,-4.0
13:38:53.524,-4.0
13:38:53.736,-4.0
13:38:53.942,-4.0
13:38:54.148,-9.0
13:38:54.355,-9.0
13:38:54.557,-9.0
13:38:54.764,-9.0
13:38:54.970,-9.0
13:38:55.176,-9.0
13:38:55.381,-9.0
13:38:55.586,-9.0
13:38:55.793,-9.0
13:38:56.001,-9.0
13:38:56.209,-9.0
13:38:56.415,-1.0
13:38:56.617,-1.0
13:38:56.820,-1.0
13:38:57.027,-1.0
13:38:57.232,-1.0
13:38:57.440,-1.0
13:38:57.643,-1.0
13:38:57.855,-1.0
13:38:58.058,-1.0
13:38:58.265,-1.0
13:38:58.468,-1.0
13:38:58.671,-1.0
13:38:58.876,-1.0
13:38:59.082,-1.0
13:38:59.294,-1.0
13:38:59.498,-1.0
13:38:59.701,-1.0
13:38:59.904,-1.0
13:39:00.109,-1.0
13:39:00.314,-1.0
13:39:00.520,-1.0
13:39:00.725,-1.0
13:39:00.929,-1.0
