time_stamp,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
03:36:36,STABILIZE,0.0,1.5,-1000.0,0.0,0.0,0.0,-0.00043294220813550055,0.000966987747233361,0.02253934182226658,8.976267417892814e-05,0.0002584739704616368,0.001665587304159999,-35.3632622,149.1652375,0.0,-1.0,2.0,0.0,1500.0
03:36:40,AUTO,0.0,3.0,-998.0,0.0,1.0,0.0,-0.0009516188292764127,0.0011181512381881475,0.021487931720912457,0.00030770213925279677,0.00026781606720760465,0.0015179475885815918,-35.3632621,149.1652375,1.0,0.0,-1.5,0.0,1500.0
03:36:42,AUTO,0.0,1.5,-1000.0,0.5,0.0,0.0,-0.0005689947283826768,0.0016726545873098075,0.021093142218887806,0.00036777497734874487,0.00028354322421364486,0.00145798729499802,-35.3632621,149.1652374,22.5,0.0,0.0,-1.0,1500.0
03:36:43,AUTO,0.0,0.0,-1120.75,1.5,-0.25,0.75,0.0001919755231938325,0.0004089549111085944,0.02098436700180173,0.0012548041995614767,-0.0005096606182632968,0.001633787906030193,-35.3632621,149.16523742500002,198.75,0.0,0.0,-57.25,53745.0
03:36:44,AUTO,0.0,-0.5,-1010.5,46.0,-6.0,1.5,0.029603815637528896,-0.002063959778752178,0.020761514082551003,0.04611656069755554,-0.007108693011105061,0.002757289679720998,-35.36326205,149.16523745,1639.0,0.5,8.0,-147.0,53745.0
03:36:46,AUTO,4.0,-7.0,-1001.5,-67.0,-20.0,-32.0,-0.042235421016812325,0.00965771428309381,-0.07514433935284615,-0.06817098893225193,-0.02139916829764843,-0.0322399428114295,-35.36326095,149.1652453,4691.5,0.0,31.5,-148.0,53745.0
03:36:48,AUTO,-7.0,11.0,-1002.0,65.5,11.0,-1.0,-0.021216603578068316,-0.0007937592454254627,-0.09526010975241661,0.06524792313575745,0.010823960416018963,-0.0007031698478385806,-35.3632612,149.1652412,7264.5,-4.5,-57.0,-149.0,29966.0
03:36:50,AUTO,2.0,0.0,-998.5,-41.0,5.5,4.0,0.04354491084814072,-0.007610572036355734,-0.07413780502974987,-0.0416857935488224,0.004671376198530197,0.004701240919530392,-35.36326285,149.1652342,10261.5,-5.5,14.5,-149.5,6187.0
03:36:52,AUTO,-2.5,-0.5,-1000.5,24.0,9.5,-31.5,-0.012316722888499498,0.007436967687681317,-0.13288221508264542,0.023941392078995705,0.008892118348740041,-0.03138077259063721,-35.36326155,149.16523669999998,13347.0,8.0,-6.5,-151.5,6187.0
03:36:53,AUTO,-1.5,1.25,-999.5,12.25,-0.25,-8.75,0.008797151269391179,0.010841893265023828,-0.15304158255457878,0.011944987694732845,-0.0012104484776500612,-0.009003348066471517,-35.3632611,149.16523567500002,14908.0,-1.0,-7.25,-151.25,57004.0
