,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
15:39:45.419,1.3,0.1,124.0,782.0,0.1,0.0,0.0,70.0,10.0,120.0,47.0,44.0,3.0,23.0,3.0,65.0,38.0,19.0,21.0,17.0,96.0,61.0,0.0,1.0,25.0
15:39:49.604,1.5,0.1,66.0,874.0,0.1,0.0,0.0,40.0,50.0,80.0,80.0,1.0,40.0,4.0,17.0,83.0,21.0,11.0,38.0,96.0,77.0,8.0,0.0,1.0,40.0
15:39:53.627,1.1,0.1,238.0,1996.0,0.1,0.0,0.0,70.0,50.0,10.0,13.0,37.0,18.0,53.0,90.0,21.0,4.0,41.0,60.0,39.0,29.0,81.0,0.0,1.0,20.0
15:39:57.580,0.5,0.1,63.0,3186.0,0.1,0.0,0.0,20.0,20.0,190.0,50.0,34.0,17.0,42.0,10.0,90.0,113.0,104.0,15.0,42.0,15.0,23.0,0.0,1.0,20.0
15:40:01.589,0.5,0.1,74.0,360.0,0.1,0.0,0.0,40.0,130.0,10.0,99.0,44.0,12.0,23.0,77.0,10.0,38.0,10.0,83.0,33.0,52.0,19.0,0.0,1.0,25.0
15:40:05.540,0.9,0.1,246.0,776.0,0.1,0.0,0.0,40.0,100.0,60.0,41.0,22.0,25.0,21.0,2.0,8.0,3.0,68.0,46.0,81.0,31.0,75.0,0.0,1.0,30.0
15:40:09.562,1.1,0.1,34.0,363.0,0.1,0.0,0.0,40.0,50.0,130.0,24.0,16.0,5.0,91.0,10.0,9.0,113.0,70.0,42.0,33.0,43.0,3.0,0.0,1.0,15.0
15:40:13.602,1.3,0.1,51.0,99.0,0.1,0.0,0.0,10.0,70.0,60.0,70.0,6.0,38.0,57.0,27.0,3.0,68.0,65.0,23.0,12.0,49.0,19.0,0.0,1.0,45.0
15:40:17.609,0.3,0.1,51.0,2215.0,0.1,0.0,0.0,130.0,100.0,160.0,19.0,24.0,40.0,82.0,45.0,6.0,25.0,2.0,90.0,45.0,9.0,42.0,0.0,1.0,15.0
15:40:21.536,1.8,0.1,138.0,840.0,0.1,0.0,0.0,40.0,40.0,150.0,19.0,18.0,7.0,30.0,10.0,75.0,23.0,5.0,100.0,112.0,38.0,42.0,0.0,1.0,30.0
15:40:25.536,0.9,0.1,113.0,84.0,0.1,0.0,0.0,40.0,40.0,190.0,11.0,55.0,13.0,4.0,45.0,71.0,85.0,33.0,67.0,42.0,66.0,53.0,0.0,1.0,40.0
15:40:29.469,1.8,0.1,246.0,1187.0,0.1,0.0,0.0,50.0,40.0,210.0,2.0,32.0,2.0,29.0,3.0,15.0,38.0,48.0,7.0,60.0,43.0,4.0,0.0,1.0,40.0
15:40:33.635,0.5,0.1,28.0,1793.0,0.1,0.0,0.0,100.0,100.0,120.0,12.0,16.0,3.0,74.0,6.0,48.0,50.0,63.0,23.0,75.0,50.0,3.0,0.0,1.0,50.0
15:40:37.576,0.4,0.1,105.0,2738.0,0.1,0.0,0.0,40.0,40.0,60.0,53.0,26.0,10.0,115.0,15.0,11.0,33.0,41.0,81.0,34.0,5.0,41.0,0.0,1.0,35.0
