time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
18:43:10,1500.0,-0.0010126832639798522,0.0009818001417443156,0.021896706894040108,0.00024218292674049735,0.0001972755417227745,0.0016923868097364902,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,2.0,-1000.0,0.5,0.0,0.0,AUTO
18:43:12,1500.0,-0.0009220771691096681,0.0011122470522033317,0.021638541083250726,0.000312812568154186,0.00030767560903249044,0.0015242820206497396,-35.36326211428571,149.16523750000002,0.0,-0.14285714285714285,0.0,0.0,0.0,1.2857142857142858,-1000.0,0.5714285714285714,0.0,0.2857142857142857,AUTO
18:43:14,1500.0,0.0007284560581735734,0.0010258691618219018,0.021158670474375998,0.0027820453313844545,-0.00022820072315101112,0.0016752124897071294,-35.36326209999999,149.16523750000002,38.142857142857146,0.0,0.0,-17.0,0.0,0.7142857142857143,-1052.857142857143,3.142857142857143,0.14285714285714285,0.5714285714285714,AUTO
18:43:16,1500.0,0.0325297931364427,-0.0032117906084749848,0.021244047830502193,0.04241303354501724,-0.008057976413207749,0.0026886702980846167,-35.36326196666666,149.16523800000002,1767.6666666666667,2.1666666666666665,14.333333333333334,-143.5,0.3333333333333333,-1.8333333333333333,-1018.0,42.333333333333336,-7.166666666666667,1.8333333333333333,AUTO
18:43:18,1500.0,-0.042482660384848714,0.012341591801183919,-0.07929918790856998,-0.06043625886862477,-0.024421769737576444,-0.03301009194304546,-35.36326111666666,149.16524500000003,4668.0,-2.8333333333333335,26.333333333333332,-147.33333333333334,3.8333333333333335,-6.333333333333333,-1004.1666666666666,-59.333333333333336,-23.5,-33.333333333333336,AUTO
18:43:20,1500.0,-0.009039334394037724,-0.008903548296075314,-0.08102892488241195,0.06330692619085312,0.014232845976948738,0.005201044213026762,-35.363261460000004,149.16524054,7555.6,2.4,-55.6,-150.2,-7.2,11.0,-1002.8,63.6,14.4,4.2,AUTO
18:43:22,1500.0,0.01377881372657915,0.006642875028774142,-0.09475193917751312,-0.06587089349826176,-0.03575901252528032,0.01056030656521519,-35.36326196666667,149.1652348,10993.0,-12.666666666666666,22.333333333333332,-149.0,4.333333333333333,-2.0,-1000.3333333333334,-65.0,-35.0,9.666666666666666,AUTO
18:43:24,1500.0,-0.006616266997298226,-0.005421822308562696,-0.12123631685972214,0.014456019503995776,0.008047857554629445,-0.025345298927277327,-35.363262625,149.16523675,13908.5,3.25,-3.5,-152.0,-0.6,-0.2,-1000.2,13.6,7.8,-24.8,AUTO
18:43:26,1500.0,0.008202391676604748,0.007286987733095884,-0.16856297850608826,-0.0028093738947063684,0.0011379104107618332,-0.013752440921962261,-35.3632616,149.1652355,17630.0,0.0,3.0,-152.0,0.0,0.0,-1000.0,-2.0,1.0,-14.0,AUTO
18:43:28,1500.0,0.002429886721074581,0.004259542329236865,-0.19651997089385986,-0.0006211474828887731,0.0005799535429105163,-0.019366255030035973,-35.3632616,149.16523604999998,20559.5,-3.0,5.5,-153.0,0.0,0.0,-1000.0,0.0,1.0,-19.0,AUTO
18:43:30,1500.0,0.0013238982937764376,0.002466377103701234,-0.2294558472931385,0.0005873764312127605,-0.00015774527855683118,-0.019837054889649153,-35.36326175,149.1652366,23303.5,-2.5,3.25,-153.0,0.0,0.0,-1000.0,1.0,0.6,-19.6,AUTO
18:43:32,1500.0,0.0008908003219403327,0.004020393593236804,-0.24623039613167444,-0.0044740007336561876,0.000830795441288501,0.011746198375476524,-35.36326196666667,149.1652366,26030.333333333332,-4.0,-0.3333333333333333,-152.66666666666666,0.0,0.0,-997.5,-4.0,1.6666666666666667,11.5,AUTO
18:43:34,1500.0,0.003478947572875768,0.0014342887792736293,-0.20055725872516633,-0.00551815670914948,0.0011895599658600987,0.021529608592391013,-35.3632624,149.16523712,29342.6,-0.4,8.6,-152.4,0.6,-0.8,-1000.0,-4.2,1.8,20.8,AUTO
18:43:36,1500.0,-0.0004616624064510688,0.001320581747374187,-0.16744174559911093,0.00246407693096747,0.0002277869110306104,0.016282985918223858,-35.36326233333333,149.16523795,32267.666666666668,0.0,2.8333333333333335,-153.0,0.0,0.0,-1000.1666666666666,3.1666666666666665,0.8333333333333334,15.833333333333334,AUTO
18:43:38,1500.0,0.0014399190549738705,0.0011572233925107867,-0.13759904727339745,0.0014265978970797732,9.996353765018284e-05,0.010836807079613209,-35.3632622,149.1652379,35780.25,0.0,0.0,-153.0,0.0,0.0,-1000.0,2.0,1.0,10.25,AUTO
18:43:48,1500.0,0.0015192760232215126,0.001308176782913506,-0.0918224739531676,5.793008798112472e-05,0.00037881257594563067,0.006713105520854394,-35.363262,149.1652374,44976.833333333336,-1.0,0.3333333333333333,-153.0,0.0,0.0,-1000.0,1.1666666666666667,1.0,6.5,AUTO
18:43:50,1500.0,-0.02442693892468621,0.012129744825263819,0.19998192368075252,0.012206074471275011,-0.0524569284170866,0.24849357130005956,-35.36326308333333,149.16523571666667,48211.833333333336,-20.5,-24.333333333333332,-115.0,2.0,5.833333333333333,-957.0,13.166666666666666,-51.5,248.33333333333334,AUTO
18:43:52,1500.0,0.026800298877060414,-0.012154296226799487,0.2669429510831833,0.05842620590701699,0.036586768180131915,-0.03416971601545811,-35.36326355999999,149.16523367999997,49785.2,18.0,24.8,-41.8,-2.0,-5.5,-974.6666666666666,51.166666666666664,37.833333333333336,-33.333333333333336,AUTO
