time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
12:15:30,0.00029663871828233823,0.001485559914726764,0.027706332504749298,0.0002216998254880309,0.0003275769850006327,0.002442342694848776,583940.0,-35.3632621,149.1652374,0.0,-0.5,0.5,0.0,0.0,1.5,-999.5,0.0,0.0,0.0,STABILIZE
12:15:32,-0.00012249989958945662,0.0013603331753984094,0.02595764398574829,0.00015379043179564178,0.00034250537282787263,0.002055135788396001,583930.0,-35.36326215,149.1652375,0.0,-1.5,2.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE
12:15:34,-0.0003190796705894172,0.0011580585269257426,0.0254061296582222,0.0001853138383012265,0.00024316247436217964,0.001982196932658553,583930.0,-35.3632622,149.1652375,0.0,-1.0,2.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE
12:15:38,-0.0007838896126486361,0.0009186991956084967,0.023867501877248287,0.00026772741694003344,0.00021547562209889293,0.0018347808509133756,583940.0,-35.3632621,149.1652375,0.0,-1.0,0.0,-1.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,STABILIZE
12:15:44,-0.000787430233322084,0.0009504807181656361,0.022020559757947922,0.00027845805743709207,0.0002507023862563074,0.001616112980991602,583932.5,-35.3632622,149.1652375,0.0,-1.0,0.25,-1.5,0.0,1.0,-1000.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,STABILIZE
12:15:48,-0.00043520249892026186,0.0009998065264274676,0.02092735345164935,0.0003085686281944315,0.0002489926215882103,0.0014874508682017524,583922.5,-35.3632622,149.1652375,0.0,-1.0,2.0,1.0,0.0,1.3333333333333333,-1000.0,0.0,0.0,0.3333333333333333,STABILIZE
12:15:50,-0.000696175741419817,0.0009884691098704934,0.020569555771847565,0.00027308473363518715,0.0002845650305971503,0.0013986145107386012,583913.3333333334,-35.3632622,149.1652375,1.6666666666666667,-1.0,1.8333333333333333,1.3333333333333333,0.0,1.6666666666666667,-1000.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,AUTO
12:15:52,-0.00035143623002416763,0.0011923138129835327,0.02021113472680251,0.0002664000397392859,0.0002983934343016396,0.0013768126567204793,583895.0,-35.36326209999999,149.1652375,0.0,0.0,0.16666666666666666,2.3333333333333335,0.0,1.1666666666666667,-1000.0,0.3333333333333333,0.5,0.5,AUTO
12:15:56,0.001582380538062959,0.0009864825569820823,0.019800574829181034,0.0023714972970386348,-0.0016642878084288288,0.0014806587569182739,583928.3333333334,-35.36326209999999,149.1652374,33.666666666666664,0.0,0.0,-16.166666666666668,0.0,0.6666666666666666,-1054.1666666666667,2.8333333333333335,-1.1666666666666667,0.6666666666666666,AUTO
12:15:58,0.03700513889392217,-0.003911353958149751,0.015085468456769982,0.03968625205258528,-0.006979278211171429,-0.0027452524130543074,585838.3333333334,-35.3632619,149.16523816666668,1932.6666666666667,2.8333333333333335,16.833333333333332,-144.33333333333334,0.3333333333333333,-2.5,-1011.8333333333334,39.833333333333336,-5.666666666666667,-3.3333333333333335,AUTO
12:16:00,-0.049345170147717,0.0069292045664042234,-0.08092485244075458,-0.03485681861639023,-0.019842753109211724,-0.027130032850739855,588893.3333333334,-35.36326095,149.16524546666668,4987.833333333333,-1.1666666666666667,16.5,-148.0,2.6666666666666665,-4.0,-1004.0,-34.0,-18.333333333333332,-26.833333333333332,AUTO
12:16:02,0.011459357105195522,0.0017781747058810045,-0.09448036303122838,0.06467641890048981,0.010900943074375391,0.0024417690340972817,591986.6666666666,-35.363261433333335,149.16523878333336,8080.0,-4.833333333333333,-50.166666666666664,-151.16666666666666,-5.833333333333333,10.666666666666666,-1002.8333333333334,65.0,11.166666666666666,1.6666666666666667,AUTO
12:16:04,0.010964132030494511,-0.005312497223106523,-0.08546797186136246,-0.052819006222610675,-0.0009981200176601608,-0.011742073416826315,594955.0,-35.363262433333325,149.16523523333333,11048.666666666666,-0.6666666666666666,14.666666666666666,-149.83333333333334,1.3333333333333333,-2.1666666666666665,-999.6666666666666,-51.833333333333336,-0.3333333333333333,-11.666666666666666,AUTO
12:16:06,0.0013508868966406833,0.004241791165744265,-0.13596130659182867,0.013072621387739977,0.004687546577770263,-0.019472026421378057,598068.3333333334,-35.36326185000001,149.16523608333335,14164.0,2.5,-4.0,-152.33333333333334,-1.3333333333333333,0.16666666666666666,-1000.0,13.5,5.0,-19.166666666666668,AUTO
12:16:08,0.0075786414090543985,0.005331974088524778,-0.1659324566523234,-0.002986223485398417,-0.001483309436783505,-0.013222096177438894,601200.0,-35.36326155,149.16523541666666,17295.666666666668,-2.6666666666666665,4.166666666666667,-152.5,0.0,0.0,-1000.0,-2.0,-0.3333333333333333,-13.166666666666666,AUTO
12:16:10,0.0027354189660400152,0.003407097887247801,-0.20081632087628046,0.000403859798097983,0.00048553862628371763,-0.02066470216959715,604325.0,-35.3632617,149.16523610000002,20420.5,-3.0,4.833333333333333,-153.0,0.0,0.0,-999.8333333333334,1.1666666666666667,0.8333333333333334,-20.333333333333332,AUTO
12:16:12,0.00254039594437927,0.0030530917768677077,-0.24115102738142014,0.00024394730765682956,0.0009348329622298479,-0.021043780880669754,607458.3333333334,-35.3632618,149.1652365333333,23554.166666666668,-2.0,3.0,-153.0,0.0,0.0,-1000.0,0.8333333333333334,1.3333333333333333,-20.666666666666668,AUTO
12:16:14,-0.005030004039872438,0.0038143604528158904,-0.23948658108711243,-0.007629768177866936,-0.0036918820929713546,0.025381235405802727,610782.0,-35.3632621,149.16523718,26876.4,-4.6,2.0,-153.0,0.0,0.4,-1000.2,-6.4,-2.4,24.8,AUTO
12:16:16,0.023453013505786657,-0.011341965990141034,-0.1982599968711535,0.010579084046185017,-0.001269325225924452,0.021936518761018913,613678.3333333334,-35.36326333333333,149.16523656666666,29772.5,2.5,6.166666666666667,-152.66666666666666,-0.5,-1.0,-999.0,11.333333333333334,0.0,21.333333333333332,AUTO
12:16:18,0.002926999339251779,0.009725339439076683,-0.16506695499022803,-0.010458821663632989,0.009225116732219854,0.01795116811990738,616756.6666666666,-35.36326221666667,149.16523715,32849.333333333336,7.0,12.833333333333334,-151.5,-0.5,-6.333333333333333,-1001.0,-8.833333333333334,9.666666666666666,17.333333333333332,LOITER
12:16:20,-0.2415164907773336,-0.19568597028652826,0.06280236037370439,0.22809535978982845,-0.32674551258484524,0.4239697257677714,619370.0,-35.36328235,149.16525618333333,35466.0,-29.5,-140.66666666666666,9.0,-29.333333333333332,37.5,-802.1666666666666,232.0,-326.1666666666667,424.3333333333333,LOITER
12:16:22,0.16629951850821575,-0.10613597027258947,0.3298761049906413,-0.3483967874199152,0.21967937238514423,0.0012355372309684753,616805.0,-35.36327766666667,149.16521711666667,32900.5,125.83333333333333,-142.83333333333334,152.5,-85.0,-42.666666666666664,-1089.5,-352.8333333333333,219.33333333333334,3.3333333333333335,LAND
12:16:24,0.06510865564147632,-0.0082043712415422,0.27963656683762866,-0.11091827290753524,0.016221814944098394,-0.011035292486970624,614671.6666666666,-35.36324293333333,149.16522433333333,30765.666666666668,80.33333333333333,84.33333333333333,10.333333333333334,-37.666666666666664,-44.0,-1054.8333333333333,-111.16666666666667,17.0,-8.833333333333334,LAND
12:16:26,0.009679388987327306,-0.00012392042359958091,0.26177601019541424,-0.0671355923016866,-0.0004900199128314853,-0.014843089195589224,614678.3333333334,-35.36321163333333,149.16524801666665,30774.166666666668,103.0,72.83333333333333,-25.333333333333332,-26.0,-26.5,-978.3333333333334,-66.83333333333333,0.6666666666666666,-12.0,LAND
12:16:29,-0.007810197605673845,-0.002014181576669216,0.25115130593379337,0.3475169191757838,0.0001684163580648601,-0.05849748539427916,613980.0,-35.363180316666664,149.16528955,30073.0,94.0,62.666666666666664,82.5,-20.833333333333332,49.333333333333336,-929.8333333333334,355.5,1.1666666666666667,-55.833333333333336,LAND
12:16:31,0.021107261612390477,-0.0013296351147194703,0.2281516765554746,0.33194583406051,-0.003825100876080493,-0.008433173721035322,611075.0,-35.36315988333333,149.16529839999998,27170.5,79.66666666666667,18.5,180.83333333333334,-15.833333333333334,-13.666666666666666,-966.5,326.6666666666667,-2.1666666666666665,-5.666666666666667,LAND
12:16:33,-0.016584290569880977,-0.0015838639713668574,0.2174100602666537,-1.0326828857262929,0.005253153775508205,-0.010932457788536945,606186.6666666666,-35.363138283333335,149.16529341666669,22284.166666666668,91.0,-2.5,236.66666666666666,-9.833333333333334,1.1666666666666667,-992.1666666666666,-1027.0,6.333333333333333,-8.833333333333334,LAND
