time_stamp,alt,MODE_AUTO,MODE_LOITER,MODE_RTL,MODE_STABILIZE,vx,vy,vz
12:15:30.874,583940,0,0,0,1,0,0,0
12:15:31.075,583940,0,0,0,1,-1,1,0
12:15:31.279,583940,0,0,0,1,-1,1,0
12:15:31.481,583940,0,0,0,1,-1,1,0
12:15:31.686,583940,0,0,0,1,-1,1,0
12:15:31.887,583940,0,0,0,1,-1,1,0
12:15:32.088,583940,0,0,0,1,-1,1,0
12:15:32.291,583940,0,0,0,1,-1,1,0
12:15:32.492,583940,0,0,0,1,-1,1,0
12:15:32.693,583940,0,0,0,1,-1,1,0
12:15:32.895,583930,0,0,0,1,-1,2,0
12:15:33.096,583930,0,0,0,1,-2,2,0
12:15:33.298,583930,0,0,0,1,-2,2,0
12:15:33.511,583930,0,0,0,1,-2,2,0
12:15:33.714,583930,0,0,0,1,-2,2,0
12:15:33.923,583930,0,0,0,1,-2,2,0
12:15:34.125,583930,0,0,0,1,-2,2,0
12:15:34.333,583930,0,0,0,1,-2,2,0
12:15:34.536,583930,0,0,0,1,-2,2,0
12:15:34.739,583930,0,0,0,1,-2,2,0
12:15:34.948,583930,0,0,0,1,-1,2,0
12:15:35.150,583930,0,0,0,1,-1,2,0
12:15:35.352,583930,0,0,0,1,-1,2,0
12:15:35.556,583930,0,0,0,1,-1,2,0
12:15:35.762,583930,0,0,0,1,-1,2,0
12:15:35.968,583930,0,0,0,1,-1,2,0
12:15:36.176,583930,0,0,0,1,-1,2,0
12:15:36.380,583930,0,0,0,1,-1,2,0
12:15:36.583,583930,0,0,0,1,-1,2,0
12:15:36.792,583930,0,0,0,1,-1,2,0
12:15:36.995,583920,0,0,0,1,-1,0,-2
12:15:37.197,583920,0,0,0,1,-1,0,-2
12:15:37.399,583920,0,0,0,1,-1,0,-2
12:15:37.602,583920,0,0,0,1,-1,0,-2
12:15:37.805,583920,0,0,0,1,-1,0,-2
12:15:38.006,583920,0,0,0,1,-1,0,-2
12:15:38.211,583920,0,0,0,1,-1,0,-2
12:15:38.419,583920,0,0,0,1,-1,0,-2
12:15:38.623,583920,0,0,0,1,-1,0,-2
12:15:38.826,583920,0,0,0,1,-1,0,-2
12:15:39.028,583940,0,0,0,1,-1,0,-1
12:15:39.248,583940,0,0,0,1,-1,0,-1
12:15:39.452,583940,0,0,0,1,-1,0,-1
12:15:39.654,583940,0,0,0,1,-1,0,-1
12:15:39.859,583940,0,0,0,1,-1,0,-1
12:15:40.064,583940,0,0,0,1,-1,0,-1
12:15:40.268,583940,0,0,0,1,-1,0,-1
12:15:40.472,583940,0,0,0,1,-1,0,-1
12:15:40.674,583940,0,0,0,1,-1,1,0
12:15:40.879,583940,0,0,0,1,-1,1,0
12:15:41.081,583940,0,0,0,1,-1,1,0
12:15:41.286,583940,0,0,0,1,-1,1,0
12:15:41.495,583940,0,0,0,1,-1,1,0
12:15:41.700,583940,0,0,0,1,-1,1,0
12:15:41.902,583940,0,0,0,1,-1,1,0
12:15:42.105,583940,0,0,0,1,-1,1,0
12:15:42.311,583940,0,0,0,1,-1,1,0
12:15:42.517,583940,0,0,0,1,-1,1,0
12:15:42.725,583930,0,0,0,1,-1,1,0
12:15:42.931,583930,0,0,0,1,-1,1,0
12:15:43.135,583930,0,0,0,1,-1,1,0
12:15:43.337,583930,0,0,0,1,-1,1,0
12:15:43.543,583930,0,0,0,1,-1,1,0
12:15:43.747,583930,0,0,0,1,-1,1,0
12:15:43.955,583930,0,0,0,1,-1,1,0
12:15:44.158,583930,0,0,0,1,-1,1,0
12:15:44.361,583930,0,0,0,1,-1,1,0
12:15:44.565,583930,0,0,0,1,-1,1,0
12:15:44.768,583930,0,0,0,1,-1,0,-2
12:15:44.971,583940,0,0,0,1,-1,0,-2
12:15:45.173,583940,0,0,0,1,-1,0,-2
12:15:45.375,583940,0,0,0,1,-1,0,-2
12:15:45.587,583940,0,0,0,1,-1,0,-2
12:15:45.791,583940,0,0,0,1,-1,0,-2
12:15:46.000,583940,0,0,0,1,-1,0,-2
12:15:46.203,583940,0,0,0,1,-1,0,-2
12:15:46.413,583940,0,0,0,1,-1,0,-2
12:15:46.622,583940,0,0,0,1,-1,0,-2
12:15:46.826,583940,0,0,0,1,-1,0,-2
12:15:47.029,583940,0,0,0,1,-1,0,-2
12:15:47.231,583940,0,0,0,1,-1,0,-2
12:15:47.434,583940,0,0,0,1,-1,0,-2
12:15:47.641,583940,0,0,0,1,-1,0,-2
12:15:47.847,583940,0,0,0,1,-1,0,-2
12:15:48.056,583940,0,0,0,1,-1,0,-2
12:15:48.263,583940,0,0,0,1,-1,0,-2
12:15:48.465,583940,0,0,0,1,-1,0,-2
12:15:48.668,583940,0,0,0,1,-1,0,-2
12:15:48.870,583920,0,0,0,1,-1,2,1
12:15:49.074,583920,0,0,0,1,-1,2,1
12:15:49.276,583920,0,0,0,1,-1,2,1
12:15:49.480,583920,0,0,0,1,-1,2,1
12:15:49.694,583920,0,0,0,1,-1,2,1
12:15:49.904,583920,0,0,0,1,-1,2,1
12:15:50.107,583920,0,0,0,1,-1,2,1
12:15:50.311,583920,0,0,0,1,-1,2,1
12:15:50.516,583920,0,0,0,1,-1,2,1
12:15:50.720,583920,0,0,0,1,-1,2,1
12:15:50.923,583910,1,0,0,0,-1,1,1
12:15:51.125,583910,1,0,0,0,-1,3,3
12:15:51.328,583910,1,0,0,0,-1,3,3
12:15:51.530,583910,1,0,0,0,-1,3,3
12:15:51.733,583910,1,0,0,0,-1,3,3
12:15:51.939,583910,1,0,0,0,-1,3,3
12:15:52.141,583910,1,0,0,0,-1,3,3
12:15:52.345,583910,1,0,0,0,-1,3,3
12:15:52.548,583910,1,0,0,0,-1,3,3
12:15:52.752,583900,1,0,0,0,0,0,3
12:15:52.955,583890,1,0,0,0,0,0,2
12:15:53.157,583890,1,0,0,0,0,0,2
12:15:53.361,583890,1,0,0,0,0,0,2
12:15:53.570,583890,1,0,0,0,0,0,2
12:15:53.774,583890,1,0,0,0,0,0,2
12:15:53.977,583890,1,0,0,0,0,0,2
12:15:54.180,583890,1,0,0,0,0,0,2
12:15:55.815,583890,1,0,0,0,0,0,2
12:15:56.018,583890,1,0,0,0,0,0,2
12:15:56.220,583890,1,0,0,0,0,0,1
12:15:56.423,584070,1,0,0,0,0,0,-67
12:15:56.627,584070,1,0,0,0,0,0,-67
12:15:56.829,584070,1,0,0,0,0,0,-67
12:15:57.032,584070,1,0,0,0,0,0,-67
12:15:57.236,584070,1,0,0,0,0,0,-67
12:15:57.440,584070,1,0,0,0,0,0,-67
12:15:57.645,584070,1,0,0,0,0,0,-67
12:15:57.851,584070,1,0,0,0,0,0,-67
12:15:58.056,584070,1,0,0,0,0,0,-67
12:15:58.260,586410,1,0,0,0,5,28,-147
12:15:58.463,586800,1,0,0,0,8,40,-147
12:15:58.667,586800,1,0,0,0,8,40,-147
12:15:58.870,586800,1,0,0,0,8,40,-147
12:15:59.074,586800,1,0,0,0,8,40,-147
12:15:59.278,586800,1,0,0,0,8,40,-147
12:15:59.483,586800,1,0,0,0,8,40,-147
12:15:59.686,586800,1,0,0,0,8,40,-147
12:15:59.889,586800,1,0,0,0,8,40,-147
12:16:00.091,586800,1,0,0,0,8,40,-147
12:16:00.295,589090,1,0,0,0,-3,13,-149
12:16:00.497,589860,1,0,0,0,-3,-22,-148
12:16:00.699,589860,1,0,0,0,-3,-22,-148
12:16:00.902,589860,1,0,0,0,-3,-22,-148
12:16:01.108,589860,1,0,0,0,-3,-22,-148
12:16:01.312,589860,1,0,0,0,-3,-22,-148
12:16:01.514,589860,1,0,0,0,-3,-22,-148
12:16:01.717,589860,1,0,0,0,-3,-22,-148
12:16:01.921,589860,1,0,0,0,-3,-22,-148
12:16:02.126,591010,1,0,0,0,-2,-56,-149
12:16:02.328,592570,1,0,0,0,-7,-44,-152
12:16:02.532,592970,1,0,0,0,-8,-31,-153
12:16:02.735,592970,1,0,0,0,-8,-31,-153
12:16:02.940,592970,1,0,0,0,-8,-31,-153
12:16:03.143,592970,1,0,0,0,-8,-31,-153
12:16:03.346,592970,1,0,0,0,-8,-31,-153
12:16:03.554,592970,1,0,0,0,-8,-31,-153
12:16:03.759,592970,1,0,0,0,-8,-31,-153
12:16:03.961,592970,1,0,0,0,-8,-31,-153
12:16:04.170,594760,1,0,0,0,-1,20,-149
12:16:04.373,595530,1,0,0,0,3,15,-150
12:16:04.575,595920,1,0,0,0,4,10,-151
12:16:04.779,595920,1,0,0,0,4,10,-151
12:16:04.985,595920,1,0,0,0,4,10,-151
12:16:05.187,595920,1,0,0,0,4,10,-151
12:16:05.390,595920,1,0,0,0,4,10,-151
12:16:05.595,595920,1,0,0,0,4,10,-151
12:16:05.800,595920,1,0,0,0,4,10,-151
12:16:06.007,595920,1,0,0,0,4,10,-151
12:16:06.211,598660,1,0,0,0,1,-5,-153
12:16:06.415,599050,1,0,0,0,0,-3,-153
12:16:06.617,599050,1,0,0,0,0,-3,-153
12:16:06.820,599050,1,0,0,0,0,-3,-153
12:16:07.023,599050,1,0,0,0,0,-3,-153
12:16:07.225,599050,1,0,0,0,0,-3,-153
12:16:07.429,599050,1,0,0,0,0,-3,-153
12:16:07.632,599050,1,0,0,0,0,-3,-153
12:16:07.836,599050,1,0,0,0,0,-3,-153
12:16:08.039,599050,1,0,0,0,0,-3,-153
12:16:08.245,601000,1,0,0,0,-3,4,-152
12:16:08.449,602180,1,0,0,0,-3,6,-153
12:16:08.651,602180,1,0,0,0,-3,6,-153
12:16:08.855,602180,1,0,0,0,-3,6,-153
12:16:09.058,602180,1,0,0,0,-3,6,-153
12:16:09.266,602180,1,0,0,0,-3,6,-153
12:16:09.468,602180,1,0,0,0,-3,6,-153
12:16:09.671,602180,1,0,0,0,-3,6,-153
12:16:09.875,602180,1,0,0,0,-3,6,-153
12:16:10.081,602180,1,0,0,0,-3,6,-153
12:16:10.282,604910,1,0,0,0,-3,4,-153
12:16:10.486,605300,1,0,0,0,-3,4,-153
12:16:10.687,605300,1,0,0,0,-3,4,-153
12:16:10.894,605300,1,0,0,0,-3,4,-153
12:16:11.096,605300,1,0,0,0,-3,4,-153
12:16:11.299,605300,1,0,0,0,-3,4,-153
12:16:11.509,605300,1,0,0,0,-3,4,-153
12:16:11.713,605300,1,0,0,0,-3,4,-153
12:16:11.915,605300,1,0,0,0,-3,4,-153
12:16:12.119,606480,1,0,0,0,-2,3,-153
12:16:12.324,608040,1,0,0,0,-2,3,-153
12:16:12.526,608450,1,0,0,0,-2,3,-153
12:16:12.732,608450,1,0,0,0,-2,3,-153
12:16:12.941,608450,1,0,0,0,-2,3,-153
12:16:13.144,608450,1,0,0,0,-2,3,-153
12:16:13.346,608450,1,0,0,0,-2,3,-153
12:16:13.554,608450,1,0,0,0,-2,3,-153
12:16:13.757,608450,1,0,0,0,-2,3,-153
12:16:13.964,608450,1,0,0,0,-2,3,-153
12:16:14.166,610780,1,0,0,0,-5,3,-153
12:16:14.370,611170,1,0,0,0,-5,3,-153
12:16:14.572,611550,1,0,0,0,-5,2,-153
12:16:14.775,611550,1,0,0,0,-5,2,-153
12:16:14.983,611550,1,0,0,0,-5,2,-153
12:16:15.186,611550,1,0,0,0,-5,2,-153
12:16:15.389,611550,1,0,0,0,-5,2,-153
12:16:15.597,611550,1,0,0,0,-5,2,-153
12:16:15.801,611550,1,0,0,0,-5,2,-153
12:16:16.004,611550,1,0,0,0,-5,2,-153
12:16:16.208,613100,1,0,0,0,-3,1,-154
12:16:16.410,614260,1,0,0,0,8,11,-152
12:16:16.612,614640,1,0,0,0,11,14,-151
12:16:16.815,614640,1,0,0,0,11,14,-151
12:16:17.019,614640,1,0,0,0,11,14,-151
12:16:17.225,614640,1,0,0,0,11,14,-151
12:16:17.431,614640,1,0,0,0,11,14,-151
12:16:17.640,614640,1,0,0,0,11,14,-151
12:16:17.844,614640,1,0,0,0,11,14,-151
12:16:18.047,614640,1,0,0,0,11,14,-151
12:16:18.249,615790,1,0,0,0,13,17,-151
