,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
17:39:38.419,200.0,0.25,0.1,1000.0,30.0,1.7,11600.0,1000.0,32000.0,2650.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:42.438,200.0,0.25,0.1,1000.0,30.0,1.4,18000.0,1000.0,8975.0,2520.0,0.0,200.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:46.457,79991.0,0.25,0.1,1000.0,30.0,4.0,2400.0,1000.0,15954.0,360.0,0.0,1450.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:50.477,106461.0,0.25,0.1,1000.0,30.0,5.1,4500.0,1000.0,25127.0,260.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:54.489,200.0,0.25,0.1,1000.0,30.0,5.1,3100.0,1000.0,0.0,2460.0,0.0,1950.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:39:58.032,214071.0,0.25,0.1,1000.0,30.0,5.1,11800.0,1000.0,29991.0,2920.0,0.0,900.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:02.061,276432.0,0.25,0.1,1000.0,30.0,1.7,13500.0,1000.0,20353.0,1950.0,0.0,1700.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:06.093,300000.0,0.25,0.1,1000.0,30.0,0.0,11400.0,1000.0,14321.0,350.0,0.0,2000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:10.118,184487.0,0.25,0.1,1000.0,30.0,0.3,10800.0,1000.0,7054.0,1750.0,0.0,2000.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:14.132,200.0,0.25,0.1,1000.0,30.0,1.0,18000.0,1000.0,12025.0,2070.0,0.0,1950.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:18.162,293120.0,0.25,0.1,1000.0,30.0,0.0,5000.0,1000.0,11557.0,440.0,0.0,1300.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:22.178,200.0,0.25,0.1,1000.0,30.0,4.8,4400.0,1000.0,0.0,1630.0,0.0,2000.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:26.204,170850.0,0.25,0.1,1000.0,30.0,0.6,18000.0,1000.0,6276.0,3000.0,0.0,2000.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:30.231,184940.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,0.0,2520.0,0.0,1250.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:34.260,300000.0,0.25,0.1,1000.0,30.0,1.1,1500.0,1000.0,11345.0,2960.0,0.0,650.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:38.294,300000.0,0.25,0.1,1000.0,30.0,0.0,8400.0,1000.0,31648.0,860.0,0.0,1050.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:42.323,200.0,0.25,0.1,1000.0,30.0,2.4,10900.0,1000.0,17955.0,2920.0,0.0,100.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:46.341,77073.0,0.25,0.1,1000.0,30.0,0.0,17700.0,1000.0,32000.0,400.0,0.0,2000.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:50.366,222036.0,0.25,0.1,1000.0,30.0,1.4,3400.0,1000.0,32000.0,1120.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:54.377,200.0,0.25,0.1,1000.0,30.0,0.7,18000.0,1000.0,0.0,0.0,0.0,800.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:40:58.388,200.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,22874.0,520.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
