time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
13:36:54,1500.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE,-0.000633521587587893,0.0009296845819335431,0.022192589938640594,0.0002512556384317577,0.0002501222479622811,0.0015243195230141282,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0
13:36:56,1500.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE,-0.0004011890268884599,0.0009690815932117403,0.021439079195261,0.0003584151854738593,0.0003557410673238337,0.001575597794726491,-35.3632622,149.1652375,0.0,-1.0,2.0,0.0
13:37:00,1500.0,0.0,1.0,-1000.0,1.0,0.0,0.0,STABILIZE,-0.0008972782525233924,0.0010226115118712187,0.020404336974024773,0.0003896713024005294,0.00026143022114410996,0.0014530515763908625,-35.3632622,149.1652375,0.0,-1.0,1.0,1.0
13:37:02,1500.0,0.0,1.0,-1000.0,1.0,1.0,0.0,STABILIZE,-0.000946137763094157,0.001015219371765852,0.02014445699751377,0.0002515410305932164,0.00026170024648308754,0.0013644822756759822,-35.3632622,149.1652375,0.0,-1.0,2.0,2.0
13:37:04,128689.5,0.0,2.0,-1000.0,0.0,0.0,0.0,AUTO,-0.0010639858082868159,0.0010286575416103005,0.019869450479745865,0.00021961776656098664,0.0001738336868584156,0.0014060409157536924,-35.3632622,149.1652375,1.5,-1.0,1.0,1.0
13:37:06,255879.0,0.0,1.5,-1000.0,0.5,0.5,1.0,AUTO,-0.0007678010733798146,0.0013033125433139503,0.01962838228791952,0.00018558924784883857,0.00035810560802929103,0.0013364971382543445,-35.3632621,149.1652375,7.0,0.0,0.0,0.0
13:37:07,60282.0,0.0,1.5,-1000.0,0.75,0.75,0.25,AUTO,-0.000540940607606899,0.0015819278778508306,0.019472798332571983,0.00029933644691482186,0.0002625216875458136,0.0012765090505126864,-35.3632621,149.1652375,9.25,0.0,0.0,0.0
13:37:08,60282.0,0.0,0.5,-1064.0,1.5,2.0,0.5,AUTO,0.0008310267439810559,0.001126266666688025,0.019161374308168888,0.000884699635207653,0.0017157464171759784,0.0014409099821932614,-35.3632621,149.1652375,158.5,0.0,0.5,-46.0
13:37:10,138518.5,0.5,-5.0,-997.0,-0.5,24.0,-37.5,AUTO,0.04856155626475811,-0.0042773609748110175,0.002421570010483265,-0.0016113035380840302,0.023073438555002213,-0.036855072365142405,-35.363261800000004,149.16523890000002,2596.5,5.0,30.0,-148.0
13:37:12,216755.0,-1.5,3.0,-1003.0,37.5,-1.0,-23.0,AUTO,-0.06642157770693302,0.0032046683481894433,-0.0923323780298233,0.03729019174352288,-0.0019039767794311047,-0.022834804840385914,-35.363261,149.16524405,5644.5,-3.5,-25.0,-149.0
13:37:13,259146.0,-5.25,11.5,-1002.75,67.75,9.0,-2.0,AUTO,-0.007452602454577573,0.006624506204389036,-0.104413827881217,0.06731768883764744,0.008823587908409536,-0.0021376904769567773,-35.3632617,149.16523895,7190.75,-12.75,-57.5,-150.5
13:37:14,259146.0,0.5,7.5,-1000.0,19.0,-45.5,46.0,AUTO,0.04968076013028622,0.00276786251924932,-0.09457050636410713,0.017798731103539467,-0.04634304065257311,0.04679071204736829,-35.3632633,149.1652339,8746.5,-19.5,-22.5,-151.5
13:37:16,258693.5,-4.0,-6.5,-1004.0,-5.0,46.0,-74.5,AUTO,-0.021655033342540264,0.0014832010492682457,-0.09677702561020851,-0.006033748388290405,0.04574123863130808,-0.07509508915245533,-35.36326225,149.16523565,11835.5,29.0,8.0,-150.5
13:37:18,258241.0,0.5,1.0,-999.0,1.5,-11.0,1.0,AUTO,0.013417544774711132,0.017647685948759317,-0.1621411293745041,0.0007428731769323349,-0.012102621607482433,0.0013901208294555545,-35.36326015,149.1652345,14956.5,-9.0,-0.5,-152.0
13:37:19,160259.0,2.75,0.0,-1000.0,-8.75,-9.0,-5.75,AUTO,0.0070328259607777,0.004445655751624145,-0.16105781868100166,-0.009961458388715982,-0.010296641499735415,-0.005566974316025153,-35.363261025,149.1652348,16515.25,-13.25,10.0,-152.0
13:37:20,160259.0,1.5,0.0,-1000.5,0.0,-1.0,-21.0,AUTO,0.00013165193377062678,-0.0016580868104938418,-0.17494171112775803,-0.0009146578377112746,-0.001566399121657014,-0.020976006519049406,-35.363261800000004,149.16523565,18069.0,-7.5,8.5,-152.0
13:37:22,82355.0,0.0,0.0,-1000.0,2.5,2.5,-24.0,AUTO,0.002918502315878868,0.0021775870700366795,-0.22627904266119003,0.0024414692306891084,0.002382991835474968,-0.02415960654616356,-35.36326215,149.16523625000002,21186.0,-0.5,2.0,-153.0
13:37:24,4451.0,0.0,0.0,-1000.0,-0.5,1.5,-19.0,AUTO,0.0021838516113348305,0.0032846269896253943,-0.26877017319202423,-0.0017875228368211538,0.0008506097947247326,-0.018955545499920845,-35.3632621,149.16523660000001,24299.5,-1.0,3.5,-153.0
13:37:25,125614.0,0.0,0.25,-999.75,3.0,2.25,22.5,AUTO,-0.003160522668622434,0.005754334386438131,-0.26900096237659454,0.0020334292203187943,0.0015954312111716717,0.023136724485084414,-35.363262125,149.16523665,25855.25,-3.25,0.75,-152.25
13:37:26,125614.0,0.0,0.0,-999.0,1.5,-0.5,25.5,AUTO,0.008659645449370146,0.0024834031355567276,-0.24164997041225433,0.0008220975287258625,-0.0014042284747119993,0.026353374123573303,-35.36326235,149.16523669999998,27407.5,-4.0,3.5,-152.5
13:37:28,130301.0,0.0,-0.5,-1000.0,-2.5,1.0,17.5,AUTO,-0.0004903501721855719,0.0014301707851700485,-0.1990416944026947,-0.004146909341216087,0.0006520182942040265,0.018587284721434116,-35.3632624,149.16523775000002,30509.5,0.0,5.5,-152.0
13:37:30,134988.0,0.0,0.0,-999.5,-0.5,1.0,13.5,AUTO,0.0008139332639984787,0.0012054534745402634,-0.1676490604877472,-0.0019137802883051336,0.0004971220623701811,0.01389009179547429,-35.3632623,149.165238,33614.0,0.0,0.5,-152.0
13:37:31,213047.0,0.0,0.0,-999.75,2.25,1.0,11.75,AUTO,0.0011799206549767405,0.0013150221202522516,-0.15511688217520714,0.0012856916000600904,0.00030325830448418856,0.01229899376630783,-35.363262250000005,149.16523794999998,35170.0,0.0,0.0,-152.0
13:37:32,213047.0,0.0,0.0,-1000.5,3.0,2.0,10.0,AUTO,0.0014328312827274203,0.0011501976987347007,-0.14428971707820892,0.002520800451748073,0.0016423671040683985,0.010583086404949427,-35.3632622,149.16523784999998,36723.5,0.0,0.0,-152.0
13:37:34,218459.0,2.0,6.5,-994.5,61.5,-110.5,131.5,AUTO,-0.013849041424691677,0.00023615732789039612,0.20439060032367706,0.061345139518380165,-0.11208391562104225,0.13155924808233976,-35.363263700000005,149.16523515,39529.5,-23.0,-28.0,-107.5
13:37:36,223871.0,-2.5,-18.0,-962.0,-121.5,34.0,-21.5,AUTO,0.02102562552317977,-0.005889775464311242,0.18711784482002258,-0.12271763756871223,0.033028969541192055,-0.022258389741182327,-35.363263450000005,149.16523435,41225.0,19.5,26.0,-52.5
13:37:37,129874.0,-0.75,-2.0,-965.25,75.5,9.0,-16.0,AUTO,-0.0009967353544197977,0.015071646077558398,0.165870051831007,0.07416679710149765,0.008075496705714613,-0.016526125837117434,-35.3632616,149.1652372,41585.75,13.0,24.25,-17.5
13:37:38,129874.0,-1.0,-22.0,-992.5,-404.0,78.0,25.5,AUTO,-0.026728282682597637,0.004470717161893845,0.15498048067092896,-0.40517643094062805,0.07713465765118599,0.024647783488035202,-35.36326095,149.16523865,41561.5,1.0,2.0,9.5
13:37:40,109343.0,-22.0,-10.0,-1005.5,-39.0,-22.0,-287.0,AUTO,-0.005841435398906469,-0.109295304864645,-0.06547935493290424,-0.04040709137916565,-0.023565939161926508,-0.28751654317602515,-35.363255249999995,149.165235,41524.0,96.0,-36.5,-8.5
13:37:42,88812.0,-60.5,-28.5,-1013.5,178.5,11.0,-22.0,AUTO,0.020046989899128675,-0.15111426264047623,-0.16040779650211334,0.1776072382926941,0.009672692511230707,-0.022733319085091352,-35.3632217,149.16522265,41806.0,288.5,-89.0,-23.0
13:37:43,213586.0,-74.75,-33.75,-998.25,68.5,20.75,-8.75,AUTO,0.03566395351663232,-0.11997979879379272,-0.17181877046823502,0.06787852197885513,0.020196951227262616,-0.008997760036436375,-35.3631933,149.1652125,42072.75,349.0,-104.75,-29.0
13:37:44,213586.0,-77.5,-66.0,-998.5,-293.0,8.5,1.5,AUTO,0.04067830741405487,-0.10283509269356728,-0.1794925108551979,-0.29378846287727356,0.007387983845546842,0.0013421657495200634,-35.36316075,149.16520115,42375.5,377.0,-110.0,-31.0
13:37:46,193371.0,-72.0,-40.5,-1002.0,-12.5,22.5,-13.5,AUTO,0.042135804891586304,-0.06508368626236916,-0.19307778775691986,-0.0140666663646698,0.021790737751871347,-0.014227853156626225,-35.36309235,149.165178,43016.5,377.5,-107.5,-32.0
13:37:48,173156.0,-56.0,-35.0,-989.5,-118.0,47.5,-2.0,AUTO,0.046078914776444435,0.03181784227490425,-0.20121602714061737,-0.11851057410240173,0.04715387150645256,-0.0025167223066091537,-35.363032450000006,149.16515745,43664.5,270.5,-74.0,-23.5
13:37:49,275337.0,-35.5,-6.0,-995.0,153.25,25.25,-9.5,AUTO,0.032915196381509304,0.07785635627806187,-0.20452531054615974,0.15156636200845242,0.02472268883138895,-0.010751442750915885,-35.363012225,149.1651509,43844.5,171.75,-42.5,-11.25
13:37:50,275337.0,-16.0,1.0,-994.0,60.0,-50.0,-3.5,AUTO,0.02354533737525344,0.054226817563176155,-0.20642533153295517,0.058782994747161865,-0.05142427794635296,-0.004219600930809975,-35.363001749999995,149.16514725000002,43907.0,80.0,-16.0,-3.0
13:37:52,165594.0,-1.5,-6.0,-1000.5,8.5,-20.0,-6.0,AUTO,0.017522563692182302,0.006451061286497861,-0.21689210087060928,0.007583320140838623,-0.02109553851187229,-0.007074481807649136,-35.3629962,149.1651442,43944.5,10.5,8.5,-0.5
13:37:54,55851.0,0.5,3.0,-1033.5,86.0,2.0,1.5,RTL,0.012261498952284455,-0.00014671206008642912,-0.22662047296762466,0.08408360183238983,0.0013076125760562718,0.0009172842255793512,-35.3629958,149.16514365,44003.5,8.0,12.5,-14.5
13:37:55,121448.0,1.25,1.0,-1041.75,49.0,-1.0,1.25,RTL,0.007341540629568044,0.0004596999933710322,-0.22951777279376984,0.04733367636799812,-0.0019002647459274158,0.0004764563636854291,-35.362995575,149.1651439,44299.75,4.75,11.75,-49.0
13:37:56,121448.0,1.0,5.0,-1041.0,124.0,0.0,-1.5,RTL,-0.0008521215058863163,-0.0004960147343808785,-0.23246297985315323,0.12291552126407623,-0.0005868329026270658,-0.0026372262509539723,-35.36299545,149.16514475,45018.5,2.5,7.5,-89.0
13:37:58,180541.5,0.0,-2.0,-1009.5,41.0,-5.0,-1.0,RTL,0.01662334422871936,-0.003919238050002605,-0.23753899335861206,0.04029076360166073,-0.006253511877730489,-0.001489719667006284,-35.362995049999995,149.16514625,47535.0,2.5,3.5,-147.0
13:38:00,239635.0,2.0,-5.0,-1004.0,-68.0,-16.0,-34.0,RTL,-0.05627318471670151,0.01290879922453314,-0.3038031905889511,-0.06941189896315336,-0.016911965794861317,-0.035073344595730305,-35.36299265,149.16515199999998,50581.0,2.5,14.0,-147.5
13:38:01,261009.0,-3.75,7.75,-1001.0,59.5,3.75,-6.0,RTL,-0.04761686688289046,0.001957900691195391,-0.32258035987615585,0.058660090900957584,0.0030802843684796244,-0.007628807565197349,-35.36299305,149.16515085,52118.25,-20.75,-42.75,-149.0
13:38:02,261009.0,-5.0,10.5,-1001.0,39.5,-17.0,41.5,RTL,0.002558619249612093,-0.0055504117626696825,-0.30705389380455017,0.038430796936154366,-0.018280250020325184,0.04066176060587168,-35.36299515,149.16514555,53663.5,-28.0,-49.0,-150.5
13:38:04,236706.5,-4.0,3.0,-995.5,30.0,20.5,35.0,RTL,0.017361571546643972,0.0033828276209533215,-0.25684481114149094,0.02879912918433547,0.01983683370053768,0.03437301889061928,-35.362997050000004,149.16513785,56774.0,-3.0,-16.5,-150.0
13:38:06,212404.0,3.0,-7.0,-1000.5,-35.5,8.5,-1.0,RTL,0.024078027345240116,0.006828269921243191,-0.23455562442541122,-0.037126047536730766,0.008123333798721433,-0.0021481444127857685,-35.36299595,149.16513924999998,59838.5,6.0,40.0,-147.5
13:38:07,137903.0,3.5,-6.5,-1002.5,-13.0,0.25,0.75,RTL,-0.006458653009758564,0.00994607387110591,-0.23670916631817818,-0.01495400711428374,-0.0007346726197283715,-0.00016819580923765898,-35.362994825,149.1651433,61368.0,3.5,36.25,-150.0
13:38:08,137903.0,3.0,-4.0,-1001.5,40.5,-15.0,3.0,RTL,0.011302014463581145,-0.000334353419020772,-0.2368401661515236,0.0391568411141634,-0.01628990937024355,0.0020002498640678823,-35.3629942,149.16514610000002,62923.0,2.0,26.5,-152.5
13:38:10,189019.5,2.0,-4.5,-1004.0,-58.0,-21.5,-34.5,RTL,-0.05241491924971342,0.015512992511503398,-0.3155367970466614,-0.05937555152922869,-0.02349975425750017,-0.03610449284315109,-35.36299215,149.1651526,66028.0,-1.5,18.0,-150.5
13:38:12,240136.0,-3.5,9.5,-1001.5,45.5,-13.5,21.5,RTL,0.018212790600955486,-0.0007134310289984569,-0.3289603441953659,0.044316357001662254,-0.014760744757950306,0.02054389414843172,-35.362995299999994,149.16514655,69134.0,-26.5,-36.5,-153.5
13:38:13,132405.0,-1.25,3.5,-997.75,-26.0,-13.5,38.5,RTL,0.031318303663283587,-0.029502036049962044,-0.29047177731990814,-0.028137086832430214,-0.01463715685531497,0.03762186551466584,-35.36299695,149.1651436,70699.25,-5.75,-7.0,-152.25
13:38:14,132405.0,-3.5,-1.5,-1001.0,-8.5,34.5,-40.0,RTL,0.005647137819323689,-0.0041114045307040215,-0.30835361778736115,-0.010326845105737448,0.033800155855715275,-0.04163610562682152,-35.36299615,149.1651427,72251.0,12.5,-1.0,-151.5
13:38:16,196026.5,0.0,0.0,-1000.0,0.5,-4.0,-10.0,RTL,0.008307135198265314,0.010780015029013157,-0.35974080860614777,-0.0010735145770013332,-0.005744627327658236,-0.011963535100221634,-35.3629945,149.16514165,75371.5,-3.5,5.0,-152.5
13:38:18,259648.0,0.5,0.5,-1001.0,5.5,0.0,-18.5,RTL,-0.008132340153679252,-0.00034745450830087066,-0.389197900891304,0.003706728108227253,-0.0017260147142224014,-0.02027639653533697,-35.3629951,149.1651426,78475.5,-8.5,1.5,-152.0
13:38:19,142929.0,0.0,2.0,-999.25,17.0,4.25,-9.5,RTL,0.0021830722398590297,-0.002219890448031947,-0.406421422958374,0.015452397987246513,0.002872712764656171,-0.010929383686743677,-35.3629957,149.165142225,80031.75,-8.25,-3.5,-152.75
13:38:20,142929.0,0.5,0.0,-1001.0,47.5,-4.5,1.5,RTL,0.03526325523853302,-0.0038593380013480783,-0.41128601133823395,0.04648478887975216,-0.006924004759639502,0.0007677576504647732,-35.36299605,149.165142,81593.0,0.0,9.5,-153.0
13:38:22,119642.0,1.5,-2.5,-1003.0,2.0,-1.0,-33.5,RTL,-0.0279126213863492,0.003596229013055563,-0.47896021604537964,-1.0020099580287933e-05,-0.0035607953323051333,-0.03554350696504116,-35.3629942,149.16514665,84695.0,4.0,14.0,-152.0
13:38:24,96355.0,0.0,4.5,-1000.5,16.5,17.5,119.0,RTL,0.001037902431562543,0.020783429965376854,-0.39354443550109863,0.015199672430753708,0.01630852121161297,0.11818009614944458,-35.362995749999996,149.1651453,87788.5,-24.5,-8.5,-150.0
