,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
12:18:39.994,65833.0,0.25,0.1,1000.0,30.0,0.8,3700.0,1000.0,6187.0,720.0,0.0,100.0,2.2,0.0,0.0
12:18:44.965,117469.0,0.25,0.1,1000.0,30.0,0.1,5600.0,1000.0,513.0,750.0,0.0,600.0,1.6,0.0,0.0
12:18:50.446,112793.0,0.25,0.1,1000.0,30.0,1.0,11500.0,1000.0,18432.0,330.0,0.0,150.0,7.1,0.0,0.0
12:18:56.563,224968.0,0.25,0.1,1000.0,30.0,1.2,6900.0,1000.0,18423.0,1570.0,0.0,350.0,10.1,0.0,0.0
12:19:02.066,90658.0,0.25,0.1,1000.0,30.0,1.6,7400.0,1000.0,15811.0,850.0,0.0,700.0,1.6,0.0,0.0
12:19:07.911,759.0,0.25,0.1,1000.0,30.0,3.1,4200.0,1000.0,15099.0,1220.0,0.0,1250.0,7.5,0.0,0.0
12:19:12.952,32476.0,0.25,0.1,1000.0,30.0,0.8,2100.0,1000.0,21223.0,950.0,0.0,900.0,1.6,0.0,0.0
12:19:18.312,84849.0,0.25,0.1,1000.0,30.0,2.6,11100.0,1000.0,19070.0,750.0,0.0,350.0,0.8,0.0,0.0
12:19:24.379,142711.0,0.25,0.1,1000.0,30.0,1.9,4900.0,1000.0,871.0,180.0,0.0,1900.0,4.4,0.0,0.0
12:19:30.379,213861.0,0.25,0.1,1000.0,30.0,0.2,4200.0,1000.0,5301.0,1370.0,0.0,1500.0,5.7,0.0,0.0
12:19:36.276,39161.0,0.25,0.1,1000.0,30.0,4.5,2400.0,1000.0,2256.0,1040.0,0.0,1500.0,5.7,0.0,0.0
12:19:42.226,119082.0,0.25,0.1,1000.0,30.0,0.4,2800.0,1000.0,10440.0,1010.0,0.0,1250.0,3.8,0.0,0.0
12:19:48.300,211590.0,0.25,0.1,1000.0,30.0,1.8,3700.0,1000.0,9214.0,360.0,0.0,1150.0,2.9,0.0,0.0
12:19:54.268,54986.0,0.25,0.1,1000.0,30.0,1.8,14700.0,1000.0,1088.0,610.0,0.0,250.0,1.8,0.0,0.0
12:20:00.241,225984.0,0.25,0.1,1000.0,30.0,1.1,700.0,1000.0,7736.0,2030.0,0.0,1650.0,2.7,0.0,0.0
12:20:06.209,4141.0,0.25,0.1,1000.0,30.0,1.6,2300.0,1000.0,28150.0,480.0,0.0,650.0,2.9,0.0,0.0
12:20:12.169,175655.0,0.25,0.1,1000.0,30.0,1.6,5600.0,1000.0,7420.0,110.0,0.0,350.0,3.8,0.0,0.0
12:20:18.229,72339.0,0.25,0.1,1000.0,30.0,0.1,2300.0,1000.0,20057.0,50.0,0.0,650.0,2.3,0.0,0.0
12:20:24.321,59846.0,0.25,0.1,1000.0,30.0,4.1,3600.0,1000.0,4073.0,1450.0,0.0,150.0,9.3,0.0,0.0
12:20:30.217,27687.0,0.25,0.1,1000.0,30.0,0.2,2600.0,1000.0,12419.0,710.0,0.0,650.0,1.4,0.0,0.0
12:20:36.301,148958.0,0.25,0.1,1000.0,30.0,1.1,6300.0,1000.0,2037.0,2120.0,0.0,650.0,1.0,0.0,0.0
12:20:42.237,101896.0,0.25,0.1,1000.0,30.0,0.4,12700.0,1000.0,22695.0,750.0,0.0,350.0,8.6,0.0,0.0
12:20:48.310,86796.0,0.25,0.1,1000.0,30.0,1.0,2400.0,1000.0,9490.0,1610.0,0.0,150.0,3.7,0.0,0.0
12:20:54.206,61067.0,0.25,0.1,1000.0,30.0,3.5,4700.0,1000.0,8000.0,420.0,0.0,450.0,4.0,0.0,0.0
12:21:00.238,38598.0,0.25,0.1,1000.0,30.0,1.9,1400.0,1000.0,20220.0,570.0,0.0,1900.0,3.3,0.0,0.0
12:21:06.112,172700.0,0.25,0.1,1000.0,30.0,0.1,3600.0,1000.0,16577.0,330.0,0.0,1150.0,2.7,0.0,0.0
12:21:12.056,42969.0,0.25,0.1,1000.0,30.0,0.6,7100.0,1000.0,26598.0,810.0,0.0,350.0,1.2,0.0,0.0
12:21:17.925,6880.0,0.25,0.1,1000.0,30.0,3.8,8100.0,1000.0,5692.0,1390.0,0.0,650.0,2.8,0.0,0.0
12:21:22.974,107617.0,0.25,0.1,1000.0,30.0,0.8,3200.0,1000.0,23893.0,1610.0,0.0,350.0,1.0,0.0,0.0
12:21:28.480,194081.0,0.25,0.1,1000.0,30.0,0.6,11600.0,1000.0,25903.0,760.0,0.0,250.0,1.6,0.0,0.0
12:21:34.249,2376.0,0.25,0.1,1000.0,30.0,4.4,17200.0,1000.0,3984.0,1760.0,0.0,250.0,10.0,0.0,0.0
