time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT,LAND_SPEED
16:49:53.141,GUIDED,-35.3632621,149.1652374,0,0.0002524811716284603,0.0016013258136808872,0.026610117405653,0.0002981607394758612,0.00033716854522936046,0.0022916800808161497,0,1,-1000,0,0,0,-1,2,1,1500.0,50.0
16:49:53.342,GUIDED,-35.3632621,149.1652374,0,0.0002524811716284603,0.0016013258136808872,0.026610117405653,0.0002981607394758612,0.00033716854522936046,0.0022916800808161497,0,1,-1000,0,0,0,-1,2,1,1500.0,50.0
16:49:53.545,GUIDED,-35.3632621,149.1652374,0,0.0002524811716284603,0.0016013258136808872,0.026610117405653,0.0002981607394758612,0.00033716854522936046,0.0022916800808161497,0,1,-1000,0,0,0,-1,2,1,1500.0,50.0
16:49:53.749,GUIDED,-35.3632621,149.1652374,0,0.0002524811716284603,0.0016013258136808872,0.026610117405653,0.0002981607394758612,0.00033716854522936046,0.0022916800808161497,0,1,-1000,0,0,0,-1,2,1,1500.0,50.0
16:49:53.951,GUIDED,-35.3632621,149.1652374,0,0.0002524811716284603,0.0016013258136808872,0.026610117405653,0.0002981607394758612,0.00033716854522936046,0.0022916800808161497,0,1,-1000,0,0,0,-1,2,1,1500.0,50.0
16:49:54.153,GUIDED,-35.3632621,149.1652374,0,0.0002524811716284603,0.0016013258136808872,0.026610117405653,0.0002981607394758612,0.00033716854522936046,0.0022916800808161497,0,1,-1000,0,0,0,-1,2,1,1500.0,50.0
16:49:54.354,GUIDED,-35.3632621,149.1652374,0,0.0002524811716284603,0.0016013258136808872,0.026610117405653,0.0002981607394758612,0.00033716854522936046,0.0022916800808161497,0,1,-1000,0,0,0,-1,2,1,1500.0,50.0
16:49:54.556,GUIDED,-35.3632621,149.1652374,0,0.0002524811716284603,0.0016013258136808872,0.026610117405653,0.0002981607394758612,0.00033716854522936046,0.0022916800808161497,0,1,-1000,0,0,0,-1,2,1,1500.0,50.0
16:49:54.758,GUIDED,-35.3632621,149.1652374,0,0.0002524811716284603,0.0016013258136808872,0.026610117405653,0.0002981607394758612,0.00033716854522936046,0.0022916800808161497,0,1,-1000,0,0,0,-1,2,1,1500.0,50.0
16:49:54.961,GUIDED,-35.3632622,149.1652375,0,-0.00022567207633983344,0.0014456975040957332,0.025496477261185646,0.00023737913579680026,0.0003227063862141222,0.0021326919086277485,0,2,-1000,1,0,0,-2,2,0,1500.0,50.0
