time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
13:53:54,123680.0,-35.3632622,149.1652375,0.0,-1.0,1.0,-1.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0005813682219013572,0.0009776470251381397,0.022286370396614075,0.0002412725007161498,0.0002642220351845026,0.0017891896422952414,STABILIZE
13:53:58,123680.0,-35.3632621,149.1652375,1.5,0.0,2.0,3.0,0.0,22.0,-969.0,0.5,0.0,0.5,-0.00035692553501576185,0.001054542080964893,0.020997541956603527,0.0005214916600380093,0.00033730495488271117,0.0015304525732062757,AUTO
13:53:59,71540.0,-35.3632621,149.1652375,0.0,0.0,0.25,2.75,0.0,1.25,-1000.0,0.5,0.25,0.5,-0.00025796747650019825,0.0012350755860097706,0.020770887844264507,0.00022130444995127618,0.00027368924929760396,0.0014737071469426155,AUTO
13:54:00,71540.0,-35.3632621,149.1652374,0.0,0.0,0.0,2.0,0.0,1.5,-1000.0,0.5,0.5,0.5,4.1530376620357856e-05,0.0015886916080489755,0.0203882846981287,0.000304427434457466,0.0002500639238860458,0.0014633600367233157,AUTO
13:54:02,71540.0,-35.36326205,149.1652375,1164.0,0.5,2.5,-139.5,0.0,0.0,-1032.5,47.0,-6.0,0.5,0.01484411908313632,0.00017752565327100456,0.01968295220285654,0.04657545126974583,-0.0066989988554269075,0.0016342157032340765,AUTO
13:54:03,268335.0,-35.363261824999995,149.16523855000003,2300.0,4.25,24.0,-146.75,0.25,-3.75,-1001.25,33.25,-4.25,-5.75,0.047552346251904964,-0.006111404625698924,0.012967299669981003,0.03300690185278654,-0.00509932020213455,-0.0055353547795675695,AUTO
13:54:04,268335.0,-35.3632609,149.1652447,4360.0,0.5,36.5,-148.0,4.0,-9.0,-1007.0,-34.0,-15.5,-47.0,-0.03473419137299061,0.01675304491072893,-0.07462326437234879,-0.035137749277055264,-0.016640721820294857,-0.047030841931700706,AUTO
13:54:06,268335.0,-35.363261249999994,149.1652408,7438.5,-3.5,-57.5,-149.5,-6.5,11.0,-1002.5,65.5,12.0,0.5,-0.00992291490547359,-0.00174107954808278,-0.09783586114645004,0.06550901383161545,0.012225576676428318,0.0009540753380861133,AUTO
13:54:07,180336.0,-35.363261725,149.165236475,8612.75,-8.0,-38.75,-152.25,-4.25,9.75,-1002.75,62.5,7.5,5.25,0.03880267171189189,0.006483054719865322,-0.09580255299806595,0.06232617050409317,0.0072298932645935565,0.0057407779968343675,AUTO
13:54:08,180336.0,-35.36326255,149.16523465,10402.0,-2.0,15.0,-149.0,1.5,-1.0,-999.0,-72.0,3.5,-5.5,0.023704748135060072,-0.009243293199688196,-0.07693476974964142,-0.07347854971885681,0.0037786962930113077,-0.005332378321327269,AUTO
13:54:10,180336.0,-35.36326185,149.16523595,13658.5,3.5,-4.0,-152.0,-1.5,0.0,-1000.0,14.0,5.0,-19.5,0.0006347959861159325,0.004367266781628132,-0.13180625438690186,0.01388853183016181,0.004792426130734384,-0.019896685145795345,AUTO
13:54:11,121915.0,-35.363261625,149.16523555,14829.75,0.75,-2.0,-152.0,-0.75,0.0,-999.75,7.25,2.75,-15.0,0.007788255577906966,0.00661044882144779,-0.14564351737499237,0.007020966557320207,0.0025655525096226484,-0.015319386264309287,AUTO
13:54:12,121915.0,-35.3632615,149.1652353,16780.0,-2.5,4.5,-152.0,0.0,0.0,-1000.0,-1.5,0.0,-13.0,0.007957091322168708,0.005665119271725416,-0.16269571334123611,-0.0026243418687954545,-0.0010697721445467323,-0.01306607760488987,AUTO
13:54:14,121915.0,-35.3632617,149.16523604999998,19895.5,-3.0,5.0,-152.5,0.0,-0.5,-998.0,-19.0,0.5,-19.5,0.0009660034847911447,0.0033108778297901154,-0.19742394983768463,-0.02007958953618072,-2.037084777839482e-05,-0.0198413310572505,AUTO
13:54:15,200.0,-35.363261925,149.165235775,21042.0,-10.5,-11.75,-145.5,0.25,1.75,-981.75,-40.5,41.0,225.75,-0.038234413135796785,0.0255739280837588,-0.1429247772321105,-0.04135951871285215,0.04050248990824912,0.22649556770920753,AUTO
13:54:16,200.0,-35.36326445,149.1652321,22659.0,-22.0,-19.0,-100.0,1.5,7.5,-960.5,62.0,-36.5,-43.5,0.04337802901864052,-0.04001442715525627,0.08616278320550919,0.061974380165338516,-0.03773739002645016,-0.04349125176668167,AUTO
13:54:18,200.0,-35.3632631,149.1652359,24059.0,19.0,36.0,-44.0,0.0,-9.5,-977.5,-28.0,19.0,0.0,0.004307795810746029,0.006966181565076113,0.05813920311629772,-0.029577741399407387,0.019005995243787766,-0.00029226893093436956,AUTO
13:54:19,85237.0,-35.363261925,149.165238275,24314.5,12.25,24.25,-25.75,0.0,-6.5,-974.5,-6.5,4.25,-2.0,-0.007840331294573843,0.014302029041573405,0.05536733195185661,-0.007948461803607643,0.003457125130807981,-0.002193500811699778,AUTO
