time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
19:59:01,1500.0,-35.3632622,149.1652375,0.0,-1.0,0.0,-1.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE,-0.0008112455834634602,0.0009562335908412933,0.022616002708673477,0.00024605734506621957,0.00023077672813087702,0.001664528390392661
19:59:07,1500.0,-35.3632622,149.1652375,10.5,-1.0,0.0,-1.5,0.0,1.0,-1000.0,1.0,0.5,0.0,AUTO,-0.0009879096178337932,0.0009876015246845782,0.021197330206632614,0.0002875080972444266,0.00025422178441658616,0.0014296819572336972
19:59:09,1500.0,-35.3632621,149.1652375,16.0,0.0,0.0,0.0,0.0,1.5,-1000.0,0.5,1.0,1.0,AUTO,-0.0005534891679417342,0.0014071505283936858,0.02083176840096712,0.0002573615056462586,0.00030695812893100083,0.0013882688363082707
19:59:10,77370.0,-35.3632621,149.1652375,16.0,0.0,0.0,0.0,0.0,2.0,-1000.0,0.25,0.75,0.5,AUTO,-0.0003555869698175229,0.0016268703620880842,0.02065303223207593,0.00033723405795171857,0.0003214698372175917,0.0013619802775792778
19:59:11,77370.0,-35.3632621,149.1652375,414.0,0.0,1.0,-98.0,0.0,0.0,-1112.0,-5.0,3.5,0.0,AUTO,0.001754745899233967,0.0010715392709244043,0.020404279232025146,-0.005560652352869511,0.0029878185596317053,0.0008233500993810594
19:59:13,77370.0,-35.3632614,149.16524099999998,3286.0,8.5,52.0,-145.0,2.0,-9.0,-992.0,-125.5,69.0,-93.5,AUTO,0.039527575485408306,0.009790245501790196,-0.028598411940038204,-0.12674836441874504,0.06870722025632858,-0.09350147470831871
19:59:15,77370.0,-35.3632608,149.165245,6338.0,-4.0,-41.5,-148.0,-3.0,6.5,-1000.5,57.0,2.5,-14.0,AUTO,-0.05848509259521961,0.0009591245907358825,-0.1013387143611908,0.05693461187183857,0.001589544815942645,-0.014292422216385603
19:59:16,124997.0,-35.363261325,149.16524045,7496.25,-11.0,-58.25,-149.5,-5.5,12.5,-1002.5,67.0,10.25,-3.25,AUTO,-0.010870806232560426,0.006596455175895244,-0.10795734263956547,0.06655341014266014,0.009908891981467605,-0.0030200478504411876
19:59:17,124997.0,-35.36326325,149.1652342,9439.0,-22.0,-11.0,-151.5,1.0,7.0,-998.5,31.5,-28.5,28.5,AUTO,0.06852911040186882,0.010291851358488202,-0.10311490297317505,0.030953558074543253,-0.029745255131274462,0.029302560491487384
19:59:19,124997.0,-35.3632616,149.16523755,12511.0,29.0,-1.0,-150.5,-5.5,-4.5,-1003.5,15.0,36.5,-76.0,AUTO,-0.031110449694097042,0.009336780989542603,-0.12409821525216103,0.014966402435675263,0.03604008350521326,-0.07628323137760162
19:59:21,124997.0,-35.36326015,149.16523504999998,15635.5,-12.0,0.5,-151.0,0.5,2.0,-999.0,-3.0,-14.0,8.5,AUTO,0.01670858170837164,0.015386644285172224,-0.17199153453111649,-0.003950682992581278,-0.015439891256392002,0.009068968240171671
19:59:22,205886.0,-35.363260925,149.165235275,16805.5,-13.5,8.0,-151.0,2.0,0.25,-1000.0,-9.75,-10.0,-2.25,AUTO,0.008519141003489494,0.004908970440737903,-0.16927019879221916,-0.011138868983834982,-0.011478268774226308,-0.002314065844984725
