,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
19:59:10.200,77370.0,0.3,0.2,-8.1,0.25,0.8,0.0,8224.0,630.0,1.0,0.1,50.0,50.0,38.0,0.0
19:59:16.162,124997.0,0.3,0.7,-4.7,0.25,2.6,0.0,22119.0,60.0,1.0,0.1,50.0,50.0,112.0,0.0
19:59:22.120,205886.0,0.5,0.2,0.1,0.25,2.1,0.0,5764.0,770.0,1.0,0.1,50.0,50.0,24.0,0.0
19:59:28.071,120340.0,0.7,1.4,-6.2,0.25,1.3,0.0,49.0,160.0,1.0,0.1,50.0,50.0,299.0,0.0
19:59:34.029,67265.0,0.4,1.1,-6.1,0.25,1.1,0.0,6277.0,470.0,1.0,0.1,50.0,50.0,2.0,0.0
19:59:39.997,104682.0,0.4,0.5,-7.1,0.25,0.8,0.0,12113.0,410.0,1.0,0.1,50.0,50.0,866.0,0.0
19:59:46.078,115477.0,0.5,0.5,-2.5,0.25,0.6,0.0,14509.0,80.0,1.0,0.1,50.0,50.0,700.0,0.0
19:59:52.026,65744.0,0.5,0.2,-6.5,0.25,2.6,0.0,12726.0,320.0,1.0,0.1,50.0,50.0,510.0,0.0
19:59:57.953,65117.0,0.5,1.9,2.7,0.25,1.9,0.0,1497.0,210.0,1.0,0.1,50.0,50.0,142.0,0.0
20:00:02.799,173379.0,0.5,0.7,-8.4,0.25,2.2,0.0,15815.0,830.0,1.0,0.1,50.0,50.0,338.0,0.0
20:00:08.333,91177.0,0.5,0.4,0.8,0.25,0.2,0.0,5996.0,690.0,1.0,0.1,50.0,50.0,9.0,0.0
20:00:14.304,103814.0,0.2,0.3,-6.8,0.25,1.3,0.0,25969.0,210.0,1.0,0.1,50.0,50.0,645.0,0.0
20:00:20.414,19544.0,0.3,0.4,2.0,0.25,1.3,0.0,16778.0,690.0,1.0,0.1,50.0,50.0,304.0,0.0
20:00:26.228,25963.0,0.4,0.9,-3.8,0.25,3.2,0.0,14271.0,280.0,1.0,0.1,50.0,50.0,260.0,0.0
20:00:32.307,619.0,0.2,0.5,-7.4,0.25,1.9,0.0,3307.0,310.0,1.0,0.1,50.0,50.0,355.0,0.0
20:00:38.351,285336.0,0.2,0.5,1.3,0.25,1.5,0.0,13568.0,120.0,1.0,0.1,50.0,50.0,547.0,0.0
20:00:44.504,189032.0,0.4,0.5,-5.5,0.25,4.5,0.0,6699.0,190.0,1.0,0.1,50.0,50.0,870.0,0.0
20:00:50.072,101267.0,0.5,0.5,-5.0,0.25,2.1,0.0,4949.0,310.0,1.0,0.1,50.0,50.0,55.0,0.0
20:00:56.136,53331.0,0.5,0.9,-2.9,0.25,3.4,0.0,7953.0,520.0,1.0,0.1,50.0,50.0,338.0,0.0
20:01:02.393,108854.0,0.7,0.7,-1.8,0.25,1.2,0.0,12752.0,20.0,1.0,0.1,50.0,50.0,66.0,0.0
20:01:08.388,61860.0,0.3,1.5,-3.7,0.25,1.1,0.0,889.0,160.0,1.0,0.1,50.0,50.0,213.0,0.0
20:01:14.444,14814.0,0.2,0.4,-6.2,0.25,2.9,0.0,10667.0,80.0,1.0,0.1,50.0,50.0,622.0,0.0
20:01:20.531,197308.0,0.5,0.7,-4.2,0.25,0.6,0.0,10676.0,350.0,1.0,0.1,50.0,50.0,116.0,0.0
20:01:26.166,55407.0,0.4,0.5,-7.9,0.25,1.3,0.0,14740.0,410.0,1.0,0.1,50.0,50.0,369.0,0.0
20:01:32.300,7684.0,0.2,0.5,1.5,0.25,0.3,0.0,19911.0,110.0,1.0,0.1,50.0,50.0,123.0,0.0
20:01:38.476,199360.0,0.2,1.1,-7.2,0.25,3.2,0.0,2836.0,280.0,1.0,0.1,50.0,50.0,530.0,0.0
20:01:44.407,28150.0,0.3,0.9,-4.7,0.25,0.3,0.0,18893.0,320.0,1.0,0.1,50.0,50.0,849.0,0.0
20:01:50.313,9966.0,0.7,2.0,-5.6,0.25,3.9,0.0,4973.0,290.0,1.0,0.1,50.0,50.0,121.0,0.0
20:01:56.282,74105.0,0.2,0.4,-4.9,0.25,2.4,0.0,4929.0,280.0,1.0,0.1,50.0,50.0,590.0,0.0
20:02:02.373,192616.0,0.2,0.7,-5.8,0.25,0.1,0.0,1660.0,390.0,1.0,0.1,50.0,50.0,593.0,0.0
20:02:08.496,158987.0,0.3,0.4,1.7,0.25,0.8,0.0,3833.0,220.0,1.0,0.1,50.0,50.0,209.0,0.0
20:02:13.979,5784.0,0.2,0.7,-7.9,0.25,1.6,0.0,12334.0,700.0,1.0,0.1,50.0,50.0,179.0,0.0
20:02:19.092,31622.0,0.3,1.9,-8.9,0.25,0.8,0.0,17409.0,470.0,1.0,0.1,50.0,50.0,83.0,0.0
20:02:24.147,218.0,0.7,2.0,-4.5,0.25,0.6,0.0,5033.0,110.0,1.0,0.1,50.0,50.0,197.0,0.0
20:02:29.876,28318.0,0.2,0.2,-6.9,0.25,1.9,0.0,1762.0,620.0,1.0,0.1,50.0,50.0,373.0,0.0
20:02:34.964,107047.0,0.5,0.2,-7.4,0.25,1.0,0.0,19791.0,150.0,1.0,0.1,50.0,50.0,602.0,0.0
20:02:40.479,8758.0,0.7,0.5,-1.4,0.25,1.2,0.0,31.0,990.0,1.0,0.1,50.0,50.0,60.0,0.0
20:02:46.490,161343.0,0.4,0.5,-2.0,0.25,1.1,0.0,4619.0,410.0,1.0,0.1,50.0,50.0,8.0,0.0
20:02:52.402,44593.0,0.7,0.5,-6.3,0.25,2.2,0.0,10620.0,750.0,1.0,0.1,50.0,50.0,113.0,0.0
20:02:58.507,283700.0,0.4,1.3,-6.8,0.25,1.8,0.0,3806.0,370.0,1.0,0.1,50.0,50.0,956.0,0.0
20:03:03.970,233381.0,0.2,0.4,5.3,0.25,2.2,0.0,308.0,570.0,1.0,0.1,50.0,50.0,109.0,0.0
20:03:08.982,90783.0,0.9,1.7,-2.7,0.25,0.3,0.0,18914.0,240.0,1.0,0.1,50.0,50.0,164.0,0.0
20:03:14.491,14379.0,0.5,1.4,-7.4,0.25,0.6,0.0,17882.0,350.0,1.0,0.1,50.0,50.0,276.0,0.0
20:03:20.496,115893.0,0.7,0.4,-4.3,0.25,1.1,0.0,18511.0,80.0,1.0,0.1,50.0,50.0,607.0,0.0
20:03:25.996,69471.0,0.5,0.9,-8.8,0.25,1.0,0.0,1206.0,350.0,1.0,0.1,50.0,50.0,159.0,0.0
20:03:30.908,4949.0,0.2,1.8,-7.2,0.25,3.5,0.0,20576.0,530.0,1.0,0.1,50.0,50.0,247.0,0.0
20:03:36.318,2382.0,0.2,0.2,-2.6,0.25,1.9,0.0,14188.0,10.0,1.0,0.1,50.0,50.0,561.0,0.0
20:03:42.318,80842.0,0.4,0.5,6.8,0.25,0.1,0.0,10242.0,410.0,1.0,0.1,50.0,50.0,513.0,0.0
20:03:48.417,227970.0,0.4,1.8,-4.3,0.25,1.6,0.0,2360.0,240.0,1.0,0.1,50.0,50.0,364.0,0.0
20:03:54.219,56481.0,0.5,0.9,2.0,0.25,0.6,0.0,116.0,590.0,1.0,0.1,50.0,50.0,555.0,0.0
20:04:00.267,8622.0,1.1,0.9,-3.8,0.25,2.2,0.0,3941.0,160.0,1.0,0.1,50.0,50.0,64.0,0.0
20:04:06.190,47443.0,0.9,1.3,-9.7,0.25,3.5,0.0,23938.0,160.0,1.0,0.1,50.0,50.0,264.0,0.0
20:04:12.275,146087.0,0.2,1.2,0.6,0.25,0.6,0.0,1555.0,500.0,1.0,0.1,50.0,50.0,436.0,0.0
20:04:18.183,56379.0,0.3,0.5,-4.9,0.25,0.3,0.0,26493.0,630.0,1.0,0.1,50.0,50.0,88.0,0.0
20:04:23.289,158497.0,0.2,0.3,-0.4,0.25,4.4,0.0,238.0,320.0,1.0,0.1,50.0,50.0,172.0,0.0
20:04:29.424,109570.0,1.1,0.9,-5.9,0.25,1.8,0.0,6731.0,160.0,1.0,0.1,50.0,50.0,76.0,0.0
20:04:35.449,130969.0,0.7,0.5,-1.2,0.25,1.2,0.0,11750.0,820.0,1.0,0.1,50.0,50.0,20.0,0.0
20:04:41.640,90841.0,0.4,0.4,-4.8,0.25,0.4,0.0,2258.0,500.0,1.0,0.1,50.0,50.0,7.0,0.0
20:04:46.999,65392.0,0.7,1.1,-8.9,0.25,4.1,0.0,5433.0,30.0,1.0,0.1,50.0,50.0,17.0,0.0
20:04:52.937,66089.0,0.5,0.5,-7.1,0.25,0.1,0.0,22389.0,150.0,1.0,0.1,50.0,50.0,225.0,0.0
20:04:57.948,136089.0,0.9,0.3,9.6,0.25,1.6,0.0,9266.0,370.0,1.0,0.1,50.0,50.0,98.0,0.0
20:05:03.590,170518.0,0.4,0.9,-8.2,0.25,0.6,0.0,3439.0,410.0,1.0,0.1,50.0,50.0,86.0,0.0
