,A.AUTO1
14:53:28.879,-1
14:53:29.081,-1
14:53:29.282,-1
14:53:29.482,-1
14:53:29.684,-1
14:53:29.885,-1
14:53:30.086,-1
14:53:30.287,-1
14:53:30.487,-1
14:53:30.689,-1
14:53:30.890,-1
14:53:31.091,-1
14:53:31.292,-1
14:53:31.495,-1
14:53:31.697,-1
14:53:31.898,-1
14:53:32.098,-1
14:53:32.299,-1
14:53:32.501,-1
14:53:32.701,-1
14:53:32.903,-1
14:53:33.106,-1
14:53:33.308,-1
14:53:33.508,-1
14:53:33.711,-1
14:53:33.912,-1
14:53:34.113,-1
14:53:34.314,-1
14:53:34.514,-1
14:53:34.716,-1
14:53:34.917,-1
14:53:35.120,-1
14:53:35.321,-1
14:53:35.524,-1
14:53:35.725,-1
14:53:35.926,-1
14:53:36.126,-1
14:53:36.327,-1
14:53:36.528,-1
14:53:36.729,-1
14:53:36.930,-1
14:53:37.132,-1
14:53:37.334,-1
14:53:37.536,-1
14:53:37.737,-1
14:53:37.938,-1
14:53:38.139,-1
14:53:38.340,-1
14:53:38.541,-1
14:53:38.742,-1
14:53:38.943,-1
14:53:39.145,-1
14:53:39.346,-1
14:53:39.549,-1
14:53:39.750,-1
14:53:39.952,-1
14:53:40.153,-1
14:53:40.354,-1
14:53:40.555,-1
14:53:40.756,-1
14:53:40.957,-1
14:53:41.160,-1
14:53:41.361,-1
14:53:41.564,-1
14:53:41.765,-1
14:53:41.967,-1
14:53:42.168,-1
14:53:42.369,-1
14:53:42.570,-1
14:53:42.771,-1
14:53:42.973,-1
14:53:43.175,-1
14:53:43.377,-1
14:53:43.579,-1
14:53:43.780,-1
14:53:43.981,-1
14:53:44.181,-1
14:53:44.383,-1
14:53:44.584,-1
14:53:44.785,-1
14:53:44.989,-1
14:53:45.190,-1
14:53:45.393,-1
14:53:45.594,-1
14:53:45.795,-1
14:53:45.996,-1
14:53:46.197,-1
14:53:46.398,-1
14:53:46.598,-1
14:53:46.799,-1
14:53:47.001,-1
14:53:47.203,-1
14:53:47.404,-1
14:53:47.607,-1
14:53:47.808,-1
14:53:48.009,-1
14:53:48.211,-1
14:53:48.411,-1
14:53:48.613,-1
14:53:48.814,-1
14:53:49.015,-1
14:53:49.216,-1
14:53:49.417,-1
14:53:49.619,-1
14:53:49.820,-1
14:53:50.021,-1
14:53:50.222,-1
14:53:50.423,-1
14:53:50.624,-1
14:53:50.825,-1
14:53:51.027,-1
14:53:51.229,-1
14:53:51.431,-1
14:53:51.632,-1
14:53:51.833,-1
14:53:52.034,-1
14:53:52.235,-1
14:53:52.436,-1
14:53:52.639,-1
14:53:52.840,-1
14:53:53.041,-1
14:53:53.242,-1
14:53:53.442,-1
14:53:53.643,-1
14:53:53.844,-1
14:53:54.046,-1
14:53:54.247,-1
14:53:54.448,-1
14:53:54.649,-1
14:53:54.850,-1
14:53:55.051,-1
14:53:55.253,-1
14:53:55.454,-1
14:53:55.654,-1
14:53:55.856,-1
14:53:56.058,-1
14:53:56.259,-1
14:53:56.460,-1
14:53:56.661,-1
14:53:56.861,-1
14:53:57.063,-1
14:53:57.265,-1
14:53:57.466,-1
14:53:57.667,-1
14:53:57.868,-1
14:53:58.069,-1
14:53:58.270,-1
14:53:58.472,-1
14:53:58.673,-1
14:53:58.874,-1
14:53:59.076,-1
14:53:59.277,-1
14:53:59.478,-1
14:53:59.680,-1
14:53:59.881,-1
14:54:00.082,-1
14:54:00.283,-1
14:54:00.484,-1
14:54:00.685,-1
14:54:00.886,-1
14:54:01.086,-1
14:54:01.288,-1
14:54:01.491,-1
14:54:01.692,-1
14:54:01.893,-1
14:54:02.094,-1
14:54:02.295,-1
14:54:02.499,-1
14:54:02.699,-1
14:54:02.900,-1
14:54:03.102,-1
14:54:03.305,-1
14:54:03.506,-1
14:54:03.708,-1
14:54:03.909,-1
14:54:04.109,-1
14:54:04.310,-1
14:54:04.511,-1
14:54:04.712,-1
14:54:04.913,-1
14:54:05.114,-1
14:54:05.316,-1
14:54:05.517,-1
14:54:05.719,-1
14:54:05.919,-1
14:54:06.121,-1
14:54:06.322,-1
14:54:06.523,-1
14:54:06.725,-1
14:54:06.925,-1
