,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
17:24:26.017,-1.0,-1.0,-1.0,-1
17:24:26.219,-1.0,-1.0,-1.0,-1
17:24:26.420,-1.0,-1.0,-1.0,-1
17:24:30.048,-1.0,-1.0,-1.0,-1
17:24:30.250,-1.0,-1.0,-1.0,-1
17:24:30.451,-1.0,-1.0,-1.0,-1
17:24:30.653,-1.0,-1.0,-1.0,-1
17:24:30.855,-1.0,-1.0,-1.0,-1
17:24:31.056,-1.0,-1.0,-1.0,-1
17:24:31.258,-1.0,-1.0,-1.0,-1
17:24:31.460,-1.0,-1.0,-1.0,-1
17:24:31.662,-1.0,-1.0,-1.0,-1
17:24:31.864,-1.0,-1.0,-1.0,-1
17:24:32.066,-1.0,-1.0,-1.0,-1
17:24:32.268,-1.0,-1.0,-1.0,-1
17:24:32.470,-1.0,-1.0,-1.0,-1
17:24:32.671,-1.0,-1.0,-1.0,-1
17:24:32.873,-1.0,-1.0,-1.0,-1
17:24:33.075,-1.0,-1.0,-1.0,-1
17:24:33.277,-1.0,-1.0,-1.0,-1
17:24:33.479,-1.0,-1.0,-1.0,-1
17:24:33.680,-1.0,-1.0,-1.0,-1
17:24:33.882,-1.0,-1.0,-1.0,-1
17:24:34.084,-1.0,-1.0,-1.0,-1
17:24:34.286,-1.0,-1.0,-1.0,-1
17:24:34.487,-1.0,-1.0,-1.0,-1
17:24:34.689,-1.0,-1.0,-1.0,-1
17:24:34.891,-1.0,-1.0,-1.0,-1
17:24:35.093,-1.0,-1.0,-1.0,-1
17:24:35.295,-1.0,-1.0,-1.0,-1
17:24:35.497,-1.0,-1.0,-1.0,-1
17:24:35.699,-1.0,-1.0,-1.0,-1
17:24:35.901,-1.0,-1.0,-1.0,-1
17:24:36.102,-1.0,-1.0,-1.0,-1
17:24:36.304,-1.0,-1.0,-1.0,-1
17:24:36.506,-1.0,-1.0,-1.0,-1
17:24:36.707,-1.0,-1.0,-1.0,-1
17:24:36.909,-1.0,-1.0,-1.0,-1
17:24:37.111,-1.0,-1.0,-1.0,-1
17:24:37.313,-1.0,-1.0,-1.0,-1
17:24:37.514,-1.0,-1.0,-1.0,-1
17:24:37.716,-1.0,-1.0,-1.0,-1
17:24:37.918,-1.0,-1.0,-1.0,-1
17:24:38.119,-1.0,-1.0,-1.0,-1
17:24:38.321,-1.0,-1.0,-1.0,-1
17:24:38.523,-1.0,-1.0,-1.0,-1
17:24:38.724,-1.0,-1.0,-1.0,-1
17:24:38.926,-1.0,-1.0,-1.0,-1
17:24:39.128,-1.0,-1.0,-1.0,-1
17:24:39.330,-1.0,-1.0,-1.0,-1
17:24:39.532,-1.0,-1.0,-1.0,-1
17:24:39.734,-1.0,-1.0,-1.0,-1
17:24:39.937,-1.0,-1.0,-1.0,-1
17:24:40.139,-1.0,-1.0,-1.0,-1
17:24:40.340,-1.0,-1.0,-1.0,-1
17:24:40.542,-1.0,-1.0,-1.0,-1
17:24:40.743,-1.0,-1.0,-1.0,-1
17:24:40.945,-1.0,-1.0,-1.0,-1
17:24:41.147,-1.0,-1.0,-1.0,-1
17:24:41.348,-1.0,-1.0,-1.0,-1
17:24:41.550,-1.0,-1.0,-1.0,-1
17:24:41.752,-1.0,-1.0,-1.0,-1
17:24:41.953,-1.0,-1.0,-1.0,-1
17:24:42.154,-1.0,-1.0,-1.0,-1
17:24:42.356,-1.0,-1.0,-1.0,-1
17:24:42.557,-1.0,-1.0,-1.0,-1
17:24:42.759,-1.0,-1.0,-1.0,-1
17:24:42.961,-1.0,-1.0,-1.0,-1
17:24:43.162,-1.0,-1.0,-1.0,-1
17:24:43.364,-1.0,-1.0,-1.0,-1
17:24:43.566,-1.0,-1.0,-1.0,-1
17:24:43.767,-1.0,-1.0,-1.0,-1
17:24:43.969,-1.0,-1.0,-1.0,-1
17:24:44.170,-1.0,-1.0,-1.0,-1
17:24:44.372,-1.0,-1.0,-1.0,-1
17:24:44.573,-1.0,-1.0,-1.0,-1
17:24:44.775,-1.0,-1.0,-1.0,-1
17:24:44.976,-1.0,-1.0,-1.0,-1
17:24:45.178,-1.0,-1.0,-1.0,-1
17:24:45.380,-1.0,-1.0,-1.0,-1
17:24:45.581,-1.0,-1.0,-1.0,-1
17:24:45.783,-1.0,-1.0,-1.0,-1
17:24:45.984,-1.0,-1.0,-1.0,-1
17:24:46.186,-1.0,-1.0,-1.0,-1
17:24:46.387,-1.0,-1.0,-1.0,-1
17:24:46.589,-1.0,-1.0,-1.0,-1
17:24:46.790,-1.0,-1.0,-1.0,-1
17:24:46.992,-1.0,-1.0,-1.0,-1
17:24:47.194,-1.0,-1.0,-1.0,-1
17:24:47.395,-1.0,-1.0,-1.0,-1
17:24:47.597,-1.0,-1.0,-1.0,-1
17:24:47.802,-1.0,-1.0,-1.0,-1
17:24:48.003,-1.0,-1.0,-1.0,-1
17:24:48.205,-1.0,-1.0,-1.0,-1
17:24:48.406,-1.0,-1.0,-1.0,-1
17:24:48.608,-1.0,-1.0,-1.0,-1
17:24:48.809,-1.0,-1.0,-1.0,-1
17:24:49.011,-1.0,-1.0,-1.0,-1
17:24:49.213,-1.0,-1.0,-1.0,-1
17:24:49.414,-1.0,-1.0,-1.0,-1
17:24:49.616,-1.0,-1.0,-1.0,-1
