,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
04:24:52.928,190794.0,0.25,0.1,1000.0,30.0,0.3,7700.0,1000.0,21250.0,110.0,0.0,250.0,0.7,0.0,0.0
04:24:57.679,11728.0,0.25,0.1,1000.0,30.0,4.4,6100.0,1000.0,230.0,310.0,0.0,650.0,2.6,0.0,0.0
04:25:02.764,123820.0,0.25,0.1,1000.0,30.0,3.9,12000.0,1000.0,4047.0,420.0,0.0,450.0,2.7,0.0,0.0
04:25:07.458,150350.0,0.25,0.1,1000.0,30.0,1.1,1700.0,1000.0,11865.0,1320.0,0.0,500.0,1.4,0.0,0.0
04:25:13.078,63541.0,0.25,0.1,1000.0,30.0,0.8,3700.0,1000.0,3148.0,760.0,0.0,350.0,6.0,0.0,0.0
04:25:18.700,22378.0,0.25,0.1,1000.0,30.0,1.6,4900.0,1000.0,1527.0,1850.0,0.0,350.0,3.3,0.0,0.0
04:25:23.353,6084.0,0.25,0.1,1000.0,30.0,1.2,1300.0,1000.0,6637.0,410.0,0.0,900.0,2.2,0.0,0.0
04:25:29.018,132432.0,0.25,0.1,1000.0,30.0,0.3,4000.0,1000.0,10662.0,360.0,0.0,650.0,3.8,0.0,0.0
04:25:34.793,70496.0,0.25,0.1,1000.0,30.0,2.9,8200.0,1000.0,5309.0,830.0,0.0,600.0,1.2,0.0,0.0
04:25:39.538,31676.0,0.25,0.1,1000.0,30.0,0.1,1300.0,1000.0,8230.0,280.0,0.0,1650.0,2.4,0.0,0.0
04:25:44.812,79148.0,0.25,0.1,1000.0,30.0,2.2,5900.0,1000.0,17396.0,1490.0,0.0,200.0,0.8,0.0,0.0
04:25:50.027,145344.0,0.25,0.1,1000.0,30.0,1.2,6900.0,1000.0,17667.0,310.0,0.0,1150.0,5.9,0.0,0.0
04:25:55.702,194152.0,0.25,0.1,1000.0,30.0,1.9,2300.0,1000.0,18654.0,870.0,0.0,250.0,2.0,0.0,0.0
04:26:00.401,36400.0,0.25,0.1,1000.0,30.0,1.2,800.0,1000.0,125.0,470.0,0.0,250.0,7.9,0.0,0.0
04:26:06.271,59666.0,0.25,0.1,1000.0,30.0,2.9,3400.0,1000.0,14539.0,970.0,0.0,900.0,8.2,0.0,0.0
04:26:12.008,56334.0,0.25,0.1,1000.0,30.0,1.2,14500.0,1000.0,2202.0,910.0,0.0,950.0,1.0,0.0,0.0
04:26:17.662,226695.0,0.25,0.1,1000.0,30.0,2.9,12800.0,1000.0,18623.0,80.0,0.0,450.0,6.8,0.0,0.0
04:26:22.318,221249.0,0.25,0.1,1000.0,30.0,0.8,3100.0,1000.0,6844.0,750.0,0.0,350.0,1.1,0.0,0.0
04:26:28.023,36500.0,0.25,0.1,1000.0,30.0,1.1,1400.0,1000.0,8313.0,2950.0,0.0,200.0,3.1,0.0,0.0
04:26:33.701,78829.0,0.25,0.1,1000.0,30.0,0.6,1700.0,1000.0,1076.0,1990.0,0.0,200.0,6.0,0.0,0.0
04:26:38.439,138122.0,0.25,0.1,1000.0,30.0,2.1,11300.0,1000.0,24205.0,490.0,0.0,100.0,6.4,0.0,0.0
04:26:44.190,80063.0,0.25,0.1,1000.0,30.0,1.9,5000.0,1000.0,5369.0,350.0,0.0,250.0,8.3,0.0,0.0
04:26:49.802,131942.0,0.25,0.1,1000.0,30.0,1.0,5100.0,1000.0,12834.0,1690.0,0.0,1250.0,5.7,0.0,0.0
04:26:54.450,157383.0,0.25,0.1,1000.0,30.0,2.4,8900.0,1000.0,13617.0,1620.0,0.0,100.0,3.1,0.0,0.0
04:27:00.135,31440.0,0.25,0.1,1000.0,30.0,2.5,1600.0,1000.0,17806.0,660.0,0.0,200.0,6.7,0.0,0.0
04:27:05.814,4116.0,0.25,0.1,1000.0,30.0,3.5,1300.0,1000.0,2076.0,2040.0,0.0,1900.0,3.1,0.0,0.0
04:27:10.621,26235.0,0.25,0.1,1000.0,30.0,2.4,5100.0,1000.0,20955.0,1030.0,0.0,100.0,2.8,0.0,0.0
04:27:15.930,153226.0,0.25,0.1,1000.0,30.0,1.1,5800.0,1000.0,5960.0,1190.0,0.0,250.0,5.9,0.0,0.0
04:27:20.639,231488.0,0.25,0.1,1000.0,30.0,3.2,1300.0,1000.0,22668.0,920.0,0.0,1150.0,4.0,0.0,0.0
