time_stamp,RTL_ALT,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
14:23:24,44305.0,STABILIZE,0.0,1.0,-1000.0,0.0,0.0,0.0,-7.621796248713508e-05,0.0015919046709313989,0.027672909200191498,0.00025184566038660705,0.00028631649911403656,0.002323842141777277,-35.3632621,149.1652374,0.0,-1.0,1.0,0.0
14:23:34,44305.0,STABILIZE,0.0,1.0,-1000.0,0.0,0.0,1.0,-0.0005052261403761804,0.0009872348746284842,0.023488890379667282,0.0002099911798723042,0.0002861780230887234,0.0016557469498366117,-35.3632622,149.1652375,17.0,-1.0,1.0,-1.0
14:23:36,44305.0,STABILIZE,0.0,1.0,-1000.0,0.0,0.0,1.0,-0.0005686712684109807,0.0009838789701461792,0.022667158395051956,0.00020133191719651222,0.00020518398378044367,0.0015368100721389055,-35.3632622,149.1652376,0.0,-1.0,2.0,0.0
14:23:37,137307.0,AUTO,0.0,1.0,-1000.0,0.25,0.5,0.5,-0.0006968942179810256,0.0009804757428355515,0.0224772822111845,0.00027218632749281824,0.0002560002321843058,0.0015976222639437765,-35.3632622,149.165237575,3.5,-1.0,1.75,0.0
14:23:38,137307.0,AUTO,0.0,3.0,-998.0,0.0,0.0,0.0,-0.0007042296638246626,0.001107522170059383,0.02214541845023632,0.0002788576821330935,0.00019262608839198947,0.0015821022097952664,-35.3632621,149.1652375,4.0,0.0,-1.0,-1.0
14:23:40,137307.0,AUTO,0.0,1.0,-1000.0,0.5,0.0,0.0,-0.0002374305040575564,0.0016469346592202783,0.021595392376184464,0.00032676802948117256,0.0002896107325796038,0.0014508695458061993,-35.3632621,149.16523745,15.0,0.0,0.0,-1.0
14:23:41,300000.0,AUTO,0.0,0.0,-1120.5,2.5,0.0,0.75,0.0011173512757522985,0.00042948629561578855,0.02131762122735381,0.0018946799827972427,-0.0005085462762508541,0.0015469932404812425,-35.3632621,149.1652375,189.75,0.0,0.0,-56.5
14:23:42,300000.0,AUTO,0.0,-0.5,-1011.0,46.0,-6.5,2.0,0.0297660818323493,-0.0020659895380958915,0.021092628128826618,0.04604071192443371,-0.007431870326399803,0.0027561455499380827,-35.36326205,149.16523755,1630.0,0.5,8.5,-146.5
14:23:44,300000.0,AUTO,5.0,-8.0,-1002.0,-46.5,-21.0,-34.0,-0.037849534302949905,0.012290454935282469,-0.07964346930384636,-0.04762937221676111,-0.021818851120769978,-0.033837263472378254,-35.36326095,149.16524535000002,4669.5,-1.0,31.5,-149.0
14:23:45,156129.0,AUTO,-0.25,1.5,-1001.25,3.5,-12.5,-7.25,-0.06828894093632698,-0.005737027415307239,-0.08842778019607067,0.0027970829978585243,-0.013293603988131508,-0.007093572407029569,-35.363260975,149.16524585000002,5819.5,-2.25,-16.25,-148.0
14:23:46,156129.0,AUTO,-6.5,10.0,-1003.5,66.0,14.5,1.5,-0.0028400884475558996,-0.0001657275133766234,-0.09417318925261497,0.06628390401601791,0.014367695432156324,0.002322358777746558,-35.363261249999994,149.1652396,7736.5,-3.5,-60.0,-149.5
14:23:48,156129.0,AUTO,3.0,-4.5,-1001.0,-90.0,4.5,-12.0,0.013712643645703793,-0.009593195281922817,-0.07569004967808723,-0.09143030270934105,0.004338571452535689,-0.012421143241226673,-35.3632626,149.1652349,10845.5,-1.5,26.5,-147.5
14:23:49,32577.0,AUTO,1.0,-3.5,-1002.5,-13.5,8.0,-33.5,-0.01925062295049429,-0.00430679670535028,-0.09813401475548744,-0.014067345102375839,0.008027361938729882,-0.03369914088398218,-35.3632625,149.165236525,11998.75,5.0,13.5,-150.0
14:23:50,32577.0,AUTO,-2.0,0.5,-999.5,21.5,6.5,-22.0,-0.0023272178950719535,0.004315083380788565,-0.1370268538594246,0.02148340456187725,0.006805445300415158,-0.02199134323745966,-35.363261800000004,149.16523660000001,13942.5,4.0,-8.5,-151.0
14:23:52,32577.0,AUTO,0.0,1.0,-990.0,-77.0,26.5,45.0,-0.04072288051247597,0.007476078346371651,-0.1600874811410904,-0.0786500945687294,0.02530798432417214,0.04541730880737305,-35.363261550000004,149.16523510000002,17046.5,-5.5,-9.5,-148.0
14:23:53,200.0,AUTO,0.75,9.0,-960.5,98.25,-55.75,197.25,-0.012536333641037345,0.018356345826759934,0.0038612761127296835,0.09799416206078604,-0.056752635166049004,0.19794559708680026,-35.363262475,149.16523275,18120.5,-24.0,-33.75,-126.5
14:23:54,200.0,AUTO,1.0,-2.0,-969.0,-32.0,25.0,-15.5,0.06077354960143566,-0.030020134523510933,0.0364165473729372,-0.03366651851683855,0.024873503483831882,-0.015861355233937502,-35.3632644,149.16523025,19425.5,-0.5,18.5,-76.0
14:23:56,200.0,AUTO,0.0,-7.0,-975.5,-7.0,3.0,-1.5,-0.011460382491350174,0.013953800313174725,0.030865410342812538,-0.008459264761768281,0.0028649743762798607,-0.0018656357424333692,-35.363262,149.16523784999998,20484.5,10.5,30.0,-28.0
14:23:57,265930.0,AUTO,0.25,-5.75,-962.0,-82.0,5.25,-2.5,-0.022714750841259956,0.015744532458484173,0.029049023520201445,-0.08327197865583003,0.004230554157402366,-0.002687115171283949,-35.36326145,149.165239525,20610.5,3.25,13.75,-5.25
14:23:58,265930.0,AUTO,1.0,-9.5,-1018.5,-72.0,17.5,-8.5,-0.012820694129914045,0.03536596521735191,0.026348410174250603,-0.07164311408996582,0.01700672321021557,-0.008707188069820404,-35.3632619,149.16523890000002,20451.0,-22.0,-21.5,14.0
