,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
17:55:23.116,154402.0,1.0,0.0,5.1,0.25,5.1,0.0,16042.0,1000.0,1.0,0.1,50.0,50.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0
17:55:27.147,140953.0,0.9,1.5,10.1,0.25,2.3,0.0,14842.0,1000.0,1.0,0.1,50.0,50.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0
17:55:31.173,247585.0,0.7,1.0,9.3,0.25,0.0,0.0,4485.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:55:35.187,200.0,0.1,0.4,-0.8,0.25,3.3,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0
17:55:39.209,136478.0,0.7,0.0,-10.0,0.25,0.5,0.0,32000.0,220.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:55:43.254,169941.0,0.7,1.9,-6.0,0.25,4.2,0.0,32000.0,540.0,1.0,0.1,50.0,50.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0
17:55:47.274,134507.0,0.4,1.3,3.8,0.25,4.5,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0
17:55:51.291,66594.0,1.0,0.7,-2.4,0.25,0.0,0.0,1464.0,740.0,1.0,0.1,50.0,50.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0
17:55:55.308,36211.0,1.0,1.8,10.1,0.25,5.1,0.0,20947.0,640.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:55:59.337,300000.0,0.6,0.0,-7.2,0.25,5.0,0.0,56.0,970.0,1.0,0.1,50.0,50.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0
17:56:03.365,165610.0,0.6,2.0,-9.0,0.25,2.0,0.0,0.0,140.0,1.0,0.1,50.0,50.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
17:56:07.391,148899.0,0.6,1.3,-7.5,0.25,0.0,0.0,32000.0,910.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:56:11.417,269455.0,0.2,1.2,2.4,0.25,3.4,0.0,0.0,580.0,1.0,0.1,50.0,50.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0
17:56:15.432,26917.0,1.1,1.8,-5.2,0.25,2.5,0.0,19708.0,890.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
