,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
03:15:13.348,-1.0,-1.0,-1.0,-1
03:15:13.555,-1.0,-1.0,-1.0,-1
03:15:13.759,-1.0,-1.0,-1.0,-1
03:15:13.961,-1.0,-1.0,-1.0,-1
03:15:14.162,-1.0,-1.0,-1.0,-1
03:15:14.426,-1.0,-1.0,-1.0,-1
03:15:14.699,-1.0,-1.0,-1.0,-1
03:15:15.057,-1.0,-1.0,-1.0,-1
03:15:15.275,-1.0,-1.0,-1.0,-1
03:15:15.478,-1.0,-1.0,-1.0,-1
03:15:15.681,-1.0,-1.0,-1.0,-1
03:15:15.883,-1.0,-1.0,-1.0,-1
03:15:16.085,-1.0,-1.0,-1.0,-1
03:15:16.286,-1.0,-1.0,-1.0,-1
03:15:16.488,-1.0,-1.0,-1.0,-1
03:15:16.690,-1.0,-1.0,-1.0,-1
03:15:16.893,-1.0,-1.0,-1.0,-1
03:15:17.096,-1.0,-1.0,-1.0,-1
03:15:17.298,-1.0,-1.0,-1.0,-1
03:15:17.500,-1.0,-1.0,-1.0,-1
03:15:17.702,-1.0,-1.0,-1.0,-1
03:15:17.904,-1.0,-1.0,-1.0,-1
03:15:18.107,-1.0,-1.0,-1.0,-1
03:15:18.309,-1.0,-1.0,-1.0,-1
03:15:18.512,-1.0,-1.0,-1.0,-1
03:15:18.714,-1.0,-1.0,-1.0,-1
03:15:18.916,-1.0,-1.0,-1.0,-1
03:15:19.118,-1.0,-1.0,-1.0,-1
03:15:19.319,-1.0,-1.0,-1.0,-1
03:15:19.521,-1.0,-1.0,-1.0,-1
03:15:19.723,-1.0,-1.0,-1.0,-1
03:15:19.924,-1.0,-1.0,-1.0,-1
03:15:20.209,-1.0,-1.0,-1.0,-1
03:15:20.416,-1.0,-1.0,-1.0,-1
03:15:20.646,-1.0,-1.0,-1.0,-1
03:15:20.920,-1.0,-1.0,-1.0,-1
03:15:21.122,-1.0,-1.0,-1.0,-1
03:15:21.330,-1.0,-1.0,-1.0,-1
03:15:21.531,-1.0,-1.0,-1.0,-1
03:15:21.733,-1.0,-1.0,-1.0,-1
03:15:21.935,-1.0,-1.0,-1.0,-1
03:15:22.136,-1.0,-1.0,-1.0,-1
03:15:22.338,-1.0,-1.0,-1.0,-1
03:15:22.539,-1.0,-1.0,-1.0,-1
