,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
03:15:09.805,9067.0,0.25,0.1,1000.0,30.0,1.0,11500.0,1000.0,1267.0,1710.0
03:15:16.004,66423.0,0.25,0.1,1000.0,30.0,0.8,2300.0,1000.0,8438.0,1410.0
03:15:21.603,158960.0,0.25,0.1,1000.0,30.0,0.1,1300.0,1000.0,2260.0,830.0
03:15:26.342,271336.0,0.25,0.1,1000.0,30.0,0.4,4300.0,1000.0,2195.0,690.0
03:15:32.094,80915.0,0.25,0.1,1000.0,30.0,1.3,7300.0,1000.0,16187.0,180.0
03:15:37.938,171453.0,0.25,0.1,1000.0,30.0,0.6,3200.0,1000.0,21698.0,630.0
03:15:42.783,48846.0,0.25,0.1,1000.0,30.0,0.2,3200.0,1000.0,1818.0,30.0
03:15:47.971,97617.0,0.25,0.1,1000.0,30.0,3.5,9600.0,1000.0,2645.0,810.0
03:15:52.771,137235.0,0.25,0.1,1000.0,30.0,0.3,3300.0,1000.0,20646.0,90.0
03:15:58.039,64555.0,0.25,0.1,1000.0,30.0,1.6,16200.0,1000.0,457.0,1190.0
03:16:03.879,10536.0,0.25,0.1,1000.0,30.0,0.6,8400.0,1000.0,11004.0,260.0
03:16:08.685,129690.0,0.25,0.1,1000.0,30.0,0.8,9200.0,1000.0,1950.0,1410.0
03:16:13.951,56520.0,0.25,0.1,1000.0,30.0,1.0,6600.0,1000.0,1232.0,130.0
03:16:18.826,63739.0,0.25,0.1,1000.0,30.0,1.1,4600.0,1000.0,8752.0,50.0
03:16:24.048,20160.0,0.25,0.1,1000.0,30.0,0.3,3100.0,1000.0,17625.0,360.0
03:16:29.815,132226.0,0.25,0.1,1000.0,30.0,1.1,1700.0,1000.0,4354.0,890.0
03:16:34.502,34736.0,0.25,0.1,1000.0,30.0,0.8,8100.0,1000.0,2090.0,2810.0
03:16:39.651,20024.0,0.25,0.1,1000.0,30.0,0.8,1900.0,1000.0,15171.0,2970.0
03:16:44.313,7003.0,0.25,0.1,1000.0,30.0,2.9,1900.0,1000.0,6579.0,260.0
03:16:49.848,85226.0,0.25,0.1,1000.0,30.0,3.4,2300.0,1000.0,1872.0,470.0
03:16:54.657,24718.0,0.25,0.1,1000.0,30.0,1.2,10900.0,1000.0,834.0,180.0
03:16:59.859,97370.0,0.25,0.1,1000.0,30.0,1.1,9600.0,1000.0,11110.0,660.0
03:17:04.560,23890.0,0.25,0.1,1000.0,30.0,1.8,8900.0,1000.0,16588.0,460.0
03:17:09.770,138559.0,0.25,0.1,1000.0,30.0,0.8,9100.0,1000.0,12478.0,2300.0
03:17:14.501,50198.0,0.25,0.1,1000.0,30.0,4.1,4500.0,1000.0,7433.0,470.0
03:17:19.679,136486.0,0.25,0.1,1000.0,30.0,0.2,7400.0,1000.0,4264.0,560.0
03:17:24.384,31258.0,0.25,0.1,1000.0,30.0,0.2,6100.0,1000.0,6161.0,190.0
03:17:30.106,271951.0,0.25,0.1,1000.0,30.0,0.6,8900.0,1000.0,17910.0,90.0
03:17:35.777,69561.0,0.25,0.1,1000.0,30.0,2.4,1700.0,1000.0,4253.0,150.0
03:17:40.456,101465.0,0.25,0.1,1000.0,30.0,1.1,4300.0,1000.0,3343.0,1710.0
03:17:46.271,55925.0,0.25,0.1,1000.0,30.0,1.6,4300.0,1000.0,16553.0,1500.0
03:17:51.928,233459.0,0.25,0.1,1000.0,30.0,0.3,5500.0,1000.0,4904.0,180.0
03:17:56.577,37121.0,0.25,0.1,1000.0,30.0,1.2,1300.0,1000.0,29600.0,1500.0
03:18:01.945,19266.0,0.25,0.1,1000.0,30.0,2.2,10700.0,1000.0,13766.0,120.0
03:18:06.751,212.0,0.25,0.1,1000.0,30.0,0.6,1700.0,1000.0,15122.0,2120.0
03:18:11.890,34005.0,0.25,0.1,1000.0,30.0,1.9,10600.0,1000.0,4705.0,90.0
03:18:16.462,71908.0,0.25,0.1,1000.0,30.0,1.0,3800.0,1000.0,2271.0,820.0
03:18:22.212,7061.0,0.25,0.1,1000.0,30.0,0.6,5800.0,1000.0,1954.0,1070.0
03:18:27.965,31744.0,0.25,0.1,1000.0,30.0,1.3,5100.0,1000.0,2339.0,1980.0
03:18:32.854,181130.0,0.25,0.1,1000.0,30.0,1.6,2600.0,1000.0,5016.0,1060.0
03:18:38.119,16952.0,0.25,0.1,1000.0,30.0,3.5,5900.0,1000.0,1900.0,130.0
03:18:43.776,192151.0,0.25,0.1,1000.0,30.0,1.2,10500.0,1000.0,11688.0,420.0
03:18:48.611,71619.0,0.25,0.1,1000.0,30.0,1.6,9400.0,1000.0,12412.0,430.0
03:18:53.975,166596.0,0.25,0.1,1000.0,30.0,0.1,4300.0,1000.0,2665.0,1290.0
03:18:58.721,8402.0,0.25,0.1,1000.0,30.0,0.6,13000.0,1000.0,11462.0,1580.0
03:19:03.905,36701.0,0.25,0.1,1000.0,30.0,2.1,700.0,1000.0,12445.0,940.0
03:19:08.671,40489.0,0.25,0.1,1000.0,30.0,1.9,6300.0,1000.0,17465.0,90.0
03:19:14.000,22489.0,0.25,0.1,1000.0,30.0,1.2,1400.0,1000.0,5663.0,1580.0
03:19:19.810,194752.0,0.25,0.1,1000.0,30.0,0.1,2400.0,1000.0,14756.0,2630.0
03:19:24.497,23880.0,0.25,0.1,1000.0,30.0,2.1,1100.0,1000.0,4277.0,910.0
03:19:30.897,39245.0,0.25,0.1,1000.0,30.0,0.4,5000.0,1000.0,5654.0,1870.0
03:19:35.652,6918.0,0.25,0.1,1000.0,30.0,1.8,7600.0,1000.0,10445.0,290.0
03:19:40.965,5588.0,0.25,0.1,1000.0,30.0,2.1,12100.0,1000.0,6406.0,1120.0
03:19:45.761,21027.0,0.25,0.1,1000.0,30.0,0.6,11800.0,1000.0,14087.0,580.0
03:19:51.105,6247.0,0.25,0.1,1000.0,30.0,2.4,13200.0,1000.0,27622.0,50.0
03:19:56.884,68728.0,0.25,0.1,1000.0,30.0,0.6,700.0,1000.0,12513.0,1620.0
03:20:01.682,223017.0,0.25,0.1,1000.0,30.0,0.8,4600.0,1000.0,28181.0,1020.0
03:20:06.961,103043.0,0.25,0.1,1000.0,30.0,2.1,4100.0,1000.0,31837.0,90.0
03:20:11.779,74222.0,0.25,0.1,1000.0,30.0,1.5,2800.0,1000.0,11150.0,380.0
03:20:16.964,6648.0,0.25,0.1,1000.0,30.0,0.1,10400.0,1000.0,4702.0,220.0
03:20:21.833,60641.0,0.25,0.1,1000.0,30.0,0.8,2600.0,1000.0,31201.0,740.0
03:20:27.087,34611.0,0.25,0.1,1000.0,30.0,2.5,9600.0,1000.0,14999.0,840.0
03:20:32.759,110817.0,0.25,0.1,1000.0,30.0,0.6,5500.0,1000.0,5737.0,170.0
03:20:37.449,53694.0,0.25,0.1,1000.0,30.0,0.6,1100.0,1000.0,27769.0,530.0
03:20:43.210,26653.0,0.25,0.1,1000.0,30.0,2.5,7600.0,1000.0,11882.0,710.0
03:20:48.900,72745.0,0.25,0.1,1000.0,30.0,1.2,1700.0,1000.0,14205.0,1300.0
03:20:53.601,50362.0,0.25,0.1,1000.0,30.0,3.1,3700.0,1000.0,10353.0,310.0
