time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,EK2_ALT_SOURCE
09:38:58,1500.0,AUTO,0.00088309222337557,0.0007633015407009225,0.019806569442152977,0.0009424785021110438,7.27715014363639e-05,0.0012250696745468304,0.0,0.625,-1050.0,1.125,0.125,0.375,583980.0,-35.363262187500005,149.1652375,52.875,-0.5,0.25,-19.75,583.9799880981445,0.0
09:40:12,1500.0,RTL,-0.07299460917711258,0.1730259984731674,1.4564137220382691,0.008550731744617224,-0.015187834948301315,-0.003800683026202023,134.2,64.8,-987.2,11.2,-12.4,-1.8,633932.0,-35.36321112,149.16567598,50007.2,-87.6,-640.6,-3.2,633.9319946289063,0.0
09:40:28,1500.0,RTL,0.010404735279735178,0.0002157349299523048,1.4536152780056,0.4463215535506606,-0.0049887740751728415,-0.0016361415036953986,-1.5,29.25,-999.25,454.0,-2.25,-1.0,633922.5,-35.36326185,149.16523287500002,49998.25,-0.5,-1.25,-1.0,633.9224853515625,0.0
09:41:43,1500.0,RTL,0.014956420520320535,0.0044298560242168605,1.4451726377010345,-0.9223824143409729,0.0023546904558315873,-0.001166992587968707,0.0,-34.5,-993.5,-921.75,6.25,1.0,589052.5,-35.363259725,149.1652374,5128.5,-20.5,-0.25,33.25,589.052490234375,0.0
09:42:06,1500.0,RTL,0.01450997544452548,0.000467793142888695,1.446983814239502,0.003488279995508492,-0.0008909145253710449,0.0007046860991977155,0.0,0.0,-1000.0,3.0,3.0,2.75,585000.0,-35.3632628,149.16523815,1074.0,-18.75,6.75,0.0,585.0,0.0
