,A.RTL3
12:15:12.676,-1.0
12:15:12.877,-1.0
12:15:13.078,-1.0
12:15:13.279,-1.0
12:15:13.480,-1.0
12:15:13.681,-1.0
12:15:13.883,-1.0
12:15:14.083,-1.0
12:15:14.284,-1.0
12:15:14.485,-1.0
12:15:14.687,-1.0
12:15:14.889,-1.0
12:15:15.090,-1.0
12:15:15.291,-1.0
12:15:15.492,-1.0
12:15:15.693,-1.0
12:15:15.894,-1.0
12:15:16.097,-1.0
12:15:16.298,-1.0
12:15:16.499,-1.0
12:15:16.700,-1.0
12:15:16.901,-1.0
12:15:17.102,-1.0
12:15:17.303,-1.0
12:15:17.554,-1.0
12:15:17.755,-1.0
12:15:17.956,-1.0
12:15:18.158,-1.0
12:15:18.359,-1.0
12:15:18.560,-1.0
12:15:18.762,-1.0
12:15:18.963,-1.0
12:15:19.165,-1.0
12:15:19.366,-1.0
12:15:19.567,-1.0
12:15:19.768,-1.0
12:15:19.969,-1.0
12:15:20.170,-1.0
12:15:20.371,-1.0
12:15:20.572,-1.0
12:15:20.773,-1.0
12:15:20.974,-1.0
12:15:21.175,-1.0
12:15:21.377,-1.0
12:15:21.617,-1.0
12:15:21.819,-1.0
12:15:22.020,-1.0
12:15:22.221,-1.0
12:15:22.423,-1.0
12:15:22.625,-1.0
12:15:22.826,-1.0
12:15:23.029,-1.0
12:15:23.230,-1.0
12:15:23.431,-1.0
12:15:23.632,-1.0
12:15:23.834,-1.0
12:15:24.035,-1.0
12:15:24.236,-1.0
12:15:24.437,-1.0
12:15:24.638,-1.0
12:15:24.838,-1.0
12:15:25.040,-1.0
12:15:25.241,-1.0
12:15:25.442,-1.0
12:15:25.643,-1.0
12:15:25.844,-1.0
12:15:26.045,-1.0
12:15:26.246,-1.0
12:15:26.446,-1.0
12:15:26.648,-1.0
12:15:26.850,-1.0
12:15:27.054,-1.0
12:15:27.256,-1.0
12:15:27.457,-1.0
12:15:27.659,-1.0
12:15:27.860,-1.0
12:15:28.060,-1.0
12:15:28.261,-1.0
12:15:28.462,-1.0
12:15:28.663,-1.0
12:15:28.864,-1.0
12:15:29.065,-1.0
12:15:29.265,-1.0
12:15:29.466,-1.0
12:15:29.667,-1.0
12:15:29.868,-1.0
12:15:30.069,-1.0
12:15:30.270,-1.0
12:15:30.472,-1.0
12:15:30.672,-1.0
12:15:30.874,-1.0
12:15:31.075,-1.0
12:15:31.277,-1.0
12:15:31.478,-1.0
12:15:31.680,-1.0
12:15:31.881,-1.0
12:15:32.082,-1.0
12:15:32.283,-1.0
12:15:32.484,-1.0
12:15:32.685,-1.0
12:15:32.887,-1.0
12:15:33.088,-1.0
12:15:33.290,-1.0
12:15:33.490,-1.0
12:15:33.691,-1.0
12:15:33.893,-1.0
12:15:34.093,-1.0
12:15:34.295,-1.0
12:15:34.496,-1.0
12:15:34.696,-1.0
12:15:34.897,-1.0
12:15:35.098,-1.0
12:15:35.299,-1.0
12:15:35.501,-1.0
12:15:35.702,-1.0
12:15:35.903,-1.0
12:15:36.105,-1.0
12:15:36.306,-1.0
12:15:36.507,-1.0
12:15:36.708,-1.0
12:15:36.910,-1.0
12:15:37.112,-1.0
12:15:37.313,-1.0
12:15:37.515,-1.0
12:15:37.716,-1.0
12:15:37.917,-1.0
12:15:38.118,-1.0
12:15:38.320,-1.0
12:15:38.521,-1.0
12:15:38.722,-1.0
12:15:38.923,-1.0
12:15:39.124,-1.0
12:15:39.326,-1.0
12:15:39.527,-1.0
12:15:39.728,-1.0
12:15:39.929,-1.0
12:15:40.130,-1.0
12:15:40.332,-1.0
