time_stamp,MODE,lat,lon,alt,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz
19:01:13.505,STABILIZE,-35.3632622,149.1652374,583980,0,-8.954036456998438e-05,0.0013576087076216936,0.02636745385825634,0.0002404850092716515,0.00038234455860219896,0.002299944404512644,0,1,-1000,1,0,0,-1,1,-2
19:01:13.707,STABILIZE,-35.3632622,149.1652374,583980,0,-8.954036456998438e-05,0.0013576087076216936,0.02636745385825634,0.0002404850092716515,0.00038234455860219896,0.002299944404512644,0,1,-1000,1,0,0,-1,1,-2
19:01:13.908,STABILIZE,-35.3632622,149.1652374,583980,0,-8.954036456998438e-05,0.0013576087076216936,0.02636745385825634,0.0002404850092716515,0.00038234455860219896,0.002299944404512644,0,1,-1000,1,0,0,-1,1,-2
19:01:14.109,STABILIZE,-35.3632622,149.1652374,583980,0,-8.954036456998438e-05,0.0013576087076216936,0.02636745385825634,0.0002404850092716515,0.00038234455860219896,0.002299944404512644,0,1,-1000,1,0,0,-1,1,-2
19:01:14.310,STABILIZE,-35.3632622,149.1652374,583980,0,-8.954036456998438e-05,0.0013576087076216936,0.02636745385825634,0.0002404850092716515,0.00038234455860219896,0.002299944404512644,0,1,-1000,0,0,0,-1,1,-2
19:01:14.511,STABILIZE,-35.3632622,149.1652374,583980,0,-0.0001862415811046958,0.0011815399629995227,0.02585463970899582,0.0002547909098211676,0.0002238915185444057,0.002104193437844515,0,1,-1000,0,0,0,-1,1,-2
19:01:14.711,STABILIZE,-35.3632622,149.1652374,583980,0,-0.0001862415811046958,0.0011815399629995227,0.02585463970899582,0.0002547909098211676,0.0002238915185444057,0.002104193437844515,0,1,-1000,0,0,0,-1,1,-2
19:01:14.912,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0001862415811046958,0.0011815399629995227,0.02585463970899582,0.0002547909098211676,0.0002238915185444057,0.002104193437844515,0,1,-1000,0,0,0,-1,1,-1
19:01:15.113,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0001862415811046958,0.0011815399629995227,0.02585463970899582,0.0002547909098211676,0.0002238915185444057,0.002104193437844515,0,1,-1000,0,0,0,-1,1,-1
19:01:15.314,STABILIZE,-35.3632622,149.1652375,583980,0,-0.00033084896858781576,0.0010759831639006734,0.025445055216550827,0.0002743267687037587,0.00024252684670500457,0.0019409704254940152,0,1,-1000,0,0,0,-1,1,-1
19:01:15.515,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0003806173917837441,0.0010548086138442159,0.02532891370356083,0.00022473029093816876,0.00019610056187957525,0.0020868172869086266,0,1,-1000,0,0,0,-1,1,-1
19:01:15.716,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0003806173917837441,0.0010548086138442159,0.02532891370356083,0.00022473029093816876,0.00019610056187957525,0.0020868172869086266,0,1,-1000,0,0,0,-1,1,-1
19:01:15.920,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0003806173917837441,0.0010548086138442159,0.02532891370356083,0.00022473029093816876,0.00019610056187957525,0.0020868172869086266,0,1,-1000,0,0,0,-1,1,-1
19:01:16.122,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0003806173917837441,0.0010548086138442159,0.02532891370356083,0.00022473029093816876,0.00019610056187957525,0.0020868172869086266,0,1,-1000,0,0,0,-1,1,-1
19:01:16.325,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0002011212782235816,0.000993141671642661,0.024978481233119965,0.00027666782261803746,0.0002359651552978903,0.0019074579467996955,0,1,-1000,0,0,0,-1,1,-1
19:01:16.527,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0002011212782235816,0.000993141671642661,0.024978481233119965,0.00027666782261803746,0.0002359651552978903,0.0019074579467996955,0,1,-1000,0,0,0,-1,1,-1
19:01:16.728,STABILIZE,-35.3632622,149.1652375,583980,0,-0.00030341424280777574,0.0009814926888793707,0.024728018790483475,0.0001853334833867848,0.00031232251785695553,0.0019457684829831123,0,1,-1000,0,0,0,-1,1,0
19:01:16.929,STABILIZE,-35.3632622,149.1652375,583980,0,-0.00030341424280777574,0.0009814926888793707,0.024728018790483475,0.0001853334833867848,0.00031232251785695553,0.0019457684829831123,0,1,-1000,0,0,0,-1,1,0
19:01:17.131,STABILIZE,-35.3632622,149.1652375,583980,0,-0.00030341424280777574,0.0009814926888793707,0.024728018790483475,0.0001853334833867848,0.00031232251785695553,0.0019457684829831123,0,1,-1000,0,0,0,-1,1,0
