,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
11:48:37.483,9721.0,0.0,0.0,0.3,0.7,740.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,1.6,6.7,33.0,5.0,4.0
11:48:43.493,24369.0,0.0,0.0,0.2,1.5,870.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,2.2,7.6,621.0,2.5,5.5
11:48:49.154,24559.0,0.0,0.0,0.2,0.3,410.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.1,8.0,793.0,4.0,2.5
11:48:54.087,6777.0,0.0,0.0,0.3,1.7,760.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.1,8.2,309.0,2.5,2.5
11:48:58.080,8738.0,0.0,0.0,0.9,1.8,250.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.5,2.1,174.0,5.0,4.5
11:49:02.098,20112.0,0.0,0.0,0.3,0.2,310.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,2.4,3.7,262.0,4.0,3.0
11:49:06.112,2764.0,0.0,0.0,0.2,1.2,940.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,3.8,6.1,60.0,3.5,3.0
11:49:10.153,16174.0,0.0,0.0,0.2,1.3,310.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,3.5,1.5,42.0,2.5,3.0
11:49:14.208,1367.0,0.0,0.0,0.7,0.2,880.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,9.4,0.3,560.0,4.0,6.0
11:49:18.218,15542.0,0.0,0.0,0.3,0.3,290.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,2.3,4.2,287.0,5.0,5.0
11:49:22.281,9676.0,0.0,0.0,0.9,1.3,190.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,1.8,8.2,88.0,3.0,4.0
11:49:26.334,19159.0,0.0,0.0,0.7,0.9,220.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,5.4,1.1,484.0,3.0,5.0
11:49:30.359,11028.0,0.0,0.0,0.5,0.4,480.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,2.5,3.2,320.0,2.5,3.5
11:49:34.411,19417.0,0.0,0.0,0.2,0.2,320.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,4.4,5.5,366.0,3.0,4.0
11:49:38.369,772.0,0.0,0.0,0.9,0.4,380.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,3.3,9.4,29.0,4.5,3.0
11:49:42.338,1431.0,0.0,0.0,0.9,1.2,930.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,1.6,7.4,158.0,2.5,2.5
11:49:46.344,30276.0,0.0,0.0,0.4,0.5,210.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,7.9,0.6,9.0,3.5,5.0
