time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,chan4_raw
16:01:08,1500.0,0.03787141479551792,-0.016377225518226624,-2.0314505100250244,-0.04356316104531288,-0.09392143413424492,-0.013635153882205486,-35.363258,149.16524950000002,33128.5,58.5,63.5,-150.5,20.0,7.0,-1003.0,-42.0,-92.5,-13.5,AUTO,1500.0
16:01:10,1500.0,-0.03797813504934311,-0.11245165765285492,-2.0506203174591064,0.033136521466076374,0.023712812922894955,-0.005486740497872233,-35.363253799999995,149.16524975,36202.5,-48.5,-70.5,-146.0,-15.0,-6.5,-998.0,33.5,24.5,-5.0,AUTO,1500.0
16:01:12,1500.0,0.03139013424515724,0.04185381904244423,-2.065762996673584,0.037332503125071526,0.08422502875328064,-0.006239915499463677,-35.3632707,149.1652284,39202.0,-86.5,-83.5,-157.0,-28.5,-5.0,-1013.0,38.0,85.0,-6.0,AUTO,1500.0
16:01:14,1500.0,-0.05495179817080498,0.19816167652606964,-2.362948179244995,0.057084277272224426,0.008104808628559113,-0.8474348187446594,-35.3632718,149.16522315,42316.0,93.0,66.0,-126.5,21.0,6.5,-968.5,58.5,9.0,-847.0,AUTO,1209.0
16:01:18,1500.0,-0.05910230241715908,-0.07858809642493725,1.6957141160964966,0.007357577793300152,0.14133154600858688,-0.0048102219589054585,-35.3632612,149.1652416,47960.5,-72.0,123.0,-139.0,-15.5,-30.0,-1020.0,9.0,142.0,-4.5,AUTO,1500.0
16:01:20,1500.0,0.03366377390921116,0.008793603628873825,1.832874059677124,0.0605078877415508,-0.22476990520954132,0.00036669778637588024,-35.36326065,149.16524725,50087.5,44.0,-114.5,-40.0,21.0,19.5,-959.5,61.5,-223.5,0.5,AUTO,1500.0
16:01:22,1500.0,-0.039497269317507744,-0.06475003063678741,1.8276724219322205,-0.5541042312979698,0.14429626613855362,0.04318072274327278,-35.36326115,149.16523469999998,50150.5,-15.0,16.5,21.0,-3.0,-19.5,-1016.0,-551.0,145.0,43.0,AUTO,1500.0
16:01:24,1500.0,-0.06761696189641953,-0.029801265336573124,1.5091665387153625,0.5077249705791473,-0.054379334673285484,-0.8645219504833221,-35.36325825,149.16524420000002,49964.0,75.0,44.0,0.0,-17.5,30.0,-1012.0,509.0,-52.0,-863.5,AUTO,1500.0
16:01:26,1500.0,0.04007335379719734,-0.17251278460025787,0.4414868950843811,-0.12460164725780487,-0.030067915096879005,0.02594785369001329,-35.3632326,149.1652613,49949.5,241.0,117.0,0.5,-50.0,-38.0,-1003.5,-123.0,-28.0,26.5,AUTO,1500.0
16:01:28,1500.0,0.1119634360074997,-0.14561130851507187,0.15802700072526932,0.08099789544939995,0.05360853485763073,-0.1973775550723076,-35.363174599999994,149.16530125,49931.5,416.0,231.0,-1.0,-62.5,-83.5,-1006.0,81.5,55.0,-197.0,AUTO,1452.0
16:01:30,1500.0,0.14274268597364426,-0.07377035170793533,-0.11205105111002922,0.07285654172301292,0.019974207505583763,0.03824460692703724,-35.363092550000005,149.16535979999998,50002.5,498.0,286.0,-1.0,-50.0,-128.5,-997.5,74.0,21.0,38.0,AUTO,1500.0
16:01:32,1500.0,0.11669018864631653,-0.0402651559561491,-0.09347992017865181,-0.2322811484336853,0.047817280516028404,0.007970496197231114,-35.3630029,149.16542505,50040.0,502.5,294.5,0.5,-42.0,-132.5,-994.5,-231.0,49.0,8.0,AUTO,1500.0
16:01:34,1500.0,0.12141138315200806,0.013835917226970196,-0.08530459180474281,-0.3171042278409004,0.03350412845611572,0.010966964531689882,-35.3629192,149.16548805,50037.5,429.5,289.0,1.5,-35.0,-120.5,-991.0,-315.5,34.5,11.0,AUTO,1500.0
16:01:36,1500.0,0.14959120005369186,0.0533137209713459,-0.07258500903844833,-0.3091997876763344,-0.0027237976901233196,-0.00032108835875988007,-35.3628535,149.1655565,50006.0,303.0,340.0,4.0,-7.5,-126.0,-988.5,-309.0,-1.5,0.5,AUTO,1500.0
16:01:38,1500.0,0.16200296580791473,-0.091109748929739,0.635315865278244,-0.18042392283678055,-0.042293441481888294,-0.5910755544900894,-35.36280764999999,149.1656441,49954.0,221.5,454.0,3.5,-59.5,-115.0,-991.0,-179.0,-40.0,-590.0,AUTO,1013.0
16:01:40,1500.0,0.11231321468949318,0.15239927172660828,-0.8877719640731812,-0.017025002278387547,-0.0026471782475709915,-0.7168548405170441,-35.36276625,149.16575945,49946.5,247.5,581.0,-2.5,124.5,-66.0,-989.5,-16.0,-1.5,-715.5,AUTO,1013.0
16:01:42,1500.0,0.01069019827991724,0.1633010134100914,-1.2484200596809387,-0.01619752123951912,-0.0431616697460413,0.013524860609322786,-35.36272085,149.1658948,50025.0,248.0,641.0,-5.5,156.0,-24.5,-992.0,-15.0,-41.5,14.5,AUTO,1500.0
16:01:44,1500.0,0.038927413523197174,0.15635079145431519,-1.2458200454711914,-0.05496929585933685,0.004967167973518372,0.0015473496168851852,-35.36267765,149.1660344,50013.5,250.0,643.5,4.5,143.0,-22.0,-987.0,-53.5,6.0,2.5,AUTO,1500.0
16:01:46,1500.0,0.030463755130767822,0.15798313915729523,-1.246385931968689,-0.012286117300391197,-0.004437891533598304,-0.0037318102549761534,-35.3626322,149.16617455,50015.0,261.5,644.0,0.0,149.5,-27.5,-984.0,-11.5,-2.5,-2.0,AUTO,1500.0
16:01:48,1500.0,0.028388437815010548,0.15420512855052948,-1.2446973323822021,0.029995610937476158,-0.0019655809737741947,-0.002468401100486517,-35.362586050000004,149.1663148,50018.5,261.0,639.5,1.0,154.0,-18.0,-991.0,31.5,-0.5,-1.0,AUTO,1500.0
16:01:50,1500.0,0.14138711988925934,0.052477119490504265,-0.15611201524734497,-0.02937554568052292,0.004343333886936307,0.7278664410114288,-35.3625399,149.1664542,50019.5,252.5,631.5,-0.5,54.5,-160.5,-994.0,-27.5,5.5,729.0,AUTO,1981.0
16:01:52,1500.0,0.11002033948898315,-0.12138097733259201,0.9741579294204712,-0.19222651422023773,-0.03255651891231537,-0.13718289136886597,-35.3624949,149.1665904,49985.0,255.0,628.0,1.0,-112.0,-105.0,-986.0,-191.0,-30.0,-135.0,AUTO,1500.0
16:01:54,1500.0,0.10066833347082138,-0.04381381658216318,0.908821721871694,0.24695647259553274,0.049428449322779976,-0.0030093183740973473,-35.362452733333335,149.16671596666666,50035.666666666664,242.33333333333334,601.6666666666666,-8.0,-99.5,-90.5,-991.0,242.0,46.0,-14.0,AUTO,1500.0
16:01:56,1500.0,0.050121055295070015,0.04916618081430594,0.9144058227539062,-0.2987593412399292,0.02973069002230962,-0.0026762671768665314,-35.36241795,149.16682164999997,50090.5,176.5,452.0,1.5,-73.0,-100.0,-999.5,-98.5,43.0,4.5,AUTO,1500.0
16:01:58,1500.0,-0.0034371984656900167,0.14529773592948914,0.9141925573348999,-0.8975473046302795,0.07011544704437256,0.014697957783937454,-35.3623926,149.1669059,50014.0,46.0,165.0,1.0,-35.5,-47.0,-1026.0,4.0,74.5,-1.5,AUTO,1500.0
16:02:00,1500.0,0.01908885594457388,0.19557616859674454,1.1076373755931854,-0.02484436333179474,0.033676499500870705,0.42900359630584717,-35.3623976,149.16691455,49977.5,-99.5,-70.0,3.5,30.5,-10.0,-1011.5,-24.5,35.0,431.0,AUTO,1500.0
16:02:02,1500.0,-0.0010421369224786758,0.19430615504582724,1.066022475560506,0.0437937875588735,0.004980431869626045,-0.8371385534604391,-35.36243746666667,149.16686926666668,49928.0,-293.0,-310.6666666666667,0.3333333333333333,85.66666666666667,26.666666666666668,-1001.3333333333334,44.333333333333336,6.666666666666667,-835.0,AUTO,1151.0
16:02:04,1500.0,-0.20447483658790588,0.03071427531540394,-0.27913764119148254,0.02449669875204563,-0.02142184227705002,0.18641887605190277,-35.362513,149.166775,49934.0,-450.0,-458.0,-2.0,-3.0,154.0,-989.0,25.0,-19.0,188.0,AUTO,1500.0
16:02:06,1500.0,-0.15878162533044815,0.014861658215522766,-0.20807300508022308,0.0433522704988718,-0.008329464821144938,0.0029678638675250113,-35.362581899999995,149.1666883,50029.0,-483.0,-491.5,-3.5,16.0,157.5,-989.5,44.0,-5.5,4.0,AUTO,1500.0
16:02:08,1500.0,-0.16108379513025284,0.012983227614313364,-0.2069643810391426,-0.008614438585937023,-0.0014797719195485115,0.003394887433387339,-35.362668850000006,149.1665802,50032.5,-488.0,-482.5,4.5,-3.0,142.0,-975.5,-7.0,0.5,5.0,AUTO,1500.0
16:02:10,1500.0,-0.15512024611234665,0.009341532830148935,-0.20558424293994904,0.013644512742757797,-0.007052915170788765,-0.008744959952309728,-35.362757,149.16647260000002,50001.0,-491.0,-483.0,0.0,0.0,153.5,-980.5,15.0,-5.0,-6.5,AUTO,1500.0
16:02:12,1500.0,-0.15615377575159073,0.008749757893383503,-0.20514025539159775,-0.036117201671004295,-0.016477469354867935,-0.008071309421211481,-35.3628449,149.1663661,50001.0,-488.0,-482.0,0.5,2.5,152.0,-989.5,-34.5,-14.0,-6.0,AUTO,1500.0
16:02:14,1500.0,-0.10996359214186668,-0.09246251359581947,-0.983150064945221,-0.042852186132222414,-0.0012586056254804134,-0.7678254544734955,-35.3629326,149.16626,50009.5,-489.0,-476.5,0.5,-105.0,96.5,-981.5,-41.5,1.0,-765.5,AUTO,1205.0
16:02:16,1500.0,0.07432222552597523,-0.13651030510663986,-2.28644597530365,0.05010966584086418,0.015359004959464073,-0.2704387828707695,-35.36302035,149.1661546,50018.0,-481.0,-473.5,1.5,-140.0,-69.5,-987.5,51.0,17.0,-268.5,AUTO,1352.5
16:02:18,1500.0,0.08287927135825157,-0.12598170340061188,-2.3465185165405273,0.014920246787369251,0.03126425016671419,-0.009906095918267965,-35.3631076,149.16604795,50020.0,-475.0,-478.5,1.0,-129.5,-65.5,-990.0,16.5,33.0,-7.5,AUTO,1500.0
16:02:20,1500.0,0.07974541187286377,-0.13317283242940903,-2.346969485282898,-0.06318437401205301,0.02343210205435753,0.0021590953692793846,-35.36319435,149.16594225,49995.5,-475.0,-475.5,1.0,-124.0,-79.0,-990.0,-61.5,25.0,3.5,AUTO,1500.0
16:02:22,1500.0,0.08501426503062248,-0.13637549430131912,-2.347197651863098,0.03074054978787899,-0.016216211020946503,-0.004725637496449053,-35.363281099999995,149.16583785,49986.0,-476.5,-478.5,-1.0,-148.5,-84.5,-994.0,32.0,-13.5,-2.5,AUTO,1500.0
16:02:24,1500.0,0.07376819103956223,-0.09753138571977615,-2.196420192718506,0.04251988552277908,0.0720332432538271,0.41185469599440694,-35.36336745,149.1657338,50018.0,-462.5,-468.5,-7.0,-135.5,-56.5,-997.0,45.0,73.5,413.0,AUTO,1730.0
16:02:26,1500.0,0.010909700344200246,-0.06989011913537979,-0.821018397808075,-0.02691859006881714,0.013419428607448936,0.709678053855896,-35.36344215,149.16564185,50069.0,-344.5,-358.5,1.0,-68.0,89.5,-997.5,-25.0,15.5,711.0,AUTO,1960.0
16:02:28,1500.0,0.013748191064223647,-0.05692465044558048,-0.1719067245721817,-0.14060573279857635,0.002303763758391142,-0.05388506269082427,-35.3634907,149.16558120000002,49996.0,-193.0,-198.0,1.5,0.0,60.0,-997.0,-139.0,4.5,-51.5,AUTO,1500.0
16:02:30,1500.0,0.03569068945944309,-0.04154677875339985,-0.18922604620456696,-0.16871890425682068,0.020809327252209187,0.0002375040203332901,-35.3635127,149.1655546,49966.0,-57.0,-63.0,-0.5,0.0,7.5,-1000.0,-167.0,22.0,2.0,AUTO,1500.0
16:02:32,1500.0,0.004705107305198908,-0.008412619354203343,-0.1901884824037552,0.3308681324124336,0.014749431516975164,-0.0007719903369434178,-35.3635166,149.16555075,49971.5,0.5,-5.5,-2.0,0.5,19.0,-1005.0,333.0,16.0,1.0,AUTO,1500.0
16:02:34,1500.0,-0.03737470507621765,0.008460838347673416,-0.19260938465595245,0.14243677258491516,0.007269568275660276,0.006103966850787401,-35.3635168,149.1655514,49988.0,-3.0,-12.0,-1.0,0.0,25.0,-1003.0,146.0,9.0,7.0,AUTO,1500.0
