time_stamp,MODE,lat,lon,alt,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz
11:32:47.867,STABILIZE,-35.3632621,149.1652374,583950,0,-0.0003702455433085561,0.0015638683689758182,0.027862073853611946,0.0003428439376875758,0.0003368199395481497,0.0024827290326356888,0,1,-1000,0,0,0,-1,1,0
11:32:48.075,STABILIZE,-35.3632621,149.1652374,583950,0,-0.0003702455433085561,0.0015638683689758182,0.027862073853611946,0.0003428439376875758,0.0003368199395481497,0.0024827290326356888,0,1,-1000,0,0,0,-1,1,0
11:32:48.278,STABILIZE,-35.3632621,149.1652374,583950,0,-0.0003702455433085561,0.0015638683689758182,0.027862073853611946,0.0003428439376875758,0.0003368199395481497,0.0024827290326356888,0,1,-1000,0,0,0,-1,1,0
11:32:48.480,STABILIZE,-35.3632621,149.1652374,583950,0,-0.0003702455433085561,0.0015638683689758182,0.027862073853611946,0.0003428439376875758,0.0003368199395481497,0.0024827290326356888,0,1,-1000,0,0,0,-1,1,0
11:32:48.682,STABILIZE,-35.3632621,149.1652374,583950,0,-0.0003702455433085561,0.0015638683689758182,0.027862073853611946,0.0003428439376875758,0.0003368199395481497,0.0024827290326356888,0,1,-1000,0,0,0,-1,1,0
11:32:48.885,STABILIZE,-35.3632621,149.1652374,583950,0,-0.0003702455433085561,0.0015638683689758182,0.027862073853611946,0.0003428439376875758,0.0003368199395481497,0.0024827290326356888,0,1,-1000,0,0,0,-1,1,0
11:32:49.092,STABILIZE,-35.3632621,149.1652374,583950,0,-0.0003702455433085561,0.0015638683689758182,0.027862073853611946,0.0003428439376875758,0.0003368199395481497,0.0024827290326356888,0,1,-1000,0,0,0,-1,1,0
11:32:49.293,STABILIZE,-35.3632621,149.1652374,583960,0,-0.00041526107816025615,0.001589668565429747,0.027286674827337265,0.0002628981019370258,0.00028139969799667597,0.0024711836595088243,0,1,-1000,0,0,0,-2,1,0
11:32:49.499,STABILIZE,-35.3632622,149.1652375,583960,0,-0.0005991818616166711,0.0014435118064284325,0.02675427682697773,0.000209890422411263,0.00032323921914212406,0.002230465179309249,0,1,-1000,0,0,0,-2,1,0
11:32:49.702,STABILIZE,-35.3632622,149.1652375,583960,0,-0.0005991818616166711,0.0014435118064284325,0.02675427682697773,0.000209890422411263,0.00032323921914212406,0.002230465179309249,0,0,-1003,0,0,0,-2,1,0
11:32:49.906,STABILIZE,-35.3632622,149.1652375,583960,0,-0.0005991818616166711,0.0014435118064284325,0.02675427682697773,0.000209890422411263,0.00032323921914212406,0.002230465179309249,0,0,-1003,0,0,0,-2,1,0
11:32:50.108,STABILIZE,-35.3632622,149.1652375,583960,0,-0.0005991818616166711,0.0014435118064284325,0.02675427682697773,0.000209890422411263,0.00032323921914212406,0.002230465179309249,0,0,-1003,0,0,0,-2,1,0
