,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
23:06:46.080,36696.0,0.5,1.1,-8.5,0.25,3.4,0.0,7999.0,280.0,1.0
23:06:51.815,50665.0,0.3,0.3,-8.9,0.25,3.1,0.0,4864.0,550.0,1.0
23:06:56.551,25016.0,0.2,0.3,-0.8,0.25,0.1,0.0,9794.0,870.0,1.0
23:07:01.782,32955.0,0.3,1.7,-9.6,0.25,0.6,0.0,322.0,150.0,1.0
23:07:06.568,19784.0,0.5,1.2,-3.0,0.25,1.0,0.0,7220.0,80.0,1.0
23:07:11.765,53156.0,0.5,0.9,-8.4,0.25,0.8,0.0,6968.0,30.0,1.0
23:07:16.420,9438.0,0.2,0.2,-3.8,0.25,3.7,0.0,11513.0,620.0,1.0
23:07:22.208,217485.0,0.4,0.4,-8.1,0.25,0.1,0.0,29483.0,100.0,1.0
23:07:27.897,19302.0,0.4,0.7,-4.9,0.25,0.6,0.0,23171.0,110.0,1.0
23:07:32.715,71394.0,0.7,0.9,-5.9,0.25,1.6,0.0,21202.0,150.0,1.0
23:07:37.750,49145.0,0.3,1.3,-8.4,0.25,1.0,0.0,7323.0,220.0,1.0
23:07:42.461,65097.0,0.3,0.4,-7.8,0.25,0.1,0.0,681.0,410.0,1.0
23:07:48.365,2244.0,0.7,1.5,-7.6,0.25,1.1,0.0,5647.0,120.0,1.0
23:07:54.065,4160.0,0.5,0.9,-4.9,0.25,0.4,0.0,2428.0,110.0,1.0
23:07:59.794,91754.0,0.2,0.3,-5.8,0.25,1.8,0.0,25674.0,120.0,1.0
23:08:04.617,86321.0,0.5,0.4,-0.2,0.25,0.6,0.0,26754.0,310.0,1.0
23:08:09.797,37091.0,0.7,0.2,0.4,0.25,0.1,0.0,25813.0,10.0,1.0
23:08:14.452,1363.0,0.3,0.3,-1.6,0.25,0.6,0.0,19365.0,80.0,1.0
23:08:20.189,60468.0,0.3,0.9,2.0,0.25,0.2,0.0,98.0,570.0,1.0
23:08:25.862,251936.0,0.2,0.7,-6.2,0.25,1.6,0.0,11563.0,110.0,1.0
23:08:30.655,6623.0,0.3,0.7,-6.5,0.25,3.1,0.0,20122.0,80.0,1.0
23:08:35.881,99991.0,0.4,0.3,-7.9,0.25,0.8,0.0,422.0,640.0,1.0
23:08:40.624,19673.0,0.5,0.5,-0.1,0.25,3.5,0.0,11896.0,410.0,1.0
23:08:45.745,93237.0,0.2,0.2,2.8,0.25,3.8,0.0,5755.0,210.0,1.0
23:08:50.538,144621.0,0.4,0.3,-6.6,0.25,0.8,0.0,3415.0,260.0,1.0
23:08:55.773,50358.0,0.5,1.1,-2.4,0.25,2.5,0.0,8843.0,160.0,1.0
23:09:00.561,117730.0,0.9,0.7,-6.9,0.25,0.3,0.0,16087.0,60.0,1.0
23:09:05.690,47434.0,0.7,0.7,-9.0,0.25,0.6,0.0,14259.0,690.0,1.0
23:09:10.331,5448.0,0.7,0.9,-9.4,0.25,2.9,0.0,31317.0,130.0,1.0
23:09:15.910,39298.0,0.2,0.5,-7.1,0.25,0.1,0.0,2362.0,260.0,1.0
23:09:20.622,45954.0,0.2,1.3,-9.6,0.25,0.6,0.0,930.0,630.0,1.0
23:09:25.726,612.0,0.5,1.8,-8.8,0.25,0.1,0.0,137.0,410.0,1.0
23:09:30.987,3862.0,0.3,0.7,-6.5,0.25,0.8,0.0,5640.0,320.0,1.0
23:09:35.810,240877.0,0.4,0.2,-5.9,0.25,1.0,0.0,16598.0,60.0,1.0
23:09:41.031,29751.0,0.5,0.9,1.0,0.25,0.6,0.0,25007.0,40.0,1.0
23:09:46.713,11288.0,0.5,1.3,-8.7,0.25,0.3,0.0,15497.0,20.0,1.0
23:09:51.375,141269.0,0.5,1.4,-3.9,0.25,2.5,0.0,247.0,60.0,1.0
23:09:57.098,241423.0,0.2,0.3,-7.9,0.25,1.9,0.0,4685.0,640.0,1.0
23:10:02.832,40306.0,0.2,0.2,-8.7,0.25,0.8,0.0,10554.0,890.0,1.0
23:10:07.539,111022.0,0.5,1.3,-4.4,0.25,1.6,0.0,15836.0,120.0,1.0
23:10:12.716,144960.0,0.3,0.5,-6.5,0.25,2.1,0.0,2224.0,280.0,1.0
23:10:17.396,18654.0,0.3,0.3,-0.8,0.25,0.6,0.0,22740.0,190.0,1.0
