,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN,INS_TCAL1_TMAX
20:38:41.136,150.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,71.1,0.1,0.0,21.0,-20.0,1283.0,0.05,-70.0
20:38:45.058,190.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,97.1,0.1,0.0,21.0,-37.0,90.0,0.05,-70.0
20:38:49.048,500.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,88.1,0.1,0.0,80.0,-4.0,9593.0,0.05,-70.0
20:38:53.020,310.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,37.1,0.1,0.0,58.0,-92.0,8908.0,0.05,-70.0
20:38:57.118,60.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,96.1,0.1,0.0,5.0,15.0,4820.0,0.05,-70.0
20:39:01.137,380.0,0.0,0.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,98.1,0.1,0.0,62.0,-36.0,7333.0,0.05,-70.0
20:39:05.061,100.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,96.1,0.1,0.0,93.0,-5.0,1165.0,0.05,-70.0
20:39:09.018,250.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,51.1,0.1,0.0,2.0,81.0,593.0,0.05,-70.0
20:39:13.275,370.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,84.1,0.1,0.0,29.0,-62.0,7492.0,0.05,-70.0
20:39:17.104,470.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,59.1,0.1,0.0,62.0,-81.0,7402.0,0.05,-70.0
20:39:21.093,240.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,93.0,0.0,6400.0,0.05,-70.0
20:39:25.061,320.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,62.0,100.0,1248.0,0.05,-70.0
20:39:29.031,410.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,93.1,0.1,0.0,29.0,-84.0,2753.0,0.05,-70.0
20:39:33.070,210.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,94.1,0.1,0.0,26.0,88.0,2789.0,0.05,-70.0
20:39:37.072,340.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,82.1,0.1,0.0,43.0,-98.0,5692.0,0.05,-70.0
20:39:41.051,390.0,0.0,0.0,1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,98.1,0.1,0.0,96.0,38.0,2631.0,0.05,-70.0
20:39:45.164,40.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,96.1,0.1,0.0,47.0,-25.0,6456.0,0.05,-70.0
20:39:49.171,190.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,91.1,0.1,0.0,67.0,64.0,8860.0,0.05,-70.0
20:39:53.103,290.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,82.1,0.1,0.0,38.0,-62.0,9005.0,0.05,-70.0
