,A.LAND1
12:59:52.533,-1.0
12:59:52.743,-1.0
12:59:52.947,-1.0
12:59:53.151,-1.0
12:59:53.368,-1.0
12:59:53.572,-1.0
12:59:53.776,-1.0
12:59:53.979,-1.0
12:59:54.190,-1.0
12:59:54.399,-1.0
12:59:54.603,-1.0
12:59:54.809,-1.0
12:59:55.011,-1.0
12:59:55.217,-1.0
12:59:55.420,-1.0
12:59:55.624,-1.0
12:59:55.829,-1.0
12:59:56.041,-1.0
12:59:56.247,-1.0
12:59:56.452,-1.0
12:59:56.660,-1.0
12:59:56.864,-1.0
12:59:57.071,-1.0
12:59:57.275,-1.0
12:59:57.479,-1.0
12:59:57.689,-1.0
12:59:57.894,-1.0
12:59:58.105,-1.0
12:59:58.319,-1.0
12:59:58.534,-1.0
12:59:58.737,-1.0
12:59:59.086,-1.0
12:59:59.338,-1.0
12:59:59.551,-1.0
12:59:59.755,-1.0
12:59:59.958,-1.0
13:00:00.163,-1.0
13:00:00.368,-1.0
13:00:00.571,-1.0
13:00:02.941,-1.0
13:00:03.146,-1.0
13:00:03.349,-1.0
13:00:03.566,-1.0
13:00:03.796,-1.0
13:00:04.023,-1.0
13:00:04.227,-1.0
13:00:04.436,-1.0
13:00:04.640,-1.0
13:00:04.846,-1.0
13:00:05.049,-1.0
13:00:05.253,-1.0
13:00:05.457,-1.0
13:00:05.660,-1.0
13:00:05.877,-1.0
13:00:06.081,-1.0
13:00:06.301,-1.0
13:00:06.512,-1.0
13:00:06.715,-1.0
13:00:06.921,-1.0
13:00:07.129,-1.0
13:00:07.338,-1.0
13:00:07.599,-1.0
13:00:07.806,-1.0
13:00:08.040,-1.0
13:00:08.323,-1.0
13:00:08.544,-1.0
13:00:08.748,-1.0
13:00:08.952,-1.0
13:00:09.167,-1.0
13:00:09.378,-1.0
13:00:09.585,-1.0
13:00:09.828,-1.0
13:00:10.034,-1.0
13:00:10.238,-1.0
13:00:10.441,-1.0
13:00:10.658,-1.0
13:00:10.880,-1.0
13:00:11.095,-1.0
13:00:11.300,-1.0
13:00:11.524,-1.0
13:00:11.751,-1.0
13:00:11.963,-1.0
13:00:12.173,-1.0
13:00:12.380,-1.0
13:00:12.584,-1.0
13:00:12.787,-1.0
13:00:12.993,-1.0
13:00:13.196,-1.0
13:00:13.399,-1.0
13:00:13.608,-1.0
13:00:13.811,-1.0
13:00:14.013,-1.0
13:00:14.221,-1.0
13:00:14.423,-1.0
13:00:14.631,-1.0
13:00:14.836,-1.0
13:00:15.039,-1.0
13:00:15.244,-1.0
13:00:15.446,-1.0
13:00:15.649,-1.0
13:00:15.858,-1.0
13:00:16.060,-1.0
13:00:16.278,-1.0
13:00:16.487,-1.0
13:00:16.692,-1.0
13:00:16.922,-1.0
13:00:17.124,-1.0
13:00:17.330,-1.0
13:00:17.541,-1.0
13:00:17.744,-1.0
13:00:17.949,-1.0
13:00:18.152,-1.0
13:00:18.403,-1.0
13:00:18.609,-1.0
13:00:18.815,-1.0
13:00:19.022,-1.0
13:00:19.226,-1.0
13:00:19.429,-1.0
13:00:19.633,-1.0
13:00:19.839,-1.0
13:00:20.046,-1.0
13:00:20.254,-1.0
13:00:20.457,-9.0
13:00:20.662,-9.0
13:00:20.881,-9.0
13:00:21.084,-9.0
13:00:21.288,-9.0
13:00:21.496,-9.0
13:00:21.698,-9.0
13:00:21.904,-9.0
13:00:22.111,-9.0
13:00:22.315,-9.0
13:00:22.520,-9.0
13:00:22.724,-9.0
13:00:22.931,-9.0
13:00:23.133,-9.0
13:00:23.336,-9.0
13:00:23.540,-9.0
13:00:23.749,-9.0
13:00:24.028,-9.0
13:00:24.234,-9.0
13:00:24.438,-9.0
13:00:24.641,-9.0
13:00:24.846,-9.0
13:00:25.049,-4.0
