time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro
17:44:33,1500.0,AUTO,-35.3632622,149.1652375,5.0,-1.0,1.0,0.0,-0.0006902925670146942,0.000918093544896692,0.024345182813704014,0.00026418856577947736,0.0002796400513034314,0.0018363503040745854,0.0,2.0,-1000.0,0.0,0.0,0.0
17:44:35,1500.0,AUTO,-35.3632618,149.1652389,2585.0,5.0,31.0,-147.0,0.05596183240413666,-0.008212466724216938,0.022866468876600266,0.03889305144548416,-0.011312765069305897,0.0040558818727731705,1.0,-5.0,-1000.0,39.0,-10.0,3.0
17:44:37,1500.0,AUTO,-35.3632609,149.1652454,5640.0,-3.0,-19.0,-148.0,-0.06136752665042877,-0.0037075390573590994,-0.09020024538040161,0.030959943309426308,-0.002528168261051178,-0.015398123301565647,0.0,2.0,-1002.0,31.0,-1.0,-16.0
17:44:39,1500.0,AUTO,-35.363262,149.1652366,8753.0,-6.0,-23.0,-151.0,0.029948346316814423,-0.005563234444707632,-0.08491072058677673,-0.029660703614354134,-0.004964054096490145,0.01660752110183239,-3.0,8.0,-997.0,-8.5,-13.0,21.0
17:44:46,1500.0,AUTO,-35.3632619,149.16523527500001,14009.75,1.5,1.75,-152.0,0.0013782881578663364,0.0033341964008286595,-0.12896146066486835,0.004210393875837326,0.002758692076895386,-0.01913398550823331,0.0,-0.5,-1000.0,4.25,3.0,-19.25
17:44:48,1500.0,AUTO,-35.3632617,149.1652355,16671.333333333332,-1.3333333333333333,3.5,-152.0,0.00586781301535666,0.005137339389572541,-0.1611742451786995,0.0005485302826855332,-0.00012542571251591048,-0.016863380869229633,0.0,0.0,-1000.0,1.0,0.3333333333333333,-16.833333333333332
17:44:49,1500.0,AUTO,-35.3632617,149.16523606666667,19367.666666666668,-2.0,5.0,-153.0,0.0033152195004125438,0.0037667866175373397,-0.19064357380072275,-5.480024265125394e-05,0.00023659042199142277,-0.01873680700858434,0.0,0.0,-1000.0,0.3333333333333333,0.3333333333333333,-18.666666666666668
17:44:51,1500.0,AUTO,-35.3632618,149.1652366,22617.0,-2.0,3.0,-153.0,0.002379387617111206,0.0030831516487523913,-0.2305241972208023,0.0006509316735900939,0.000869495008373633,-0.020565584301948547,0.0,0.0,-1000.0,1.0,1.0,-20.5
17:44:53,1500.0,AUTO,-35.36326196666666,149.1652368,25545.0,-3.3333333333333335,0.3333333333333333,-152.33333333333334,-0.004678560032819708,0.004895742051303387,-0.25373223423957825,-0.010536202850441137,0.00665790680795908,0.01998343567053477,0.0,0.0,-997.6666666666666,-10.0,7.0,19.0
17:44:55,1500.0,AUTO,-35.36326244,149.16523684,28119.6,-2.0,5.8,-152.4,0.00865283515304327,0.0005706294672563672,-0.20949116349220276,-0.004936266085132956,-0.00011347769759595394,0.02343817353248596,0.16666666666666666,-0.16666666666666666,-999.6666666666666,-2.0,-0.16666666666666666,23.333333333333332
17:44:57,1500.0,AUTO,-35.3632624,149.16523789999997,31426.75,0.0,3.5,-153.0,0.00012306394819461275,0.0017465467099100351,-0.1701103188097477,0.0005358032358344644,0.0011118626280222088,0.017629749607294798,0.0,-0.5,-1000.25,1.5,1.75,17.0
17:44:59,1500.0,AUTO,-35.3632622,149.16523797999997,34350.6,0.0,0.0,-153.0,0.0016919475747272372,0.0011634653201326728,-0.14381116330623628,0.0015364351915195585,-0.00020893410546705127,0.012694806978106498,0.0,0.0,-999.8,2.0,0.4,12.0
17:45:01,1500.0,AUTO,-35.36326215,149.1652377,37273.333333333336,0.0,0.0,-153.0,0.002731512882746756,0.0014763921887303393,-0.12383041655023892,0.0006810054377031823,-7.065366177509229e-05,0.009638110175728798,0.0,0.0,-1000.1666666666666,1.5,1.0,8.833333333333334
17:45:03,1500.0,AUTO,-35.3632621,149.1652375,40778.75,0.0,0.0,-153.0,0.0023453165777027607,0.0010746860934887081,-0.10591148026287556,0.000905509339645505,9.84727666946128e-05,0.007425923366099596,0.0,0.0,-1000.25,1.75,0.5,6.5
