time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
11:11:32,-0.0003730574971996248,0.0014093939680606127,0.02916077710688114,0.00010715908138081431,0.0003344596188981086,0.0025306493043899536,583970.0,-35.3632621,149.16523734999998,0.0,-0.5,-0.5,-3.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE
11:11:38,-0.0007713718223385513,0.0009633633696163694,0.025331448763608932,0.00020759230634818474,0.0002971142821479589,0.0019271066800380747,583990.0,-35.3632622,149.1652375,6.75,-1.0,1.0,-0.75,0.0,1.3333333333333333,-1000.0,0.0,0.0,0.0,STABILIZE
11:11:40,-0.000924711930565536,0.0009210558055201545,0.02450238401070237,0.00023681961465626955,0.00024002540158107877,0.0018356225627940148,583988.0,-35.3632622,149.1652375,1.2,-1.0,1.0,0.0,0.0,1.3333333333333333,-1000.0,0.0,0.3333333333333333,0.3333333333333333,STABILIZE
11:11:48,-0.0007748635543975979,0.0009526130743324757,0.02255641482770443,0.000292443874059245,0.00023556668020319194,0.0016042654460761696,583970.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.5,0.25,0.5,STABILIZE
11:11:50,-0.0008752573436746994,0.0009882158677404125,0.022010757587850094,0.0003093402386487772,0.000258223939454183,0.0015722550257729988,583968.3333333334,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.3333333333333333,-1000.0,0.16666666666666666,0.0,0.16666666666666666,AUTO
11:11:52,-0.0006363120725533614,0.001101199770346284,0.021530183342595894,0.00030466471798717976,0.0002797808750377347,0.0014783092968476315,583970.0,-35.3632622,149.1652375,14.0,-0.16666666666666666,0.0,0.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.0,0.16666666666666666,AUTO
11:11:54,-4.222395364195108e-06,0.001498033315874636,0.020942793041467667,0.0018038582056760788,-0.0017266590148210526,0.0013003916130401195,583970.0,-35.3632622,149.1652375,12.6,0.0,0.0,-0.8,0.0,1.2,-1016.8,1.8,-1.0,0.2,AUTO
11:11:56,0.028670667903497815,-0.0019607465801527724,0.0205701207742095,0.04556909203529358,-0.007491647731512785,0.0025662301341071725,585555.0,-35.363262025,149.1652377,1598.75,1.0,9.5,-144.25,0.0,-1.0,-1016.75,45.75,-6.25,1.75,AUTO
11:11:58,-0.019876548593553405,0.009783935849554837,-0.05929490023603042,-0.08708028278003137,0.006657166716953118,-0.05115895004322132,588223.3333333334,-35.363261,149.16524411666666,4266.166666666667,4.5,38.833333333333336,-146.33333333333334,3.5,-8.666666666666666,-1001.6666666666666,-85.83333333333333,7.333333333333333,-50.833333333333336,AUTO
11:12:00,-0.010737717500887811,0.008996941382065415,-0.11349537968635559,0.06740708649158478,0.009450539015233517,-0.003282163030235097,591527.5,-35.3632613,149.165240325,7571.75,-13.5,-59.5,-149.5,-5.5,12.75,-1002.5,67.5,9.5,-3.5,AUTO
11:12:01,0.06279450561851263,-0.014561167103238404,-0.08578132931143045,-0.00274528656154871,-0.07542320608627051,0.07767699053511024,593875.0,-35.363264125,149.165234025,9917.0,-19.75,4.25,-150.5,2.3333333333333335,6.333333333333333,-998.3333333333334,2.3333333333333335,-66.66666666666667,63.0,AUTO
11:12:02,0.02018530177883804,-0.06571120768785477,-0.03150544036179781,-0.11460840329527855,0.0447536613792181,-0.008274786174297333,595030.0,-35.363264650000005,149.1652355,11075.0,18.0,35.5,-147.0,3.0,-4.333333333333333,-998.6666666666666,-80.66666666666667,-2.3333333333333335,34.0,AUTO
11:12:03,-0.03058801917359233,0.017188448226079345,-0.13895785249769688,0.024181092041544616,0.031726349610835314,-0.07141878269612789,596955.0,-35.36326085,149.16523775,12998.25,29.75,-6.5,-151.25,-6.25,-4.0,-1003.5,24.75,32.0,-70.75,AUTO
11:12:04,-0.0020031160674989223,0.0302004711702466,-0.1771516501903534,0.04922681674361229,0.010248989798128605,-0.027846007607877254,598135.0,-35.363259400000004,149.1652365,14179.0,6.5,-19.5,-153.0,-5.5,1.0,-1001.0,49.0,10.5,-27.5,AUTO
11:12:06,0.009668353304732591,0.005047063579695532,-0.16863752529025078,-0.015549234580248594,-0.013491258723661304,0.0011170237557962537,600870.0,-35.3632607,149.16523525,16914.25,-17.0,9.0,-151.0,3.0,0.75,-999.75,-14.0,-12.0,0.75,AUTO
11:12:08,-0.00016236273222602904,-0.0028646277787629515,-0.2023201398551464,0.004116281226743013,0.004510155122261494,-0.028328958433121443,603992.5,-35.363262275000004,149.165236475,20035.75,-2.75,2.5,-152.0,0.4,0.0,-1000.2,4.0,4.2,-27.0,AUTO
11:12:09,0.004309356037992984,0.0029220613068901002,-0.24232475087046623,0.0025459296302869916,0.0028288246248848736,-0.02279313001781702,606340.0,-35.363262250000005,149.1652365,22384.25,0.0,1.25,-152.25,0.0,0.0,-1000.0,3.0,3.0,-23.333333333333332,AUTO
11:12:10,0.005118893925100565,0.004144011996686459,-0.2584603726863861,0.0003024977049790323,0.0005324508820194751,-0.01836015097796917,607515.0,-35.3632622,149.1652365,23558.5,0.0,2.5,-153.0,0.0,0.0,-1000.0,1.6666666666666667,1.6666666666666667,-19.0,AUTO
