time_stamp,alt,MODE_AUTO,MODE_LOITER,MODE_RTL,MODE_STABILIZE,vx,vy,vz
11:11:32.731,583970,0,0,0,1,0,-1,-3
11:11:32.932,583970,0,0,0,1,-1,0,-3
11:11:33.134,583970,0,0,0,1,-1,0,-3
11:11:33.339,583970,0,0,0,1,-1,0,-3
11:11:33.542,583970,0,0,0,1,-1,0,-3
11:11:33.747,583970,0,0,0,1,-1,0,-3
11:11:33.951,583970,0,0,0,1,-1,0,-3
11:11:34.153,583970,0,0,0,1,-1,0,-3
11:11:34.356,583970,0,0,0,1,-1,0,-3
11:11:34.557,583980,0,0,0,1,-2,1,-2
11:11:34.759,583980,0,0,0,1,-2,1,-2
11:11:34.960,583980,0,0,0,1,-2,1,-2
11:11:35.163,583980,0,0,0,1,-2,1,-2
11:11:35.368,583980,0,0,0,1,-2,1,-2
11:11:35.574,583980,0,0,0,1,-2,1,-2
11:11:35.782,583980,0,0,0,1,-2,1,-2
11:11:36.005,583980,0,0,0,1,-2,1,-2
11:11:36.219,583980,0,0,0,1,-2,1,-2
11:11:36.428,583980,0,0,0,1,-2,1,-2
11:11:36.631,583990,0,0,0,1,-1,1,-2
11:11:36.833,583990,0,0,0,1,-1,1,-2
11:11:37.034,583990,0,0,0,1,-1,1,-2
11:11:37.237,583990,0,0,0,1,-1,1,-2
11:11:37.440,583990,0,0,0,1,-1,1,-2
11:11:37.642,583990,0,0,0,1,-1,1,-2
11:11:37.846,583990,0,0,0,1,-1,1,-2
11:11:38.051,583990,0,0,0,1,-1,1,-2
11:11:38.254,583990,0,0,0,1,-1,1,-2
11:11:38.458,583990,0,0,0,1,-1,1,-2
11:11:38.661,583990,0,0,0,1,-1,1,-1
11:11:38.878,583990,0,0,0,1,-1,1,0
11:11:39.083,583990,0,0,0,1,-1,1,0
11:11:39.285,583990,0,0,0,1,-1,1,0
11:11:39.489,583990,0,0,0,1,-1,1,0
11:11:39.694,583990,0,0,0,1,-1,1,0
11:11:39.901,583990,0,0,0,1,-1,1,0
11:11:40.109,583990,0,0,0,1,-1,1,0
11:11:40.311,583990,0,0,0,1,-1,1,0
11:11:40.515,583990,0,0,0,1,-1,1,0
11:11:40.720,583990,0,0,0,1,-1,1,0
11:11:40.924,583980,0,0,0,1,-1,1,0
11:11:41.127,583980,0,0,0,1,-1,1,0
11:11:41.330,583980,0,0,0,1,-1,1,0
11:11:41.537,583980,0,0,0,1,-1,1,0
11:11:41.742,583980,0,0,0,1,-1,1,0
11:11:41.949,583980,0,0,0,1,-1,1,0
11:11:42.155,583980,0,0,0,1,-1,1,0
11:11:42.359,583980,0,0,0,1,-1,1,0
11:11:43.990,583980,0,0,0,1,-1,0,-1
11:11:44.195,583980,0,0,0,1,-1,0,-1
11:11:44.400,583980,0,0,0,1,-1,0,-1
11:11:44.608,583980,0,0,0,1,-1,0,-1
11:11:44.809,583980,0,0,0,1,-1,0,-1
11:11:45.012,583980,0,0,0,1,-1,0,-1
11:11:45.217,583980,0,0,0,1,-1,0,-1
11:11:45.423,583980,0,0,0,1,-1,0,-1
11:11:45.629,583980,0,0,0,1,-1,0,-1
11:11:45.843,583980,0,0,0,1,-1,0,-1
11:11:46.046,583980,0,0,0,1,-1,0,-1
11:11:46.249,583980,0,0,0,1,-1,0,-1
