,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
12:16:08.243,237554.0,0.25,0.1,1000.0,30.0,0.0,15000.0,1000.0,0.0,0.0,0.0,700.0,6.2,0.0,0.0
12:16:12.259,220537.0,0.25,0.1,1000.0,30.0,2.8,500.0,1000.0,0.0,1290.0,0.0,0.0,8.7,0.0,0.0
12:16:16.271,146635.0,0.25,0.1,1000.0,30.0,2.0,3600.0,1000.0,6464.0,1730.0,0.0,0.0,10.1,0.0,0.0
12:16:20.295,300000.0,0.25,0.1,1000.0,30.0,2.0,18000.0,1000.0,32000.0,680.0,0.0,1550.0,6.7,0.0,0.0
12:16:24.315,224683.0,0.25,0.1,1000.0,30.0,1.1,500.0,1000.0,24947.0,2530.0,0.0,50.0,10.1,0.0,0.0
12:16:28.323,60403.0,0.25,0.1,1000.0,30.0,2.7,1000.0,1000.0,14846.0,2320.0,0.0,850.0,6.2,0.0,0.0
12:16:32.342,189012.0,0.25,0.1,1000.0,30.0,0.8,8200.0,1000.0,10024.0,3000.0,0.0,0.0,10.1,0.0,0.0
12:16:36.348,200.0,0.25,0.1,1000.0,30.0,0.2,8600.0,1000.0,0.0,410.0,0.0,2000.0,8.6,0.0,0.0
12:16:40.356,47502.0,0.25,0.1,1000.0,30.0,3.6,7200.0,1000.0,6087.0,1720.0,0.0,1100.0,2.4,0.0,0.0
12:16:44.366,35254.0,0.25,0.1,1000.0,30.0,1.1,8000.0,1000.0,32000.0,190.0,0.0,0.0,0.5,0.0,0.0
12:16:48.375,200.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,16879.0,2120.0,0.0,0.0,5.8,0.0,0.0
12:16:52.396,267211.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,18361.0,3000.0,0.0,2000.0,8.5,0.0,0.0
12:16:56.420,300000.0,0.25,0.1,1000.0,30.0,1.0,9200.0,1000.0,3859.0,2710.0,0.0,1450.0,3.3,0.0,0.0
12:17:00.440,243102.0,0.25,0.1,1000.0,30.0,4.9,18000.0,1000.0,28097.0,630.0,0.0,1100.0,6.3,0.0,0.0
12:17:04.465,300000.0,0.25,0.1,1000.0,30.0,2.2,500.0,1000.0,32000.0,1510.0,0.0,950.0,10.1,0.0,0.0
12:17:08.483,186745.0,0.25,0.1,1000.0,30.0,2.5,500.0,1000.0,25674.0,1090.0,0.0,500.0,7.0,0.0,0.0
12:17:12.496,105766.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,24265.0,1470.0,0.0,2000.0,9.4,0.0,0.0
12:17:16.022,86754.0,0.25,0.1,1000.0,30.0,4.1,6900.0,1000.0,32000.0,2760.0,0.0,1100.0,10.1,0.0,0.0
12:17:20.046,300000.0,0.25,0.1,1000.0,30.0,1.5,18000.0,1000.0,7463.0,3000.0,0.0,0.0,7.4,0.0,0.0
12:17:26.055,200.0,0.25,0.1,1000.0,30.0,5.1,6300.0,1000.0,32000.0,2310.0,0.0,250.0,3.5,0.0,0.0
12:17:30.076,267903.0,0.25,0.1,1000.0,30.0,2.7,12700.0,1000.0,4024.0,2820.0,0.0,700.0,2.2,0.0,0.0
12:17:34.090,137931.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,32000.0,320.0,0.0,400.0,0.5,0.0,0.0
12:17:38.101,98966.0,0.25,0.1,1000.0,30.0,0.0,14400.0,1000.0,0.0,990.0,0.0,0.0,4.4,0.0,0.0
12:17:46.125,200.0,0.25,0.1,1000.0,30.0,3.7,18000.0,1000.0,3884.0,2200.0,0.0,2000.0,10.1,0.0,0.0
12:17:50.140,151215.0,0.25,0.1,1000.0,30.0,1.9,500.0,1000.0,5915.0,790.0,0.0,750.0,0.5,0.0,0.0
12:17:54.165,300000.0,0.25,0.1,1000.0,30.0,0.0,12100.0,1000.0,10142.0,0.0,0.0,1450.0,4.8,0.0,0.0
12:17:58.178,127086.0,0.25,0.1,1000.0,30.0,2.7,9700.0,1000.0,6434.0,0.0,0.0,550.0,6.4,0.0,0.0
12:18:02.196,225297.0,0.25,0.1,1000.0,30.0,2.9,5500.0,1000.0,0.0,830.0,0.0,1900.0,0.5,0.0,0.0
12:18:06.201,200.0,0.25,0.1,1000.0,30.0,0.5,12100.0,1000.0,4322.0,770.0,0.0,1400.0,0.5,0.0,0.0
12:18:10.207,200.0,0.25,0.1,1000.0,30.0,2.3,500.0,1000.0,0.0,0.0,0.0,200.0,7.5,0.0,0.0
12:18:14.243,163539.0,0.25,0.1,1000.0,30.0,1.7,15400.0,1000.0,23671.0,80.0,0.0,850.0,6.1,0.0,0.0
12:18:18.250,200.0,0.25,0.1,1000.0,30.0,2.7,18000.0,1000.0,32000.0,350.0,0.0,1650.0,9.9,0.0,0.0
12:18:22.321,71700.0,0.25,0.1,1000.0,30.0,3.1,11000.0,1000.0,154.0,3000.0,0.0,550.0,0.5,0.0,0.0
12:18:26.339,33047.0,0.25,0.1,1000.0,30.0,1.8,6200.0,1000.0,17130.0,3000.0,0.0,800.0,2.9,0.0,0.0
12:18:30.367,157659.0,0.25,0.1,1000.0,30.0,1.9,12400.0,1000.0,32000.0,3000.0,0.0,350.0,3.1,0.0,0.0
12:18:34.382,66714.0,0.25,0.1,1000.0,30.0,4.0,10600.0,1000.0,0.0,1850.0,0.0,1150.0,8.9,0.0,0.0
12:18:38.406,193179.0,0.25,0.1,1000.0,30.0,3.9,3200.0,1000.0,0.0,2050.0,0.0,600.0,5.8,0.0,0.0
