,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
06:45:39.419,23446.0,0.0,0.4,10.1,0.25,3.0,0.0,17001.0,500.0,1.0,0.1,50.0,50.0,20.0,0.0
06:45:43.445,224066.0,0.5,0.6,1.3,0.25,2.0,0.0,16695.0,90.0,1.0,0.1,50.0,50.0,565.0,0.0
06:45:47.478,170945.0,0.3,1.3,-2.6,0.25,2.3,0.0,0.0,400.0,1.0,0.1,50.0,50.0,0.0,0.0
06:45:51.493,46320.0,0.5,0.9,-2.9,0.25,2.2,0.0,8645.0,620.0,1.0,0.1,50.0,50.0,712.0,0.0
06:45:55.020,254995.0,0.0,0.0,2.4,0.25,0.2,0.0,21542.0,1000.0,1.0,0.1,50.0,50.0,71.0,0.0
06:45:59.043,206084.0,1.0,0.0,-9.3,0.25,1.9,0.0,26659.0,400.0,1.0,0.1,50.0,50.0,360.0,0.0
06:46:03.068,190627.0,0.6,2.0,0.4,0.25,5.1,0.0,32000.0,760.0,1.0,0.1,50.0,50.0,353.0,0.0
06:46:07.083,57988.0,0.7,0.4,8.8,0.25,1.3,0.0,32000.0,710.0,1.0,0.1,50.0,50.0,329.0,0.0
06:46:11.095,200.0,0.0,1.6,-10.0,0.25,3.4,0.0,10426.0,660.0,1.0,0.1,50.0,50.0,830.0,0.0
06:46:15.118,159132.0,1.0,0.0,-4.9,0.25,5.1,0.0,9547.0,290.0,1.0,0.1,50.0,50.0,824.0,0.0
06:46:19.145,269670.0,1.1,1.1,6.2,0.25,5.1,0.0,31581.0,710.0,1.0,0.1,50.0,50.0,379.0,0.0
