time_stamp,MODE_AUTO,MODE_RTL,MODE_STABILIZE,relative_alt,RTL_ALT,vx,vy,vz
09:04:31.172,0,0,1,9,87609.0,-1,1,-1
09:04:31.374,0,0,1,9,87609.0,-1,1,-1
09:04:31.579,0,0,1,9,87609.0,-1,1,-1
09:04:31.793,0,0,1,0,87609.0,-1,2,0
09:04:31.994,0,0,1,0,87609.0,-1,2,0
09:04:32.195,0,0,1,0,87609.0,-1,2,0
09:04:32.396,0,0,1,0,87609.0,-1,2,0
09:04:32.598,0,0,1,0,87609.0,-1,2,0
09:04:32.799,0,0,1,0,87609.0,-1,2,0
09:04:33.002,0,0,1,0,87609.0,-1,2,0
09:04:33.204,0,0,1,0,87609.0,-1,2,0
09:04:33.405,0,0,1,0,87609.0,-1,2,0
09:04:33.607,0,0,1,0,87609.0,-1,1,0
09:04:33.808,0,0,1,0,87609.0,-1,1,0
09:04:34.009,0,0,1,0,87609.0,-1,1,0
09:04:34.211,0,0,1,0,87609.0,-1,1,0
09:04:34.412,0,0,1,0,87609.0,-1,1,0
09:04:34.613,0,0,1,0,87609.0,-1,1,0
09:04:34.814,0,0,1,0,87609.0,-1,1,0
09:04:35.016,0,0,1,0,87609.0,-1,0,0
09:04:35.217,0,0,1,0,87609.0,-1,0,0
09:04:35.418,0,0,1,0,87609.0,-1,0,0
09:04:35.620,0,0,1,0,87609.0,-1,0,0
09:04:35.821,0,0,1,0,87609.0,-1,0,0
09:04:36.022,0,0,1,0,87609.0,-1,0,0
09:04:36.223,0,0,1,0,87609.0,-1,0,0
09:04:36.425,0,0,1,0,87609.0,-1,0,0
09:04:36.627,0,0,1,0,87609.0,-1,0,0
09:04:36.828,0,0,1,0,87609.0,-1,1,0
09:04:37.030,0,0,1,0,87609.0,-1,1,0
09:04:37.231,0,0,1,0,87609.0,-1,1,0
09:04:37.432,0,0,1,0,87609.0,-1,1,0
09:04:37.633,0,0,1,0,87609.0,-1,1,0
09:04:37.834,0,0,1,0,87609.0,-1,1,0
09:04:38.036,0,0,1,0,87609.0,-1,1,0
09:04:38.237,0,0,1,0,87609.0,-1,1,0
09:04:38.438,0,0,1,0,87609.0,-1,2,1
09:04:38.641,0,0,1,0,87609.0,-1,2,1
09:04:38.842,0,0,1,0,87609.0,-1,2,1
09:04:39.044,0,0,1,0,87609.0,-1,2,1
09:04:39.245,0,0,1,0,87609.0,-1,2,1
09:04:39.447,0,0,1,0,87609.0,-1,2,1
09:04:39.648,0,0,1,0,87609.0,-1,2,1
09:04:39.850,0,0,1,0,87609.0,-1,1,1
