time_stamp,MODE,RTL_ALT,LAND_SPEED,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
14:55:43,GUIDED,1500.0,150.0,-0.000721955017070286,0.0013166660501156002,0.026416147593408823,0.0002716601375141181,0.00021662745712092146,0.0021861522109247744,-35.3632622,149.165237475,3.75,-1.5,1.0,-1.0,0.0,1.5,-1000.0,0.0,0.25,0.0
14:55:45,GUIDED,1500.0,150.0,-0.0006612817524001002,0.0013527821429306641,0.025501132011413574,0.00020527862943708897,0.00023502121621277183,0.0020375102176330984,-35.36326209999999,149.1652374,4.125,0.0,0.25,0.375,0.0,1.375,-1000.0,0.375,0.25,0.25
14:55:48,GUIDED,1500.0,150.0,0.0010863343759410782,0.0013077021576464176,0.024333860259503126,0.007566210042568855,-0.0033123408575193025,0.0025601191737223417,-35.3632621,149.1652374,8.75,0.0,0.0,-7.25,0.0,0.75,-1042.0,7.25,-3.0,1.0
14:55:50,GUIDED,1500.0,150.0,0.028488940792158246,-0.0049135414107392235,0.023936998409529526,0.035566492239013314,-0.005791002787494411,0.002551553421653807,-35.363261800000004,149.16523793333334,1530.8333333333333,5.0,12.5,-139.5,0.0,-2.0,-1028.6666666666667,35.5,-4.833333333333333,1.1666666666666667
14:55:53,GUIDED,1500.0,150.0,-0.07741514593362808,0.005254372488707304,-0.09864603728055954,0.03333978354930878,-0.005262705497443676,-0.026384670287370682,-35.3632601,149.1652468,5751.0,-3.0,-15.0,-148.0,1.0,-1.0,-1001.5,-36.0,4.0,-35.0
14:55:55,GUIDED,1500.0,150.0,-0.014541549026034772,0.006468992738518864,-0.11296173557639122,0.06551962997764349,0.006495407433249056,-0.00256908503070008,-35.363260875,149.16524180000002,7408.75,-14.25,-55.5,-149.75,-4.5,11.5,-1002.5,65.5,6.25,-3.25
14:55:57,GUIDED,1500.0,150.0,0.030654915342373506,-0.029108365082980266,-0.06884685211947986,-0.03947222498910768,-0.010831844327705247,0.02298863263734217,-35.36326344285714,149.16523602857143,10331.0,1.4285714285714286,8.857142857142858,-150.14285714285714,0.5714285714285714,-0.14285714285714285,-999.8571428571429,-38.57142857142857,-10.285714285714286,21.857142857142858
14:56:02,GUIDED,1500.0,150.0,0.009070375352166593,0.0063749431089187665,-0.16296240439017615,-0.009768831621234616,-0.012023283168673515,-0.0017187215853482485,-35.363260333333336,149.16523583333333,16529.333333333332,-13.5,7.666666666666667,-152.0,2.0,0.3333333333333333,-999.6666666666666,-8.666666666666666,-11.166666666666666,-2.3333333333333335
14:56:07,GUIDED,1500.0,150.0,0.004157770724434938,0.003529534176258104,-0.25217113324574064,1.4080383282686984e-05,0.0004355225745322449,-0.019474817972098078,-35.3632617,149.16523715714285,23299.0,-0.7142857142857143,2.4285714285714284,-153.0,0.0,0.0,-999.7142857142857,0.5714285714285714,0.7142857142857143,-19.714285714285715
14:56:09,GUIDED,1500.0,150.0,-0.00017928547458723187,0.005725785973481834,-0.25592969730496407,0.021002991357818246,-0.0037138324696570635,0.029135010670870543,-35.36326175,149.165237325,26152.5,-4.0,0.25,-152.75,0.0,0.0,-1002.5,21.0,-3.0,28.25
14:56:11,GUIDED,1500.0,150.0,0.004820647940505296,0.0009913784950705512,-0.2102785302059991,-0.005224353933174696,0.000532349746208638,0.021069138177803585,-35.363262,149.16523784285715,28917.571428571428,-1.0,6.857142857142857,-153.0,0.14285714285714285,-0.5714285714285714,-999.8571428571429,-4.0,1.0,20.142857142857142
14:56:12,GUIDED,1500.0,150.0,-0.0002770221793374124,0.001565140128756563,-0.17536228646834692,0.000592152850003913,0.0006248986755963415,0.015850142265359562,-35.36326195,149.16523866666668,32000.0,0.0,2.5,-153.0,0.0,-0.3333333333333333,-999.6666666666666,1.3333333333333333,1.0,15.0
14:56:14,GUIDED,1500.0,150.0,0.0012611509184353054,0.0017095469636842608,-0.1502092272043228,0.0013666719780303538,-0.0006305483635514975,0.012099487148225308,-35.36326174,149.16523868,34923.2,0.0,0.0,-153.0,0.0,0.0,-1000.2,2.0,0.0,11.4
14:56:16,GUIDED,1500.0,150.0,0.002297413690636555,0.0010851154802367091,-0.12626496454079947,-0.0007535984235194823,0.00016913661966100335,0.008387428087492784,-35.3632617,149.1652383,38747.333333333336,0.0,0.0,-153.0,0.0,0.0,-1000.3333333333334,0.0,0.3333333333333333,7.666666666666667
14:56:19,GUIDED,1500.0,150.0,0.0018798567121848463,0.0013501038774847984,-0.1004103884100914,5.1073799841105935e-05,0.00026177988620474936,0.006721823150292039,-35.3632616,149.1652381,44744.4,-1.0,1.0,-153.0,0.0,0.0,-999.8,1.0,0.6,6.4
14:56:21,GUIDED,1500.0,150.0,0.0018523845189650143,0.0012397980151165808,-0.09030371904373169,-3.933771846017667e-05,0.00013339015588696514,0.006171261891722679,-35.363261599999994,149.16523800000002,47635.0,-1.0,1.0,-153.0,0.0,0.0,-999.8571428571429,0.8571428571428571,0.42857142857142855,5.857142857142857
14:56:23,LAND,1500.0,150.0,0.0017845275724539533,0.0010542372692725621,-0.07818096317350864,0.0008871762838680297,0.0001515279000159353,0.005480933847138658,-35.363261599999994,149.16523800000002,51489.375,-1.0,1.0,-153.0,0.0,0.0,-1000.1111111111111,1.4444444444444444,0.8888888888888888,5.111111111111111
