time_stamp,RTL_ALT,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
05:25:01,14155.0,AUTO,0.0,0.0,-1000.0,2.5,0.25,15.5,-35.3632624,149.165238075,32168.0,0.0,2.5,-152.0,-0.0006910461943334667,0.0009988958190660924,-0.19458558410406113,0.0017831691075116396,-0.0004842164635192603,0.01608095457777381
05:25:02,14155.0,AUTO,0.0,0.0,-1000.0,2.0,0.5,14.0,-35.36326235,149.1652381,34109.5,0.0,0.0,-152.0,0.001138772175181657,0.0007914942689239979,-0.17684000730514526,0.001295795722398907,0.0002140664728358388,0.0147171001881361
05:25:04,14155.0,AUTO,0.0,0.0,-1000.0,0.0,0.0,9.5,-35.3632622,149.1652378,37217.0,0.0,0.0,-152.0,0.0018818816170096397,0.0010582500835880637,-0.153557687997818,-0.0004557786451186985,-0.0006503512850031257,0.01031550532206893
05:25:05,300000.0,AUTO,0.0,0.0,-1000.25,0.5,1.0,9.0,-35.3632622,149.16523770000003,38382.0,0.0,0.0,-152.0,0.0024461979046463966,0.001432372344424948,-0.14667882397770882,-0.0005335673340596259,0.0003851479559671134,0.009289150359109044
05:25:06,300000.0,AUTO,0.0,0.0,-1000.0,3.0,2.5,8.5,-35.3632621,149.16523755,40331.0,0.0,0.0,-152.0,0.0022960598580539227,0.0017536612576805055,-0.1363382562994957,0.002256833831779659,0.0015776094514876604,0.008910486940294504
05:25:08,300000.0,AUTO,1.0,6.5,-962.0,60.5,-26.0,-8.0,-35.363264650000005,149.1652335,42871.5,-15.0,-24.0,-80.0,0.02607890125364065,-0.05098711512982845,0.24424287676811218,0.06003477796912193,-0.027375273406505585,-0.008100732928141952
05:25:09,71479.0,AUTO,-1.25,-0.75,-975.25,7.5,37.5,-31.0,-35.3632647,149.1652328,43382.25,10.25,8.25,-56.5,0.03808227926492691,-0.0371156414039433,0.22172250226140022,0.006724628969095647,0.03683631820604205,-0.03168496722355485
05:25:10,71479.0,AUTO,-1.5,15.5,-990.5,350.5,20.0,-18.5,-35.36326255,149.16523560000002,43924.5,19.0,30.0,-27.5,0.01115758903324604,0.00808026222512126,0.18473723530769348,0.34933890402317047,0.019460325129330158,-0.019127652049064636
05:25:12,71479.0,AUTO,1.0,-28.5,-1018.5,-331.0,-66.0,-15.0,-35.3632611,149.1652387,43955.0,-1.5,-5.5,10.5,-0.007204694207757711,-0.021614381577819586,0.1476416140794754,-0.33127519860863686,-0.06737572886049747,-0.016115888953208923
05:25:13,64875.0,AUTO,-3.5,2.0,-1019.5,142.5,-52.25,0.25,-35.363260350000004,149.1652387,43904.75,26.25,-0.5,0.5,0.007129762787371874,-0.05736270919442177,0.13430161029100418,0.14128170162439346,-0.05387021787464619,-0.00026856851764023304
05:25:14,64875.0,AUTO,-24.0,8.5,-1011.0,389.5,-43.5,71.0,-35.3632534,149.1652401,43932.0,118.5,20.5,-7.5,-0.004675862757721916,-0.1238166019320488,0.41241928935050964,0.3883936107158661,-0.04530463367700577,0.07083717919886112
05:25:16,64875.0,AUTO,-67.5,-28.0,-1012.5,116.0,-13.0,-12.0,-35.36321375,149.16525065000002,44177.5,339.0,76.0,-20.0,0.021370531991124153,-0.18529509007930756,0.35509201884269714,0.11472455132752657,-0.014404759742319584,-0.012387803930323571
05:25:17,200.0,AUTO,-81.0,-41.5,-1006.0,2.0,-18.5,-8.5,-35.36318824999999,149.16525785,44352.0,417.75,96.75,-25.5,0.031749687157571316,-0.19878416135907173,0.3466246426105499,0.0004737740382552147,-0.01987851527519524,-0.009422194154467434
05:25:18,200.0,AUTO,-105.5,-44.5,-1007.0,-27.0,57.5,-7.0,-35.36313455,149.16527324999998,44723.5,545.5,132.5,-35.5,0.048333609476685524,-0.20148403942584991,0.32960352301597595,-0.02863963134586811,0.0567195862531662,-0.008024651790037751
05:25:20,200.0,AUTO,-105.5,-55.5,-939.0,-92.5,-10.5,1.0,-35.363032149999995,149.1653039,45820.0,495.0,130.0,-52.0,0.08361832052469254,0.037689097225666046,0.3339982032775879,-0.09427386522293091,-0.011904894607141614,0.00110276835039258
05:25:21,200.0,AUTO,-84.75,-63.25,-974.75,-234.25,5.0,4.5,-35.363001725,149.16531419999998,46063.5,406.25,109.5,-17.5,0.056166885420680046,0.03745159972459078,0.3253915384411812,-0.23564928770065308,0.003981966059654951,0.003846325445920229
05:25:22,200.0,AUTO,-61.0,-59.0,-1002.0,-699.0,22.0,14.0,-35.3629633,149.1653272,46212.0,278.0,69.0,-8.0,0.029079865664243698,0.051224540919065475,0.3172210156917572,-0.7002962827682495,0.021306557580828667,0.014260414056479931
05:25:24,200.0,AUTO,-21.5,-19.0,-1003.5,-63.5,-134.0,-2.0,-35.362935300000004,149.16533615,46338.0,109.0,25.0,-2.0,0.019448593258857727,0.06436591222882271,0.3104555159807205,-0.06459304690361023,-0.13493316061794758,-0.002837520558387041
05:25:25,51827.0,AUTO,-22.0,-16.75,-1006.5,-85.25,-238.5,2.75,-35.362927049999996,149.16533829999997,46360.5,100.25,21.5,-0.25,0.001678067841567099,-0.12762117851525545,0.30776816606521606,-0.08611351996660233,-0.24008869379758835,0.0017083538696169853
05:25:26,51827.0,AUTO,-54.0,-14.5,-1023.5,313.0,-5.0,-8.5,-35.36291085,149.1653418,46409.0,252.0,54.0,-8.5,0.027121942024677992,-0.21145914494991302,0.2979286164045334,0.3122056573629379,-0.005865316838026047,-0.00996774178929627
05:25:28,51827.0,AUTO,-92.5,-47.0,-1005.5,11.0,-18.0,7.0,-35.362846,149.16535820000001,46855.0,448.0,117.5,-25.5,0.05895080044865608,-0.19163604825735092,0.2852537930011749,0.009828755632042885,-0.019316579680889845,0.006328013492748141
05:25:29,109260.0,AUTO,-108.25,-52.25,-1004.0,-12.25,18.0,-16.75,-35.36280135,149.1653714,47167.75,542.0,143.5,-32.75,0.05716939177364111,-0.19891371205449104,0.27609510719776154,-0.01425155985634774,0.017164209741167724,-0.018027244484983385
05:25:30,109260.0,AUTO,-117.5,-71.0,-1020.0,37.0,245.0,-6.0,-35.3627502,149.1653867,47668.0,559.5,145.5,-60.0,0.07267304509878159,-0.041543442755937576,0.2671343460679054,0.03564530611038208,0.24414848536252975,-0.0069084069691598415
05:25:32,109260.0,AUTO,-55.5,-46.0,-983.0,-143.0,-77.0,17.5,-35.36267615,149.1654106,48406.0,255.0,79.5,2.0,0.04162250552326441,0.05809738487005234,0.2834698259830475,-0.1449095979332924,-0.07873597927391529,0.01654737815260887
05:25:33,188925.0,AUTO,-36.5,-33.0,-1010.75,-88.0,6.5,1.5,-35.36265675,149.16541785,48407.25,174.25,53.5,-2.0,0.020926763187162578,0.038926996290683746,0.2786192297935486,-0.08945729956030846,0.005378067027777433,0.0006451322697103024
05:25:34,188925.0,AUTO,-24.5,-13.5,-999.0,9.0,-78.0,-11.0,-35.36264385,149.1654224,48448.0,130.0,34.0,-3.5,0.008655546931549907,-0.014523746445775032,0.27606602013111115,0.007435312494635582,-0.07959900237619877,-0.01169124711304903
05:25:36,188925.0,AUTO,-42.5,-42.0,-1002.5,-306.0,89.5,7.0,-35.36261399999999,149.1654294,48616.5,200.5,45.5,-14.0,0.038818469271063805,-0.03466814919374883,0.2689957618713379,-0.307939738035202,0.08855082280933857,0.006198944291099906
05:25:37,265364.0,AUTO,-34.5,-18.75,-998.25,51.0,95.75,0.25,-35.36259705,149.16543357499998,48770.5,153.5,44.5,-13.0,0.03988372627645731,0.05539864720776677,0.2687583714723587,0.04907607473433018,0.09492126293480396,-0.0007551346207037568
05:25:38,265364.0,AUTO,-12.5,-20.0,-997.5,11.5,-90.5,8.0,-35.36258755,149.16543685,48859.0,59.0,27.5,-4.0,0.022455778904259205,0.06693738140165806,0.26778116822242737,0.009943127632141113,-0.09183969185687602,0.007139343302696943
05:25:40,265364.0,AUTO,-7.0,5.0,-1003.5,133.0,39.0,-2.0,-35.3625806,149.1654406,48894.0,41.5,10.5,-2.0,-0.0015903436578810215,0.001163523644208908,0.262830913066864,0.13070306181907654,0.03870486840605736,-0.0032252350938506424
05:25:41,300000.0,AUTO,-2.0,-3.75,-996.5,43.5,1.75,-1.0,-35.362577875,149.165441625,48910.25,17.5,0.75,-0.75,0.0003530047288222704,0.034227301366627216,0.2612622082233429,0.04175478592514992,0.0009462021989747882,-0.0025071362615562975
05:25:42,300000.0,AUTO,1.5,-7.5,-1000.5,-185.5,-38.0,-2.5,-35.36257775,149.16544215,48908.0,-2.0,-7.0,0.0,-0.013100231532007456,0.008489347994327545,0.26016227900981903,-0.18829291313886642,-0.03992344252765179,-0.0041242659208364785
05:25:44,300000.0,RTL,-1.0,-0.5,-1033.0,104.0,0.5,-1.0,-35.3625781,149.1654421,48984.0,5.5,-9.0,-19.0,-0.0027580702444538474,0.0007169561631599208,0.25704072415828705,0.10281181335449219,-7.8907934948802e-05,-0.002928523812443018
05:25:45,147028.0,RTL,-0.5,-4.0,-1045.75,10.0,3.75,-0.5,-35.3625781,149.1654421,49374.75,4.0,-8.5,-63.25,-0.0032574257493251935,0.0022276301169767976,0.2562081888318062,0.008858639746904373,0.0030144318006932735,-0.0014584889577236027
05:25:46,147028.0,RTL,0.0,-7.5,-1013.0,-150.5,0.0,-0.5,-35.3625781,149.1654421,50198.0,2.5,-8.5,-91.0,-0.007188980700448155,0.0024419149849563837,0.25522689521312714,-0.15253397077322006,-0.0005695303552784026,-0.001935203734319657
05:25:48,147028.0,RTL,-0.5,-1.5,-973.5,-22.5,0.5,1.0,-35.362578049999996,149.1654418,52053.5,0.5,-7.5,-75.5,-0.0013089853309793398,0.001980134751647711,0.25279955565929413,-0.024650721810758114,0.00034363550366833806,0.00032954776543192565
05:25:49,202084.0,RTL,-0.25,-1.25,-964.0,-74.5,2.0,0.75,-35.362577925,149.165441525,52699.75,0.0,-5.5,-45.25,-0.0010362803805037402,0.0029425256070680916,0.25162461400032043,-0.0762282395735383,0.0011873525218106806,4.203751450404525e-05
05:25:50,202084.0,RTL,0.0,5.5,-969.5,22.5,3.0,0.5,-35.36257775,149.1654414,52986.0,-1.0,-3.0,-11.0,-0.0004803398624062538,0.004595763282850385,0.24980416148900986,0.020494729280471802,0.0024626798694953322,-0.000415043905377388
05:25:52,202084.0,RTL,-2.5,-2.5,-1033.0,-59.0,2.0,2.5,-35.3625776,149.165441,52984.5,-3.5,-0.5,-3.0,0.003543162252753973,0.002397262549493462,0.2481808066368103,-0.060410112142562866,0.0012631730060093105,0.0017134548397734761
05:25:53,257727.0,RTL,-1.0,-1.75,-1035.75,-44.5,3.5,0.75,-35.362577525,149.1654402,53166.75,-4.0,2.5,-37.0,0.013216635561548173,0.0010820939423865639,0.2476355992257595,-0.04577701725065708,0.0025036350125446916,-8.500320836901665e-05
05:25:54,257727.0,RTL,-1.0,-15.5,-992.5,-340.0,8.0,1.5,-35.3625774,149.1654395,53660.5,-5.0,9.0,-51.5,0.012087458278983831,0.002003020665142685,0.24723993241786957,-0.3421943038702011,0.007556362310424447,0.0008257132139988244
05:25:56,257727.0,RTL,1.5,-18.5,-985.0,-231.5,2.0,1.0,-35.3625775,149.16543990000002,54184.0,-4.5,11.0,1.5,0.0010151400929316878,0.003911525709554553,0.24599774926900864,-0.233700942248106,0.001508532091975212,-0.00016614975174888968
05:25:57,172084.0,RTL,1.75,-3.25,-1019.25,17.5,0.75,0.75,-35.3625778,149.1654408,54162.0,-2.25,6.5,-0.5,-0.005271330534014851,0.003196682780981064,0.24521706998348236,0.01554848998785019,3.0278402846306562e-05,-0.0005423400725703686
05:25:58,172084.0,RTL,1.5,-15.0,-1035.5,-47.5,3.0,0.5,-35.3625781,149.1654419,54325.0,0.0,-1.0,-32.0,-0.009877267759293318,0.002794222440570593,0.24479245394468307,-0.04882533848285675,0.0022489852271974087,-0.0014768959081266075
05:26:00,172084.0,RTL,0.5,-9.5,-962.0,-327.5,-0.5,0.5,-35.362578549999995,149.16544325,55228.0,3.5,-15.0,-28.5,-0.021009077318012714,0.0006609701522393152,0.24387145787477493,-0.3295220918953419,-0.0017400325741618872,-6.792828207835555e-05
05:26:01,138148.0,RTL,-0.5,5.25,-983.5,138.25,-0.25,2.75,-35.3625786,149.165443125,55370.75,4.5,-17.25,0.5,-0.006597411760594696,0.00029952291515655816,0.2428627535700798,0.1370541974902153,-0.0015441719442605972,0.0013865810324205086
05:26:02,138148.0,RTL,-0.5,-6.5,-1015.5,-84.0,2.0,4.0,-35.362578549999995,149.1654427,55349.5,4.5,-16.0,-0.5,-0.005327827180735767,-0.000776668413891457,0.24292537569999695,-0.08457788825035095,0.00130421482026577,0.002768999431282282
05:26:04,138148.0,RTL,0.0,-17.5,-1003.5,-227.5,4.0,1.5,-35.36257835,149.16544195,55898.5,3.5,-9.0,-50.5,-0.002870471333153546,0.0012703267275355756,0.2423212081193924,-0.22808898985385895,0.003533099894411862,0.0005464846617542207
05:26:05,227619.0,RTL,0.0,-5.25,-964.0,-80.75,2.5,0.75,-35.36257825,149.165442,56375.25,2.5,-8.0,-33.0,-0.005955684839136666,0.0022874363930895925,0.24208065122365952,-0.08168839477002621,0.0017216394480783492,-0.0008859507797751576
05:26:06,227619.0,RTL,0.0,-10.5,-971.5,-225.5,0.0,3.0,-35.362578150000004,149.16544195,56533.0,1.5,-7.5,-2.0,-0.006537424749694765,0.002278849307913333,0.24126770347356796,-0.2268660757690668,-0.00028125086100772023,0.0018259233329445124
05:26:08,227619.0,RTL,-1.0,-6.0,-1034.5,100.0,2.0,1.0,-35.362578049999996,149.16544119999998,56630.5,0.5,-4.0,-26.0,0.0083770458586514,6.882616798975505e-05,0.24070388078689575,0.09995137155056,0.0012744005070999265,-0.00023851828882470727
05:26:09,109002.0,RTL,0.0,-0.75,-1010.0,-3.5,2.25,2.5,-35.362577975,149.16544075,57049.25,0.0,0.25,-53.0,0.006028423231327906,0.0011298580648144707,0.24093546345829964,-0.004138068296015263,0.0014362368965521455,0.0010614801431074739
05:26:10,109002.0,RTL,0.0,-22.0,-964.0,-440.5,5.0,0.5,-35.3625779,149.1654407,57532.0,0.0,1.0,-35.0,-0.0007142399263102561,0.002343132218811661,0.24070215970277786,-0.4417579472064972,0.003917033434845507,-0.0009919860167428851
05:26:12,109002.0,RTL,-0.5,-7.0,-990.0,-184.0,0.0,1.0,-35.3625778,149.1654406,57713.0,-1.5,1.5,1.5,0.0043235227931290865,0.001194921409478411,0.2401997298002243,-0.18483784794807434,-0.0004068402631673962,-0.000357100332621485
05:26:13,91279.0,RTL,-0.5,2.5,-1039.25,63.75,2.75,1.75,-35.3625778,149.165440275,57797.5,-1.25,4.5,-24.75,0.007833323179511353,0.0009826861059991643,0.2399551123380661,0.0628029815852642,0.0020682711037807167,0.0002612936950754374
05:26:14,91279.0,RTL,0.0,8.0,-1012.5,305.0,0.5,2.5,-35.3625778,149.16544025000002,58213.5,-2.0,6.0,-50.5,0.00937253050506115,0.002236722910311073,0.2399429753422737,0.30465836822986603,-3.2878597266972065e-06,0.0011330702691338956
05:26:16,91279.0,RTL,0.0,-16.5,-977.5,-109.5,4.5,3.0,-35.3625778,149.16544025000002,58886.0,-2.0,5.0,-3.5,0.009609573520720005,0.0014282982447184622,0.2392524927854538,-0.10999730229377747,0.0038489680737257004,0.0014429916627705097
05:26:17,108444.0,RTL,-0.25,-3.75,-1009.5,-200.5,4.5,4.5,-35.3625778,149.16544025000002,58875.75,-2.0,6.25,3.0,0.0023477335926145315,0.002344367385376245,0.23928341269493103,-0.2022886648774147,0.004000452638138086,0.0032427703263238072
05:26:18,108444.0,RTL,0.0,14.0,-1037.5,283.5,-1.0,2.0,-35.3625778,149.1654406,58961.5,-1.5,6.0,-22.5,0.0034885925706475973,0.002825108473189175,0.2392519786953926,0.2820019768550992,-0.0026094733038917184,0.0008069913601502776
05:26:20,108444.0,RTL,-1.0,-9.5,-969.0,22.5,0.0,2.0,-35.3625778,149.16544075000002,59836.5,-1.5,1.0,-36.5,0.008025868446566164,0.0015858020051382482,0.2389082834124565,0.021900907158851624,-0.000928008696064353,0.00023548188619315624
05:26:21,46838.0,RTL,-0.75,6.0,-975.75,42.75,0.75,1.0,-35.3625778,149.165440325,60055.5,-2.0,4.0,-3.75,0.008448980894172564,0.0007046782484394498,0.23876171931624413,0.04118534177541733,-0.0002081608836306259,-0.0002781456569209695
05:26:22,46838.0,RTL,-1.0,8.0,-1004.5,202.5,2.0,3.5,-35.36257775,149.16543990000002,60042.0,-2.5,7.5,2.0,0.013952064793556929,0.0008775503374636173,0.23869163542985916,0.20111490041017532,0.0012892844388261437,0.0019452424021437764
05:26:24,46838.0,RTL,-0.5,17.5,-1020.5,338.0,1.0,3.0,-35.36257755,149.16543919999998,60492.0,-4.0,14.5,-51.5,0.015527489129453897,0.002266565803438425,0.2386191338300705,0.3364424556493759,-0.00010491092689335346,0.0017533859354443848
05:26:25,89161.0,RTL,0.0,2.25,-970.0,111.25,2.25,1.5,-35.3625775,149.1654391,61034.25,-4.75,15.5,-46.5,0.015181131893768907,0.0026964746066369116,0.23872466385364532,0.10927119478583336,0.0012558673624880612,-0.00038899978972040117
05:26:26,89161.0,RTL,0.0,1.5,-972.0,194.5,0.5,1.5,-35.3625775,149.1654392,61317.5,-5.0,15.5,-11.5,0.014834551606327295,0.0026501197135075927,0.23850152641534805,0.1928502470254898,-0.0006021788576617837,0.0004005003720521927
05:26:28,89161.0,RTL,1.5,10.5,-1032.5,210.5,5.5,3.5,-35.36257755,149.16543969999998,61364.5,-4.5,14.0,-14.5,0.005900584859773517,0.003458098624832928,0.23854383826255798,0.2075624167919159,0.00492689642123878,0.0012085521593689919
05:26:29,110521.0,RTL,0.5,-1.0,-1029.75,57.75,1.75,3.0,-35.362577650000006,149.1654405,61667.0,-3.25,9.0,-48.5,-0.0016423245542682707,0.004329894669353962,0.23861030116677284,0.05530937481671572,0.0008226918580476195,0.0014952566125430167
05:26:30,110521.0,RTL,1.0,4.5,-981.5,267.5,2.0,2.5,-35.36257775,149.1654413,62215.0,-2.5,2.5,-51.5,-0.0004867273382842541,0.004979212302714586,0.2386196255683899,0.2655848488211632,0.0008072665659710765,0.0007041686330921948
05:26:32,110521.0,RTL,0.5,2.0,-992.5,68.5,-2.5,2.0,-35.36257795,149.1654423,62650.5,-0.5,-7.5,2.0,-0.0072457678616046906,0.0025368690257892013,0.23829855769872665,0.06624478101730347,-0.004479063441976905,0.0008240092429332435
05:26:33,200.0,RTL,0.0,-0.75,-1028.25,33.75,2.75,1.75,-35.3625781,149.165442375,62633.5,0.0,-8.75,-5.5,-0.006700759528030176,0.002223376155598089,0.23808983340859413,0.03160892054438591,0.0017477635410614312,-0.00030936853727325797
05:26:34,200.0,RTL,0.0,15.0,-1038.5,243.0,0.5,2.5,-35.362578150000004,149.1654428,62864.0,0.5,-11.0,-40.0,-0.01226952625438571,0.0032753634732216597,0.23810461908578873,0.24097184836864471,-0.00048226112267002463,0.0009097629808820784
05:26:36,200.0,RTL,0.0,-15.5,-957.0,-33.0,1.0,0.5,-35.3625782,149.16544284999998,63796.0,1.0,-15.5,-25.5,-0.005320037365891039,0.002568040043115616,0.23801710456609726,-0.034188657999038696,0.00012756662908941507,-0.0011654331465251744
05:26:37,173161.0,RTL,0.5,1.25,-989.25,23.5,-0.75,1.0,-35.3625782,149.16544274999998,63909.75,1.0,-14.75,1.0,-0.007897141913417727,0.002184792421758175,0.23736068978905678,0.021430477499961853,-0.0021415060909930617,-0.0006671428272966295
05:26:38,173161.0,RTL,0.0,3.5,-1018.0,211.5,-2.0,1.5,-35.3625782,149.16544265,63891.5,1.5,-14.0,-3.0,-0.0027499892748892307,0.0009392137435497716,0.23773756623268127,0.21022119373083115,-0.004177495837211609,-0.0004523627576418221
05:26:40,173161.0,RTL,-1.0,-14.5,-1000.5,-195.0,1.5,2.0,-35.36257825,149.16544199999998,64533.5,2.0,-10.5,-55.0,-0.0016303177399095148,0.0003309181483928114,0.23767294734716415,-0.19619561731815338,0.000922392588108778,0.0007441311608999968
05:26:41,288511.0,RTL,-0.75,-1.25,-957.0,-48.25,1.5,2.75,-35.36257810000001,149.1654413,65036.0,0.75,-6.25,-34.5,0.004561351568554528,0.000557530191144906,0.23767391964793205,-0.04937012866139412,0.00010874573490582407,0.001064690062776208
05:26:42,288511.0,RTL,-1.0,-11.5,-978.0,-384.5,2.5,3.0,-35.3625779,149.16544045,65201.0,0.0,-0.5,-3.0,0.005945495009655133,7.553206523880363e-05,0.23707428574562073,-0.386467881500721,0.001098727050703019,0.0013924056547693908
05:26:44,288511.0,RTL,-0.5,-14.5,-1033.0,-182.0,2.5,0.5,-35.36257755,149.1654388,65269.0,-3.5,13.0,-22.0,0.020224359817802906,0.0002967467808048241,0.23740026354789734,-0.18338235467672348,0.0014325130032375455,-0.0018002466531470418
05:26:45,68514.0,RTL,0.0,-6.25,-1011.5,-111.25,4.25,2.0,-35.362577375,149.16543855,65658.25,-4.25,18.75,-51.25,0.015230011194944382,0.002617971127619967,0.2380857989192009,-0.11300619877874851,0.003258854354498908,0.00020296091679483652
05:26:46,68514.0,RTL,0.0,7.5,-968.5,-47.5,-0.5,2.5,-35.362577349999995,149.16543895,66150.5,-5.0,19.5,-37.0,0.007073434186168015,0.0038837643805891275,0.23816627264022827,-0.050418414175510406,-0.002320764120668173,0.0010388256632722914
05:26:48,68514.0,RTL,0.5,-5.5,-1005.5,-146.5,0.5,1.0,-35.362577650000006,149.1654405,66359.5,-3.5,9.5,2.5,-0.0038474119501188397,0.003579517244361341,0.23806999623775482,-0.14864910999312997,-0.0006379369297064841,-0.0008867906872183084
05:26:49,240461.0,RTL,0.25,0.0,-1040.25,-33.0,1.25,2.75,-35.3625778,149.1654411,66412.0,-2.5,3.5,-19.0,-0.004410857713082805,0.0025665424182079732,0.23745141550898552,-0.03554364666342735,-6.271158054005355e-05,0.001065581920556724
05:26:50,240461.0,RTL,-0.5,-15.0,-1011.0,-392.0,1.5,3.5,-35.3625778,149.16544105,66786.5,-2.0,0.0,-47.5,-0.0012145097716711462,0.0013545799301937222,0.23775678873062134,-0.39490070939064026,0.0005523973377421498,0.0018299813382327557
05:26:52,240461.0,RTL,-0.5,6.0,-973.0,-106.0,3.0,4.0,-35.3625778,149.16544045,67491.0,-2.0,4.5,-6.0,0.003318361355923116,0.002065944659989327,0.23720397800207138,-0.10932038724422455,0.0018628844409249723,0.002349441987462342
05:26:53,191185.0,RTL,0.25,7.0,-1006.25,200.75,0.0,3.25,-35.3625778,149.16544042499999,67487.25,-2.0,5.75,3.5,0.006537932975334115,0.0027268959092907608,0.23756062611937523,0.19808360189199448,-0.0013241448323242366,0.0016077207401394844
05:26:54,191185.0,RTL,0.0,-22.0,-1034.0,-415.0,3.0,2.0,-35.3625778,149.1654405,67545.5,-2.0,4.5,-18.0,0.0007316473638638854,0.0020808055996894836,0.2374109849333763,-0.41753634065389633,0.0014041774556972086,1.5903497114777565e-06
05:26:56,191185.0,RTL,0.0,17.0,-971.5,118.0,2.5,1.0,-35.3625778,149.16544045,68400.0,-2.0,5.0,-41.0,0.0035487221321091056,0.0019682380370795727,0.2377624362707138,0.1150459311902523,0.0012663847301155329,-0.0008211539825424552
05:26:57,98638.0,RTL,0.25,-1.0,-968.0,-49.5,1.0,1.25,-35.36257775,149.1654404,68663.0,-2.25,5.25,-6.5,0.004717567462648731,0.00286752957617864,0.23760442808270454,-0.05251204967498779,-0.0006906962662469596,-0.0010416787408757955
05:26:58,98638.0,RTL,0.5,5.0,-1014.0,-10.5,-0.5,3.0,-35.3625777,149.16544045,68660.5,-2.5,5.0,1.5,0.003376557433512062,0.0032590177142992616,0.23743288964033127,-0.013357698917388916,-0.0019954778254032135,0.001036826171912253
05:27:00,98638.0,RTL,0.5,13.5,-1022.5,198.5,-0.5,2.5,-35.36257775,149.1654409,69051.5,-2.0,2.5,-47.5,0.0003498573787510395,0.0027394144563004375,0.23804093897342682,0.19566414505243301,-0.0022857875446788967,0.0005375311011448503
05:27:01,203180.0,RTL,0.5,2.75,-973.25,101.5,-0.25,2.75,-35.362577925,149.16544140000002,69577.25,-0.75,0.0,-46.0,-0.004575854204176721,0.002594637277070433,0.2378363348543644,0.09896115772426128,-0.0019092208531219512,0.0008394995238631964
05:27:02,203180.0,RTL,0.0,-1.5,-967.0,82.5,-0.5,2.5,-35.362578049999996,149.16544185,69870.5,0.0,-4.0,-11.5,-0.004328998737037182,0.00213815231109038,0.2375342696905136,0.0802561491727829,-0.0018924662144854665,0.00021152629051357508
05:27:04,203180.0,RTL,0.0,24.5,-1023.0,452.5,1.5,5.0,-35.3625781,149.16544190000002,69910.0,0.0,-6.0,-11.0,0.0018328340956941247,0.0016361528541892767,0.2376420497894287,0.4496271461248398,-0.00044310768134891987,0.0032129420433193445
05:27:05,48062.0,RTL,-0.75,1.25,-1028.25,68.75,4.5,4.25,-35.362578049999996,149.1654417,70183.5,0.0,-5.75,-44.75,0.000233029670198448,0.0020325611694715917,0.23760518804192543,0.06596725899726152,0.0032123065611813217,0.0024791251053102314
05:27:06,48062.0,RTL,0.0,-10.0,-979.0,-1.5,4.5,2.0,-35.36257795,149.16544155,70703.0,0.0,-4.5,-48.0,0.0012434663949534297,0.0026550183538347483,0.23769476264715195,-0.0036244383081793785,0.0027130055241286755,-0.00018496648408472538
05:27:08,48062.0,RTL,0.0,4.0,-998.0,9.5,1.0,3.5,-35.3625779,149.16544155,71099.0,-1.5,-3.5,2.0,-0.003924492979422212,0.003157692961394787,0.2370808869600296,0.006277352571487427,-0.0003827425534836948,0.0014301431365311146
05:27:09,105522.0,RTL,0.0,-5.25,-1024.5,-76.5,0.25,2.25,-35.3625779,149.1654413,71094.0,-1.0,-3.25,-7.5,0.0007913257577456534,0.0018314042827114463,0.23753568530082703,-0.07893712818622589,-0.0013231697375886142,0.00010647508315742016
05:27:10,105522.0,RTL,0.0,9.5,-1031.5,296.0,0.0,1.0,-35.3625779,149.1654412,71355.5,-1.0,-1.0,-42.0,0.004363975720480084,0.0023268982768058777,0.2375466674566269,0.2943575978279114,-0.0015539778396487236,-0.0017465900164097548
05:27:12,105522.0,RTL,0.0,-19.0,-957.0,-293.0,0.0,3.0,-35.3625779,149.16544155,72248.5,-0.5,-3.5,-20.5,-0.005764292320236564,0.0027438210090622306,0.23743481189012527,-0.29535460472106934,-0.0013754915562458336,0.0008786703692749143
05:27:13,64411.0,RTL,0.25,2.5,-995.25,25.75,4.0,3.5,-35.36257795,149.16544175,72330.5,0.0,-4.75,2.0,-0.006573877250048099,0.002735994989052415,0.23756134510040283,0.022965125739574432,0.0022543148370459676,0.0016047174576669931
05:27:14,64411.0,RTL,1.0,-0.5,-1020.5,188.5,0.0,1.5,-35.362578049999996,149.16544215,72316.5,0.0,-7.0,-4.5,-0.002963150152936578,0.0035739520099014044,0.23752206563949585,0.186572827398777,-0.0017202943563461304,-0.0012969608651474118
05:27:16,64411.0,RTL,-0.5,-9.0,-993.0,-10.0,-0.5,2.0,-35.36257825,149.165443,73002.5,1.0,-14.5,-53.0,-0.01158071868121624,0.002398075070232153,0.2375638484954834,-0.011448293924331665,-0.00260387035086751,1.6763806343078613e-06
05:27:17,175053.0,RTL,-1.0,-0.25,-958.5,18.75,0.5,3.5,-35.3625783,149.16544267499998,73455.0,1.25,-15.25,-27.75,-0.005406790878623724,-0.0005329339692252688,0.2373475879430771,0.017074264585971832,-0.001623087824555114,0.0012611707206815481
05:27:18,175053.0,RTL,-1.5,-17.0,-984.0,-282.5,3.5,0.0,-35.36257825,149.1654418,73570.5,1.5,-11.0,-1.0,0.00021278089843690395,-0.0005116469765198417,0.23699964582920074,-0.283566408790648,0.0013513716403394938,-0.0026801960775628686
