,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
18:48:20.220,276042.0,0.3,0.7,3.8,0.25,0.6,0.0,1311.0,890.0,1.0,0.1,50.0,50.0,105.0,0.0
18:48:26.336,43788.0,0.5,0.3,-6.8,0.25,4.7,0.0,4087.0,560.0,1.0,0.1,50.0,50.0,431.0,0.0
18:48:32.345,195679.0,0.3,0.9,5.8,0.25,0.2,0.0,11073.0,160.0,1.0,0.1,50.0,50.0,913.0,0.0
18:48:38.480,45182.0,0.2,0.7,-5.5,0.25,1.8,0.0,13851.0,280.0,1.0,0.1,50.0,50.0,996.0,0.0
18:48:44.546,37290.0,0.7,0.9,3.6,0.25,0.3,0.0,9938.0,190.0,1.0,0.1,50.0,50.0,137.0,0.0
18:48:50.088,46175.0,0.7,0.2,-2.5,0.25,3.9,0.0,701.0,110.0,1.0,0.1,50.0,50.0,371.0,0.0
18:48:56.069,102646.0,0.9,1.5,-3.0,0.25,0.2,0.0,3506.0,30.0,1.0,0.1,50.0,50.0,329.0,0.0
18:49:02.000,205893.0,0.4,0.9,-3.7,0.25,0.6,0.0,4426.0,20.0,1.0,0.1,50.0,50.0,584.0,0.0
18:49:07.934,59174.0,0.3,0.3,-5.3,0.25,3.2,0.0,16951.0,180.0,1.0,0.1,50.0,50.0,250.0,0.0
18:49:12.889,25542.0,0.2,1.3,-3.6,0.25,0.6,0.0,3745.0,110.0,1.0,0.1,50.0,50.0,888.0,0.0
18:49:18.388,213987.0,0.4,0.3,-7.1,0.25,1.0,0.0,3297.0,440.0,1.0,0.1,50.0,50.0,357.0,0.0
18:49:24.307,11977.0,0.5,0.5,-5.9,0.25,0.2,0.0,11500.0,160.0,1.0,0.1,50.0,50.0,13.0,0.0
18:49:30.159,277163.0,0.5,0.4,-7.6,0.25,0.6,0.0,4987.0,650.0,1.0,0.1,50.0,50.0,46.0,0.0
18:49:36.102,73812.0,0.2,0.7,3.5,0.25,2.6,0.0,3066.0,110.0,1.0,0.1,50.0,50.0,205.0,0.0
18:49:42.264,183167.0,0.3,2.0,-6.5,0.25,0.1,0.0,27861.0,160.0,1.0,0.1,50.0,50.0,71.0,0.0
18:49:48.382,93850.0,0.5,1.9,-6.2,0.25,4.4,0.0,14728.0,120.0,1.0,0.1,50.0,50.0,127.0,0.0
18:49:54.591,58850.0,0.3,0.3,-9.9,0.25,1.8,0.0,2233.0,240.0,1.0,0.1,50.0,50.0,399.0,0.0
18:49:59.965,280355.0,0.5,0.3,-3.5,0.25,1.1,0.0,20785.0,680.0,1.0,0.1,50.0,50.0,106.0,0.0
18:50:05.025,2139.0,0.7,0.7,-6.8,0.25,1.8,0.0,8450.0,690.0,1.0,0.1,50.0,50.0,49.0,0.0
18:50:09.999,63566.0,0.5,1.3,-9.4,0.25,1.6,0.0,20709.0,730.0,1.0,0.1,50.0,50.0,380.0,0.0
18:50:16.196,48943.0,1.1,0.3,-7.6,0.25,3.8,0.0,16180.0,110.0,1.0,0.1,50.0,50.0,633.0,0.0
18:50:22.205,169549.0,0.3,0.3,-8.4,0.25,1.8,0.0,8938.0,940.0,1.0,0.1,50.0,50.0,15.0,0.0
18:50:28.228,4071.0,0.5,1.3,-1.6,0.25,1.9,0.0,1499.0,780.0,1.0,0.1,50.0,50.0,530.0,0.0
18:50:34.354,108970.0,0.3,1.2,-7.2,0.25,3.5,0.0,6610.0,450.0,1.0,0.1,50.0,50.0,76.0,0.0
18:50:40.313,105026.0,0.7,0.7,-3.5,0.25,2.1,0.0,6420.0,240.0,1.0,0.1,50.0,50.0,116.0,0.0
18:50:46.315,42699.0,0.2,0.9,-6.8,0.25,2.4,0.0,10488.0,120.0,1.0,0.1,50.0,50.0,124.0,0.0
18:50:52.325,136802.0,0.3,1.3,-4.8,0.25,0.8,0.0,5060.0,570.0,1.0,0.1,50.0,50.0,127.0,0.0
18:50:58.377,238036.0,0.3,0.5,-5.8,0.25,2.2,0.0,4937.0,190.0,1.0,0.1,50.0,50.0,345.0,0.0
18:51:04.384,72820.0,0.2,0.5,-8.1,0.25,2.1,0.0,21380.0,520.0,1.0,0.1,50.0,50.0,217.0,0.0
18:51:10.414,3972.0,0.4,0.2,-9.4,0.25,2.4,0.0,22000.0,30.0,1.0,0.1,50.0,50.0,504.0,0.0
18:51:16.253,11695.0,1.1,0.3,-4.9,0.25,1.2,0.0,7706.0,290.0,1.0,0.1,50.0,50.0,954.0,0.0
18:51:22.282,12014.0,0.7,1.3,-7.9,0.25,3.2,0.0,10348.0,80.0,1.0,0.1,50.0,50.0,352.0,0.0
18:51:28.350,42156.0,0.3,0.7,-4.5,0.25,2.5,0.0,8697.0,370.0,1.0,0.1,50.0,50.0,267.0,0.0
18:51:34.271,100337.0,0.9,0.3,0.3,0.25,2.4,0.0,11384.0,80.0,1.0,0.1,50.0,50.0,125.0,0.0
18:51:40.495,247994.0,0.4,1.3,1.4,0.25,3.8,0.0,11341.0,580.0,1.0,0.1,50.0,50.0,220.0,0.0
18:51:46.074,26409.0,0.5,1.3,-3.8,0.25,0.8,0.0,23723.0,10.0,1.0,0.1,50.0,50.0,71.0,0.0
18:51:52.213,56580.0,0.7,0.9,0.1,0.25,0.6,0.0,671.0,580.0,1.0,0.1,50.0,50.0,271.0,0.0
18:51:58.433,108274.0,0.5,1.1,-8.9,0.25,1.9,0.0,4002.0,670.0,1.0,0.1,50.0,50.0,680.0,0.0
18:52:04.471,95368.0,0.2,0.5,-8.8,0.25,3.2,0.0,14426.0,350.0,1.0,0.1,50.0,50.0,87.0,0.0
18:52:10.646,248090.0,0.3,0.3,-5.9,0.25,1.0,0.0,672.0,710.0,1.0,0.1,50.0,50.0,991.0,0.0
18:52:16.187,2491.0,0.4,0.7,-2.4,0.25,2.4,0.0,7365.0,380.0,1.0,0.1,50.0,50.0,406.0,0.0
18:52:22.281,126287.0,0.7,0.5,-3.0,0.25,0.3,0.0,974.0,650.0,1.0,0.1,50.0,50.0,164.0,0.0
18:52:28.281,51963.0,0.3,0.7,2.2,0.25,0.3,0.0,5711.0,700.0,1.0,0.1,50.0,50.0,35.0,0.0
18:52:34.353,854.0,0.4,0.5,-1.8,0.25,4.7,0.0,14405.0,500.0,1.0,0.1,50.0,50.0,508.0,0.0
18:52:40.641,170433.0,0.3,0.3,-5.2,0.25,1.6,0.0,1586.0,530.0,1.0,0.1,50.0,50.0,112.0,0.0
18:52:46.045,96017.0,0.3,0.5,-4.7,0.25,3.8,0.0,8278.0,60.0,1.0,0.1,50.0,50.0,373.0,0.0
18:52:52.150,210476.0,0.3,1.7,-7.1,0.25,2.5,0.0,2612.0,60.0,1.0,0.1,50.0,50.0,536.0,0.0
18:52:58.038,123355.0,0.7,0.5,-5.3,0.25,1.0,0.0,564.0,250.0,1.0,0.1,50.0,50.0,157.0,0.0
18:53:03.951,193827.0,0.2,0.2,8.3,0.25,1.9,0.0,5856.0,260.0,1.0,0.1,50.0,50.0,477.0,0.0
18:53:09.047,182358.0,0.2,0.2,-5.3,0.25,3.7,0.0,5851.0,210.0,1.0,0.1,50.0,50.0,547.0,0.0
18:53:14.125,125371.0,0.7,1.3,-3.7,0.25,1.1,0.0,2941.0,450.0,1.0,0.1,50.0,50.0,675.0,0.0
18:53:20.106,29532.0,0.2,0.4,-8.4,0.25,1.1,0.0,13344.0,900.0,1.0,0.1,50.0,50.0,518.0,0.0
