time_stamp,MODE,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro
18:48:43,AUTO,45182.0,-35.3632623,149.165238,33538.0,0.0,0.5,-153.0,0.0005015962519792083,0.0014947856543585658,-0.1578844115138054,-7.648940663784742e-05,-0.00037336768582463264,0.013593653216958046,0.0,0.0,-1000.0,0.0,0.0,13.0
18:48:44,AUTO,37290.0,-35.36326222500001,149.165237975,35093.75,0.0,0.0,-153.0,0.0014871179591864347,0.0010490709537407383,-0.14471667259931564,0.0011528978066053241,-2.3145403247326612e-05,0.013399958843365312,0.0,0.0,-1000.0,1.5,0.75,13.0
18:48:45,AUTO,37290.0,-35.3632622,149.16523784999998,36645.0,0.0,0.0,-153.0,0.0018473436357453465,0.001189896313007921,-0.13365589827299118,0.001902950054500252,-1.649296609684825e-05,0.010252592619508505,0.0,0.0,-1000.5,2.5,0.5,9.5
18:48:47,AUTO,37290.0,-35.3632626,149.16523684999999,39667.5,-17.0,-17.5,-130.5,-0.02695668302476406,0.022687677294015884,0.06821541115641594,0.004051096737384796,-0.052522365003824234,0.22510680556297302,1.0,4.5,-958.0,5.5,-51.5,224.5
18:48:49,AUTO,37290.0,-35.3632644,149.16523304999998,41480.5,12.5,13.0,-53.5,0.03231517877429724,-0.029751768335700035,0.22366327047348022,-0.24014127627015114,0.03568335250020027,-0.03086854424327612,-1.5,-13.5,-972.5,-238.5,36.5,-30.0
18:48:50,AUTO,46175.0,-35.3632627,149.1652354,41905.25,19.5,29.25,-30.0,0.011077150105847977,0.0047655581147409976,0.19704001024365425,0.06096813082695007,0.023054448887705803,-0.020794741343706846,-1.0,-6.5,-972.75,62.25,23.75,-20.25
18:48:51,AUTO,46175.0,-35.36326135,149.16523825000002,42068.0,8.0,16.0,-1.5,-0.021156095433980227,0.028818080201745033,0.17453672736883163,0.12220898270606995,0.007236173842102289,-0.01642484264448285,1.0,3.5,-975.5,123.5,8.0,-15.5
18:48:53,AUTO,46175.0,-35.36326105,149.1652362,41878.0,14.0,-39.0,5.0,-0.038561031222343445,-0.034608776681125164,0.1452535018324852,-0.09160028956830502,-0.03373599611222744,-0.007127953344024718,-5.5,5.5,-1013.0,-91.0,-32.0,-6.5
18:48:55,AUTO,46175.0,-35.3632521,149.16521975,41655.0,84.5,-105.5,14.5,0.016587449703365564,-0.058866940438747406,-0.7607023119926453,0.21153853833675385,0.033341025933623314,-0.33018850162625313,-28.5,-1.5,-990.0,213.0,34.0,-330.0
18:48:56,AUTO,102646.0,-35.363243875,149.165207025,41465.75,92.25,-109.0,17.0,0.029333300422877073,-0.023755202535539865,-0.791938528418541,0.3519551157951355,0.028237801045179367,0.010992203984642401,-31.25,-8.5,-995.0,352.75,28.5,11.5
18:48:57,AUTO,102646.0,-35.36323625,149.16519565,41276.5,80.5,-91.5,14.5,0.024179702624678612,0.005559917655773461,-0.7969163358211517,-0.0021116137504577637,0.028595772571861744,-0.014808736043050885,-26.5,-13.5,-1014.0,-1.0,29.0,-14.0
18:48:59,AUTO,102646.0,-35.3632275,149.16518125,41047.5,39.5,-30.0,5.0,0.017007592134177685,-0.0052956584841012955,-0.8061289191246033,-0.3920174688100815,-0.0834058802574873,-0.03697808552533388,-11.5,-8.5,-1006.5,-389.5,-82.5,-36.0
18:49:01,AUTO,102646.0,-35.3632165,149.16516245000003,40819.0,117.5,-123.0,16.5,0.03526082169264555,-0.04399946890771389,-0.8274888396263123,-0.5457356572151184,0.174874946475029,0.005593267851509154,-35.0,-49.0,-993.5,-544.0,175.0,5.5
18:49:02,AUTO,205893.0,-35.363207025,149.165148575,40635.25,96.5,-89.5,16.5,0.028495215345174074,0.0333458919194527,-0.828121691942215,-0.10153266042470932,0.0018133223056793213,0.010425944594317116,-23.25,-11.5,-1001.75,-99.5,2.5,10.5
18:49:03,AUTO,205893.0,-35.36320055,149.16514175,40485.5,53.5,-44.0,11.5,0.00839754892513156,0.03542628884315491,-0.8326674997806549,-0.04307675361633301,-0.03645321726799011,0.008562316535972059,-9.0,-20.0,-1014.0,-42.0,-36.0,8.5
18:49:05,AUTO,205893.0,-35.3631893,149.16512665,40232.5,69.5,-103.5,12.0,0.010916067752987146,-0.019049155991524458,-0.8423716723918915,-0.16326399147510529,-0.00921785831451416,-0.03607097268104553,-25.5,-17.0,-996.0,-161.5,-9.0,-35.0
18:49:07,AUTO,132533.5,-35.363175350000006,149.16510255,39908.0,84.5,-110.5,17.5,0.028879201039671898,-0.022681932896375656,-0.8495310842990875,-0.04836297035217285,0.022196147590875626,-0.007188643794506788,-30.0,-15.5,-1007.0,-46.5,22.5,-6.5
18:49:09,AUTO,59174.0,-35.3631612,149.16507905,39558.0,88.5,-99.5,17.0,0.03226708620786667,-0.03482256084680557,-0.8561770617961884,-0.04985276609659195,0.015474438667297363,-0.053815508261322975,-27.0,-15.5,-994.5,-48.0,16.0,-52.5
18:49:11,AUTO,59174.0,-35.36314635,149.16505545,39208.0,105.0,-109.5,18.0,0.029782230965793133,-0.04137063026428223,-0.8617531061172485,-0.09796905517578125,0.1223525870591402,-0.002869637683033943,-32.0,-23.5,-1012.5,-96.5,122.5,-2.0
18:49:12,AUTO,25542.0,-35.363137925000004,149.1650434,39036.0,92.5,-95.25,19.25,0.023035605438053608,-0.05449307197704911,-0.86494579911232,0.3385155722498894,-0.2642891979776323,-0.0381408182438463,-25.25,7.0,-995.75,340.75,-263.25,-37.0
18:49:13,AUTO,25542.0,-35.363128849999995,149.16503025,38830.5,104.0,-120.5,18.5,0.020357703790068626,0.0023683831095695496,-0.8677815198898315,-0.14063549041748047,0.10054560750722885,-0.06411484256386757,-32.0,-24.0,-1007.5,-138.0,101.0,-63.0
18:49:15,AUTO,25542.0,-35.363112099999995,149.16500645000002,38456.0,80.0,-103.0,14.0,0.013488031458109617,0.025029010139405727,-0.8718574941158295,0.04628956317901611,-0.027452930808067322,-0.01341681880876422,-25.0,-23.5,-1011.0,48.5,-27.5,-12.0
18:49:17,AUTO,25542.0,-35.36309645,149.1649846,38111.5,71.0,-117.0,13.0,0.015682692173868418,0.027245515026152134,-0.874202698469162,0.523664802312851,-0.033418744802474976,0.03774653375148773,-25.5,1.0,-1006.0,525.0,-33.0,38.0
18:49:18,AUTO,213987.0,-35.363089599999995,149.16497437499999,37946.75,69.25,-117.0,18.5,-3.581958299037069e-05,-0.10109694534912705,-0.8763204365968704,-0.40323807671666145,0.036056406795978546,0.038836019579321146,-26.5,-42.25,-998.0,-401.75,36.25,39.25
18:49:19,AUTO,213987.0,-35.36308235,149.16496295000002,37786.0,54.5,-101.5,11.0,0.010004484560340643,0.02370439935475588,-0.8778476715087891,0.021060511469841003,-0.04521286487579346,0.042995001189410686,-22.5,-18.0,-998.5,22.5,-45.0,43.5
18:49:21,AUTO,213987.0,-35.3630697,149.1649411,37474.0,64.5,-102.5,11.5,0.023726806044578552,0.019588991068303585,-0.881193071603775,-0.07311183214187622,-0.052072227001190186,-0.038080924190580845,-21.5,-15.0,-996.5,-72.0,-52.0,-36.5
18:49:23,AUTO,213987.0,-35.36305685,149.16491855,37154.5,70.5,-88.5,11.5,0.030365577898919582,0.026851383969187737,-0.8843241930007935,-0.04031360149383545,-0.05321882665157318,-0.00761227635666728,-24.0,-4.5,-1014.0,-38.5,-53.0,-6.5
18:49:24,AUTO,11977.0,-35.363051325,149.16490865,36998.25,92.75,-105.0,18.75,0.03382563404738903,-0.13230844400823116,-0.8857471942901611,0.09275747090578079,0.07278940454125404,-0.023403558690915816,-32.0,-19.5,-1009.5,94.0,72.75,-22.5
18:49:25,AUTO,11977.0,-35.3630437,149.1648948,36828.5,100.0,-102.5,15.5,0.0507490299642086,-0.00949101522564888,-0.8875037133693695,0.1918417129199952,-0.02258855104446411,0.048317886888980865,-31.5,-5.0,-988.0,193.5,-22.5,49.0
18:49:27,AUTO,11977.0,-35.363026250000004,149.16486745,36435.0,110.0,-98.0,18.5,0.04278811253607273,0.0031187236309051514,-0.8874518573284149,0.1639290452003479,-0.032383158802986145,0.020390243269503117,-28.5,-19.5,-994.0,166.0,-32.0,21.5
18:49:29,AUTO,11977.0,-35.36301005,149.1648462,36078.0,69.5,-63.5,14.0,0.013424980686977506,-0.005800269544124603,-0.888071745634079,-0.043227776885032654,-0.2993243485689163,0.02270217426121235,-14.5,-21.0,-1008.5,-41.5,-299.0,24.0
18:49:30,AUTO,277163.0,-35.363001974999996,149.164836325,35894.0,114.0,-143.0,21.0,0.004749595085741021,-0.10784591361880302,-0.8900119215250015,-0.0518527552485466,0.25299157574772835,-0.023714096285402775,-34.0,-35.75,-1010.25,-49.75,253.25,-22.25
18:49:31,AUTO,277163.0,-35.36299135,149.1648222,35713.0,89.0,-132.0,19.0,0.004479555529542267,-0.003646634519100189,-0.8900268375873566,0.23157590627670288,-0.04287765920162201,-0.0207796273753047,-28.0,-8.5,-1007.0,233.5,-42.5,-20.0
18:49:33,AUTO,277163.0,-35.3629715,149.1647941,35278.5,66.5,-135.5,21.0,0.004762648139148951,-0.007862366735935211,-0.8935661315917969,0.1493193507194519,-0.13612079992890358,-0.01683392934501171,-31.5,-18.5,-1011.0,150.5,-135.0,-15.0
18:49:35,AUTO,277163.0,-35.36295655,149.16476885,34888.0,61.0,-122.5,22.0,0.014998057391494513,-0.08419409207999706,-0.8935385048389435,-0.010513529181480408,-0.11413564532995224,0.04411627538502216,-31.5,-16.5,-1002.5,-10.0,-113.5,44.5
18:49:36,AUTO,73812.0,-35.362948450000005,149.164754325,34690.0,87.0,-145.5,17.0,0.03413559915497899,0.031645357608795166,-0.8930407613515854,0.2972656413912773,0.16028422489762306,0.04520760430023074,-36.75,-16.5,-1005.0,297.5,160.5,46.25
18:49:37,AUTO,73812.0,-35.3629405,149.1647405,34498.5,85.0,-127.5,19.5,0.029552331194281578,-0.032800315879285336,-0.8944064974784851,-0.015475988388061523,0.013683408498764038,0.022262979298830032,-33.5,-25.5,-1000.0,-15.0,14.0,23.5
18:49:39,AUTO,73812.0,-35.3629255,149.1647159,34126.5,83.5,-106.0,17.0,0.025139556266367435,-0.03374345973134041,-0.8954773843288422,-0.023662902414798737,0.0201646089553833,-0.03570549748837948,-28.0,-20.5,-1006.0,-22.5,20.0,-34.0
18:49:41,AUTO,73812.0,-35.36291045,149.16469265,33773.0,94.0,-117.5,18.0,0.028807618655264378,-0.030608225613832474,-0.8969197869300842,-0.04116588830947876,0.20464513450860977,-0.01301724067889154,-35.0,-30.5,-1019.0,-41.0,204.5,-11.5
18:49:42,AUTO,183167.0,-35.36290355,149.164680925,33623.5,64.75,-72.75,13.5,0.03078644210472703,-0.0022306758910417557,-0.8965847343206406,0.19975871592760086,-0.2791025936603546,-0.018251664703711867,-21.0,1.25,-999.75,200.5,-278.5,-16.75
18:49:43,AUTO,183167.0,-35.3628968,149.1646691,33434.0,104.0,-117.0,18.5,0.03904684819281101,-0.06951026618480682,-0.8975696861743927,-0.021428287029266357,0.052583590149879456,0.02284367848187685,-33.5,-19.0,-1005.0,-20.5,52.5,23.5
18:49:45,AUTO,183167.0,-35.36288235000001,149.16464525,33090.5,99.0,-89.0,17.0,0.03744272701442242,-0.0500980936922133,-0.8966652452945709,-0.008861273527145386,0.03548532724380493,-0.02340319287031889,-24.5,-23.0,-1007.0,-8.0,36.0,-21.5
18:49:47,AUTO,183167.0,-35.3628674,149.16462395000002,32763.5,94.0,-87.5,15.5,0.02373440656810999,-0.03739152755588293,-0.8971273005008698,0.13433784246444702,0.026394642889499664,-0.01920438650995493,-24.5,-15.5,-1006.0,135.5,27.0,-17.5
18:49:48,AUTO,93850.0,-35.362859674999996,149.164613575,32607.0,71.25,-71.25,11.5,0.011673001106828451,0.03940475592389703,-0.8980837017297745,-0.279408885166049,-0.10966895334422588,-0.018604694225359708,-19.5,-19.0,-1005.25,-277.5,-108.75,-16.5
18:49:49,AUTO,93850.0,-35.3628535,149.16460455,32460.0,78.0,-89.5,14.0,0.019436197355389595,-0.046797155402600765,-0.898000031709671,0.037071794271469116,0.048963382840156555,0.007923882745672017,-24.5,-13.0,-1010.5,39.0,49.5,9.0
18:49:51,AUTO,93850.0,-35.3628402,149.16458395,32159.5,70.5,-81.5,13.5,0.021661576814949512,-0.02174974698573351,-0.8991808593273163,0.043596357107162476,-0.03649746626615524,-0.004503783071413636,-22.0,-18.0,-1001.0,45.5,-36.0,-2.5
18:49:53,AUTO,93850.0,-35.36283005,149.16456875,31922.0,50.5,-59.5,10.0,0.015621905215084553,0.01653139665722847,-0.8987696170806885,0.48514215648174286,-0.029745780862867832,-0.007251445669680834,-16.5,20.0,-1012.5,487.5,-28.5,-5.5
18:49:54,AUTO,58850.0,-35.362825575,149.164562175,31815.25,39.5,-47.0,7.25,0.009739286557305604,0.010183778766077012,-0.898789793252945,0.13409961573779583,0.022752239368855953,-4.425161750987172e-05,-11.75,7.5,-1005.0,136.5,22.5,1.5
18:49:55,AUTO,58850.0,-35.36282315,149.1645586,31762.0,27.0,-34.0,4.0,0.013190940022468567,0.0267573744058609,-0.8990485370159149,-0.19112813472747803,0.015326209366321564,0.001891915570013225,-9.5,-31.5,-996.0,-190.5,15.5,3.0
18:49:57,AUTO,58850.0,-35.362821600000004,149.1645561,31729.0,-4.5,6.0,-1.5,-0.0013224363647168502,0.004261126334313303,-0.8984552323818207,-0.4330587089061737,-0.041571078822016716,8.448748849332333e-05,1.0,-10.0,-1000.5,-430.5,-40.5,1.5
18:49:59,RTL,169602.5,-35.36282155,149.16455535,31752.0,9.5,-0.5,-4.5,0.018998553976416588,0.010124549735337496,-0.8997409343719482,0.5199005305767059,-0.0024519218131899834,6.775453221052885e-05,-2.0,16.0,-1023.0,521.0,-1.5,1.0
18:50:01,RTL,280355.0,-35.36282145,149.16455455,32526.5,4.0,6.0,-74.5,0.011912134941667318,0.007831086404621601,-0.8997392654418945,0.044069502502679825,-0.0022009621025063097,0.0023587271571159363,-1.0,4.0,-1023.0,46.0,-1.0,3.5
18:50:03,RTL,280355.0,-35.3628219,149.1645541,34221.5,8.0,10.0,-76.0,0.014114122837781906,0.007277298718690872,-0.8995436131954193,-0.08234013617038727,0.002894915611250326,0.0018015691894106567,0.0,-4.0,-982.5,-79.5,3.0,3.0
18:50:05,RTL,2139.0,-35.36282155,149.164554,35325.5,6.0,11.0,-23.0,0.005492225289344788,0.011466349475085735,-0.9002449214458466,-0.011355876922607422,0.0034523644717410207,0.0027024278533644974,0.0,9.5,-969.5,-8.0,3.5,4.0
18:50:07,RTL,2139.0,-35.3628212,149.1645543,35382.5,1.0,10.5,5.0,0.01905499491840601,0.008462152909487486,-0.8990780711174011,0.5225703865289688,-0.0051767248660326,-0.00025365117471665144,0.0,14.5,-1011.0,524.5,-3.5,1.5
18:50:09,RTL,2139.0,-35.36282215,149.1645537,35806.0,7.0,13.0,-50.5,0.01904718205332756,0.005352614214643836,-0.8995098173618317,0.026196956634521484,-0.0018301529344171286,0.0007232226780615747,-0.5,9.5,-1015.5,30.0,-0.5,2.0
18:50:10,RTL,63566.0,-35.362822375,149.164553725,36389.75,11.25,13.75,-28.25,0.01743916841223836,0.007755317143164575,-0.9000836461782455,0.016457825899124146,0.001447641581762582,0.00048624342889524996,0.75,-2.25,-959.75,19.5,2.0,2.25
18:50:11,RTL,63566.0,-35.36282215,149.164554,36519.0,11.5,13.0,-2.0,0.0030317672062665224,0.008521420881152153,-0.8999873101711273,-0.5970058888196945,-0.00027144214254803956,0.0031197655480355024,3.5,-19.0,-986.5,-593.5,0.0,4.5
18:50:13,RTL,63566.0,-35.3628211,149.16455524999998,36537.0,1.0,4.0,-18.0,0.004459806717932224,0.006084369495511055,-0.9005084037780762,0.36292170733213425,-0.005981438560411334,-0.001151758013293147,0.5,7.5,-1047.0,365.0,-4.5,0.5
18:50:15,RTL,63566.0,-35.3628211,149.1645555,37454.5,0.0,0.5,-44.5,0.008023079251870513,0.004607506329193711,-0.8999238312244415,0.013125613331794739,0.0010490308050066233,-0.0038793087005615234,0.0,-8.5,-966.5,16.0,2.0,-1.5
18:50:16,RTL,48943.0,-35.362821325,149.16455524999998,37732.75,0.0,0.75,-1.75,0.007997668260941282,0.005014953901991248,-0.9000929743051529,-0.06285186111927032,0.0036453418288147077,0.0006259715300984681,-0.25,-5.25,-974.5,-59.75,4.25,2.5
18:50:17,RTL,48943.0,-35.362821350000004,149.1645551,37722.0,1.5,2.5,4.0,0.003112021426204592,0.006331300595775247,-0.8998827636241913,0.034781843423843384,0.002214162261225283,0.00860212161205709,1.0,18.0,-996.5,39.5,3.0,10.5
18:50:19,RTL,48943.0,-35.362820400000004,149.16455585,38041.0,-3.5,-0.5,-48.5,-0.008444229839369655,0.008324168156832457,-0.9004927575588226,-0.05954877287149429,-0.00013237068196758628,-0.0002901741536334157,1.0,-13.5,-1026.0,-57.0,0.5,1.0
18:50:21,RTL,48943.0,-35.3628198,149.1645566,38903.5,-13.0,-7.5,-9.0,-0.007660707226023078,0.005513385171070695,-0.9003172218799591,-0.2701750881969929,0.003351497172843665,2.5674642529338598e-05,0.0,-23.0,-966.0,-268.0,4.0,1.5
18:50:22,RTL,169549.0,-35.362820025,149.16455645000002,38906.0,-13.0,-8.25,2.5,-0.0016234960785368457,0.004500957787968218,-0.9000918120145798,0.05154454708099365,-0.0017330109840258956,-0.00025656583602540195,0.0,-4.25,-1004.25,54.0,-0.5,1.5
18:50:23,RTL,169549.0,-35.3628202,149.1645564,38902.5,-10.5,-7.0,-8.0,-0.00844834465533495,0.004576345207169652,-0.8998844027519226,-0.06162174046039581,0.00016499267076142132,0.0006544754724018276,0.0,13.0,-1031.5,-57.5,1.0,2.0
18:50:25,RTL,169549.0,-35.3628201,149.1645563,39735.0,-10.5,-7.0,-56.0,-0.00760838552378118,0.006733324378728867,-0.9002276957035065,-0.0333050936460495,-0.0011260188184678555,0.0019325222820043564,0.5,-0.5,-986.0,-30.5,0.5,3.5
18:50:27,RTL,169549.0,-35.36282025,149.1645561,40223.5,-11.5,-6.5,3.0,-0.005533364426810294,0.005193013930693269,-0.9000946283340454,-0.5091286897659302,-0.0017957802047021687,0.002933616517111659,-0.5,-27.5,-990.5,-507.0,-0.5,4.5
18:50:28,RTL,4071.0,-35.362820875,149.164555575,40211.25,-7.25,-3.25,-9.5,0.006561313202837482,0.0035866040270775557,-0.9007875770330429,-0.11815654300153255,0.0007363289623754099,-0.0007840237813070416,-1.0,-9.5,-1030.0,-115.75,1.75,1.25
18:50:29,RTL,4071.0,-35.362821249999996,149.16455524999998,40365.5,-3.5,-0.5,-36.5,0.014901314862072468,0.004041158128529787,-0.900848776102066,0.2642146721482277,0.0014094730140641332,0.00205796625232324,-1.0,9.0,-1041.5,266.0,2.5,3.5
18:50:31,RTL,4071.0,-35.3628216,149.1645548,41405.0,2.0,3.0,-34.5,0.010498404502868652,0.0059865855146199465,-0.9005068838596344,0.009792134165763855,0.0013975026085972786,-0.00103951949859038,0.0,-9.0,-957.0,11.5,2.5,0.5
18:50:33,RTL,4071.0,-35.3628217,149.1645547,41535.0,4.0,5.5,2.5,0.005200964951654896,0.0046424411702901125,-0.9002846777439117,-0.027999505400657654,-0.002745056408457458,0.0008715086150914431,-0.5,19.0,-999.0,-25.0,-1.0,2.5
18:50:34,RTL,108970.0,-35.36282215,149.164554375,41696.5,6.5,6.75,-34.5,0.01476929453201592,0.0038502029492519796,-0.9008396565914154,-0.07650376483798027,0.0010144284169655293,0.0016988718416541815,-0.75,-3.75,-1039.25,-73.5,2.25,3.5
18:50:35,RTL,108970.0,-35.3628224,149.1645542,42041.0,9.5,8.5,-57.5,0.017508667428046465,0.004338560858741403,-0.9002120792865753,-0.14646307937800884,0.0025287875905632973,0.00044831319246441126,0.0,-8.0,-1016.5,-143.5,3.5,2.5
18:50:37,RTL,108970.0,-35.3628219,149.1645545,42883.5,10.5,9.0,-4.0,0.0028366945043671876,0.00849883584305644,-0.9003538489341736,0.20239729434251785,-0.0003279510419815779,0.003087254357524216,0.0,17.0,-974.0,206.0,1.0,5.0
18:50:39,RTL,108970.0,-35.36282075,149.1645555,42897.5,-0.5,1.0,-18.0,-0.005108438403112814,0.007759990636259317,-0.9003419578075409,-0.2313948916271329,0.0026353008579462767,-0.0014608845231123269,0.5,-22.0,-1036.5,-229.0,3.5,0.5
18:50:40,RTL,105026.0,-35.3628202,149.164556075,43418.0,-6.5,-2.0,-57.0,-0.005970483107375912,0.006769077968783677,-0.9001549780368805,0.08543053606990725,-0.00026033626636490226,0.000490920152515173,0.0,1.0,-1012.0,88.0,1.25,2.25
18:50:41,RTL,105026.0,-35.362820150000005,149.1645562,43856.0,-9.0,-4.0,-52.5,-0.005784067907370627,0.005395673215389252,-0.9003846645355225,-0.237701877951622,3.430573269724846e-05,-0.0024302881211042404,0.0,-14.0,-969.0,-234.5,2.0,-0.5
18:50:43,RTL,105026.0,-35.36282095,149.16455555,44227.0,-6.0,-2.0,3.5,0.015258228871971369,0.004255064995959401,-0.9003787934780121,0.16260860860347748,-3.4251133911311626e-05,-0.000527690164744854,-2.0,-12.0,-983.0,164.5,1.5,2.0
18:50:45,RTL,105026.0,-35.3628211,149.1645553,44472.5,0.0,1.0,-44.5,-0.0006175747839733958,0.006612565601244569,-0.900634229183197,0.08804137259721756,-0.0013156396453268826,0.0045164081966504455,0.5,9.0,-1037.0,91.5,0.0,6.5
18:50:46,RTL,42699.0,-35.3628209,149.16455547500001,45144.75,-2.5,0.0,-48.0,-0.0009323417325504124,0.005728114279918373,-0.9006146788597107,-0.03829987859353423,-0.0020474019402172416,0.0014800094650126994,-0.25,-0.5,-974.25,-35.5,-0.5,3.5
18:50:47,RTL,42699.0,-35.3628209,149.1645555,45428.0,-2.5,0.0,-20.0,0.005224434600677341,0.005078167654573917,-0.9008636474609375,0.39281898736953735,-0.001654577616136521,0.002387466374784708,0.5,24.5,-961.5,395.5,0.0,4.5
18:50:49,RTL,42699.0,-35.3628213,149.1645553,45457.0,0.0,0.5,-1.5,0.007216269033960998,0.003996448591351509,-0.9003197252750397,-0.4109255522489548,0.003739853505976498,-0.0015252529410645366,-0.5,-29.0,-1011.0,-408.5,4.5,1.0
18:50:51,RTL,42699.0,-35.3628214,149.1645552,46164.5,1.0,1.0,-56.0,0.005247530818451196,0.004655531607568264,-0.900091826915741,-0.11303052306175232,-8.82169115357101e-05,-0.0007134285988286138,0.0,-10.0,-995.0,-111.0,1.5,1.0
