,A.RTL3
19:29:25.909,-1.0
19:29:26.111,-1.0
19:29:26.315,-1.0
19:29:26.540,-1.0
19:29:26.768,-1.0
19:29:26.973,-1.0
19:29:27.200,-1.0
19:29:27.413,-1.0
19:29:27.663,-1.0
19:29:27.866,-1.0
19:29:28.067,-1.0
19:29:28.269,-1.0
19:29:28.471,-1.0
19:29:28.674,-1.0
19:29:28.877,-1.0
19:29:29.079,-1.0
19:29:29.282,-1.0
19:29:29.484,-1.0
19:29:29.686,-1.0
19:29:29.888,-1.0
19:29:30.089,-1.0
19:29:30.291,-1.0
19:29:30.493,-1.0
19:29:30.700,-1.0
19:29:30.908,-1.0
19:29:31.113,-1.0
19:29:31.349,-1.0
19:29:31.570,-1.0
19:29:31.783,-1.0
19:29:31.990,-1.0
19:29:32.192,-1.0
19:29:32.394,-1.0
19:29:32.595,-1.0
19:29:32.797,-1.0
19:29:32.999,-1.0
19:29:33.206,-1.0
19:29:33.409,-1.0
19:29:33.612,-1.0
19:29:33.814,-1.0
19:29:34.015,-1.0
19:29:34.218,-1.0
19:29:34.420,-1.0
19:29:34.622,-1.0
19:29:34.825,-1.0
19:29:35.031,-1.0
19:29:35.235,-1.0
19:29:35.451,-1.0
19:29:35.654,-1.0
19:29:35.859,-1.0
19:29:36.075,-1.0
19:29:36.289,-1.0
19:29:36.490,-1.0
19:29:36.691,-1.0
19:29:36.893,-1.0
19:29:37.094,-1.0
19:29:37.298,-1.0
19:29:37.500,-1.0
19:29:37.702,-1.0
19:29:37.905,-1.0
19:29:38.106,-1.0
19:29:38.309,-1.0
19:29:38.511,-1.0
19:29:38.714,-1.0
19:29:38.916,-1.0
19:29:39.118,-1.0
19:29:39.320,-1.0
19:29:39.522,-1.0
19:29:39.724,-1.0
19:29:39.925,-1.0
19:29:40.127,-1.0
19:29:40.358,-1.0
19:29:40.564,-1.0
19:29:40.772,-1.0
19:29:40.984,-1.0
19:29:41.206,-1.0
19:29:41.408,-1.0
19:29:41.610,-1.0
19:29:41.814,-1.0
19:29:42.016,-1.0
19:29:42.218,-1.0
19:29:42.420,-1.0
19:29:42.626,-1.0
19:29:42.828,-1.0
19:29:43.029,-1.0
19:29:43.231,-1.0
19:29:43.433,-1.0
19:29:43.635,-1.0
19:29:43.836,-1.0
19:29:44.038,-1.0
19:29:44.240,-1.0
19:29:44.443,-1.0
19:29:44.644,-1.0
19:29:44.846,-1.0
19:29:45.048,-1.0
19:29:45.249,-1.0
19:29:45.452,-1.0
19:29:45.653,-1.0
19:29:45.854,-1.0
19:29:46.056,-1.0
19:29:46.257,-1.0
19:29:46.462,-1.0
19:29:46.690,-1.0
19:29:46.903,-1.0
19:29:47.128,-1.0
19:29:47.342,-1.0
19:29:47.558,-1.0
19:29:47.798,-1.0
19:29:51.360,-1.0
19:29:51.562,-1.0
19:29:51.764,-1.0
19:29:51.966,-1.0
19:29:52.167,-1.0
19:29:52.368,-1.0
19:29:52.572,-1.0
19:29:52.773,-1.0
19:29:52.976,-1.0
19:29:53.178,-1.0
19:29:53.380,-1.0
19:29:53.582,-1.0
19:29:53.785,-1.0
19:29:53.987,-1.0
19:29:54.191,-1.0
19:29:54.392,-1.0
19:29:54.595,-1.0
19:29:54.801,-1.0
19:29:55.003,-1.0
19:29:55.204,-1.0
19:29:55.410,-1.0
19:29:55.632,-1.0
19:29:55.842,-1.0
19:29:56.053,-1.0
19:29:56.266,-1.0
19:29:56.542,-1.0
19:29:56.769,-1.0
19:29:56.994,-1.0
19:29:57.196,-1.0
19:29:57.399,-1.0
19:29:57.600,-1.0
19:29:57.802,-1.0
19:29:58.005,-1.0
19:29:58.209,-1.0
19:29:58.414,-1.0
19:29:58.616,-1.0
19:29:58.820,-1.0
19:29:59.022,-1.0
19:29:59.224,-1.0
19:29:59.428,-1.0
19:29:59.631,-1.0
19:29:59.833,-1.0
19:30:00.035,-1.0
19:30:00.236,-1.0
19:30:00.438,-1.0
19:30:00.639,-1.0
19:30:00.842,-1.0
19:30:01.043,-1.0
19:30:01.264,-1.0
19:30:01.495,-1.0
19:30:01.715,-1.0
19:30:01.932,-1.0
19:30:02.162,-1.0
19:30:02.381,-1.0
19:30:02.583,-1.0
19:30:02.785,-1.0
19:30:02.987,-1.0
19:30:03.190,-1.0
19:30:03.392,-1.0
19:30:03.594,-1.0
19:30:03.798,-1.0
19:30:03.999,-1.0
19:30:04.201,-1.0
19:30:04.403,-1.0
19:30:04.607,-1.0
19:30:04.813,-1.0
19:30:05.014,-1.0
19:30:05.216,-1.0
19:30:05.417,-1.0
19:30:05.632,-1.0
19:30:05.857,-1.0
19:30:06.122,-1.0
19:30:06.396,-1.0
19:30:06.598,-1.0
19:30:06.803,-1.0
19:30:07.004,-1.0
19:30:07.206,-1.0
19:30:07.407,-1.0
19:30:07.609,-1.0
19:30:07.811,-1.0
19:30:08.014,-1.0
19:30:08.217,-1.0
19:30:08.418,-1.0
19:30:08.620,-1.0
19:30:08.821,-1.0
19:30:09.024,-1.0
19:30:09.226,-1.0
19:30:09.428,-1.0
19:30:09.651,-1.0
19:30:09.865,-1.0
19:30:10.074,-1.0
19:30:10.306,-1.0
19:30:10.508,-1.0
19:30:10.716,-1.0
19:30:10.919,-1.0
19:30:11.121,-1.0
19:30:11.322,-1.0
19:30:11.524,-1.0
19:30:11.726,-1.0
19:30:11.928,-1.0
19:30:12.129,-1.0
19:30:12.331,-1.0
19:30:12.533,-1.0
19:30:12.738,-1.0
19:30:12.939,-1.0
19:30:13.140,-1.0
19:30:13.343,-1.0
19:30:13.545,-1.0
19:30:13.747,-1.0
19:30:13.962,-1.0
19:30:14.163,-1.0
19:30:14.385,-1.0
19:30:14.632,-1.0
19:30:14.841,-1.0
19:30:15.049,-1.0
19:30:15.251,-1.0
19:30:15.453,-1.0
19:30:15.655,-1.0
19:30:15.857,-1.0
19:30:16.059,-1.0
19:30:16.265,-1.0
19:30:16.467,-1.0
19:30:16.668,-1.0
19:30:16.870,-1.0
19:30:17.072,-1.0
19:30:17.274,-1.0
19:30:17.475,-1.0
19:30:17.679,-1.0
19:30:17.886,-1.0
19:30:18.088,-1.0
19:30:18.290,-1.0
19:30:18.491,-1.0
19:30:18.694,-1.0
19:30:18.896,-1.0
19:30:19.102,-1.0
19:30:19.307,-1.0
19:30:19.513,-1.0
19:30:19.721,-1.0
19:30:19.955,-1.0
19:30:20.165,-1.0
19:30:20.367,-1.0
19:30:20.568,-1.0
19:30:20.770,-1.0
19:30:20.972,-1.0
19:30:21.173,-1.0
19:30:21.375,-1.0
19:30:21.577,-1.0
19:30:21.780,-1.0
19:30:21.982,-1.0
19:30:22.183,-1.0
19:30:22.385,-1.0
19:30:22.586,-1.0
19:30:22.788,-1.0
19:30:22.992,-1.0
19:30:23.193,-1.0
19:30:23.411,-1.0
19:30:27.017,-1.0
19:30:27.241,-1.0
19:30:27.458,-1.0
19:30:27.668,-1.0
19:30:27.869,-1.0
19:30:28.072,-1.0
19:30:28.274,-1.0
19:30:28.475,-1.0
19:30:28.678,-1.0
19:30:28.880,-1.0
19:30:29.082,-1.0
19:30:29.286,-1.0
19:30:29.490,-1.0
19:30:29.696,-1.0
19:30:29.900,-1.0
19:30:30.103,-1.0
19:30:30.305,-1.0
19:30:30.507,-1.0
19:30:30.709,-1.0
19:30:30.911,-1.0
19:30:31.113,-1.0
19:30:31.315,-1.0
19:30:31.518,-1.0
19:30:31.722,-1.0
19:30:31.924,-1.0
19:30:32.126,-1.0
19:30:32.329,-1.0
19:30:32.531,-1.0
19:30:32.734,-1.0
19:30:32.936,-1.0
19:30:33.140,-1.0
19:30:33.342,-1.0
19:30:33.544,-1.0
19:30:33.747,-1.0
19:30:33.949,-1.0
19:30:34.150,-1.0
19:30:34.354,-1.0
