,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
19:29:23.343,18287.0,0.0,0.0,1.0,2.0,1000.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,10.1,4.5,0.0,3.5,6.0
19:29:27.680,28430.0,0.0,0.0,0.8,1.3,1000.0,1.0,0.1,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,255.0,2.0,3.0
19:29:31.840,6319.0,0.0,0.0,0.4,1.2,150.0,1.0,0.1,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,10.1,1000.0,6.0,3.0
19:29:37.292,0.0,0.0,0.0,0.4,1.4,670.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,0.5,2.7,927.0,5.5,4.5
19:29:43.324,0.0,0.0,0.0,0.7,2.0,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,3.1,9.0,222.0,6.0,4.5
19:29:52.245,3856.0,0.0,0.0,0.8,0.1,1000.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,9.6,10.1,342.0,5.0,6.0
19:29:58.080,0.0,0.0,0.0,0.0,0.7,800.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,458.0,4.0,2.0
19:30:02.406,6185.0,0.0,0.0,1.1,1.7,0.0,1.0,0.1,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,5.9,0.0,0.0,5.0,4.0
19:30:06.467,32000.0,0.0,0.0,0.3,0.7,610.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,10.1,2.3,163.0,3.5,3.0
19:30:10.868,22404.0,0.0,0.0,0.4,0.6,1000.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,0.5,9.5,1000.0,5.5,3.5
19:30:16.099,12307.0,0.0,0.0,0.6,1.6,1000.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.5,5.3,1000.0,6.0,4.0
