,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:40:19.221,0.0,0.0,1.0,-172.0,-0.5,20.0,-1.0,-0.5,98.0,67.0,15.0,4000.0,74.0,0.0,1.0,28.0,4.0,0.325,3.0,8.0,0.07,0.0,1.0,-71.0,130.0
16:40:24.529,0.0,0.0,1.0,-149.0,-0.5,680.0,-1.0,-0.5,-127.0,2.0,8.0,1200.0,211.0,0.0,3.0,84.0,7.0,0.465,3.0,5.0,0.15,0.01,1.0,-79.0,-71.0
16:40:28.924,0.0,0.0,1.0,-121.0,-0.5,210.0,-1.0,-0.5,-129.0,61.0,35.0,2000.0,105.0,0.0,70.0,74.0,4.0,0.51,3.0,3.0,0.04,0.0,1.0,-59.0,48.0
16:40:33.718,0.0,0.0,1.0,25.0,-0.5,670.0,-1.0,-0.5,88.0,6.0,12.0,4500.0,40.0,0.0,11.0,41.0,3.0,0.195,3.0,8.0,0.04,0.0,1.0,-142.0,-173.0
16:40:38.807,0.0,0.0,1.0,-145.0,-0.5,180.0,-1.0,-0.5,-176.0,32.0,19.0,800.0,100.0,0.0,31.0,6.0,6.0,0.43,3.0,7.0,0.12,0.0,1.0,-105.0,38.0
16:40:43.654,0.0,0.0,1.0,-146.0,-0.5,830.0,-1.0,-0.5,146.0,6.0,6.0,2100.0,63.0,0.0,11.0,44.0,4.0,0.285,3.0,5.0,0.08,0.01,1.0,-30.0,-173.0
16:40:49.113,0.0,0.0,1.0,-30.0,-0.5,350.0,-1.0,-0.5,67.0,35.0,21.0,1000.0,142.0,0.0,28.0,45.0,5.0,0.195,3.0,3.0,0.07,0.01,1.0,-93.0,154.0
16:40:56.265,0.0,0.0,1.0,165.0,-0.5,240.0,-1.0,-0.5,-147.0,8.0,56.0,2400.0,47.0,0.0,63.0,48.0,4.0,0.47,3.0,9.0,0.11,0.01,1.0,-119.0,-90.0
16:41:01.180,0.0,0.0,1.0,-105.0,-0.5,110.0,-1.0,-0.5,56.0,31.0,1.0,2500.0,100.0,0.0,50.0,44.0,4.0,0.265,3.0,3.0,0.12,0.01,1.0,-113.0,-171.0
16:41:06.431,0.0,0.0,1.0,-23.0,-0.5,560.0,-1.0,-0.5,-67.0,10.0,63.0,2600.0,144.0,0.0,11.0,39.0,10.0,0.295,3.0,4.0,0.07,0.0,1.0,144.0,-167.0
16:41:10.895,0.0,0.0,1.0,-10.0,-0.5,160.0,-1.0,-0.5,-153.0,4.0,11.0,600.0,117.0,0.0,42.0,18.0,3.0,0.425,3.0,3.0,0.18,0.0,1.0,159.0,-50.0
16:41:15.544,0.0,0.0,1.0,67.0,-0.5,900.0,-1.0,-0.5,-119.0,8.0,82.0,400.0,181.0,0.0,61.0,22.0,4.0,0.285,3.0,3.0,0.04,0.02,1.0,-86.0,-3.0
16:41:20.417,0.0,0.0,1.0,1.0,-0.5,440.0,-1.0,-0.5,-1.0,3.0,13.0,3000.0,179.0,0.0,39.0,3.0,9.0,0.225,3.0,9.0,0.11,0.0,1.0,-119.0,-139.0
16:41:25.000,0.0,0.0,1.0,-83.0,-0.5,320.0,-1.0,-0.5,-119.0,38.0,71.0,1700.0,69.0,0.0,82.0,31.0,3.0,0.345,3.0,5.0,0.04,0.01,1.0,-169.0,-176.0
16:41:30.523,0.0,0.0,1.0,51.0,-0.5,180.0,-1.0,-0.5,32.0,35.0,63.0,1400.0,142.0,0.0,1.0,35.0,7.0,0.245,3.0,4.0,0.17,0.0,1.0,9.0,-95.0
16:41:34.854,0.0,0.0,1.0,-175.0,-0.5,560.0,-1.0,-0.5,-38.0,11.0,53.0,2800.0,144.0,0.0,41.0,41.0,4.0,0.305,3.0,3.0,0.12,0.01,1.0,151.0,-142.0
16:41:39.630,0.0,0.0,1.0,-26.0,-0.5,250.0,-1.0,-0.5,-119.0,10.0,75.0,2700.0,42.0,0.0,96.0,92.0,3.0,0.425,3.0,3.0,0.07,0.0,1.0,41.0,-72.0
