time_stamp,RTL_ALT,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
04:29:16,67929.0,AUTO,0.0,1.3333333333333333,-1000.0,0.6666666666666666,0.3333333333333333,0.0,-0.0010091564618051052,0.0009908831755941112,0.022438978155454,0.00027355877682566643,0.0002503800205886364,0.001518259368215998,-35.3632622,149.1652375,7.0,-1.0,1.0,-1.0
04:29:17,67929.0,AUTO,0.0,2.0,-1000.0,0.5,0.5,0.0,-0.0009546097717247903,0.0010577424545772374,0.02226525917649269,0.00028768597985617816,0.0003413550730329007,0.0014755205484107137,-35.36326215,149.1652375,13.5,-0.5,0.0,-1.0
04:29:19,87165.5,AUTO,0.0,-3.5,-1007.5,4.5,0.5,0.0,-0.0004232807405060157,0.0015451900544576347,0.021715588867664337,0.004232288774801418,0.00030991737730801105,0.0014543604338541627,-35.3632621,149.1652375,18.0,0.0,0.0,-1.0
04:29:21,106402.0,AUTO,0.0,0.0,-1059.5,23.5,-1.0,1.0,0.01354194903979078,-0.00014020712114870548,0.021077492274343967,0.0229820761596784,-0.00172951549757272,0.0022267508320510387,-35.36326205,149.1652375,992.5,0.5,3.0,-127.5
04:29:22,805.0,AUTO,0.75,-4.5,-998.75,17.5,9.5,-18.75,0.05028536170721054,-0.005921717034652829,0.012912280391901731,0.01712752878665924,0.008501698961481452,-0.017959645949304104,-35.363261824999995,149.16523875000001,2452.0,5.0,29.0,-148.75
04:29:23,805.0,AUTO,4.5,-10.5,-997.5,-114.5,24.5,-64.5,-0.0040806978940963745,0.017642412334680557,-0.05896082893013954,-0.1160774901509285,0.02376160491257906,-0.0644789058715105,-35.3632611,149.1652433,3973.5,4.0,44.5,-148.0
04:29:25,105546.5,AUTO,-6.0,10.0,-1001.5,62.5,9.0,-0.5,-0.026699138339608908,-0.004249407284078188,-0.0907551571726799,0.06244688108563423,0.009105558507144451,-0.000114983762614429,-35.3632612,149.16524205000002,7037.0,-2.5,-53.5,-150.5
04:29:27,210288.0,AUTO,1.5,0.0,-999.0,-32.5,-11.5,12.0,0.04292512545362115,9.363517165184021e-06,-0.07954798638820648,-0.03333408944308758,-0.011924609541893005,0.012379750143736601,-35.363262399999996,149.1652344,10154.0,-5.5,11.0,-151.0
04:29:28,243710.0,AUTO,1.0,-3.75,-1002.75,-21.0,6.5,-30.75,-0.015894554555416107,-0.004914497840218246,-0.09207054413855076,-0.02189429197460413,0.006290820543654263,-0.03051928337663412,-35.363262524999996,149.16523627499998,11686.25,3.75,15.5,-150.5
04:29:29,243710.0,AUTO,-1.0,-0.5,-1000.5,18.5,7.5,-27.0,-0.009498752595391124,0.001542371406685561,-0.12368152663111687,0.018373548053205013,0.007045362610369921,-0.02700804080814123,-35.36326205,149.16523669999998,13240.0,5.0,-4.0,-152.0
04:29:31,139175.5,AUTO,-0.5,0.0,-999.5,-0.5,0.0,-12.5,0.009370794519782066,0.006459853844717145,-0.15721064060926437,-0.0014994610974099487,-0.000562799716135487,-0.012332942802459002,-35.3632615,149.16523545,16360.5,-2.0,1.5,-152.0
