,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
20:07:20.206,4822.0,0.4,1.3,-9.2,0.25,1.3,0.0,3057.0,110.0,1.0,0.1,50.0,50.0,5.0,0.0
20:07:26.137,124351.0,0.5,0.2,-6.8,0.25,1.6,0.0,10872.0,350.0,1.0,0.1,50.0,50.0,98.0,0.0
20:07:32.012,56929.0,0.3,0.3,-9.8,0.25,1.5,0.0,16528.0,10.0,1.0,0.1,50.0,50.0,520.0,0.0
20:07:38.090,173290.0,0.5,0.3,-8.5,0.25,4.1,0.0,3602.0,550.0,1.0,0.1,50.0,50.0,371.0,0.0
20:07:44.125,9197.0,0.3,1.2,-5.6,0.25,1.3,0.0,14981.0,40.0,1.0,0.1,50.0,50.0,708.0,0.0
20:07:50.151,72688.0,0.2,0.2,3.9,0.25,3.2,0.0,1982.0,380.0,1.0,0.1,50.0,50.0,72.0,0.0
20:07:56.063,95824.0,0.5,0.4,-8.7,0.25,1.0,0.0,14674.0,370.0,1.0,0.1,50.0,50.0,592.0,0.0
20:08:02.041,68729.0,0.7,0.2,-5.3,0.25,2.1,0.0,3556.0,40.0,1.0,0.1,50.0,50.0,452.0,0.0
20:08:08.100,179008.0,0.5,0.2,-1.2,0.25,0.6,0.0,240.0,220.0,1.0,0.1,50.0,50.0,663.0,0.0
20:08:14.207,55247.0,0.9,0.9,-9.7,0.25,0.8,0.0,25107.0,80.0,1.0,0.1,50.0,50.0,754.0,0.0
20:08:20.156,43606.0,0.5,0.5,2.7,0.25,0.3,0.0,25774.0,30.0,1.0,0.1,50.0,50.0,36.0,0.0
