,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
14:55:31.771,0.0,0.0,1.0,138.0,-0.5,580.0,-1.0,-0.5,111.0,0.0,72.0,2700.0,152.0,0.0,25.0,100.0,1.0,0.18,3.0,4.0,0.01,0.008,1.0,78.0,-122.0
14:56:02.018,0.0,0.0,1.0,180.0,-0.5,1000.0,-1.0,-0.5,107.0,21.0,94.0,4500.0,159.0,0.0,100.0,0.0,1.0,0.415,3.0,10.0,0.16,0.006,1.0,163.0,64.0
14:56:07.294,0.0,0.0,1.0,-41.0,-0.5,770.0,-1.0,-0.5,-7.0,88.0,0.0,2600.0,25.0,0.0,100.0,24.0,9.0,0.46,3.0,1.0,0.11,0.004,1.0,115.0,36.0
14:56:11.211,0.0,0.0,1.0,-36.0,-0.5,300.0,-1.0,-0.5,30.0,24.0,79.0,0.0,237.0,0.0,0.0,14.0,3.0,0.18,3.0,7.0,0.01,0.0,1.0,163.0,-103.0
14:56:15.153,0.0,0.0,1.0,180.0,-0.5,790.0,-1.0,-0.5,-69.0,88.0,100.0,3700.0,76.0,0.0,100.0,100.0,9.0,0.495,3.0,10.0,0.13,0.009,1.0,-48.0,180.0
14:56:19.180,0.0,0.0,1.0,22.0,-0.5,710.0,-1.0,-0.5,-81.0,39.0,59.0,1900.0,98.0,0.0,17.0,59.0,8.0,0.32,3.0,4.0,0.14,0.012,1.0,126.0,97.0
14:56:23.437,0.0,0.0,1.0,102.0,-0.5,590.0,-1.0,-0.5,-115.0,32.0,0.0,1500.0,78.0,0.0,100.0,0.0,8.0,0.495,3.0,10.0,0.2,0.017,1.0,12.0,-180.0
14:56:27.475,0.0,0.0,1.0,87.0,-0.5,460.0,-1.0,-0.5,48.0,23.0,100.0,600.0,25.0,0.0,23.0,26.0,2.0,0.44,3.0,7.0,0.08,0.02,1.0,-107.0,180.0
14:56:31.686,0.0,0.0,1.0,55.0,-0.5,30.0,-1.0,-0.5,162.0,74.0,40.0,4500.0,166.0,0.0,100.0,44.0,10.0,0.19,3.0,8.0,0.04,0.0,1.0,141.0,81.0
14:56:41.037,0.0,0.0,1.0,58.0,-0.5,0.0,-1.0,-0.5,-180.0,53.0,21.0,4500.0,215.0,0.0,30.0,0.0,4.0,0.4,3.0,1.0,0.01,0.005,1.0,59.0,-103.0
14:56:47.238,0.0,0.0,1.0,-180.0,-0.5,450.0,-1.0,-0.5,106.0,100.0,77.0,4300.0,107.0,0.0,35.0,100.0,1.0,0.6,3.0,8.0,0.2,0.02,1.0,2.0,134.0
14:56:57.432,0.0,0.0,1.0,180.0,-0.5,1000.0,-1.0,-0.5,180.0,91.0,0.0,4500.0,244.0,0.0,41.0,25.0,1.0,0.315,3.0,5.0,0.13,0.014,1.0,-180.0,113.0
14:57:07.394,0.0,0.0,1.0,-29.0,-0.5,870.0,-1.0,-0.5,-114.0,0.0,67.0,2700.0,250.0,0.0,0.0,93.0,9.0,0.44,3.0,10.0,0.12,0.0,1.0,161.0,18.0
14:57:17.171,0.0,0.0,1.0,180.0,-0.5,950.0,-1.0,-0.5,-180.0,18.0,0.0,2800.0,250.0,0.0,73.0,83.0,8.0,0.215,3.0,2.0,0.17,0.015,1.0,-180.0,180.0
14:57:22.221,0.0,0.0,1.0,180.0,-0.5,0.0,-1.0,-0.5,-180.0,5.0,90.0,3900.0,250.0,0.0,5.0,0.0,5.0,0.475,3.0,10.0,0.13,0.0,1.0,180.0,-15.0
