,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
18:03:17.459,0.0,0.1,86.0,5000.0,0.1,0.0,0.0,0.0,130.0,250.0,15.0,22.0,0.0,37.0,108.0,103.0,29.0,21.0,114.0,111.0,120.0,9.0,0.0,1.0,45.0
18:03:21.913,0.3,0.1,154.0,5000.0,0.1,0.0,0.0,120.0,40.0,250.0,16.0,92.0,19.0,51.0,21.0,68.0,0.0,18.0,71.0,120.0,120.0,15.0,0.0,1.0,50.0
18:03:31.266,0.5,0.1,161.0,3023.0,0.1,0.0,0.0,120.0,20.0,90.0,100.0,100.0,0.0,58.0,0.0,120.0,120.0,43.0,99.0,120.0,60.0,35.0,0.0,1.0,35.0
18:03:37.441,2.0,0.1,32.0,2397.0,0.1,0.0,0.0,40.0,0.0,250.0,4.0,0.0,16.0,84.0,0.0,0.0,67.0,102.0,0.0,120.0,114.0,0.0,0.0,1.0,10.0
18:03:43.295,0.3,0.1,206.0,2940.0,0.1,0.0,0.0,0.0,110.0,140.0,80.0,100.0,38.0,95.0,120.0,95.0,78.0,9.0,120.0,15.0,5.0,31.0,0.0,1.0,15.0
18:03:49.204,0.9,0.1,115.0,2497.0,0.1,0.0,0.0,90.0,130.0,110.0,77.0,0.0,25.0,94.0,69.0,0.0,50.0,108.0,0.0,120.0,45.0,0.0,0.0,1.0,40.0
18:03:53.716,1.7,0.1,89.0,301.0,0.1,0.0,0.0,130.0,110.0,20.0,0.0,72.0,14.0,120.0,0.0,19.0,120.0,0.0,0.0,75.0,0.0,96.0,0.0,1.0,50.0
18:04:03.345,1.5,0.1,165.0,0.0,0.1,0.0,0.0,80.0,130.0,70.0,27.0,27.0,13.0,119.0,0.0,0.0,87.0,83.0,21.0,51.0,0.0,44.0,0.0,1.0,45.0
18:04:09.259,1.9,0.1,199.0,2480.0,0.1,0.0,0.0,50.0,130.0,110.0,20.0,14.0,0.0,120.0,10.0,73.0,14.0,120.0,49.0,40.0,120.0,71.0,0.0,1.0,20.0
18:04:13.399,0.4,0.1,96.0,5000.0,0.1,0.0,0.0,130.0,120.0,90.0,21.0,96.0,8.0,96.0,120.0,55.0,15.0,35.0,61.0,54.0,57.0,117.0,0.0,1.0,40.0
18:04:17.763,1.0,0.1,106.0,906.0,0.1,0.0,0.0,0.0,130.0,250.0,38.0,0.0,26.0,36.0,2.0,0.0,6.0,76.0,0.0,114.0,66.0,120.0,0.0,1.0,20.0
18:04:23.023,0.2,0.1,44.0,3029.0,0.1,0.0,0.0,10.0,130.0,250.0,70.0,100.0,3.0,57.0,120.0,44.0,106.0,0.0,91.0,18.0,43.0,85.0,0.0,1.0,35.0
18:04:27.962,2.0,0.1,250.0,2770.0,0.1,0.0,0.0,0.0,0.0,250.0,56.0,7.0,14.0,16.0,31.0,47.0,46.0,24.0,120.0,74.0,98.0,0.0,0.0,1.0,40.0
18:04:39.190,0.9,0.1,146.0,1756.0,0.1,0.0,0.0,0.0,100.0,80.0,73.0,23.0,23.0,0.0,0.0,84.0,33.0,79.0,120.0,0.0,76.0,73.0,0.0,1.0,25.0
18:04:44.142,0.5,0.1,250.0,1227.0,0.1,0.0,0.0,60.0,30.0,250.0,100.0,58.0,0.0,79.0,69.0,108.0,0.0,120.0,25.0,0.0,52.0,7.0,0.0,1.0,10.0
18:04:51.385,1.1,0.1,209.0,2003.0,0.1,0.0,0.0,130.0,30.0,0.0,46.0,0.0,16.0,27.0,56.0,13.0,56.0,57.0,34.0,120.0,0.0,80.0,0.0,1.0,10.0
18:04:57.179,0.9,0.1,97.0,116.0,0.1,0.0,0.0,80.0,0.0,60.0,10.0,78.0,17.0,58.0,66.0,120.0,48.0,0.0,71.0,0.0,120.0,74.0,0.0,1.0,50.0
18:05:01.798,2.0,0.1,98.0,1419.0,0.1,0.0,0.0,20.0,110.0,170.0,83.0,8.0,35.0,6.0,48.0,86.0,52.0,11.0,111.0,120.0,0.0,120.0,0.0,1.0,10.0
18:05:06.831,0.6,0.1,145.0,2931.0,0.1,0.0,0.0,40.0,40.0,250.0,33.0,100.0,20.0,74.0,103.0,120.0,58.0,24.0,78.0,8.0,120.0,120.0,0.0,1.0,40.0
18:05:16.425,0.9,0.1,210.0,3254.0,0.1,0.0,0.0,100.0,90.0,20.0,0.0,92.0,40.0,109.0,26.0,11.0,38.0,29.0,76.0,0.0,14.0,0.0,0.0,1.0,10.0
18:05:21.027,0.0,0.1,221.0,5000.0,0.1,0.0,0.0,70.0,130.0,240.0,10.0,33.0,0.0,89.0,105.0,9.0,0.0,36.0,69.0,16.0,40.0,0.0,0.0,1.0,15.0
18:05:25.567,0.8,0.1,97.0,5000.0,0.1,0.0,0.0,130.0,20.0,30.0,100.0,39.0,13.0,13.0,2.0,72.0,81.0,89.0,42.0,40.0,29.0,120.0,0.0,1.0,10.0
18:05:30.471,1.1,0.1,25.0,2095.0,0.1,0.0,0.0,130.0,70.0,0.0,100.0,80.0,0.0,120.0,47.0,98.0,0.0,61.0,33.0,44.0,85.0,118.0,0.0,1.0,35.0
18:05:37.060,0.0,0.1,91.0,2687.0,0.1,0.0,0.0,130.0,60.0,240.0,65.0,60.0,11.0,0.0,92.0,30.0,38.0,120.0,1.0,36.0,0.0,88.0,0.0,1.0,25.0
18:05:41.484,1.1,0.1,101.0,4087.0,0.1,0.0,0.0,130.0,60.0,50.0,11.0,100.0,20.0,35.0,44.0,44.0,6.0,23.0,0.0,58.0,57.0,120.0,0.0,1.0,50.0
18:05:51.198,2.0,0.1,25.0,1601.0,0.1,0.0,0.0,130.0,30.0,250.0,100.0,76.0,0.0,50.0,120.0,4.0,42.0,19.0,26.0,73.0,77.0,85.0,0.0,1.0,10.0
18:05:56.253,1.3,0.1,168.0,2216.0,0.1,0.0,0.0,0.0,60.0,40.0,89.0,74.0,17.0,96.0,0.0,61.0,20.0,75.0,0.0,0.0,0.0,79.0,0.0,1.0,10.0
