,A.BRAKE1
18:02:42.867,-1
18:02:43.071,-1
18:02:43.275,-1
18:02:43.477,-1
18:02:43.679,-1
18:02:43.881,-1
18:02:44.091,-1
18:02:44.294,-1
18:02:44.497,-1
18:02:44.701,-1
18:02:44.903,-1
18:02:45.104,-1
18:02:45.306,-1
18:02:45.510,-1
18:02:45.713,-1
18:02:45.919,-1
18:02:46.121,-1
18:02:46.326,-1
18:02:50.119,-1
18:02:50.321,-1
18:02:50.524,-1
18:02:50.726,-1
18:02:50.929,-1
18:02:51.131,-1
18:02:51.332,-1
18:02:51.537,-1
18:02:51.738,-1
18:02:51.950,-1
18:02:52.155,-1
18:02:52.359,-1
18:02:52.563,-1
18:02:52.766,-1
18:02:52.971,-1
18:02:53.174,-1
18:02:53.379,-1
18:02:53.587,-1
18:02:53.792,-1
18:02:53.995,-1
18:02:54.199,-1
18:02:54.403,-1
18:02:54.606,-1
18:02:54.809,-1
18:02:55.012,-1
18:02:55.218,-1
18:02:55.420,-1
18:02:55.622,-1
18:02:55.828,-1
18:02:56.033,-1
18:02:56.236,-1
18:02:56.439,-1
18:02:56.642,-1
18:02:56.845,-1
18:02:57.047,-1
18:02:57.251,-1
18:02:57.456,-1
18:02:57.661,-1
18:02:57.864,-1
18:02:58.066,-1
18:02:58.269,-1
18:02:58.471,-1
18:02:58.674,-1
18:02:58.877,-1
18:02:59.079,-1
18:02:59.285,-1
18:02:59.488,-1
18:02:59.689,-1
18:02:59.897,-1
18:03:00.103,-1
18:03:00.311,-1
18:03:00.515,-1
18:03:00.718,-1
18:03:00.922,-1
18:03:01.125,-1
18:03:01.329,-1
18:03:01.536,-1
18:03:01.738,-1
18:03:01.939,-1
18:03:02.141,-1
18:03:02.352,-1
18:03:02.554,-1
18:03:02.759,-1
18:03:02.964,-1
18:03:03.170,-1
18:03:03.375,-1
18:03:03.582,-1
18:03:03.786,-1
18:03:03.988,-1
18:03:04.190,-1
18:03:04.392,-1
18:03:04.593,-1
18:03:04.798,-1
18:03:05.000,-1
18:03:05.205,-1
18:03:05.411,-1
18:03:05.615,-1
18:03:05.821,-1
18:03:06.026,-1
18:03:06.231,-1
18:03:06.434,-1
18:03:06.637,-1
18:03:06.841,-1
18:03:07.048,-1
18:03:07.250,-1
18:03:07.461,-1
18:03:07.666,-1
18:03:07.867,-1
18:03:08.072,-1
18:03:08.277,-1
18:03:08.486,-1
18:03:08.689,-1
18:03:08.895,-1
18:03:09.098,-1
18:03:09.301,-1
18:03:09.504,-1
18:03:09.710,-1
18:03:09.914,-1
18:03:10.117,-1
18:03:10.319,-1
18:03:10.521,-1
18:03:10.726,-1
18:03:10.931,-1
18:03:11.132,-1
18:03:11.344,-1
18:03:11.547,-1
18:03:11.749,-1
18:03:11.952,-1
18:03:12.155,-1
18:03:12.361,-1
18:03:12.564,-1
18:03:12.771,-1
18:03:12.972,-1
18:03:13.177,-1
18:03:13.380,-1
18:03:13.584,-1
18:03:13.786,-1
18:03:13.993,-1
18:03:14.196,-1
18:03:14.411,-1
18:03:14.612,-1
18:03:14.821,-1
18:03:15.023,-1
18:03:15.225,-1
18:03:15.431,-1
18:03:15.645,-1
18:03:15.850,-1
18:03:16.055,-1
18:03:16.259,-1
18:03:16.461,-1
18:03:16.663,-1
18:03:16.877,-1
18:03:17.082,-1
18:03:17.294,-1
18:03:17.497,-1
18:03:17.701,-1
18:03:17.909,-1
18:03:18.113,-1
18:03:18.315,-1
18:03:18.518,-1
18:03:18.721,-1
18:03:18.923,-1
18:03:19.128,-1
18:03:19.332,-1
18:03:19.534,-1
18:03:19.737,-1
18:03:19.939,-1
18:03:20.147,-1
18:03:20.348,-1
18:03:20.553,-1
18:03:20.763,-1
18:03:20.970,-1
18:03:21.224,-1
18:03:21.436,-1
18:03:21.657,-1
18:03:21.904,-1
18:03:22.105,-1
18:03:25.893,-1
18:03:26.094,-1
18:03:26.296,-1
18:03:26.497,-1
18:03:26.703,-1
18:03:26.904,-1
18:03:27.115,-1
18:03:27.317,-1
18:03:27.521,-1
18:03:27.723,-1
18:03:27.927,-1
18:03:28.134,-1
18:03:28.337,-1
18:03:28.588,-1
18:03:28.829,-1
18:03:29.109,-1
18:03:29.338,-1
18:03:29.574,-1
18:03:29.779,-1
18:03:30.017,-1
18:03:30.232,-1
18:03:30.439,-1
18:03:30.641,-1
18:03:30.851,-1
18:03:31.054,-1
18:03:31.257,-1
18:03:31.460,-1
18:03:31.663,-1
18:03:31.872,-1
18:03:32.074,-1
18:03:32.278,1
18:03:32.482,1
18:03:32.686,1
18:03:32.888,1
18:03:33.093,1
18:03:33.295,1
18:03:33.498,1
18:03:33.702,1
18:03:33.903,1
18:03:34.106,-1
18:03:34.367,-1
18:03:34.594,-1
18:03:34.867,-1
18:03:35.118,-1
18:03:35.378,-1
18:03:35.609,-1
18:03:35.836,-1
18:03:36.050,-1
18:03:36.255,-1
18:03:36.462,-1
18:03:36.668,-1
18:03:36.870,-1
18:03:37.074,-1
18:03:37.278,-1
18:03:37.480,-1
18:03:37.689,-1
18:03:37.892,-1
18:03:38.095,-1
18:03:38.298,-1
18:03:38.507,-1
18:03:38.709,-1
18:03:38.910,-1
18:03:39.113,-1
18:03:39.314,-1
18:03:39.516,-1
18:03:39.720,-1
18:03:39.922,-1
18:03:40.126,-1
18:03:40.330,-1
18:03:40.540,-1
18:03:40.755,-1
18:03:40.973,-1
18:03:41.209,-1
18:03:41.510,-1
18:03:41.835,-1
18:03:42.052,-1
18:03:42.299,-1
18:03:42.504,-1
18:03:42.711,-1
18:03:42.912,-1
18:03:43.115,-1
18:03:43.316,-1
18:03:43.520,-1
18:03:43.724,-1
18:03:43.929,-1
18:03:44.134,-1
18:03:44.337,-1
18:03:44.539,-1
18:03:44.744,-1
18:03:44.947,-1
18:03:45.148,-1
18:03:45.350,-1
18:03:45.554,-1
18:03:45.756,-1
18:03:45.959,-1
18:03:46.163,-1
18:03:46.368,-1
18:03:46.604,-1
18:03:46.821,-1
18:03:47.036,-1
18:03:47.302,-1
18:03:47.519,-1
18:03:47.732,-1
18:03:47.945,-1
18:03:48.154,-1
18:03:48.362,-1
18:03:48.622,-1
18:03:48.827,-1
18:03:49.031,-1
18:03:49.233,-1
18:03:49.440,-1
18:03:49.647,-1
18:03:49.849,-1
18:03:50.052,-1
18:03:50.254,-1
18:03:50.466,-1
18:03:50.670,-1
18:03:50.872,-1
18:03:51.077,-1
18:03:51.283,-1
18:03:51.484,-1
18:03:51.688,-1
18:03:51.897,-1
18:03:52.101,-1
18:03:52.313,-1
18:03:52.532,-1
18:03:52.746,-1
18:03:52.955,-1
18:03:53.172,-1
18:03:53.393,-1
18:03:53.613,-1
18:03:53.816,-1
18:03:54.020,-1
18:03:54.222,-1
18:03:54.425,-1
18:03:54.630,-1
18:03:54.833,-1
18:03:55.040,-1
18:03:55.242,-1
18:03:55.445,-1
18:03:55.646,-1
18:03:55.850,-1
18:03:56.052,-1
18:03:56.256,1
18:03:56.458,1
18:03:56.669,1
18:03:56.960,1
18:03:57.177,1
18:03:57.399,1
18:03:57.634,1
18:03:57.857,1
18:03:58.066,1
18:04:01.869,1
18:04:02.075,-1
18:04:02.280,-1
18:04:02.483,-1
18:04:02.686,-1
18:04:02.893,-1
18:04:03.110,-1
18:04:03.330,-1
18:04:03.535,-1
18:04:03.739,-1
18:04:03.943,-1
18:04:04.146,-1
18:04:04.350,-1
