time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
18:02:37,-0.0008238650043494999,0.0009775645836877327,0.022395063812534016,0.00026268195748950046,0.0002695438452064991,0.0016020757611840963,0.0,1.0,-1000.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.3333333333333333,0.3333333333333333,1500.0
18:02:50,0.0005703742887514333,0.0010309440646475803,0.020647230558097363,0.003466458797144393,-0.00130382336404485,0.0015644036466255784,0.0,1.0,-1046.3333333333333,3.5,-0.8333333333333334,0.8333333333333334,AUTO,-35.3632622,149.1652375,26.0,0.0,0.0,-11.333333333333334,1500.0
18:02:57,0.017895786833832972,0.0018807408050633967,-0.07149846712127328,0.04698562226258218,0.03404914424754679,-0.015360736149887089,-8.625,7.625,-1002.125,47.125,34.0,-15.25,AUTO,-35.363261012500004,149.1652371375,8588.25,12.375,-45.0,-151.875,1500.0
18:02:59,0.0071401377541146106,0.006654833376939807,-0.10165601862328393,-0.05175760967124786,-0.040823030418583324,0.010657897152538811,7.0,-2.142857142857143,-1001.0,-50.42857142857143,-39.714285714285715,10.285714285714286,AUTO,-35.363262,149.1652354142857,11968.142857142857,-21.0,28.857142857142858,-150.0,1500.0
18:03:00,-0.012337729276623577,-0.012711107032373548,-0.12296963855624199,0.022421639412641525,0.016010218299925327,-0.0328659862279892,-2.0,0.0,-1000.0,22.75,16.0,-32.5,AUTO,-35.363263325000005,149.16523792499999,14655.5,6.25,-7.5,-153.0,1500.0
18:03:02,0.01202098187059164,0.008209623241176208,-0.16638570527235666,0.0033503670031980923,0.0065645884606055915,-0.01694285109018286,-2.5,0.16666666666666666,-1000.0,4.0,6.833333333333333,-16.5,AUTO,-35.363261916666666,149.1652358,17241.166666666668,5.666666666666667,-4.833333333333333,-153.0,1500.0
18:03:04,0.004478535129843901,0.006412632957411309,-0.18862844506899515,-0.003854750490669782,-0.0031004773918539286,-0.012874371993045012,0.5,0.0,-1000.0,-2.6666666666666665,-1.6666666666666667,-12.5,AUTO,-35.36326135,149.16523568333332,20207.166666666668,-2.8333333333333335,6.833333333333333,-153.0,1500.0
18:03:06,0.0007398156934262564,0.0022186478211854896,-0.2218113293250402,0.0004677957428308825,0.00040511249486977857,-0.02059767333169778,0.0,0.0,-1000.0,1.0,0.8333333333333334,-20.166666666666668,AUTO,-35.363261650000005,149.16523651666665,23331.5,-2.8333333333333335,3.6666666666666665,-153.0,1500.0
18:03:08,0.0038740502980848155,0.0038342002856855593,-0.24523704995711645,0.02022947062505409,0.0008734718042736253,0.01039656587333108,0.0,0.3333333333333333,-1000.5,20.666666666666668,1.6666666666666667,10.166666666666666,AUTO,-35.36326195,149.16523641666666,26457.0,-4.333333333333333,-0.5,-153.16666666666666,1500.0
18:03:10,0.002814551357005257,0.0018520647815118234,-0.2050210510691007,-0.00762825117756923,8.24743474368006e-05,0.02111708652228117,0.8333333333333334,-1.0,-1000.1666666666666,-6.166666666666667,0.8333333333333334,20.666666666666668,AUTO,-35.3632623,149.1652371,29414.166666666668,-0.6666666666666666,8.666666666666666,-153.0,1500.0
18:03:12,-0.0005786369814207623,0.0014211512946834166,-0.16873161991437277,0.001016257641216119,-0.0005022217325555781,0.01616150528813402,0.0,0.0,-999.8333333333334,2.0,0.5,15.833333333333334,AUTO,-35.3632623,149.16523805,32528.166666666668,0.0,2.0,-153.0,1500.0
18:03:16,0.0024449116084724666,0.0017138065304607153,-0.12092359960079194,0.0009553053416311741,0.00011510072508826851,0.009376702457666397,0.0,0.0,-1000.2,1.8,0.8,9.0,AUTO,-35.36326212,149.16523762,38882.0,0.0,0.0,-153.0,1500.0
18:03:18,0.0018246696369412045,0.0017269548843614757,-0.1062304899096489,-0.00039589487520667416,0.00034765600382039946,0.006790735758841038,0.0,0.0,-1000.0,0.6666666666666666,0.8333333333333334,6.666666666666667,AUTO,-35.36326203333333,149.16523745,41886.0,-1.0,0.5,-153.0,1500.0
18:03:20,0.0018248897977173328,0.001285175288406511,-0.09365827466050784,-0.00011860777158290148,0.0005854049425882598,0.006418913059557478,0.0,0.0,-1000.0,1.0,1.3333333333333333,6.5,AUTO,-35.363262,149.1652374,45004.666666666664,-1.0,1.0,-153.0,1500.0
18:03:26,-0.007123759249225259,-0.022428288124501705,0.29297640919685364,0.09994225203990936,-0.13226046785712242,0.08975218422710896,3.6666666666666665,9.666666666666666,-947.6666666666666,99.66666666666667,-155.66666666666666,148.66666666666666,AUTO,-35.3632638,149.16523469999998,48597.5,-27.5,-36.5,-99.0,1500.0
18:03:28,0.02055719681084156,0.020954370498657227,0.2538360357284546,0.15052062273025513,0.06630118936300278,-0.028530266135931015,-3.0,2.5,-977.5,344.0,66.0,-26.0,BRAKE,-35.3632629,149.1652345,49938.0,17.0,30.0,-33.0,1500.0
18:03:30,-0.00159957809955813,0.00531099340878427,0.21631958335638046,0.5418193737665812,-0.004984770358229677,-0.021116561256349087,0.5,26.5,-999.1666666666666,545.5,-3.3333333333333335,-20.166666666666668,BRAKE,-35.36326175,149.16523808333332,50253.666666666664,4.5,18.0,-18.333333333333332,1500.0
18:03:32,-0.015354446601122618,0.0004653080153123786,0.1676811824242274,-0.059055099884668984,0.0009764890419319272,-0.013158621887365976,0.25,0.0,-992.25,-218.5,3.0,-13.5,ALT_HOLD,-35.3632611,149.1652407,50525.333333333336,3.6666666666666665,-3.6666666666666665,-7.0,1500.0
18:03:34,-0.003361301884676019,0.0006674970857905768,0.1434861496090889,0.4562109063069026,-0.007357122764612238,-0.0013513677016211052,1.8333333333333333,46.0,-964.3333333333334,462.3333333333333,-5.666666666666667,-0.5,AUTO,-35.36326125,149.16524208333334,49366.333333333336,1.1666666666666667,2.0,147.83333333333334,1500.0
18:03:36,-0.016461713530588895,-0.005709157402937611,0.1213006724913915,-0.2629254211982091,-0.003654218754187847,-0.00847273031831719,0.0,-5.166666666666667,-1060.0,-261.0,-2.3333333333333335,-7.333333333333333,AUTO,-35.363261816666665,149.16524418333336,47410.333333333336,3.8333333333333335,-9.333333333333334,15.833333333333334,1500.0
18:03:38,0.021133513748645784,-0.008106427453458308,0.10306749045848847,0.014540576562285423,0.0014014371670782566,-0.003883795998990536,-3.2,5.8,-1038.8,16.0,2.4,-2.6,AUTO,-35.36326186,149.16524122,48140.8,5.8,0.8,-84.6,1500.0
18:03:40,0.026896459609270097,-3.602206415962428e-05,0.090457883477211,0.08132774755358696,0.003897447173949331,-0.00647366140037775,-1.0,8.6,-958.0,83.6,4.4,-5.2,AUTO,-35.3632613,149.16523895999998,49847.4,3.2,24.2,-52.8,1500.0
18:03:42,0.022309072470913332,-0.00326459773350507,0.079659899075826,-0.43836166337132454,-0.016511566578022514,-0.00519512341512988,0.16666666666666666,-17.833333333333332,-994.6666666666666,-436.0,-15.333333333333334,-3.8333333333333335,AUTO,-35.363260833333335,149.1652397,50142.333333333336,1.0,32.0,14.0,1500.0
18:03:44,0.060108828668793045,-0.06439262473334868,0.3471845289071401,-0.09126487995187442,-0.047832825842003025,0.5411381014467528,-6.166666666666667,-29.5,-1003.0,-89.83333333333333,-46.166666666666664,541.6666666666666,AUTO,-35.36325755,149.16524758333335,49982.333333333336,43.666666666666664,87.33333333333333,1.0,1500.0
18:03:46,0.023658198969704763,-0.1535881587437221,1.0852038179125105,-0.08189022008861814,0.012734467188628125,-0.03895312497791435,-62.142857142857146,-40.857142857142854,-1008.2857142857143,-80.42857142857143,13.571428571428571,-37.857142857142854,AUTO,-35.36323804285714,149.16528568571428,49953.71428571428,162.85714285714286,252.14285714285714,-0.8571428571428571,1500.0
18:03:48,0.06385050117969512,-0.12905010543763637,1.052474808692932,-0.10233541429042817,0.042037613689899445,-0.002590620378032327,-101.0,-59.0,-993.25,-93.5,1.0,-2.75,AUTO,-35.363199099999996,149.16535768,49951.8,246.6,389.2,-7.2,1500.0
18:03:50,0.06672559445723891,-0.11775494879111648,1.0503882318735123,0.0015963786281645298,0.1275474363937974,-0.014215777948265895,-119.5,-65.375,-1017.5,4.125,128.5,-13.125,BRAKE,-35.363145725,149.16546093749997,49948.75,300.375,480.625,-9.125,1500.0
18:03:52,0.047139962762594224,0.18614724576473235,1.0567876100540161,0.07903306372463703,-0.04253681302070618,-0.042973285727202895,-53.0,-2.8,-1004.4,87.0,-41.4,-41.6,BRAKE,-35.36309948,149.16555276,50117.8,140.2,238.0,8.2,1500.0
18:03:54,0.01004418641484032,0.010047877905890346,1.0503919919331868,-0.0046509504318237305,-0.021622863442947466,-0.004005255352240056,-20.833333333333332,-8.0,-1002.5,-1.3333333333333333,-20.166666666666668,-2.6666666666666665,BRAKE,-35.36308736666667,149.16557891666668,49964.333333333336,49.166666666666664,80.83333333333333,2.0,1500.0
18:03:56,0.011113631733072301,0.007751605046602587,1.0464834769566853,-0.033620335161685944,-0.006081279289598267,-0.003668520657811314,-12.666666666666666,-12.5,-940.8333333333334,-32.333333333333336,-5.0,-2.8333333333333335,ALT_HOLD,-35.363078933333334,149.1655929166667,49946.0,31.333333333333332,43.166666666666664,12.833333333333334,1500.0
18:04:02,-0.00029121083207428455,0.016660400045414765,1.040082335472107,-0.6186209221680959,0.007312385986248652,0.007164096770187219,-12.0,9.333333333333334,-1137.6666666666667,-608.3333333333334,9.0,8.333333333333334,AUTO,-35.36307033333333,149.16560283333334,47101.333333333336,29.0,21.666666666666668,147.66666666666666,1500.0
18:04:08,0.05422612875699997,-0.18129929900169373,1.0161682605743407,-0.009846191853284836,-0.008529194723814726,-0.00917901867069304,-79.33333333333333,-47.0,-1000.6666666666666,-43.333333333333336,-31.166666666666668,0.8333333333333334,AUTO,-35.36302242,149.16569202,46120.4,243.8,363.8,-12.8,1500.0
18:04:10,0.08045731037855149,-0.1744955524802208,1.011429238319397,0.014264300279319287,0.01793486289680004,-0.0032390118343755604,-115.0,-68.66666666666667,-1003.1666666666666,14.333333333333334,33.833333333333336,-1.8333333333333333,AUTO,-35.36297424,149.16578241999997,46419.4,323.2,509.6,-20.8,1500.0
18:04:12,0.081967127819856,0.090459739168485,1.0176562468210857,-0.017338581383228302,0.041924454271793365,0.018635921490689118,-115.75,-86.5,-976.75,-17.0,129.75,12.75,AUTO,-35.362909075,149.16591052500002,47086.5,313.25,497.75,-42.75,1500.0
18:04:14,0.004993276670575142,0.04324151575565338,1.012829065322876,0.12755808234214783,0.030158065259456635,-0.025548048317432404,-67.5,-30.5,-1015.5,-29.5,38.0,-12.0,AUTO,-35.3628646,149.1660042,47241.0,169.0,256.0,1.0,1500.0
18:04:16,-0.0038815568550489843,-0.15651613846421242,1.0122336745262146,-0.14616429433226585,-0.23109281808137894,-0.0017447940772399306,-45.75,-33.0,-1003.75,-144.25,-228.5,0.0,AUTO,-35.362846975000004,149.1660419,47262.0,153.75,186.25,3.5,1500.0
18:04:18,0.055396292358636856,-0.173377126455307,1.0090277194976807,-0.0644850954413414,0.7398700714111328,-0.014362488873302937,-123.0,-55.0,-1055.0,-64.0,742.0,-12.0,BRAKE,-35.3628004,149.1661242,47455.0,282.0,397.0,-6.0,1500.0
18:04:20,0.017366528666267794,0.10259103775024414,1.028220772743225,-0.7539008657137553,-0.13592811425526938,0.018955592686931293,-28.333333333333332,-59.333333333333336,-999.0,-755.0,-133.33333333333334,20.333333333333332,BRAKE,-35.36277256666667,149.16617543333334,47761.0,73.66666666666667,101.66666666666667,9.666666666666666,1500.0
18:04:22,0.011963924393057823,0.005153879057615995,1.0272075533866882,0.061070747673511505,-0.0024249993730336428,0.0010554356267675757,-9.666666666666666,-7.666666666666667,-995.3333333333334,282.3333333333333,-1.0,2.0,ALT_HOLD,-35.36276475,149.166188,47683.5,28.0,28.5,-0.5,1500.0
