,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG
13:47:33.039,220.0,3.8248262949015888,14.657619092372535,3.3655518106384297,10.0,574.5557984736497,2171.212352680149,32161.20393959078,11614.919014669886,22478.65890926852
13:47:36.048,460.0,1.2803262836759144,7.81912965893877,2.849935483446067,-19.0,700.2872018393821,3676.915419960532,16445.149467671145,24869.72168810641,10304.205594007604
13:47:39.056,200.0,3.6117791804381314,15.510192113137924,2.0976942221153045,12.0,570.2245644767999,22994.897634662004,18194.747094856913,14377.26898156443,11798.06751929789
13:47:42.061,490.0,6.262928297593099,2.8413984024774175,8.317898071141371,-54.0,291.5814909925911,763.6642179765831,2388.516917272644,32630.089185471996,31598.328639799896
13:47:47.346,40.0,1.3962795158893437,4.756556942495392,8.640476255895235,67.0,511.2718915618222,29636.59653075851,10799.724524014193,22041.67528430825,26038.965684320963
13:47:50.352,310.0,5.052670275852471,18.31263308003111,8.68475504209508,-97.0,898.4307704141806,29532.297158709258,15357.662888945742,32108.910805313906,9942.144783147123
13:47:53.363,230.0,1.5436014630821138,15.376965501995137,4.880633062521486,20.0,312.1623790118375,24246.19681650553,29457.162846963187,24124.485133433063,13135.536088633724
13:47:56.369,400.0,6.455014381387673,0.9229583324368562,4.176751109503405,-75.0,791.229820205107,7102.839712555302,15749.833038260951,29014.75730197369,205.81898040787976
13:47:59.375,460.0,5.915604158968257,15.490480138151199,4.767992459683052,24.0,493.9533455498221,13740.753544802628,16593.02302488263,21089.6081765331,9281.56302365774
13:48:02.380,180.0,5.170949566711948,5.370829209317396,6.073345074766421,55.0,835.814472977427,18068.06527462592,17541.76625244099,4021.966953389631,10492.300735222503
13:48:05.385,420.0,1.402806569798225,11.422627661505356,1.4101569211993068,68.0,247.5536561344508,17506.967661669776,23587.969763762732,26854.505297179847,7381.73245391266
13:48:08.397,340.0,3.11749383304479,3.275104181352748,4.267765988097878,-84.0,162.4692925350777,29577.043212715373,2227.620925808312,14282.536068860654,15044.148087377465
13:48:11.403,500.0,6.843890996486946,19.555342019818728,6.2661997938110705,13.0,882.9688513160453,8298.71671103814,4732.254900180564,4934.804052896656,10630.624352738154
13:48:14.408,20.0,8.095472748091083,18.336123127296307,1.9244919317309317,-58.0,734.6643574700512,18760.561337301202,31842.388983763158,17503.893063070445,18744.25762470998
13:48:19.751,410.0,0.8738977989150376,15.453460811805876,3.8440597574469875,-62.0,891.1603252835337,30189.166263561125,3800.435775256221,7075.997106721919,14813.093880437315
13:48:22.757,190.0,3.1288764443007344,0.35889092660102984,3.164173693957278,14.0,703.7935609343558,1622.344847814878,22526.359215105105,26394.79624241936,9534.746746117245
13:48:25.763,310.0,5.451742475265018,8.443727972214193,6.320783429646319,-41.0,98.64515492134984,9812.724486825802,5541.932606599849,31188.55252189611,14587.147964987762
13:48:28.770,160.0,2.9722602404104137,8.870242698192694,3.1483902764118694,60.0,496.4764979105081,26407.900397108766,24652.59497385665,32623.42437338352,20556.566380805565
13:48:31.776,430.0,7.011574200779258,17.229867992436144,7.311677884832498,41.0,231.50900337184544,29508.782998586492,6565.319746144162,13055.647406532467,13288.849338869255
13:48:34.785,30.0,7.359598948364697,13.79675247348813,6.4078007223328575,59.0,903.0466289030364,19963.22026893265,10408.210313927244,24492.806006244868,30310.225412641637
13:48:37.795,380.0,0.29450744311946164,2.424584710387785,8.005545601439247,-79.0,890.3800491106521,9274.29956535877,30519.94062258039,24009.193654548795,2775.6861988366823
13:48:40.800,70.0,0.5919695365027711,13.161939343396154,1.1335898542706064,89.0,499.29391789248854,19319.944341785398,19943.086595352775,6698.022930136557,8217.176306932663
13:48:43.805,350.0,8.09709881907932,9.428889465778262,3.017701227794398,27.0,269.59860094722785,13419.05854177324,5120.735491874092,29996.42757983165,13448.601743613805
13:48:46.812,200.0,0.6962225093539898,3.7798982964310057,6.719048758243443,99.0,376.8427936844719,11090.89988885227,26083.990512350807,3625.28872000697,28910.453420451282
