,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
03:24:05.947,5560.0,0.25,0.1,1000.0,30.0
03:24:10.529,18931.0,0.25,0.1,1000.0,30.0
03:24:15.656,79087.0,0.25,0.1,1000.0,30.0
03:24:20.209,64728.0,0.25,0.1,1000.0,30.0
03:24:25.808,15398.0,0.25,0.1,1000.0,30.0
03:24:30.452,43334.0,0.25,0.1,1000.0,30.0
03:24:35.904,28136.0,0.25,0.1,1000.0,30.0
03:24:40.495,722.0,0.25,0.1,1000.0,30.0
03:24:46.013,12433.0,0.25,0.1,1000.0,30.0
03:24:51.607,7857.0,0.25,0.1,1000.0,30.0
03:24:56.155,147426.0,0.25,0.1,1000.0,30.0
03:25:01.699,16475.0,0.25,0.1,1000.0,30.0
03:25:06.317,9042.0,0.25,0.1,1000.0,30.0
03:25:11.920,6792.0,0.25,0.1,1000.0,30.0
03:25:16.606,6390.0,0.25,0.1,1000.0,30.0
03:25:21.612,6102.0,0.25,0.1,1000.0,30.0
03:25:26.182,103173.0,0.25,0.1,1000.0,30.0
03:25:31.796,7773.0,0.25,0.1,1000.0,30.0
03:25:36.482,1253.0,0.25,0.1,1000.0,30.0
03:25:41.942,62135.0,0.25,0.1,1000.0,30.0
03:25:46.505,14654.0,0.25,0.1,1000.0,30.0
03:25:51.603,9321.0,0.25,0.1,1000.0,30.0
03:25:56.192,127790.0,0.25,0.1,1000.0,30.0
03:26:01.683,19522.0,0.25,0.1,1000.0,30.0
03:26:06.083,87969.0,0.25,0.1,1000.0,30.0
03:26:11.752,115324.0,0.25,0.1,1000.0,30.0
03:26:16.335,10963.0,0.25,0.1,1000.0,30.0
03:26:21.830,4279.0,0.25,0.1,1000.0,30.0
03:26:26.344,14796.0,0.25,0.1,1000.0,30.0
03:26:31.860,2824.0,0.25,0.1,1000.0,30.0
03:26:36.375,26526.0,0.25,0.1,1000.0,30.0
03:26:41.950,106639.0,0.25,0.1,1000.0,30.0
03:26:46.546,74313.0,0.25,0.1,1000.0,30.0
03:26:51.629,3741.0,0.25,0.1,1000.0,30.0
03:26:56.293,22714.0,0.25,0.1,1000.0,30.0
03:27:01.818,41102.0,0.25,0.1,1000.0,30.0
03:27:06.457,15105.0,0.25,0.1,1000.0,30.0
03:27:11.059,56940.0,0.25,0.1,1000.0,30.0
03:27:16.649,87661.0,0.25,0.1,1000.0,30.0
03:27:21.226,29765.0,0.25,0.1,1000.0,30.0
03:27:26.826,2824.0,0.25,0.1,1000.0,30.0
03:27:31.414,53084.0,0.25,0.1,1000.0,30.0
03:27:37.027,17240.0,0.25,0.1,1000.0,30.0
03:27:42.658,4202.0,0.25,0.1,1000.0,30.0
03:27:47.276,141472.0,0.25,0.1,1000.0,30.0
03:27:52.859,37060.0,0.25,0.1,1000.0,30.0
