time_stamp,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro
13:14:27,-35.36331745,149.16572495,49988.5,27.0,-238.0,-1.0,RTL,1500.0,-0.0335772605612874,0.052837736904621124,1.7205684185028076,-0.20651287958025932,0.007885305909439921,0.0011822683736681938,48.0,24.5,-995.5,-205.0,10.0,2.5
13:14:29,-35.363311800000005,149.1656734,49989.0,27.5,-237.5,-1.0,RTL,1500.0,-0.0330813629552722,0.05457613244652748,1.7184191346168518,0.04258635640144348,0.005437824642285705,-0.00442733708769083,44.5,26.5,-998.5,43.5,7.5,-3.0
13:14:31,-35.363306050000006,149.16562025000002,49989.5,31.5,-237.5,-0.5,RTL,1500.0,-0.029305079951882362,0.0514936838299036,1.7181357741355896,0.5970699191093445,-0.006613049656152725,0.008545188466086984,45.5,56.5,-1001.0,598.0,-3.0,9.5
13:14:33,-35.3632993,149.16556730000002,49986.5,29.0,-237.5,-0.5,RTL,1500.0,-0.02661075722426176,0.05070575885474682,1.717410385608673,-0.012042105197906494,-0.0010714111849665642,0.004981718957424164,45.5,38.5,-999.5,-9.5,2.0,6.5
13:14:35,-35.3632939,149.1655255,49985.0,22.0,-239.0,0.0,RTL,1500.0,-0.031499896198511124,0.054379917681217194,1.7159249782562256,-0.3732786178588867,-0.01001625508069992,0.007346699014306068,47.0,30.0,-999.0,-369.0,-6.0,9.0
13:14:37,-35.3632884,149.165471,49984.0,25.0,-240.0,-1.0,RTL,1500.0,-0.04068427160382271,0.05551886186003685,1.7144452333450317,-0.5407215356826782,-0.005518421530723572,-0.01607339084148407,49.0,-4.0,-995.0,-540.0,-2.0,-14.0
13:14:39,-35.3632836,149.1654185,49988.0,35.0,-237.0,-1.0,RTL,1500.0,-0.03761819005012512,0.05379422381520271,1.7139456272125244,0.36399897933006287,-0.004312050528824329,-0.004812887869775295,52.0,33.0,-1002.0,364.0,-1.0,-3.0
13:14:41,-35.3632787,149.1653662,49986.0,46.0,-234.0,-1.0,RTL,1500.0,-0.05620779097080231,0.05278512462973595,1.7128605842590332,-0.08385080099105835,0.0082258190959692,0.015373202040791512,47.0,45.0,-999.0,-80.0,11.0,17.0
13:14:43,-35.3632721,149.1653143,49986.0,47.0,-233.0,-1.0,RTL,1500.0,-0.04192093759775162,0.05118435248732567,1.7126166820526123,-0.5092024803161621,0.006317745894193649,-0.014160824939608574,45.0,5.0,-999.0,-509.0,9.0,-12.0
13:14:45,-35.3632652,149.1652647,49999.0,32.0,-197.0,-2.0,RTL,1500.0,-0.02072521299123764,-0.017436742782592773,1.7159653902053833,0.7040421366691589,-0.0489928275346756,0.01796942576766014,37.0,65.0,-1004.0,707.0,-45.0,20.0
13:14:47,-35.3632605,149.1652385,49987.0,1.0,-42.0,0.0,RTL,1500.0,0.002073641400784254,-0.054442353546619415,1.7124083042144775,-0.6421189904212952,0.06998375803232193,-0.005174336954951286,6.0,-30.0,-989.0,-642.0,73.0,-3.0
13:14:49,-35.36325945,149.16523654999997,49979.0,-15.5,-6.5,-1.0,RTL,1500.0,0.01964704878628254,0.010226612910628319,1.714331865310669,0.27214569225907326,0.02035285159945488,0.0015848096227273345,-0.5,-4.0,-997.5,272.5,23.5,3.0
13:14:51,-35.363259549999995,149.1652355,49991.5,-22.0,-4.5,0.0,RTL,1500.0,0.0027243895456194878,-0.004583284258842468,1.7156296372413635,-0.41205861419439316,0.00648011383600533,-0.004951965587679297,0.5,-6.5,-994.5,-408.0,9.5,-2.5
13:14:53,-35.363261449999996,149.16523625000002,49993.5,-12.5,2.0,0.0,RTL,1500.0,-0.0018063016177620739,0.006375011522322893,1.714198887348175,0.4724191501736641,0.00038824998773634434,0.0005801640218123794,0.5,7.5,-998.5,473.5,3.0,2.0
13:14:55,-35.36326285,149.16523684999999,49928.5,2.5,0.5,27.5,RTL,1500.0,-0.022025522775948048,0.005048601655289531,1.713799774646759,-0.6156046837568283,0.001576450769789517,0.0024608647800050676,0.0,-9.0,-926.0,-611.0,4.5,4.0
13:14:57,-35.3632627,149.16523725000002,48077.5,3.5,0.0,110.0,RTL,1500.0,0.004444371210411191,0.0038786536315456033,1.713566541671753,1.3106808066368103,0.003514133160933852,0.001154488418251276,0.5,79.0,-1025.5,1316.0,7.0,3.0
13:14:59,-35.3632631,149.1652374,45957.5,5.5,-0.5,97.5,RTL,1500.0,-0.017048824578523636,0.004471221473067999,1.7142929434776306,0.624553769826889,0.0013496893225237727,0.0004192398046143353,-0.5,65.5,-988.5,631.5,4.5,2.0
13:15:01,-35.3632628,149.1652376,43909.5,5.5,-2.0,98.5,RTL,1500.0,-0.019039105623960495,0.003342786687426269,1.7138009071350098,0.13376899808645248,0.00023616221733391285,-0.0012848979677073658,-1.5,50.0,-978.5,140.5,3.5,0.5
13:15:03,-35.3632612,149.1652379,41869.5,-5.0,-3.0,97.0,RTL,1500.0,0.008948656497523189,0.0027057830011472106,1.7136932015419006,0.8050183653831482,0.003328321618027985,0.0021603459026664495,-2.0,64.0,-996.5,811.5,6.5,4.0
13:15:05,-35.3632607,149.1652381,39826.0,-16.0,-5.0,95.0,RTL,1500.0,0.011473993072286248,0.005044772522523999,1.713330328464508,1.1526276469230652,0.0007924912497401237,-0.002909386297687888,0.0,69.0,-1001.5,1158.5,4.0,-1.0
13:15:07,-35.3632612,149.1652381,37788.0,-13.5,-4.0,95.5,RTL,1500.0,0.015691089909523726,0.006235079141333699,1.714171290397644,1.346988022327423,-0.0008320240303874016,0.009270208422094584,3.0,63.0,-1017.5,1351.0,3.0,11.0
13:15:09,-35.363262,149.1652379,35728.0,-3.0,-4.0,96.0,RTL,1500.0,0.011039461474865675,0.0027930167270824313,1.713718593120575,1.383026897907257,-0.0015928474022075534,-0.0034160558716394007,-2.0,73.5,-1061.0,1388.0,2.0,-1.0
13:15:11,-35.363261,149.165238,33690.0,-9.5,-3.0,95.5,RTL,1500.0,0.02388186566531658,0.005135321756824851,1.7138152718544006,1.4450125694274902,0.0026751881232485175,0.005675748805515468,0.5,62.0,-998.5,1448.5,6.0,7.5
13:15:13,-35.363263,149.16523784999998,31652.0,0.0,-3.0,95.0,RTL,1500.0,-0.00850113807246089,0.0069769446272403,1.7141014337539673,1.3450890183448792,-0.0057902534026652575,-0.001147549890447408,1.0,68.0,-1025.0,1349.5,-2.0,0.5
13:15:15,-35.36326325,149.1652376,29623.0,10.0,-1.5,98.0,RTL,1500.0,0.009266679640859365,0.003086574375629425,1.7137060761451721,0.9681830406188965,-0.0024622551864013076,0.0016781877493485808,0.0,12.5,-1027.0,968.0,1.5,4.0
13:15:17,-35.363262750000004,149.1652377,27594.0,5.5,-0.5,100.0,RTL,1500.0,0.014052990823984146,0.0040808869525790215,1.7134836316108704,1.0226458013057709,-0.001055095810443163,0.0024580461904406548,0.5,13.0,-1028.0,1022.5,2.5,4.0
13:15:20,-35.3632633,149.1652376,24563.5,13.0,-1.0,101.5,RTL,1500.0,0.009146128548309207,0.0019975374452769756,1.7132099270820618,0.8598970472812653,-0.007072575623169541,-0.010284103453159332,-1.0,12.5,-985.5,859.0,-3.0,-7.0
13:15:22,-35.3632615,149.1652378,22524.0,-0.5,-1.5,102.5,RTL,1500.0,0.013454480562359095,0.003503135987557471,1.7134127616882324,-0.29173777997493744,0.0014661645982414484,0.0012702352833002806,-2.0,-45.0,-1000.0,-294.0,5.0,4.0
13:15:24,-35.363261949999995,149.1652379,20482.5,-2.0,-2.0,101.0,RTL,1500.0,-0.012123041786253452,0.0060448122676461935,1.713538408279419,-1.2793288230895996,-0.0035186554305255413,-0.0015170968836173415,1.0,-76.5,-975.5,-1280.0,0.5,1.0
13:15:26,-35.3632632,149.16523775000002,18437.5,7.5,-1.5,99.5,RTL,1500.0,-0.018223428167402744,0.005061241099610925,1.7134364247322083,-1.011153757572174,-0.001972026890143752,0.0010262628202326596,1.0,-74.5,-995.5,-1012.5,2.0,3.0
13:15:28,-35.3632636,149.1652375,16399.0,12.0,0.0,102.0,RTL,1500.0,-0.027691705152392387,0.003736795042641461,1.713537871837616,-1.3718818426132202,0.0004464176017791033,0.00023539934772998095,0.5,-61.5,-967.0,-1370.0,4.0,2.5
13:15:30,-35.363264,149.1652374,14357.5,16.0,0.0,102.0,RTL,1500.0,-0.03584068641066551,0.004416798707097769,1.7132003903388977,-0.9479228556156158,0.0015697549097239971,0.0004322291351854801,1.0,-8.0,-1012.5,-943.0,5.0,3.0
13:15:32,-35.3632641,149.1652373,12314.0,19.0,0.0,102.0,RTL,1500.0,-0.030326811596751213,0.0014385562390089035,1.7132043838500977,-0.2127448171377182,-0.004516798770055175,-7.027073297649622e-05,-2.0,32.0,-977.0,-206.5,0.0,2.0
13:15:34,-35.36326105,149.1652376,10732.5,0.0,0.0,29.0,RTL,1500.0,0.022133706137537956,-0.0013260971754789352,1.7129786610603333,0.009551122784614563,-0.0008238144218921661,0.003802481689490378,-4.0,-15.5,-1050.5,8.0,3.0,5.5
13:15:36,-35.3632597,149.1652381,10207.0,-21.5,-3.0,31.5,RTL,1500.0,0.01398865645751357,0.003681777510792017,1.7135615944862366,-0.46748361736536026,-0.0027146516367793083,-0.001408959156833589,0.0,-39.0,-987.0,-468.5,1.0,1.0
13:15:38,-35.36326045,149.16523815,9538.5,-19.5,-4.0,33.5,RTL,1500.0,-3.155320882797241e-05,0.004989744629710913,1.713733971118927,-0.7298281192779541,0.0003172210417687893,0.001018129987642169,0.5,-43.0,-992.5,-729.0,4.0,3.0
13:15:40,-35.36326135,149.1652379,8855.5,-10.5,-3.0,32.5,RTL,1500.0,0.0001997037325054407,0.003761966247111559,1.7136948704719543,-0.5445520579814911,-0.0014376717153936625,0.001451950054615736,0.5,-43.5,-993.0,-544.5,3.0,3.5
13:15:42,-35.3632617,149.1652377,8251.5,-6.5,-1.5,5.0,RTL,1500.0,-0.005479574203491211,0.0030248003313317895,1.713345468044281,-0.36329028382897377,0.002207269659265876,0.0010608178563416004,0.5,-6.5,-1053.0,-359.5,6.0,3.0
13:15:44,-35.3632623,149.1652377,8350.0,-0.5,-1.0,-1.5,RTL,1500.0,-0.0016633619088679552,0.0043725729919970036,1.71362966299057,-0.07887083292007446,-0.003296725219115615,0.0024959013098850846,0.5,-17.5,-996.0,-78.5,1.0,4.5
13:15:46,-35.3632622,149.1652376,8239.5,0.0,-1.0,13.5,RTL,1500.0,0.002875006990507245,0.003004776779562235,1.7129212021827698,0.52012500166893,-0.001205755048431456,0.0018232144648209214,-1.0,31.0,-1043.0,523.5,2.5,4.0
13:15:48,-35.363261550000004,149.1652376,8226.5,-3.5,-1.0,0.0,RTL,1500.0,0.0014679495943710208,0.0017668670625425875,1.713137447834015,-0.48971615731716156,0.00016058818437159061,0.0007579423254355788,-0.6666666666666666,-12.333333333333334,-990.0,-280.3333333333333,4.333333333333333,3.3333333333333335
13:15:50,-35.3632612,149.1652377,8232.5,-10.0,-1.0,0.0,RTL,1500.0,0.003879380557918921,0.003501297440379858,1.713689923286438,0.4263777360320091,0.00044233305379748344,0.002728933817707002,0.0,22.0,-997.0,176.0,9.0,6.0
13:15:52,-35.3632617,149.1652377,8233.0,-6.0,-1.0,0.0,RTL,1500.0,-0.01049118209630251,0.003281504614278674,1.7134567499160767,-0.6395822167396545,0.0022916500456631184,-0.003301074495539069,0.0,-29.0,-998.0,-636.0,7.0,0.0
13:15:54,-35.3632619,149.16523765,7937.0,-2.5,-1.0,40.0,RTL,1500.0,-0.008168989734258503,0.0023882656823843718,1.7136803269386292,-0.6187171936035156,-0.0024523090105503798,-0.002136023249477148,0.5,-31.0,-979.5,-616.5,2.0,0.5
13:15:56,-35.363262,149.16523765,7172.0,-1.5,0.0,33.5,RTL,1500.0,-0.001828987617045641,0.0035343029303476214,1.7138372659683228,-0.21603132784366608,-0.001958131091669202,-0.0014941239496693015,0.0,-18.5,-1002.5,-214.5,2.0,1.0
13:15:58,-35.363262250000005,149.1652377,6485.5,0.0,-1.0,34.5,RTL,1500.0,-0.0027228500694036484,0.004086817265488207,1.7135788202285767,-0.17279782891273499,-0.00032589398324489594,0.00045613059774041176,-0.5,-15.0,-1005.0,-171.0,4.0,2.5
13:16:00,-35.3632623,149.1652377,5805.5,0.0,-1.0,33.5,RTL,1500.0,-0.004970621550455689,0.003993922378867865,1.7136483788490295,-0.21476736664772034,0.0007804634515196085,-3.47519526258111e-05,0.0,-14.0,-993.5,-212.5,5.0,2.5
13:16:02,-35.3632621,149.1652378,5251.0,0.0,-2.0,34.0,RTL,1500.0,0.010430874302983284,0.003381195943802595,1.713438630104065,0.29797521233558655,-0.006062086671590805,0.0002769920974969864,0.0,-5.0,-1008.0,298.0,-1.0,3.0
13:16:04,-35.3632613,149.1652379,4577.0,-5.0,-3.0,33.0,RTL,1500.0,0.009084147401154041,0.0027280545327812433,1.7136739492416382,-0.36689552664756775,-0.00015484867617487907,0.002638942329213023,-1.0,-34.0,-1001.0,-366.0,4.0,5.0
13:16:06,-35.363260749999995,149.1652382,3763.0,-14.0,-4.5,33.5,RTL,1500.0,0.00042751943692564964,0.0055272323079407215,1.7136054635047913,-0.29667314887046814,-0.0006442095618695021,0.00010199472308158875,0.0,-11.0,-993.5,-292.5,4.0,3.0
13:16:08,-35.363261800000004,149.16523805,3084.0,-8.5,-3.5,33.0,RTL,1500.0,-0.015422353753820062,0.005829124711453915,1.7137251496315002,-0.6037487387657166,-0.0005292289424687624,0.0023882651003077626,2.5,-27.5,-986.0,-600.5,3.5,5.0
13:16:10,-35.3632631,149.1652377,2526.0,4.0,-2.0,34.0,RTL,1500.0,-0.013087522238492966,0.005059314891695976,1.7139066457748413,-0.3070036470890045,0.00011258432641625404,0.0006356460507959127,1.0,-42.0,-973.0,-307.0,4.0,3.0
13:16:12,-35.3632638,149.1652374,1809.0,15.0,0.0,33.0,RTL,1500.0,-0.02401904948055744,0.003458769293501973,1.7133036851882935,-0.9336667060852051,0.002571134828031063,0.002361271297559142,1.0,-48.0,-983.0,-931.0,7.0,5.0
13:16:14,-35.3632639,149.1652373,1137.0,18.0,0.0,34.0,RTL,1500.0,-0.01836538128554821,0.00229288125410676,1.7137706279754639,-0.8137460350990295,0.003077419940382242,-0.003538137301802635,0.0,-49.0,-1002.0,-813.0,7.0,0.0
13:16:16,-35.363263,149.1652373,454.0,12.0,0.0,34.0,RTL,1500.0,-0.008313518948853016,0.0006409503403119743,1.713570237159729,-0.7735008001327515,8.526816964149475e-05,-0.002300450811162591,-1.0,-47.0,-992.0,-773.0,5.0,0.0
13:16:18,-35.3632622,149.1652378,181.0,-2.0,4.0,-20.0,RTL,1500.0,-0.0023485824931412935,0.00192682771012187,1.71471107006073,0.0007317033596336842,-0.0009598918259143829,0.0006884438917040825,0.0,0.0,-1000.0,3.0,3.0,3.0
13:16:20,-35.3632624,149.1652376,238.0,-4.0,1.0,-12.5,RTL,1500.0,-0.0011682827025651932,0.0010506859398446977,1.7152740359306335,0.0007255811942741275,-0.000981417833827436,0.0005782600492238998,0.0,0.0,-1000.0,3.0,3.0,3.0
13:16:22,-35.3632624,149.1652376,188.0,-4.0,1.5,-7.0,RTL,1500.0,-0.0010072299628518522,-1.5177109162323177e-05,1.7166200876235962,0.0007440689951181412,-0.0009185414528474212,0.0006914753466844559,0.0,0.0,-1000.0,3.0,3.0,3.0
13:16:24,-35.3632625,149.16523765000002,148.75,-5.0,2.5,-2.25,RTL,1500.0,-0.000978120238869451,-0.0005457746156025678,1.7176953852176666,0.0007047105464152992,-0.0009471162920817733,0.0006821633432991803,0.0,0.0,-1000.0,3.0,3.0,3.25
