time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT,LAND_SPEED
14:20:32,-0.0007047563558444381,0.0012688685674220324,0.028018757700920105,0.0001472161093261093,0.00020512734772637486,0.0023973919451236725,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,GUIDED,1500.0,50.0
14:20:34,-0.00032666674330054474,0.001476951331521074,0.02726668305695057,0.00026221334701403975,0.00027543854957912117,0.0023249866596112647,-35.36326209999999,149.1652374,0.0,-0.5,1.0,0.8333333333333334,0.0,1.0,-1000.0,0.0,0.0,0.0,GUIDED,1500.0,50.0
14:20:36,-0.0005530625251897922,0.0014976636933473249,0.026054598080615204,0.00022238736952810237,0.0002861131846051042,0.0022060885870208344,-35.363262150000004,149.16523744999998,1.6666666666666667,-1.8333333333333333,1.0,0.0,0.0,1.3333333333333333,-1000.0,0.16666666666666666,0.0,0.0,GUIDED,1500.0,50.0
14:20:38,-0.0008598292712122202,0.0013213076628744603,0.025065500661730765,0.0002229382167570293,0.00026057293289341035,0.0020161908585578205,-35.3632621,149.1652374,11.6,-0.2,0.0,0.0,0.0,1.1666666666666667,-1000.0,0.0,0.0,0.3333333333333333,GUIDED,1500.0,50.0
14:20:40,-0.00017164905148092657,0.001562318706419319,0.024199340182046097,0.001767995747892807,-0.0016141688247444108,0.002053511251385013,-35.36326209999999,149.1652374,16.166666666666668,0.0,0.0,-2.5,0.0,1.3333333333333333,-1022.6666666666666,1.6666666666666667,-1.6666666666666667,0.16666666666666666,GUIDED,1500.0,50.0
14:20:42,0.030952129047363997,-0.002489594553480856,0.02336048148572445,0.04486448410898447,-0.008084668777883053,0.002900312712881714,-35.36326201999999,149.16523768000002,1543.4,1.2,8.8,-143.0,0.0,-1.2,-1025.0,41.6,-5.6,1.0,GUIDED,1500.0,50.0
14:20:44,-0.02837867398435871,0.01873668112481634,-0.07681104975442092,-0.08133401970068614,-0.01841742576410373,-0.04018843142936627,-35.36326113333333,149.16524435,4401.166666666667,-2.3333333333333335,34.833333333333336,-148.0,4.666666666666667,-7.5,-1002.5,-80.33333333333333,-18.0,-41.0,GUIDED,1500.0,50.0
14:20:46,-0.01452775780732433,-0.012163229344878346,-0.07675161709388097,0.062122893830140434,0.014520264075448116,0.005830746842548251,-35.3632615,149.165241,7480.166666666667,5.333333333333333,-54.166666666666664,-150.83333333333334,-7.5,9.333333333333334,-1002.5,62.333333333333336,14.5,4.333333333333333,GUIDED,1500.0,50.0
14:20:48,0.03229376091621816,0.021392495778854936,-0.1024737935513258,-0.06267617596313357,-0.03930689670960419,0.010100924875587225,-35.363261425,149.16523415,10837.25,-15.75,20.5,-149.75,2.6,-0.2,-998.0,-45.6,-21.8,-3.0,GUIDED,1500.0,50.0
14:20:50,-0.013015654869377613,-0.010212552640587092,-0.11424014270305634,0.015392260905355216,0.007997208915185183,-0.026224014908075334,-35.36326295,149.16523713333333,13548.166666666666,0.5,2.3333333333333335,-152.66666666666666,0.6666666666666666,-0.6666666666666666,-1001.0,11.833333333333334,5.833333333333333,-24.5,GUIDED,1500.0,50.0
14:20:52,0.009347865047554174,0.006920927786268294,-0.16000335911909738,0.0027308668844246617,0.0047460655235530185,-0.0164364258137842,-35.3632619,149.16523581666667,16681.0,4.0,-3.1666666666666665,-153.0,-1.8333333333333333,0.0,-999.5,3.0,5.0,-17.0,GUIDED,1500.0,50.0
14:20:54,0.003877995244693011,0.005364380621661742,-0.18628887832164764,-0.0026933541327404478,-0.002185068588005379,-0.014133261206249395,-35.3632615,149.16523585,19803.5,-2.6666666666666665,5.833333333333333,-153.0,0.0,-0.16666666666666666,-1000.0,-1.5,-1.1666666666666667,-14.5,GUIDED,1500.0,50.0
14:20:56,0.000980701734079048,0.002917744917795062,-0.2264232449233532,0.0007998124492587522,0.00021591222321148962,-0.019716354086995125,-35.3632617,149.1652366,23320.75,-3.0,2.75,-153.0,0.0,0.0,-1000.0,1.25,0.25,-20.0,GUIDED,1500.0,50.0
14:20:58,0.0005352177346746126,0.003909991821274161,-0.2448608304063479,0.007021632433558504,0.0003212389613812168,0.00940390028214703,-35.363261916666666,149.16523656666666,26055.166666666668,-4.0,-0.8333333333333334,-153.16666666666666,0.0,0.8333333333333334,-1000.3333333333334,7.166666666666667,1.0,8.5,GUIDED,1500.0,50.0
14:21:00,0.0036470134121676288,0.001522346477334698,-0.2027515396475792,-0.007173440419137478,0.00038867547603634495,0.021242747083306313,-35.3632623,149.16523708333332,29172.5,-0.6666666666666666,8.166666666666666,-153.0,0.6666666666666666,-0.8333333333333334,-1000.3333333333334,-6.0,0.8333333333333334,20.333333333333332,GUIDED,1500.0,50.0
14:21:02,-0.0008234533100524762,0.0013996721827425063,-0.16707565387090048,0.0021594004065264016,0.0006251581459461401,0.016397694280991953,-35.3632623,149.16523800000002,32288.5,0.0,2.0,-153.0,0.0,-0.16666666666666666,-999.8333333333334,2.5,1.0,15.333333333333334,GUIDED,1500.0,50.0
14:21:04,0.0011654409463517368,0.001204181326708446,-0.1399471933643023,-1.942240245019396e-05,-3.804987257656952e-05,0.012526399455964565,-35.363262216666676,149.16523794999998,35403.5,0.0,0.0,-153.0,0.0,0.0,-1000.0,0.6666666666666666,0.3333333333333333,11.5,GUIDED,1500.0,50.0
14:21:06,0.002161335200071335,0.0014717134763486683,-0.1164347268640995,-0.0005296152376104146,9.964336641132832e-05,0.009595214389264584,-35.3632621,149.1652376,39147.0,0.0,0.0,-153.0,0.0,0.0,-1000.0,0.0,0.5,9.0,GUIDED,1500.0,50.0
14:21:08,0.0017796628138360877,0.0015233027321907382,-0.10530614977081616,-3.2577275608976683e-06,0.0007875846640672535,0.008336859910438458,-35.36326208333333,149.16523743333335,41483.333333333336,-0.5,0.5,-153.0,0.0,0.0,-999.8333333333334,0.5,1.1666666666666667,7.666666666666667,GUIDED,1500.0,50.0
14:21:10,0.001717551751062274,0.001166785228997469,-0.09202436506748199,0.0003343153977766633,0.00030427234014496207,0.005975186731666327,-35.363262,149.16523738,44796.8,-1.0,1.0,-153.0,0.0,0.0,-1000.0,0.6666666666666666,0.8333333333333334,5.5,GUIDED,1500.0,50.0
14:21:12,0.00141041079768911,0.0011103845123822491,-0.08161331961552303,-1.855007333991428e-05,0.00027842008663962287,0.005760977044701576,-35.363262,149.16523729999997,47715.5,-1.0,1.0,-153.0,0.0,0.0,-1000.0,0.8333333333333334,1.0,5.333333333333333,GUIDED,1500.0,50.0
14:21:14,0.0021311547025106847,0.0012287854042369872,-0.0701506920158863,-0.0006423778104363009,-0.0004541217058431357,0.005353631917387247,-35.363262,149.16523725,51226.0,-1.0,1.0,-153.0,0.0,0.0,-999.75,0.5,0.25,5.0,LAND,1500.0,50.0
