,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
05:43:02.037,165029.0,1.1,2.0,-3.5,0.25,4.4,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,167.0,0.0
05:43:06.066,200.0,1.1,1.6,-10.0,0.25,5.1,0.0,14392.0,120.0,1.0,0.1,50.0,50.0,420.0,0.0
05:43:10.084,200.0,0.4,2.0,1.7,0.25,3.2,0.0,17712.0,410.0,1.0,0.1,50.0,50.0,965.0,0.0
05:43:14.114,300000.0,1.1,1.7,3.3,0.25,5.1,0.0,32000.0,590.0,1.0,0.1,50.0,50.0,707.0,0.0
05:43:18.130,32917.0,1.0,1.8,1.9,0.25,0.6,0.0,32000.0,430.0,1.0,0.1,50.0,50.0,898.0,0.0
05:43:22.156,189755.0,1.0,1.3,-10.0,0.25,1.3,0.0,0.0,650.0,1.0,0.1,50.0,50.0,0.0,0.0
05:43:26.194,200.0,0.0,1.5,-0.0,0.25,2.9,0.0,23696.0,1000.0,1.0,0.1,50.0,50.0,867.0,0.0
05:43:30.211,43895.0,0.8,0.9,7.5,0.25,5.1,0.0,17886.0,310.0,1.0,0.1,50.0,50.0,986.0,0.0
05:43:34.230,200.0,0.2,0.0,-10.0,0.25,5.1,0.0,0.0,850.0,1.0,0.1,50.0,50.0,649.0,0.0
05:43:38.278,300000.0,0.3,2.0,-3.7,0.25,3.5,0.0,7329.0,0.0,1.0,0.1,50.0,50.0,977.0,0.0
05:43:42.309,294593.0,0.0,0.7,-1.7,0.25,3.4,0.0,9992.0,130.0,1.0,0.1,50.0,50.0,423.0,0.0
05:43:46.328,57073.0,1.1,0.0,-4.8,0.25,3.6,0.0,32000.0,940.0,1.0,0.1,50.0,50.0,203.0,0.0
05:43:50.350,45437.0,0.5,0.3,-10.0,0.25,0.0,0.0,16437.0,410.0,1.0,0.1,50.0,50.0,0.0,0.0
05:43:54.401,300000.0,0.0,0.0,10.1,0.25,1.2,0.0,12622.0,340.0,1.0,0.1,50.0,50.0,0.0,0.0
05:43:58.425,105117.0,0.5,1.0,9.3,0.25,2.0,0.0,22460.0,240.0,1.0,0.1,50.0,50.0,534.0,0.0
05:44:02.446,68163.0,1.1,1.6,7.5,0.25,3.8,0.0,20190.0,1000.0,1.0,0.1,50.0,50.0,571.0,0.0
05:44:06.465,40380.0,0.4,1.3,6.2,0.25,3.3,0.0,19676.0,810.0,1.0,0.1,50.0,50.0,755.0,0.0
05:44:10.517,300000.0,0.9,0.6,10.1,0.25,4.5,0.0,0.0,540.0,1.0,0.1,50.0,50.0,813.0,0.0
05:44:14.042,186883.0,1.1,1.2,10.1,0.25,0.1,0.0,8210.0,150.0,1.0,0.1,50.0,50.0,444.0,0.0
05:44:18.059,59251.0,0.0,1.3,2.9,0.25,5.1,0.0,19157.0,550.0,1.0,0.1,50.0,50.0,837.0,0.0
05:44:22.074,200.0,0.5,2.0,10.1,0.25,0.6,0.0,7668.0,850.0,1.0,0.1,50.0,50.0,890.0,0.0
05:44:26.108,283895.0,0.7,1.6,-8.2,0.25,2.9,0.0,3737.0,560.0,1.0,0.1,50.0,50.0,1000.0,0.0
05:44:30.121,200.0,0.5,0.0,-6.3,0.25,2.5,0.0,20105.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0
05:44:34.143,77970.0,0.9,1.1,8.8,0.25,0.0,0.0,10824.0,240.0,1.0,0.1,50.0,50.0,1000.0,0.0
05:44:38.168,227265.0,0.0,0.0,4.9,0.25,1.6,0.0,11803.0,1000.0,1.0,0.1,50.0,50.0,861.0,0.0
05:44:42.212,292085.0,0.1,0.5,10.1,0.25,0.0,0.0,0.0,660.0,1.0,0.1,50.0,50.0,602.0,0.0
05:44:46.236,192015.0,1.1,1.8,-7.8,0.25,1.1,0.0,2780.0,1000.0,1.0,0.1,50.0,50.0,611.0,0.0
05:44:50.267,220912.0,0.6,0.6,10.1,0.25,2.3,0.0,7367.0,0.0,1.0,0.1,50.0,50.0,723.0,0.0
05:44:54.306,200.0,0.2,1.4,-2.6,0.25,0.5,0.0,23993.0,270.0,1.0,0.1,50.0,50.0,600.0,0.0
05:44:58.328,142948.0,1.0,2.0,-7.8,0.25,2.6,0.0,20815.0,440.0,1.0,0.1,50.0,50.0,887.0,0.0
05:45:02.357,278894.0,0.2,0.0,-9.8,0.25,0.9,0.0,15703.0,710.0,1.0,0.1,50.0,50.0,507.0,0.0
05:45:06.381,137162.0,0.3,0.1,4.4,0.25,0.0,0.0,16810.0,370.0,1.0,0.1,50.0,50.0,163.0,0.0
05:45:11.401,54686.0,0.0,1.4,10.1,0.25,2.9,0.0,12491.0,1000.0,1.0,0.1,50.0,50.0,654.0,0.0
05:45:14.442,300000.0,0.5,1.2,10.1,0.25,1.9,0.0,9554.0,560.0,1.0,0.1,50.0,50.0,832.0,0.0
05:45:17.473,300000.0,0.1,0.0,-3.1,0.25,4.9,0.0,13532.0,710.0,1.0,0.1,50.0,50.0,0.0,0.0
05:45:21.487,200.0,0.0,0.8,10.1,0.25,0.0,0.0,19100.0,280.0,1.0,0.1,50.0,50.0,362.0,0.0
05:45:25.514,162639.0,1.0,0.0,-8.9,0.25,2.1,0.0,8329.0,160.0,1.0,0.1,50.0,50.0,1000.0,0.0
05:45:29.064,179952.0,1.1,1.4,10.1,0.25,2.8,0.0,27624.0,410.0,1.0,0.1,50.0,50.0,605.0,0.0
05:45:33.081,200.0,0.7,2.0,-10.0,0.25,4.6,0.0,4447.0,40.0,1.0,0.1,50.0,50.0,0.0,0.0
05:45:37.103,79564.0,0.2,2.0,4.7,0.25,0.0,0.0,20226.0,1000.0,1.0,0.1,50.0,50.0,403.0,0.0
05:45:41.122,24984.0,1.1,0.2,-10.0,0.25,3.2,0.0,19799.0,600.0,1.0,0.1,50.0,50.0,725.0,0.0
05:45:45.152,152933.0,1.1,0.7,1.9,0.25,2.1,0.0,7329.0,0.0,1.0,0.1,50.0,50.0,498.0,0.0
05:45:49.169,25867.0,0.5,1.8,10.1,0.25,4.6,0.0,26469.0,660.0,1.0,0.1,50.0,50.0,596.0,0.0
05:45:53.191,21092.0,0.7,0.7,10.1,0.25,3.5,0.0,24365.0,0.0,1.0,0.1,50.0,50.0,83.0,0.0
05:45:57.220,180987.0,0.7,0.4,1.4,0.25,0.0,0.0,32000.0,510.0,1.0,0.1,50.0,50.0,999.0,0.0
05:46:01.257,97003.0,0.4,0.2,-5.2,0.25,0.4,0.0,0.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0
05:46:05.278,121206.0,0.8,2.0,6.8,0.25,5.1,0.0,7050.0,750.0,1.0,0.1,50.0,50.0,412.0,0.0
05:46:09.311,39838.0,0.9,0.5,-1.7,0.25,0.0,0.0,9731.0,410.0,1.0,0.1,50.0,50.0,1000.0,0.0
05:46:13.334,84749.0,0.8,2.0,-10.0,0.25,4.2,0.0,28564.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0
05:46:17.376,236541.0,0.0,0.5,6.7,0.25,5.1,0.0,15746.0,590.0,1.0,0.1,50.0,50.0,709.0,0.0
05:46:21.410,275470.0,0.7,2.0,10.1,0.25,5.1,0.0,20589.0,1000.0,1.0,0.1,50.0,50.0,727.0,0.0
05:46:25.438,200.0,1.1,1.0,-10.0,0.25,0.7,0.0,32000.0,400.0,1.0,0.1,50.0,50.0,130.0,0.0
05:46:29.469,171112.0,0.6,1.4,2.7,0.25,0.6,0.0,0.0,180.0,1.0,0.1,50.0,50.0,418.0,0.0
