time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,MODE
14:47:32,0.07577803482611974,-0.06092913200457891,-2.1061575412750244,-0.0044963788241147995,0.10774694879849751,-0.19965611894925436,1500.0,-25.0,-15.666666666666666,-986.6666666666666,-3.3333333333333335,108.33333333333333,-199.0,1500.0,-35.3632621,149.16524553333335,31586.666666666668,-54.333333333333336,-130.66666666666666,-139.66666666666666,AUTO
14:47:34,0.062163652231295906,0.0514497309923172,-2.2169968287150064,-0.05777319660410285,0.014909615740180016,-0.026121758855879307,1500.0,-3.0,-33.0,-1000.0,-56.0,16.0,-25.333333333333332,1500.0,-35.3632632,149.16521326666668,34594.666666666664,51.666666666666664,-138.0,-150.0,AUTO
14:47:36,-0.09739226599534352,0.07153211782375972,-2.196600834528605,-0.0408377672235171,0.010693200553456942,0.0035980716347694397,1500.0,7.333333333333333,-4.666666666666667,-997.6666666666666,-39.333333333333336,11.333333333333334,3.0,1500.0,-35.36325273333333,149.16519543333334,37704.0,29.0,9.666666666666666,-152.66666666666666,AUTO
14:47:38,-0.07165270298719406,0.03522045351564884,-2.1762232780456543,0.1217894156773885,-0.028865767021973927,0.01926250911007325,1500.0,7.333333333333333,47.333333333333336,-1013.3333333333334,122.33333333333333,-27.666666666666668,18.666666666666668,1500.0,-35.3632555,149.1652207,40558.666666666664,-55.666666666666664,199.0,-135.33333333333334,AUTO
14:47:40,0.1361685742934545,-0.0643334686756134,-2.122419754664103,-0.0017905694742997487,-0.08076482017834981,0.04438807380696138,1500.0,19.666666666666668,15.333333333333334,-1000.6666666666666,-0.6666666666666666,-79.33333333333333,44.333333333333336,1500.0,-35.363258433333336,149.1652591333333,43654.0,64.66666666666667,80.0,-158.66666666666666,AUTO
14:47:42,0.01430861527721087,-0.10464517523845036,-2.887017250061035,-0.06117921539892753,-0.025607385983069737,-0.38503730297088623,1354.0,4.333333333333333,-18.0,-1003.0,-59.666666666666664,-24.666666666666668,-384.3333333333333,1500.0,-35.363249266666664,149.16525316666664,46637.0,-15.0,-83.66666666666667,-145.33333333333334,AUTO
14:47:44,-0.049228521063923836,0.03449462757756313,2.6029959519704184,0.10228770722945531,0.08956497038404147,-0.051685660456617676,1500.0,-7.333333333333333,-11.666666666666666,-915.0,103.0,90.33333333333333,-51.333333333333336,1500.0,-35.36326186666667,149.16524166666667,49447.0,-53.0,6.333333333333333,-99.66666666666667,AUTO
14:47:46,0.0023557322565466166,0.018207896190385025,2.617244561513265,-0.14323454101880392,-0.028962236518661182,0.0014265466015785933,1500.0,6.666666666666667,-17.666666666666668,-972.6666666666666,-143.66666666666666,-27.333333333333332,1.3333333333333333,1500.0,-35.36326436666667,149.16523956666666,50264.333333333336,12.333333333333334,-28.333333333333332,-0.3333333333333333,AUTO
14:47:48,-0.05347007388869921,-0.004990453210969766,2.6257286071777344,-0.4658602873484294,0.0027874452838053307,-0.01423186770019432,1500.0,-3.3333333333333335,-13.666666666666666,-1012.3333333333334,-465.0,3.6666666666666665,-13.333333333333334,1500.0,-35.363261466666664,149.1652382,49990.333333333336,27.333333333333332,30.0,3.6666666666666665,AUTO
14:47:50,-0.04383360780775547,-0.12305675695339839,1.5255622069040935,0.29999947423736256,-0.06278611967960994,-0.7451338370641073,1500.0,-35.0,18.0,-1004.0,302.0,-61.0,-744.0,1500.0,-35.3632526,149.16525430000002,49953.666666666664,90.33333333333333,130.66666666666666,-1.0,AUTO
14:47:52,0.08208572243650754,-0.1652007798353831,0.7620589335759481,-0.07132097085316975,-0.0015022022028764088,-0.6844019194444021,1015.0,-51.0,-64.33333333333333,-999.3333333333334,-69.66666666666667,0.0,-683.6666666666666,1500.0,-35.3632279,149.165302,49932.666666666664,207.0,312.0,0.0,AUTO
14:47:54,0.13982107987006506,0.07596995557347934,-0.6690915028254191,0.02534332498908043,0.00932079553604126,-0.7136445641517639,1015.0,74.0,-94.33333333333333,-993.3333333333334,26.333333333333332,10.333333333333334,-712.6666666666666,1500.0,-35.36318396666667,149.16538623333335,49969.333333333336,289.3333333333333,433.0,-3.3333333333333335,AUTO
14:47:56,0.06282038614153862,0.12115325778722763,-1.1278343200683594,-0.11715769383590668,-0.011848133988678455,0.028970541587720316,1500.0,117.33333333333333,-58.0,-986.6666666666666,-116.66666666666667,-10.0,29.333333333333332,1500.0,-35.3631316,149.16548793333334,50015.0,307.6666666666667,479.3333333333333,-1.0,AUTO
14:47:58,0.07478730628887813,0.11570313572883606,-1.1264930566151936,0.01661647359530131,-0.003692799558242162,0.006957505131140351,1500.0,118.33333333333333,-62.666666666666664,-996.0,17.333333333333332,-2.0,8.0,1500.0,-35.363077966666665,149.16559433333336,49995.333333333336,315.6666666666667,490.0,0.6666666666666666,AUTO
14:48:00,0.06275159865617752,0.12050920476516087,-1.1265349388122559,0.048322404424349465,5.394670491417249e-05,-0.006527661035458247,1500.0,120.33333333333333,-58.0,-989.0,49.333333333333336,1.6666666666666667,-5.333333333333333,1500.0,-35.363022,149.16570186666664,49999.666666666664,318.6666666666667,488.6666666666667,-0.6666666666666666,AUTO
14:48:02,0.14189333965380987,0.03883978522693118,-0.37880344688892365,-0.05652615427970886,-0.02349273581057787,0.7115716536839803,1500.0,49.666666666666664,-125.0,-981.6666666666666,-55.666666666666664,-21.333333333333332,711.6666666666666,1500.0,-35.36296626666666,149.16580910000002,49996.333333333336,314.0,488.3333333333333,3.0,AUTO
14:48:04,0.07831011712551117,-0.1565804878870646,0.9421790440877279,0.018346297244230907,0.00047446244085828465,0.32068585604429245,1500.0,-119.33333333333333,-77.0,-985.0,20.0,2.0,321.3333333333333,1500.0,-35.36290723333334,149.16592286666668,49948.0,354.3333333333333,540.6666666666666,-1.0,AUTO
14:48:06,0.13440569241841635,-0.06795353069901466,0.43645260731379193,3.132255127032598e-05,0.02850181966399153,-0.719350258509318,1278.0,-71.66666666666667,-129.33333333333334,-983.3333333333334,1.0,29.0,-717.6666666666666,1500.0,-35.362841366666665,149.1660479,49992.0,382.0,581.6666666666666,-8.0,AUTO
14:48:08,0.10563327372074127,0.11389000962177913,-0.7974976301193237,0.018832882245381672,0.013540283466378847,-0.08536669860283534,1500.0,103.66666666666667,-113.66666666666667,-987.6666666666666,20.333333333333332,14.666666666666666,-84.33333333333333,1500.0,-35.3627737,149.16617486666667,50037.0,369.6666666666667,563.0,2.3333333333333335,AUTO
14:48:10,0.11494242151578267,0.11538806557655334,-0.7906441489855448,0.023852427800496418,-0.011658677637266615,0.007908479543402791,1500.0,105.33333333333333,-111.0,-989.0,25.333333333333332,-10.666666666666666,9.666666666666666,1500.0,-35.36270806666666,149.166301,49990.666666666664,356.6666666666667,577.3333333333334,0.0,AUTO
14:48:12,0.11423650880654652,0.1093828355272611,-0.7910584211349487,-0.0011881381506100297,-0.0016773580573499203,-0.0037619052454829216,1500.0,106.66666666666667,-106.66666666666667,-987.3333333333334,0.0,-0.3333333333333333,-2.3333333333333335,1500.0,-35.36264293333333,149.16642779999998,49991.333333333336,361.0,577.3333333333334,-0.6666666666666666,AUTO
14:48:14,0.11126754184563954,0.11097364624341328,-0.7905815243721008,-0.01702590783437093,-0.001709927183886369,0.010127463067571322,1500.0,106.0,-113.0,-992.6666666666666,-15.666666666666666,0.3333333333333333,11.0,1500.0,-35.362576999999995,149.16655389999997,49997.0,362.3333333333333,577.3333333333334,0.3333333333333333,AUTO
14:48:17,0.027699818834662437,0.08779765293002129,-0.7912881374359131,-0.3058793693780899,-0.03342150803655386,0.06445562839508057,1500.0,104.5,-115.5,-984.5,-303.5,-31.5,65.5,1500.0,-35.36247295,149.16675425,50080.5,333.0,524.5,-4.5,AUTO
14:48:18,0.01394117227755487,0.0773878525942564,-0.5841686278581619,-0.10660027712583542,-0.0019712679786607623,0.5280840061604977,1811.0,73.25,-110.25,-985.5,-106.0,0.0,529.0,1500.0,-35.36245175,149.16679537500002,50094.0,297.75,471.75,0.0,AUTO
14:48:21,0.0715021938085556,0.12119000032544136,1.368966817855835,-0.23182452842593193,0.06763479486107826,-0.06667025294154882,1500.0,-34.5,-38.5,-999.5,-233.0,69.0,-64.5,1500.0,-35.36239449999999,149.16690825,49996.0,81.5,123.0,1.0,AUTO
14:48:23,0.0455724960193038,0.1935936138033867,1.399076223373413,-0.22121013514697552,0.015172596089541912,0.689878910779953,1500.0,44.0,9.0,-1009.0,-218.5,16.5,691.0,1500.0,-35.36239605,149.1669048,49952.0,-95.5,-159.0,2.5,AUTO
14:48:25,0.19976699352264404,0.0018581710755825043,2.9042608737945557,0.09226773865520954,0.006490661296993494,0.724391371011734,1500.0,29.5,-90.0,-1000.5,94.0,8.5,725.0,1500.0,-35.362425849999994,149.1668439,49937.0,-227.0,-385.0,0.0,AUTO
14:48:27,0.06646839156746864,-0.18286258727312088,-2.0958787202835083,0.021693380549550056,0.0022055404260754585,0.14782183337956667,1500.0,-119.5,-56.5,-985.5,23.0,4.0,149.0,1500.0,-35.362474649999996,149.1667413,49947.0,-315.5,-535.0,-3.0,AUTO
14:48:29,0.1250312775373459,-0.096885547041893,-2.488145589828491,-0.032588799484074116,0.00024507357738912106,-0.8130819797515869,1107.0,-97.0,-126.0,-988.5,-30.5,2.0,-811.0,1500.0,-35.362535300000005,149.1666159,50030.0,-348.5,-591.5,-4.5,AUTO
14:48:31,0.10932185873389244,0.10902754962444305,2.3766504526138306,-0.030187279917299747,0.014516972936689854,-0.7179456651210785,1107.0,90.0,-128.5,-991.0,-28.5,15.5,-716.0,1500.0,-35.36259845,149.16648694999998,50031.0,-349.5,-585.5,1.5,AUTO
14:48:33,0.0719752237200737,0.152186319231987,2.041785955429077,-0.003248453140258789,-0.01602940959855914,-0.006376987294061109,1500.0,147.5,-66.0,-990.0,-2.0,-13.5,-5.0,1500.0,-35.36266105,149.16635780000001,50006.0,-341.0,-596.5,0.5,AUTO
14:48:35,0.07297046482563019,0.1348356008529663,2.0359110832214355,-0.028012441471219063,0.011749797966331244,0.0010629964526742697,1500.0,146.5,-64.5,-992.0,-26.0,13.0,2.5,1500.0,-35.36272245,149.1662268,50008.0,-345.0,-592.0,0.5,AUTO
14:48:37,0.07378893718123436,0.14356877654790878,2.035377860069275,-0.026580490171909332,0.017389383050613105,0.002490042708814144,1500.0,139.5,-74.0,-986.5,-24.5,19.0,4.5,1500.0,-35.362784899999994,149.16609775,49999.0,-350.0,-585.5,0.5,AUTO
14:48:39,0.07834112271666527,0.1403878778219223,2.0346760749816895,0.017526173032820225,0.00612863595597446,0.005377497524023056,1500.0,138.0,-65.0,-986.5,20.0,8.0,6.5,1500.0,-35.3628473,149.16596950000002,49994.5,-350.5,-588.0,0.0,AUTO
14:48:41,0.07715627551078796,0.14266090095043182,2.0349607467651367,-0.07872261852025986,0.004566901829093695,0.005937639623880386,1500.0,137.5,-75.5,-981.5,-76.0,6.5,8.0,1500.0,-35.36291,149.16584095,50008.5,-349.0,-588.5,0.5,AUTO
14:48:43,-0.09135256335139275,0.1237511970102787,0.9238776564598083,0.015814194455742836,0.0093281758017838,-0.715294361114502,1041.0,127.5,92.5,-988.5,18.0,11.5,-713.0,1500.0,-35.36297285,149.1657122,50011.5,-354.0,-585.5,0.0,AUTO
14:48:45,-0.1572858914732933,-0.01889162976294756,-0.12479037791490555,-0.013344004983082414,-0.006766243488527834,0.05446178000420332,1500.0,-17.0,157.0,-991.5,-11.0,-4.0,56.0,1500.0,-35.363035499999995,149.16558385000002,49999.0,-355.0,-588.0,0.5,AUTO
14:48:47,-0.1488497406244278,-0.015055405907332897,-0.11852340027689934,0.02049335092306137,0.001307331956923008,0.00896424800157547,1500.0,-18.0,149.5,-989.5,23.0,3.0,10.5,1500.0,-35.3630973,149.1654542,50011.0,-348.5,-591.0,0.0,AUTO
14:48:49,-0.15490514039993286,-0.014805498998612165,-0.11827433481812477,-0.006669719587080181,0.004875831422396004,-0.0023280030000023544,1500.0,-17.5,150.0,-987.0,-4.5,6.5,-0.5,1500.0,-35.3631593,149.16532525,50014.5,-353.0,-585.0,1.5,AUTO
14:48:51,-0.13126400113105774,-0.028414785861968994,-0.11513777449727058,0.08933459594845772,-0.033541640266776085,0.009059307398274541,1500.0,-15.5,161.0,-1006.0,91.0,-31.0,11.5,1500.0,-35.363222199999996,149.1651964,50023.0,-350.0,-579.5,-2.5,AUTO
14:48:53,-0.04631374776363373,-0.05633408762514591,-0.11273997649550438,-0.35753708332777023,-0.00985818775370717,-0.032668828032910824,1500.0,-18.5,119.0,-1001.0,-356.0,-7.0,-30.0,1500.0,-35.363279399999996,149.16507895,50118.0,-280.5,-468.5,5.0,AUTO
14:48:55,0.06205577775835991,0.005656469846144319,-1.2119188904762268,-0.3023715615272522,0.02169657265767455,-0.7396142184734344,1063.0,-76.0,30.5,-1005.5,-298.0,23.5,-737.0,1500.0,-35.363319450000006,149.16499505000002,50047.5,-162.5,-269.5,5.0,AUTO
14:48:57,0.010892631951719522,0.07556433230638504,-2.2934969663619995,0.49537648260593414,-0.03303891886025667,0.10281967744231224,1500.0,-17.0,-5.0,-1001.0,497.0,-30.0,104.5,1500.0,-35.3633391,149.16495455,50020.5,-45.5,-80.5,3.5,AUTO
14:48:59,-0.004524167423369363,0.024340813979506493,-2.2637622356414795,-0.4120240658521652,-0.023660430684685707,0.00018798199016600847,1500.0,0.0,-27.5,-996.0,-410.5,-20.5,2.0,1500.0,-35.3633428,149.16494665,50005.0,6.0,4.5,0.5,AUTO
14:49:01,0.0224311756901443,-0.025855817832052708,-2.2575734853744507,0.43057896196842194,-0.026678344700485468,0.0004044871311634779,1500.0,-3.0,28.5,-1005.5,435.0,-24.0,2.5,1500.0,-35.36334325,149.1649486,50009.0,6.0,-5.5,0.0,AUTO
14:49:03,-0.0018457500264048576,0.02715862076729536,-2.2571762800216675,-0.4364146590232849,0.03978666104376316,-0.004974755924195051,1500.0,0.0,-28.5,-993.0,-434.5,41.5,-3.0,1500.0,-35.3633442,149.16494625,50010.5,10.5,-8.0,1.0,AUTO
14:49:05,0.00904783490113914,-0.010306790936738253,-2.2558692693710327,0.27097369730472565,0.02146246936172247,0.0058298916555941105,1500.0,1.5,28.0,-991.5,276.5,23.5,8.0,1500.0,-35.36334325,149.16494855000002,50017.5,11.0,-2.0,1.0,AUTO
