,A.AUTO1
14:46:51.826,-1
14:46:52.027,-1
14:46:52.228,-1
14:46:52.429,-1
14:46:52.630,-1
14:46:52.831,-1
14:46:53.032,-1
14:46:53.234,-1
14:46:53.436,-1
14:46:53.638,-1
14:46:53.839,-1
14:46:54.041,-1
14:46:54.242,-1
14:46:54.443,-1
14:46:54.644,-1
14:46:54.845,-1
14:46:55.046,-1
14:46:55.248,-1
14:46:55.453,-1
14:46:55.653,-1
14:46:55.855,-1
14:46:56.056,-1
14:46:56.257,-1
14:46:56.458,-1
14:46:56.659,-1
14:46:56.860,-1
14:46:57.064,-1
14:46:57.265,-1
14:46:57.468,-1
14:46:57.669,-1
14:46:57.873,-1
14:46:58.075,-1
14:46:58.276,-1
14:46:58.477,-1
14:46:58.678,-1
14:46:58.879,-1
14:46:59.081,-1
14:46:59.284,-1
14:46:59.487,-1
14:46:59.689,-1
14:46:59.890,-1
14:47:00.091,-1
14:47:00.293,-1
14:47:00.494,-1
14:47:00.696,-1
14:47:00.899,-1
14:47:01.101,-1
14:47:01.303,-1
14:47:01.506,-1
14:47:01.707,-1
14:47:01.909,-1
14:47:02.110,-1
14:47:02.311,-1
14:47:02.512,-1
14:47:02.713,-1
14:47:02.916,-1
14:47:03.118,-1
14:47:03.321,-1
14:47:03.525,-1
14:47:03.726,-1
14:47:03.930,-1
14:47:04.133,-1
14:47:04.333,-1
14:47:04.535,-1
14:47:04.735,-1
14:47:04.937,-1
14:47:05.139,-1
14:47:05.342,-1
14:47:05.547,-1
14:47:05.748,-1
14:47:05.950,-1
14:47:06.151,-1
14:47:06.353,-1
14:47:06.554,-1
14:47:06.755,-1
14:47:06.956,-1
14:47:07.157,-1
14:47:07.359,-1
14:47:07.561,-1
14:47:07.762,-1
14:47:07.962,-1
14:47:08.163,-1
14:47:08.365,-1
14:47:08.566,-1
14:47:08.767,-1
14:47:08.969,-1
14:47:09.170,-1
14:47:09.372,-1
14:47:09.573,-1
14:47:09.774,-1
14:47:09.974,-1
14:47:10.176,-1
14:47:10.376,-1
14:47:10.577,-1
14:47:10.779,-1
14:47:10.980,-1
14:47:11.182,-1
14:47:11.383,-1
14:47:11.585,-1
14:47:11.786,-1
14:47:11.987,-1
14:47:12.188,-1
14:47:12.391,-1
14:47:12.591,-1
14:47:12.792,-1
14:47:12.994,-1
14:47:13.196,-1
14:47:13.397,-1
14:47:13.598,-1
14:47:13.799,-1
14:47:14.000,-1
14:47:14.201,-1
14:47:14.402,-1
14:47:14.603,-1
14:47:14.804,-1
14:47:15.005,-1
14:47:15.207,-1
14:47:15.410,-1
14:47:15.612,-1
14:47:15.813,-1
14:47:16.013,-1
14:47:16.214,-1
14:47:16.415,-1
14:47:16.616,-1
14:47:16.817,-1
14:47:17.020,-1
14:47:17.222,-1
14:47:17.423,-1
14:47:17.624,-1
14:47:17.826,-1
14:47:18.027,-1
14:47:18.228,-1
14:47:18.429,-1
14:47:18.630,-1
14:47:18.831,-1
14:47:19.033,-1
14:47:19.235,-1
14:47:19.436,-1
14:47:19.639,-1
14:47:19.840,-1
14:47:20.041,-1
14:47:20.242,-1
14:47:20.442,-1
14:47:20.643,-1
14:47:20.844,-1
14:47:21.045,-1
14:47:21.247,-1
14:47:21.449,-1
14:47:21.650,-1
14:47:21.852,-1
14:47:22.053,-1
14:47:22.253,-1
14:47:22.455,-1
14:47:22.655,-1
14:47:22.857,-1
14:47:23.057,-1
14:47:23.258,-1
14:47:23.460,-1
14:47:23.661,-1
14:47:23.862,-1
14:47:24.063,-1
14:47:24.264,-1
14:47:24.465,-1
14:47:24.666,-1
14:47:24.867,-1
14:47:25.068,-1
14:47:25.271,-1
14:47:25.472,-1
14:47:25.673,-1
14:47:25.874,-1
14:47:26.075,-1
14:47:26.276,-1
14:47:26.477,-1
14:47:26.677,-1
14:47:26.878,-1
14:47:27.079,-1
14:47:27.280,-1
14:47:27.483,-1
