time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro
16:41:29,-0.001007734254623453,0.000977934959034125,0.0210257808988293,0.00025847818081577617,0.0002475078411710759,0.001440598745830357,-35.3632622,149.1652375,1.3333333333333333,-1.0,0.5,0.0,AUTO,1500.0,0.0,1.5,-1000.0,0.8333333333333334,0.5,0.8333333333333334
16:41:31,-0.000848058785777539,0.001131510571576655,0.020727479830384254,0.0002790557686239481,0.00024186152731999754,0.0013994075823575258,-35.3632622,149.1652375,9.0,0.0,0.0,0.0,AUTO,1500.0,0.0,1.4,-1000.0,0.6,0.6,0.6
16:41:40,-0.01618039608001709,-0.005495180996755759,-0.0369901933396856,-0.08499615755863488,-0.008001347382863363,-0.02255078653494517,-35.363260700000005,149.16524443333336,4394.5,12.166666666666666,38.5,-147.83333333333334,AUTO,1500.0,2.3333333333333335,-9.333333333333334,-999.3333333333334,-84.0,-7.0,-22.333333333333332
16:41:43,-0.0009250654062877098,0.04324809710184733,-0.17865343391895294,0.07502209891875584,-0.003246612148359418,-0.011945636942982674,-35.36326176666667,149.16523846666666,8263.333333333334,-54.0,-61.0,-149.0,AUTO,1500.0,-1.0,17.666666666666668,-1003.3333333333334,75.0,-2.3333333333333335,-11.666666666666666
16:41:46,-0.0030086608603596687,-0.01816069771302864,-0.08965846585730712,-0.08249041469146808,0.08161459925274055,-0.08909381305178006,-35.363261183333336,149.16523825000002,13610.833333333334,90.33333333333333,44.833333333333336,-146.83333333333334,AUTO,1500.0,-10.166666666666666,-20.333333333333332,-1008.1666666666666,-81.33333333333333,82.0,-88.66666666666667
16:41:48,-0.028731041743109625,0.06977964875598748,-0.21809309720993042,0.051303062277535595,0.016535674842695396,-0.029613759213437636,-35.3632519,149.1652385,16571.666666666668,-7.333333333333333,-33.333333333333336,-152.83333333333334,AUTO,1500.0,-6.0,4.166666666666667,-1000.6666666666666,51.5,17.0,-29.333333333333332
16:41:56,0.07035983835036556,-0.03731476794928312,-0.21886732429265976,-0.12948263871173063,-0.07633879935989778,0.02936423212910692,-35.363264433333335,149.16522955,28848.166666666668,-29.166666666666668,143.0,-141.0,AUTO,1500.0,26.5,-17.166666666666668,-1009.5,-128.33333333333334,-75.0,29.5
16:41:58,-0.13359409446517626,0.013870595643917719,-0.36515913903713226,0.017604161985218525,0.08262133908768494,-0.049084101182719074,-35.363260216666674,149.1652462333333,31731.666666666668,20.833333333333332,-31.666666666666668,-150.66666666666666,AUTO,1500.0,-6.333333333333333,-4.166666666666667,-1003.8333333333334,18.5,83.0,-48.5
16:42:14,-0.19069410969192782,-0.18118931291004023,-0.03619185850645105,-0.06024950246016184,0.1628713458776474,0.08740969483430187,-35.36328141666666,149.16525321666668,49080.0,91.5,2.5,-110.83333333333333,AUTO,1500.0,-9.666666666666666,-17.0,-989.1666666666666,-59.166666666666664,163.66666666666666,87.83333333333333
16:42:16,0.07851317418473107,0.05945902903165136,-0.10168251182351794,0.0758696368762425,-0.013252354759190763,-0.0288041051743286,-35.363262271428574,149.16523492857144,50213.857142857145,37.714285714285715,-42.142857142857146,-7.571428571428571,AUTO,1500.0,-12.285714285714286,5.571428571428571,-974.0,77.14285714285714,-11.857142857142858,-27.714285714285715
16:42:20,0.04216944649815559,-0.123270383477211,0.711049473285675,-0.0006722405552864075,-0.04217924028635025,0.748320460319519,-35.36325602,149.1652538,49954.8,91.0,126.8,-1.0,AUTO,1500.0,-25.2,-26.2,-1003.2,0.8,-40.8,748.6
16:42:22,0.03338396456092596,-0.11307568801566958,1.1405546069145203,0.19642158597707748,0.14750981889665127,-0.12089328654110432,-35.363231425,149.165297,49954.25,185.5,274.75,-4.25,BRAKE,1500.0,-77.25,-22.5,-1017.25,197.75,148.25,-119.5
16:42:24,0.03877801913768053,0.08123930481572945,1.1293895244598389,0.14363562501966953,-0.09024598263204098,-0.024656302916506927,-35.36321065,149.16533543333333,50032.833333333336,56.0,108.83333333333333,2.0,BRAKE,1500.0,-27.833333333333332,6.666666666666667,-1001.1666666666666,147.83333333333334,-88.83333333333333,-23.666666666666668
