,A.BRAKE1
16:41:29.447,-1
16:41:29.649,-1
16:41:29.851,-1
16:41:30.057,-1
16:41:30.261,-1
16:41:30.464,-1
16:41:30.667,-1
16:41:30.876,-1
16:41:31.078,-1
16:41:31.281,-1
16:41:31.483,-1
16:41:31.689,-1
16:41:31.894,-1
16:41:32.096,-1
16:41:32.300,-1
16:41:32.503,-1
16:41:32.706,-1
16:41:32.909,-1
16:41:36.703,-1
16:41:36.904,-1
16:41:37.106,-1
16:41:37.311,-1
16:41:37.514,-1
16:41:37.719,-1
16:41:37.922,-1
16:41:38.124,-1
16:41:38.325,-1
16:41:38.529,-1
16:41:38.732,-1
16:41:38.934,-1
16:41:39.142,-1
16:41:39.344,-1
16:41:39.548,-1
16:41:39.755,-1
16:41:39.956,-1
16:41:40.161,-1
16:41:40.364,-1
16:41:40.568,-1
16:41:40.771,-1
16:41:40.973,-1
16:41:41.177,-1
16:41:41.380,-1
16:41:41.582,-1
16:41:41.785,-1
16:41:41.993,-1
16:41:42.194,-1
16:41:42.400,-1
16:41:42.602,-1
16:41:42.806,-1
16:41:43.012,-1
16:41:43.216,-1
16:41:43.420,-1
16:41:43.623,-1
16:41:43.825,-1
16:41:44.028,-1
16:41:44.230,-1
16:41:44.435,-1
16:41:44.637,-1
16:41:44.839,-1
16:41:45.041,-1
16:41:45.242,-1
16:41:45.446,-1
16:41:45.649,-1
16:41:45.851,-1
16:41:46.054,-1
16:41:46.256,-1
16:41:46.466,-1
16:41:46.668,-1
16:41:46.870,-1
16:41:47.075,-1
16:41:47.278,-1
16:41:47.479,-1
16:41:47.682,-1
16:41:47.886,-1
16:41:48.088,-1
16:41:48.289,-1
16:41:48.492,-1
16:41:48.694,-1
16:41:48.897,-1
16:41:49.099,-1
16:41:49.300,-1
16:41:49.505,-1
16:41:49.708,-1
16:41:49.910,-1
16:41:50.112,-1
16:41:50.315,-1
16:41:50.517,-1
16:41:50.719,-1
16:41:50.921,-1
16:41:51.127,-1
16:41:51.330,-1
16:41:51.534,-1
16:41:51.736,-1
16:41:51.937,-1
16:41:52.140,-1
16:41:52.347,-1
16:41:52.549,-1
16:41:52.750,-1
16:41:52.952,-1
16:41:53.159,-1
16:41:53.366,-1
16:41:53.568,-1
16:41:53.773,-1
16:41:53.976,-1
16:41:54.178,-1
16:41:54.380,-1
16:41:54.583,-1
16:41:54.788,-1
16:41:54.990,-1
16:41:55.193,-1
16:41:55.396,-1
16:41:55.603,-1
16:41:55.808,-1
16:41:56.010,-1
16:41:56.212,-1
16:41:56.419,-1
16:41:56.623,-1
16:41:56.825,-1
16:41:57.028,-1
16:41:57.230,-1
16:41:57.436,-1
16:41:57.637,-1
16:41:57.840,-1
16:41:58.043,-1
16:41:58.251,-1
16:41:58.452,-1
16:41:58.656,-1
16:41:58.857,-1
16:41:59.063,-1
16:41:59.266,-1
16:41:59.469,-1
16:41:59.671,-1
16:41:59.873,-1
16:42:00.076,-1
16:42:00.279,-1
16:42:00.483,-1
16:42:00.686,-1
16:42:00.888,-1
16:42:01.103,-1
16:42:01.308,-1
16:42:01.511,-1
16:42:01.713,-1
16:42:01.966,-1
16:42:02.168,-1
16:42:02.371,-1
16:42:02.577,-1
16:42:02.780,-1
16:42:02.983,-1
16:42:03.186,-1
16:42:03.391,-1
16:42:03.594,-1
16:42:03.798,-1
16:42:04.003,-1
16:42:04.205,-1
16:42:04.411,-1
16:42:04.616,-1
16:42:04.817,-1
16:42:05.020,-1
16:42:05.224,-1
16:42:05.430,-1
16:42:05.632,-1
16:42:05.833,-1
16:42:06.037,-1
16:42:06.241,-1
16:42:06.445,-1
16:42:06.648,-1
16:42:06.850,-1
16:42:07.060,-1
16:42:07.263,-1
16:42:07.479,-1
16:42:07.686,-1
16:42:07.890,-1
16:42:08.093,-1
16:42:08.297,-1
16:42:08.502,-1
16:42:08.709,-1
16:42:12.491,-1
16:42:12.694,-1
16:42:12.896,-1
16:42:13.099,-1
16:42:13.304,-1
16:42:13.506,-1
16:42:13.710,-1
16:42:13.913,-1
16:42:14.115,-1
16:42:14.316,-1
16:42:14.517,-1
16:42:14.722,-1
16:42:14.925,-1
16:42:15.130,-1
16:42:15.333,-1
16:42:15.534,-1
16:42:15.740,-1
16:42:15.942,-1
16:42:16.144,-1
16:42:16.345,-1
16:42:16.548,-1
16:42:16.750,-1
16:42:16.953,-1
16:42:17.155,-1
16:42:17.357,-1
16:42:17.559,-1
16:42:17.762,-1
16:42:17.969,-1
16:42:18.219,-1
16:42:18.446,-1
16:42:18.656,-1
16:42:18.869,-1
16:42:19.084,-1
16:42:19.294,-1
16:42:19.518,-1
16:42:19.728,-1
16:42:19.932,-1
16:42:20.136,-1
16:42:20.339,-1
16:42:20.545,-1
16:42:20.748,-1
16:42:20.950,-1
16:42:21.153,-1
16:42:21.361,-1
16:42:21.565,-1
16:42:21.769,-1
16:42:21.976,-1
16:42:22.178,-1
16:42:22.380,-1
16:42:22.585,-1
16:42:22.788,-1
16:42:22.992,-1
16:42:23.194,-1
16:42:23.396,-1
16:42:23.598,-1
16:42:23.799,-1
16:42:24.000,-1
16:42:24.202,-1
16:42:24.417,-1
16:42:24.623,-1
16:42:24.826,-1
16:42:25.036,-1
16:42:25.293,-1
16:42:25.520,-1
16:42:25.724,-1
16:42:25.928,-1
16:42:26.134,-1
16:42:26.341,1
16:42:26.544,1
16:42:26.751,1
16:42:26.958,1
16:42:27.160,1
16:42:27.363,1
16:42:27.567,1
16:42:27.770,1
16:42:27.972,1
16:42:28.176,1
16:42:28.378,1
16:42:28.583,-1
16:42:28.799,-1
16:42:29.033,-1
16:42:29.274,-1
16:42:29.495,-1
16:42:29.704,-1
16:42:29.911,-1
16:42:30.138,-1
16:42:30.344,-1
16:42:30.545,-1
16:42:30.750,-1
16:42:30.953,-1
16:42:31.154,-1
16:42:31.355,-1
16:42:31.558,-1
16:42:31.759,-1
16:42:31.961,-1
16:42:32.167,-1
16:42:32.368,-1
16:42:32.570,-1
16:42:32.773,-1
16:42:32.975,-1
16:42:33.179,-1
16:42:33.382,-1
16:42:33.586,-1
16:42:33.788,-1
16:42:33.990,-1
16:42:34.193,-1
16:42:34.399,-1
16:42:34.639,-1
16:42:34.850,-1
16:42:35.097,-1
16:42:35.395,-1
16:42:35.618,-1
16:42:35.825,-1
16:42:36.030,-1
16:42:36.232,-1
16:42:36.434,-1
16:42:36.637,-1
16:42:36.839,-1
16:42:37.042,-1
16:42:37.243,-1
16:42:37.446,-1
16:42:37.650,-1
16:42:37.854,-1
16:42:38.057,-1
16:42:38.260,-1
16:42:38.463,-1
16:42:38.664,-1
16:42:38.869,1
16:42:39.075,1
16:42:39.328,1
16:42:39.597,1
16:42:39.814,1
16:42:40.059,1
16:42:40.308,1
16:42:40.515,1
16:42:40.789,1
16:42:41.094,1
16:42:41.301,-1
16:42:41.504,-1
16:42:41.713,-1
16:42:41.920,-1
16:42:42.126,-1
16:42:42.330,-1
16:42:42.534,-1
16:42:42.741,-1
16:42:42.943,-1
16:42:43.147,-1
16:42:43.351,-1
16:42:43.554,-1
16:42:43.756,-1
16:42:43.958,-1
16:42:44.160,-1
16:42:44.367,-1
16:42:44.570,-1
16:42:48.358,-1
16:42:48.560,-1
16:42:48.764,-1
16:42:48.966,-1
16:42:49.204,-1
16:42:49.413,-1
16:42:49.652,-1
16:42:49.916,-1
16:42:50.148,-1
16:42:50.411,-1
16:42:50.622,-1
16:42:50.827,-1
16:42:51.030,-1
16:42:51.233,-1
16:42:51.437,-1
16:42:51.638,-1
16:42:51.849,-1
16:42:52.051,-1
16:42:52.253,-1
16:42:52.454,-1
16:42:52.658,-1
16:42:52.859,-1
16:42:53.061,-1
16:42:53.263,-1
16:42:53.466,-1
