,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
15:17:30.459,8347.0,0.9,0.5,-8.4,0.25,1.9,0.0,6996.0,80.0,1.0
15:17:36.392,6349.0,0.2,1.1,-1.6,0.25,3.1,0.0,10256.0,30.0,1.0
15:17:41.414,80426.0,0.2,1.3,-6.5,0.25,1.1,0.0,3889.0,100.0,1.0
15:17:47.395,134229.0,0.5,0.9,-9.9,0.25,1.3,0.0,9025.0,190.0,1.0
15:17:53.380,82901.0,0.4,0.7,-1.6,0.25,1.2,0.0,4474.0,650.0,1.0
15:17:59.380,30194.0,0.9,0.2,-8.7,0.25,1.2,0.0,2365.0,160.0,1.0
15:18:05.418,47967.0,0.2,0.7,-1.7,0.25,0.1,0.0,2747.0,370.0,1.0
15:18:11.393,165435.0,0.3,0.5,2.3,0.25,2.4,0.0,4614.0,440.0,1.0
15:18:17.476,161870.0,0.4,0.7,-8.8,0.25,1.6,0.0,11469.0,320.0,1.0
15:18:23.534,61720.0,0.2,1.1,-9.0,0.25,0.4,0.0,6303.0,120.0,1.0
15:18:29.044,26635.0,0.5,1.8,-6.2,0.25,1.6,0.0,8323.0,210.0,1.0
15:18:34.972,6211.0,0.4,0.4,-7.1,0.25,1.0,0.0,21518.0,80.0,1.0
15:18:39.905,47674.0,0.4,0.4,-6.5,0.25,1.5,0.0,7952.0,260.0,1.0
15:18:45.425,284232.0,0.4,0.7,4.3,0.25,1.8,0.0,1833.0,30.0,1.0
15:18:51.503,122099.0,0.5,0.5,10.1,0.25,1.1,0.0,8146.0,80.0,1.0
15:18:57.098,133832.0,0.7,0.5,0.1,0.25,2.6,0.0,4469.0,110.0,1.0
15:19:03.110,57013.0,0.4,0.4,-7.9,0.25,3.8,0.0,6607.0,580.0,1.0
15:19:09.210,53595.0,0.2,0.7,-3.0,0.25,1.5,0.0,17803.0,100.0,1.0
15:19:15.279,218167.0,0.3,0.2,-6.1,0.25,0.1,0.0,2139.0,320.0,1.0
15:19:21.181,13658.0,0.2,1.8,-9.2,0.25,2.8,0.0,3188.0,80.0,1.0
15:19:27.286,45583.0,0.7,0.7,-9.2,0.25,3.1,0.0,137.0,320.0,1.0
15:19:33.390,52216.0,0.4,0.2,-8.8,0.25,0.4,0.0,6737.0,520.0,1.0
15:19:39.545,22051.0,0.5,0.5,-0.4,0.25,0.8,0.0,16817.0,290.0,1.0
15:19:45.183,21977.0,0.2,0.7,-5.6,0.25,1.5,0.0,7775.0,160.0,1.0
15:19:51.221,114656.0,0.5,0.9,-3.7,0.25,1.9,0.0,9789.0,240.0,1.0
15:19:57.268,153990.0,0.4,1.1,-8.9,0.25,0.6,0.0,21894.0,80.0,1.0
15:20:03.347,239248.0,0.3,0.3,-9.9,0.25,0.6,0.0,4990.0,60.0,1.0
15:20:09.385,15670.0,0.4,0.5,3.6,0.25,2.4,0.0,14860.0,30.0,1.0
15:20:15.434,29068.0,0.2,0.5,-7.4,0.25,1.2,0.0,1894.0,260.0,1.0
15:20:21.468,161190.0,0.2,1.2,-6.9,0.25,2.6,0.0,6119.0,60.0,1.0
15:20:27.647,242478.0,0.9,1.3,-5.3,0.25,0.1,0.0,842.0,40.0,1.0
15:20:33.239,23239.0,0.4,0.3,9.3,0.25,0.6,0.0,3369.0,20.0,1.0
15:20:39.236,14618.0,0.3,1.8,-9.6,0.25,3.2,0.0,11106.0,180.0,1.0
15:20:45.203,151927.0,0.3,1.4,-7.9,0.25,2.5,0.0,6809.0,40.0,1.0
15:20:51.168,59017.0,0.5,1.8,-1.9,0.25,0.3,0.0,324.0,120.0,1.0
15:20:57.049,42281.0,0.3,0.5,-3.5,0.25,1.0,0.0,14403.0,220.0,1.0
15:21:03.207,60544.0,0.5,0.4,-8.9,0.25,1.1,0.0,4863.0,860.0,1.0
15:21:09.293,63275.0,0.4,0.4,-9.0,0.25,1.5,0.0,17403.0,840.0,1.0
15:21:15.209,218986.0,0.5,0.5,-5.8,0.25,0.4,0.0,1668.0,80.0,1.0
15:21:21.298,71004.0,0.3,0.7,-3.9,0.25,3.5,0.0,792.0,120.0,1.0
15:21:27.351,8438.0,0.2,1.1,-5.8,0.25,2.8,0.0,9685.0,390.0,1.0
15:21:33.425,172289.0,0.2,0.3,-5.9,0.25,0.6,0.0,28394.0,260.0,1.0
15:21:39.577,101325.0,0.5,0.3,-8.8,0.25,0.2,0.0,12224.0,120.0,1.0
15:21:45.005,91508.0,0.3,0.9,-2.6,0.25,0.8,0.0,1486.0,440.0,1.0
15:21:51.037,90349.0,0.2,0.9,-8.7,0.25,0.8,0.0,8348.0,290.0,1.0
15:21:56.953,55646.0,0.7,0.5,-6.2,0.25,2.9,0.0,8879.0,30.0,1.0
15:22:02.006,15406.0,0.3,0.3,3.5,0.25,0.8,0.0,108.0,610.0,1.0
15:22:07.090,54210.0,0.2,0.4,5.8,0.25,2.4,0.0,13193.0,370.0,1.0
15:22:13.210,253037.0,0.2,0.4,-4.3,0.25,0.8,0.0,10648.0,150.0,1.0
15:22:19.263,117135.0,0.5,0.2,-9.0,0.25,1.1,0.0,1089.0,190.0,1.0
15:22:25.318,122114.0,0.5,0.7,-9.6,0.25,3.2,0.0,2579.0,10.0,1.0
15:22:31.286,168018.0,0.4,1.3,3.0,0.25,0.8,0.0,1708.0,260.0,1.0
15:22:37.286,25289.0,0.5,0.2,6.6,0.25,1.3,0.0,2310.0,590.0,1.0
15:22:43.397,132159.0,0.9,0.7,-5.5,0.25,1.1,0.0,3938.0,110.0,1.0
15:22:49.494,54105.0,0.7,0.5,-9.0,0.25,1.5,0.0,4838.0,780.0,1.0
15:22:55.525,86359.0,0.5,0.9,-6.2,0.25,1.2,0.0,306.0,100.0,1.0
15:23:01.122,37101.0,0.5,0.4,-1.6,0.25,1.6,0.0,16026.0,40.0,1.0
15:23:07.134,16677.0,0.2,1.9,7.8,0.25,1.5,0.0,1770.0,120.0,1.0
15:23:13.017,249811.0,0.2,0.5,-6.8,0.25,0.1,0.0,42.0,110.0,1.0
15:23:19.217,127099.0,0.2,0.2,-4.3,0.25,0.4,0.0,1946.0,710.0,1.0
15:23:25.449,25449.0,0.7,0.5,-4.8,0.25,0.8,0.0,12205.0,550.0,1.0
15:23:31.468,119339.0,0.2,0.7,8.1,0.25,0.4,0.0,650.0,30.0,1.0
15:23:37.521,71017.0,0.2,1.4,-0.6,0.25,0.1,0.0,9098.0,340.0,1.0
15:23:43.194,48617.0,0.2,1.1,-9.4,0.25,1.9,0.0,9912.0,20.0,1.0
15:23:49.253,56069.0,0.3,0.7,-1.4,0.25,1.0,0.0,15139.0,320.0,1.0
15:23:55.395,73394.0,0.9,1.7,-9.0,0.25,0.3,0.0,9188.0,100.0,1.0
15:24:01.555,155361.0,0.2,0.7,-9.6,0.25,2.6,0.0,10400.0,80.0,1.0
15:24:06.949,172029.0,0.5,0.2,-9.4,0.25,0.4,0.0,6430.0,110.0,1.0
