,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
16:00:48.017,720.0,110.0,-3.7,0.5,1.0,10.0,600.0,1900.0,0.0,0.0,200.0,0.0,9.0,-1.0,-0.5,-0.5,157.0,0.0,1.0,4500.0,85.0,34.0,1.0,0.0,0.0
16:01:08.121,2020.0,490.0,-0.1,0.5,1.0,10.0,0.0,1850.0,0.0,0.0,1000.0,100.0,57.0,-1.0,-0.5,-0.5,222.0,0.0,1.0,4500.0,0.0,100.0,1.0,0.0,17600.0
16:01:12.164,1070.0,290.0,-4.9,0.5,1.0,160.0,50.0,1300.0,0.0,0.0,210.0,0.0,13.0,-1.0,-0.5,-0.5,92.0,0.0,1.0,4500.0,22.0,60.0,1.0,0.0,25063.0
16:01:24.209,2020.0,200.0,-2.0,0.5,1.0,860.0,650.0,1250.0,0.0,0.0,810.0,15.0,10.0,-1.0,-0.5,-0.5,33.0,0.0,1.0,3500.0,86.0,64.0,1.0,0.0,5613.0
16:01:38.271,1170.0,100.0,-5.0,0.5,1.0,460.0,950.0,1900.0,0.0,0.0,190.0,0.0,48.0,-1.0,-0.5,-0.5,101.0,0.0,1.0,2800.0,20.0,68.0,1.0,0.0,30699.0
16:01:46.319,770.0,370.0,0.1,0.5,1.0,660.0,2000.0,2000.0,0.0,0.0,1000.0,88.0,100.0,-1.0,-0.5,-0.5,250.0,0.0,1.0,0.0,70.0,59.0,1.0,0.0,32000.0
16:01:52.380,1920.0,280.0,-2.7,0.5,1.0,910.0,400.0,1950.0,0.0,0.0,990.0,0.0,66.0,-1.0,-0.5,-0.5,176.0,0.0,1.0,4500.0,24.0,82.0,1.0,0.0,27561.0
16:02:08.468,720.0,440.0,-3.2,0.5,1.0,1010.0,1950.0,1150.0,0.0,0.0,1000.0,0.0,78.0,-1.0,-0.5,-0.5,250.0,0.0,1.0,1900.0,35.0,100.0,1.0,0.0,16665.0
16:02:14.519,170.0,500.0,-3.4,0.5,1.0,560.0,1700.0,1900.0,0.0,0.0,1000.0,100.0,48.0,-1.0,-0.5,-0.5,25.0,0.0,1.0,2600.0,74.0,21.0,1.0,0.0,23110.0
16:02:22.082,20.0,310.0,-2.4,0.5,1.0,160.0,1850.0,1350.0,0.0,0.0,670.0,33.0,0.0,-1.0,-0.5,-0.5,122.0,0.0,1.0,4500.0,17.0,98.0,1.0,0.0,1398.0
16:02:44.171,1920.0,10.0,-3.3,0.5,1.0,10.0,800.0,2000.0,0.0,0.0,0.0,13.0,65.0,-1.0,-0.5,-0.5,64.0,0.0,1.0,1300.0,100.0,0.0,1.0,0.0,17901.0
16:02:56.245,2020.0,500.0,0.1,0.5,1.0,160.0,0.0,800.0,0.0,0.0,760.0,45.0,60.0,-1.0,-0.5,-0.5,138.0,0.0,1.0,3000.0,77.0,78.0,1.0,0.0,4361.0
16:03:23.363,2020.0,500.0,-5.0,0.5,1.0,10.0,1000.0,800.0,0.0,0.0,460.0,38.0,0.0,-1.0,-0.5,-0.5,190.0,0.0,1.0,4500.0,0.0,90.0,1.0,0.0,9133.0
16:03:48.504,870.0,60.0,-4.5,0.5,1.0,10.0,0.0,1050.0,0.0,0.0,150.0,53.0,100.0,-1.0,-0.5,-0.5,25.0,0.0,1.0,0.0,53.0,79.0,1.0,0.0,10176.0
16:04:25.204,1770.0,500.0,-1.5,0.5,1.0,410.0,50.0,950.0,0.0,0.0,1000.0,1.0,32.0,-1.0,-0.5,-0.5,250.0,0.0,1.0,200.0,86.0,86.0,1.0,0.0,133.0
