,A.RTL3
17:25:09.674,-1.0
17:25:09.885,-1.0
17:25:10.088,-1.0
17:25:10.297,-1.0
17:25:10.500,-1.0
17:25:10.702,-1.0
17:25:10.905,-1.0
17:25:11.108,-1.0
17:25:11.309,-1.0
17:25:11.512,-1.0
17:25:11.719,-1.0
17:25:11.920,-1.0
17:25:12.122,-1.0
17:25:12.328,-1.0
17:25:12.529,-1.0
17:25:12.731,-1.0
17:25:12.932,-1.0
17:25:13.133,-1.0
17:25:13.335,-1.0
17:25:13.538,-1.0
17:25:13.741,-1.0
17:25:13.946,-1.0
17:25:14.155,-1.0
17:25:14.358,-1.0
17:25:14.561,-1.0
17:25:14.762,-1.0
17:25:14.965,-1.0
17:25:15.166,-1.0
17:25:15.375,-1.0
17:25:15.578,-1.0
17:25:15.782,-1.0
17:25:15.983,-1.0
17:25:16.188,-1.0
17:25:16.389,-1.0
17:25:16.591,-1.0
17:25:16.795,-1.0
17:25:16.996,-1.0
17:25:17.200,-1.0
17:25:17.401,-1.0
17:25:17.603,-1.0
17:25:17.806,-1.0
17:25:18.012,-1.0
17:25:18.214,-1.0
17:25:18.418,-1.0
17:25:18.623,-1.0
17:25:18.824,-1.0
17:25:19.030,-1.0
17:25:19.232,-1.0
17:25:19.434,-1.0
17:25:19.636,-1.0
17:25:19.837,-1.0
17:25:20.040,-1.0
17:25:20.241,-1.0
17:25:20.443,-1.0
17:25:20.645,-1.0
17:25:20.847,-1.0
17:25:21.049,-1.0
17:25:21.251,-1.0
17:25:21.454,-1.0
17:25:21.657,-1.0
17:25:21.859,-1.0
17:25:22.062,-1.0
17:25:22.264,-1.0
17:25:22.466,-1.0
17:25:22.668,-1.0
17:25:22.869,-1.0
17:25:23.070,-1.0
17:25:23.271,-1.0
17:25:23.473,-1.0
17:25:23.676,-1.0
17:25:23.879,-1.0
17:25:24.082,-1.0
17:25:24.284,-1.0
17:25:24.489,-1.0
17:25:24.690,-1.0
17:25:24.892,-1.0
17:25:25.096,-1.0
17:25:25.298,-1.0
17:25:25.500,-1.0
17:25:25.703,-1.0
17:25:25.906,-1.0
17:25:26.108,-1.0
17:25:26.310,-1.0
17:25:26.511,-1.0
17:25:26.713,-1.0
17:25:26.914,-1.0
17:25:27.116,-1.0
17:25:27.318,-1.0
17:25:27.521,-1.0
17:25:27.724,-1.0
17:25:27.925,-1.0
17:25:28.126,-1.0
17:25:28.331,-1.0
17:25:28.532,-1.0
17:25:28.735,-1.0
17:25:28.940,-1.0
17:25:29.142,-1.0
17:25:29.343,-1.0
17:25:29.547,-1.0
17:25:29.748,-1.0
17:25:29.951,-1.0
17:25:30.153,-1.0
17:25:30.355,-1.0
17:25:30.557,-1.0
17:25:30.758,-1.0
17:25:30.961,-1.0
17:25:31.163,-1.0
17:25:31.365,-1.0
17:25:31.566,-1.0
17:25:31.768,-1.0
17:25:31.969,-1.0
17:25:32.171,-1.0
17:25:32.374,-1.0
17:25:32.577,-1.0
17:25:32.778,-1.0
17:25:32.980,-1.0
17:25:33.182,-1.0
17:25:33.384,-1.0
17:25:33.585,-1.0
17:25:33.786,-1.0
17:25:33.987,-1.0
17:25:34.189,-1.0
17:25:34.390,-1.0
17:25:34.591,-1.0
17:25:34.795,-1.0
17:25:34.998,-1.0
17:25:35.199,-1.0
17:25:35.401,-1.0
17:25:35.602,-1.0
17:25:35.805,-1.0
17:25:36.006,-1.0
17:25:36.208,-1.0
17:25:36.410,-1.0
17:25:36.612,-1.0
17:25:36.814,-1.0
17:25:37.016,-1.0
17:25:40.799,-1.0
17:25:41.000,-1.0
17:25:41.203,-1.0
17:25:41.404,-1.0
17:25:41.606,-1.0
17:25:41.807,-1.0
17:25:42.009,-1.0
17:25:42.215,-1.0
17:25:42.417,-1.0
17:25:42.619,-1.0
17:25:42.821,-1.0
17:25:43.051,-1.0
17:25:43.252,-1.0
17:25:43.455,-1.0
17:25:43.657,-1.0
17:25:43.862,-1.0
17:25:44.064,-1.0
17:25:44.266,-1.0
17:25:44.468,-1.0
17:25:44.670,-1.0
17:25:44.874,-1.0
17:25:45.077,-1.0
17:25:45.281,-1.0
17:25:45.482,-1.0
17:25:45.685,-1.0
17:25:45.887,-1.0
17:25:46.090,-1.0
17:25:46.293,-1.0
17:25:46.498,-1.0
17:25:46.700,-1.0
17:25:46.901,-1.0
17:25:47.104,-1.0
17:25:47.307,-1.0
17:25:47.511,-1.0
17:25:47.717,-1.0
17:25:47.918,-1.0
17:25:48.119,-1.0
17:25:48.321,-1.0
17:25:48.523,-1.0
17:25:48.725,-1.0
17:25:48.927,-1.0
17:25:49.129,-1.0
17:25:49.331,-1.0
17:25:49.535,-1.0
17:25:49.737,-1.0
17:25:49.939,-1.0
17:25:50.140,-1.0
17:25:50.344,-1.0
17:25:50.546,-1.0
17:25:50.747,-1.0
17:25:50.950,-1.0
17:25:51.153,-1.0
17:25:51.355,-1.0
17:25:51.557,-1.0
17:25:51.759,-1.0
17:25:51.960,-1.0
17:25:52.162,-1.0
17:25:52.363,-1.0
17:25:52.565,-1.0
17:25:52.769,-1.0
17:25:52.971,-1.0
17:25:53.173,-1.0
17:25:53.376,-1.0
17:25:53.578,-1.0
17:25:53.779,-1.0
17:25:53.981,-1.0
17:25:54.182,-1.0
17:25:54.385,-1.0
17:25:54.587,-1.0
