,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:53:32.996,0.0,0.0,1.0,-156.0,-0.5,290.0,-1.0,-0.5,43.0,41.0,8.0,2100.0,151.0,0.0,16.0,1.0,3.0,0.405,3.0,4.0,0.08,0.01,1.0,-47.0,-2.0
16:53:37.472,0.0,0.0,1.0,104.0,-0.5,60.0,-1.0,-0.5,-151.0,21.0,55.0,3700.0,133.0,0.0,6.0,2.0,4.0,0.57,3.0,3.0,0.15,0.01,1.0,-135.0,-22.0
16:53:41.948,0.0,0.0,1.0,-178.0,-0.5,410.0,-1.0,-0.5,122.0,70.0,51.0,1400.0,122.0,0.0,62.0,77.0,6.0,0.235,3.0,3.0,0.04,0.0,1.0,122.0,-140.0
16:53:46.764,0.0,0.0,1.0,83.0,-0.5,380.0,-1.0,-0.5,35.0,16.0,25.0,400.0,77.0,0.0,19.0,55.0,8.0,0.225,3.0,4.0,0.18,0.0,1.0,67.0,-135.0
16:53:51.642,0.0,0.0,1.0,-142.0,-0.5,580.0,-1.0,-0.5,59.0,48.0,78.0,600.0,161.0,0.0,2.0,19.0,6.0,0.285,3.0,9.0,0.04,0.01,1.0,-176.0,-175.0
16:53:56.494,0.0,0.0,1.0,125.0,-0.5,180.0,-1.0,-0.5,-43.0,63.0,41.0,1400.0,30.0,0.0,16.0,41.0,4.0,0.345,3.0,3.0,0.07,0.01,1.0,-107.0,-160.0
16:54:02.370,0.0,0.0,1.0,-147.0,-0.5,940.0,-1.0,-0.5,72.0,82.0,44.0,3400.0,56.0,0.0,15.0,6.0,5.0,0.275,3.0,3.0,0.03,0.01,1.0,-6.0,-121.0
16:54:07.530,0.0,0.0,1.0,-171.0,-0.5,830.0,-1.0,-0.5,-155.0,3.0,41.0,2700.0,66.0,0.0,11.0,38.0,5.0,0.275,3.0,3.0,0.04,0.02,1.0,-125.0,-107.0
16:54:12.322,0.0,0.0,1.0,-38.0,-0.5,380.0,-1.0,-0.5,62.0,41.0,35.0,300.0,36.0,0.0,57.0,2.0,9.0,0.405,3.0,10.0,0.04,0.0,1.0,-101.0,-159.0
16:54:17.529,0.0,0.0,1.0,64.0,-0.5,110.0,-1.0,-0.5,75.0,16.0,1.0,500.0,101.0,0.0,11.0,11.0,8.0,0.425,3.0,3.0,0.1,0.0,1.0,21.0,117.0
16:54:23.204,0.0,0.0,1.0,-55.0,-0.5,510.0,-1.0,-0.5,35.0,3.0,53.0,2400.0,79.0,0.0,11.0,25.0,7.0,0.47,3.0,10.0,0.04,0.0,1.0,78.0,-91.0
16:54:27.730,0.0,0.0,1.0,-23.0,-0.5,280.0,-1.0,-0.5,-149.0,16.0,15.0,600.0,214.0,0.0,74.0,47.0,5.0,0.245,3.0,7.0,0.04,0.01,1.0,-58.0,-42.0
16:54:32.322,0.0,0.0,1.0,-47.0,-0.5,280.0,-1.0,-0.5,30.0,37.0,41.0,3200.0,139.0,0.0,16.0,34.0,10.0,0.275,3.0,9.0,0.12,0.01,1.0,-176.0,-10.0
16:54:37.561,0.0,0.0,1.0,-123.0,-0.5,500.0,-1.0,-0.5,16.0,32.0,59.0,2300.0,76.0,0.0,57.0,13.0,4.0,0.265,3.0,5.0,0.18,0.02,1.0,-52.0,32.0
16:54:41.610,0.0,0.0,1.0,-22.0,-0.5,580.0,-1.0,-0.5,-135.0,59.0,11.0,2800.0,206.0,0.0,11.0,28.0,4.0,0.355,3.0,6.0,0.04,0.01,1.0,-67.0,-135.0
16:54:46.973,0.0,0.0,1.0,69.0,-0.5,410.0,-1.0,-0.5,-87.0,64.0,84.0,600.0,51.0,0.0,35.0,44.0,4.0,0.47,3.0,3.0,0.15,0.0,1.0,-164.0,-144.0
16:54:51.736,0.0,0.0,1.0,14.0,-0.5,700.0,-1.0,-0.5,38.0,92.0,4.0,300.0,92.0,0.0,50.0,57.0,3.0,0.6,3.0,6.0,0.1,0.01,1.0,-23.0,-165.0
16:54:56.718,0.0,0.0,1.0,-144.0,-0.5,630.0,-1.0,-0.5,-156.0,15.0,11.0,2800.0,100.0,0.0,25.0,6.0,3.0,0.51,3.0,5.0,0.03,0.01,1.0,-135.0,61.0
16:55:01.457,0.0,0.0,1.0,-113.0,-0.5,370.0,-1.0,-0.5,-166.0,41.0,1.0,900.0,243.0,0.0,50.0,44.0,4.0,0.405,3.0,5.0,0.03,0.01,1.0,-170.0,-41.0
16:55:05.586,0.0,0.0,1.0,-139.0,-0.5,340.0,-1.0,-0.5,159.0,65.0,38.0,1600.0,131.0,0.0,8.0,13.0,7.0,0.425,3.0,9.0,0.03,0.0,1.0,122.0,-159.0
16:55:10.315,0.0,0.0,1.0,-121.0,-0.5,470.0,-1.0,-0.5,-133.0,50.0,48.0,600.0,71.0,0.0,31.0,24.0,5.0,0.39,3.0,5.0,0.12,0.01,1.0,-18.0,-161.0
16:55:15.650,0.0,0.0,1.0,-162.0,-0.5,180.0,-1.0,-0.5,-26.0,69.0,1.0,2000.0,179.0,0.0,90.0,56.0,7.0,0.335,3.0,5.0,0.04,0.0,1.0,143.0,96.0
16:55:20.421,0.0,0.0,1.0,88.0,-0.5,10.0,-1.0,-0.5,-58.0,2.0,64.0,200.0,191.0,0.0,2.0,4.0,3.0,0.205,3.0,3.0,0.12,0.01,1.0,-83.0,-109.0
16:55:26.445,0.0,0.0,1.0,53.0,-0.5,340.0,-1.0,-0.5,95.0,35.0,63.0,2300.0,157.0,0.0,11.0,57.0,6.0,0.315,3.0,9.0,0.04,0.01,1.0,-169.0,107.0
