,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
16:39:25.192,300000.0,0.25,0.1,1000.0,30.0,4.6,500.0,1000.0,8850.0,2700.0,0.0,950.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:39:29.207,127930.0,0.25,0.1,1000.0,30.0,1.4,7800.0,1000.0,24715.0,440.0,0.0,1700.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:39:33.220,200.0,0.25,0.1,1000.0,30.0,5.1,12600.0,1000.0,21347.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:39:37.245,63974.0,0.25,0.1,1000.0,30.0,2.2,500.0,1000.0,8585.0,1200.0,0.0,850.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:39:41.258,200.0,0.25,0.1,1000.0,30.0,2.2,18000.0,1000.0,3929.0,2250.0,0.0,1300.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:39:45.270,200.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,20896.0,1860.0,0.0,2000.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:39:49.292,104695.0,0.25,0.1,1000.0,30.0,3.9,500.0,1000.0,14889.0,3000.0,0.0,1150.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:39:53.321,111600.0,0.25,0.1,1000.0,30.0,0.2,500.0,1000.0,3506.0,2900.0,0.0,2000.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:39:57.361,300000.0,0.25,0.1,1000.0,30.0,4.7,9300.0,1000.0,32000.0,1890.0,0.0,550.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:01.384,125299.0,0.25,0.1,1000.0,30.0,1.3,3200.0,1000.0,24222.0,150.0,0.0,300.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:05.398,43694.0,0.25,0.1,1000.0,30.0,0.5,5200.0,1000.0,8046.0,1610.0,0.0,1550.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:09.431,272653.0,0.25,0.1,1000.0,30.0,1.3,8400.0,1000.0,18399.0,570.0,0.0,1350.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:13.464,255304.0,0.25,0.1,1000.0,30.0,1.3,18000.0,1000.0,0.0,1400.0,0.0,1450.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:17.503,300000.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,19779.0,0.0,0.0,2000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:21.020,88189.0,0.25,0.1,1000.0,30.0,5.1,10800.0,1000.0,8464.0,1970.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:25.045,208279.0,0.25,0.1,1000.0,30.0,3.9,18000.0,1000.0,5682.0,2790.0,0.0,1850.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:29.069,110492.0,0.25,0.1,1000.0,30.0,3.7,8000.0,1000.0,32000.0,0.0,0.0,2000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:33.092,122296.0,0.25,0.1,1000.0,30.0,0.6,5900.0,1000.0,20868.0,2090.0,0.0,350.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:37.105,200.0,0.25,0.1,1000.0,30.0,1.3,500.0,1000.0,16511.0,190.0,0.0,900.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:41.135,100526.0,0.25,0.1,1000.0,30.0,1.7,3500.0,1000.0,567.0,2410.0,0.0,1400.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:45.177,300000.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,20608.0,940.0,0.0,250.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:49.200,162044.0,0.25,0.1,1000.0,30.0,1.5,2000.0,1000.0,32000.0,1610.0,0.0,600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:53.238,130572.0,0.25,0.1,1000.0,30.0,0.9,7800.0,1000.0,27151.0,2270.0,0.0,1250.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:40:57.260,200.0,0.25,0.1,1000.0,30.0,3.1,11000.0,1000.0,16920.0,3000.0,0.0,1750.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:01.286,180256.0,0.25,0.1,1000.0,30.0,4.8,18000.0,1000.0,31185.0,1720.0,0.0,450.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:05.305,96103.0,0.25,0.1,1000.0,30.0,2.6,500.0,1000.0,19212.0,2210.0,0.0,1450.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:09.326,158885.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,0.0,2970.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:13.351,138149.0,0.25,0.1,1000.0,30.0,5.1,5200.0,1000.0,29611.0,1750.0,0.0,1450.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:17.387,300000.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,21565.0,1660.0,0.0,450.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:21.418,300000.0,0.25,0.1,1000.0,30.0,0.0,15000.0,1000.0,32000.0,980.0,0.0,1150.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:25.436,20374.0,0.25,0.1,1000.0,30.0,3.1,3000.0,1000.0,19586.0,0.0,0.0,650.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:29.465,300000.0,0.25,0.1,1000.0,30.0,5.1,4100.0,1000.0,5662.0,380.0,0.0,900.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:33.497,300000.0,0.25,0.1,1000.0,30.0,0.0,3800.0,1000.0,10641.0,0.0,0.0,650.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:37.011,200.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,0.0,2280.0,0.0,1000.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:41.026,31837.0,0.25,0.1,1000.0,30.0,1.9,18000.0,1000.0,15851.0,3000.0,0.0,550.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:45.071,214133.0,0.25,0.1,1000.0,30.0,4.7,7900.0,1000.0,19929.0,1590.0,0.0,1100.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:49.100,258081.0,0.25,0.1,1000.0,30.0,2.3,900.0,1000.0,19131.0,2030.0,0.0,1050.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:53.113,24933.0,0.25,0.1,1000.0,30.0,0.5,15100.0,1000.0,0.0,0.0,0.0,200.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:41:57.143,71091.0,0.25,0.1,1000.0,30.0,1.2,14700.0,1000.0,32000.0,1110.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:01.178,194119.0,0.25,0.1,1000.0,30.0,4.6,16500.0,1000.0,0.0,1290.0,0.0,1250.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:05.207,286780.0,0.25,0.1,1000.0,30.0,3.7,6400.0,1000.0,11593.0,3000.0,0.0,150.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:09.220,200.0,0.25,0.1,1000.0,30.0,5.1,10300.0,1000.0,3454.0,880.0,0.0,600.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:13.234,8875.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,32000.0,2500.0,0.0,1050.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:17.300,213222.0,0.25,0.1,1000.0,30.0,3.6,15700.0,1000.0,0.0,2530.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:21.314,200.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,32000.0,1750.0,0.0,1500.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:25.341,196669.0,0.25,0.1,1000.0,30.0,1.5,11400.0,1000.0,10149.0,1180.0,0.0,2000.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:29.372,300000.0,0.25,0.1,1000.0,30.0,1.7,11500.0,1000.0,3077.0,0.0,0.0,1100.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:33.408,211306.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,0.0,1080.0,0.0,300.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:37.448,300000.0,0.25,0.1,1000.0,30.0,5.1,10600.0,1000.0,32000.0,3000.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:41.464,19517.0,0.25,0.1,1000.0,30.0,4.9,5500.0,1000.0,18100.0,2970.0,0.0,1850.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:45.496,300000.0,0.25,0.1,1000.0,30.0,5.1,16700.0,1000.0,21956.0,0.0,0.0,1050.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:49.028,300000.0,0.25,0.1,1000.0,30.0,3.3,4500.0,1000.0,32000.0,2500.0,0.0,950.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:53.057,93588.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,11688.0,3000.0,0.0,900.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:42:57.102,300000.0,0.25,0.1,1000.0,30.0,0.2,13900.0,1000.0,22662.0,1120.0,0.0,550.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:01.140,241028.0,0.25,0.1,1000.0,30.0,0.0,7000.0,1000.0,17687.0,3000.0,0.0,1650.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:05.166,170430.0,0.25,0.1,1000.0,30.0,3.7,1900.0,1000.0,26772.0,120.0,0.0,1100.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:09.212,300000.0,0.25,0.1,1000.0,30.0,4.5,500.0,1000.0,0.0,120.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:13.231,94633.0,0.25,0.1,1000.0,30.0,4.4,10300.0,1000.0,13507.0,3000.0,0.0,1600.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:17.257,215939.0,0.25,0.1,1000.0,30.0,0.0,15400.0,1000.0,15296.0,2170.0,0.0,2000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:21.280,152270.0,0.25,0.1,1000.0,30.0,0.0,13800.0,1000.0,19906.0,1910.0,0.0,1250.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:25.301,7889.0,0.25,0.1,1000.0,30.0,1.2,500.0,1000.0,19546.0,3000.0,0.0,50.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:29.331,292752.0,0.25,0.1,1000.0,30.0,4.5,5500.0,1000.0,1315.0,2780.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:33.357,194777.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,10441.0,0.0,0.0,2000.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:37.372,14496.0,0.25,0.1,1000.0,30.0,0.6,15800.0,1000.0,8924.0,740.0,0.0,950.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:41.401,300000.0,0.25,0.1,1000.0,30.0,4.5,16900.0,1000.0,12706.0,750.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:45.429,162066.0,0.25,0.1,1000.0,30.0,2.1,18000.0,1000.0,32000.0,2460.0,0.0,1500.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:49.466,170033.0,0.25,0.1,1000.0,30.0,5.0,15900.0,1000.0,17282.0,0.0,0.0,500.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:53.487,66932.0,0.25,0.1,1000.0,30.0,1.5,18000.0,1000.0,0.0,2230.0,0.0,600.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:43:57.512,213411.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,5136.0,0.0,0.0,2000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:01.054,300000.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,17071.0,2530.0,0.0,1650.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:05.077,234364.0,0.25,0.1,1000.0,30.0,5.0,15900.0,1000.0,0.0,1620.0,0.0,1150.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:09.097,48382.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,6619.0,870.0,0.0,1450.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:13.120,70012.0,0.25,0.1,1000.0,30.0,0.0,9300.0,1000.0,335.0,2660.0,0.0,800.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:17.136,200.0,0.25,0.1,1000.0,30.0,4.6,9100.0,1000.0,20108.0,1470.0,0.0,1400.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:21.154,20020.0,0.25,0.1,1000.0,30.0,0.4,13700.0,1000.0,32000.0,3000.0,0.0,1000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:44:25.174,93500.0,0.25,0.1,1000.0,30.0,2.5,12300.0,1000.0,27830.0,670.0,0.0,800.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
