,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
08:51:01.626,220.0,80.0,-3.1,0.5,1.0,110.0,150.0,1850.0,0.0,0.0,420.0,58.0,11.0,-1.0,-0.5,-0.5,142.0,0.0,1.0,1600.0,8.0,29.0,1.0,0.0,12660.0
08:51:05.906,770.0,50.0,-2.4,0.5,1.0,210.0,850.0,1250.0,0.0,0.0,440.0,92.0,63.0,-1.0,-0.5,-0.5,33.0,0.0,1.0,2200.0,32.0,29.0,1.0,0.0,942.0
08:51:10.240,370.0,330.0,-2.4,0.5,1.0,410.0,150.0,1050.0,0.0,0.0,820.0,47.0,89.0,-1.0,-0.5,-0.5,29.0,0.0,1.0,700.0,32.0,22.0,1.0,0.0,31514.0
08:51:15.094,70.0,140.0,-1.2,0.5,1.0,1010.0,150.0,1100.0,0.0,0.0,410.0,3.0,21.0,-1.0,-0.5,-0.5,40.0,0.0,1.0,900.0,22.0,21.0,1.0,0.0,11964.0
08:51:18.934,220.0,250.0,-3.4,0.5,1.0,510.0,1300.0,950.0,0.0,0.0,690.0,50.0,22.0,-1.0,-0.5,-0.5,34.0,0.0,1.0,2000.0,82.0,21.0,1.0,0.0,12827.0
08:51:23.911,1320.0,110.0,-2.4,0.5,1.0,1010.0,100.0,1700.0,0.0,0.0,80.0,41.0,16.0,-1.0,-0.5,-0.5,31.0,0.0,1.0,500.0,42.0,8.0,1.0,0.0,21872.0
08:51:28.264,70.0,220.0,-4.9,0.5,1.0,360.0,1500.0,1100.0,0.0,0.0,80.0,8.0,69.0,-1.0,-0.5,-0.5,82.0,0.0,1.0,1200.0,38.0,47.0,1.0,0.0,8355.0
08:51:33.107,420.0,170.0,-1.9,0.5,1.0,210.0,700.0,950.0,0.0,0.0,450.0,38.0,89.0,-1.0,-0.5,-0.5,131.0,0.0,1.0,1400.0,19.0,37.0,1.0,0.0,8914.0
08:51:37.140,220.0,160.0,-3.9,0.5,1.0,510.0,900.0,1300.0,0.0,0.0,440.0,83.0,15.0,-1.0,-0.5,-0.5,44.0,0.0,1.0,700.0,11.0,3.0,1.0,0.0,12327.0
08:51:41.009,770.0,280.0,-4.0,0.5,1.0,410.0,500.0,1050.0,0.0,0.0,220.0,100.0,61.0,-1.0,-0.5,-0.5,42.0,0.0,1.0,500.0,52.0,44.0,1.0,0.0,7882.0
08:51:44.880,970.0,390.0,-2.8,0.5,1.0,360.0,250.0,900.0,0.0,0.0,480.0,75.0,11.0,-1.0,-0.5,-0.5,29.0,0.0,1.0,900.0,21.0,26.0,1.0,0.0,12099.0
08:51:49.221,1020.0,400.0,-3.1,0.5,1.0,210.0,1300.0,1500.0,0.0,0.0,290.0,75.0,32.0,-1.0,-0.5,-0.5,69.0,0.0,1.0,1900.0,6.0,4.0,1.0,0.0,14165.0
08:51:54.311,270.0,20.0,-4.4,0.5,1.0,510.0,700.0,1100.0,0.0,0.0,60.0,50.0,84.0,-1.0,-0.5,-0.5,167.0,0.0,1.0,1200.0,11.0,12.0,1.0,0.0,7650.0
