time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,alt,VFR_HUD_alt,EK2_ALT_SOURCE,RTL_ALT
08:50:45.533,STABILIZE,-35.3632622,149.1652375,23,-0.000508601835463196,0.0009914608672261238,0.02160557731986046,0.00027681811479851604,0.0001683225273154676,0.0014127142494544387,0,1,-1000,1,1,1,-1,2,0,584010,584.010009765625,0.0,1500.0
08:50:45.733,STABILIZE,-35.363262,149.1652376,1424,0.023495495319366455,-0.0009364753495901823,0.020023688673973083,0.046088941395282745,-0.007443278096616268,0.0022904337383806705,0,0,-1016,46,-6,1,1,5,-144,585430,585.4299926757812,0.0,1500.0
08:50:45.934,STABILIZE,-35.363262,149.1652376,1424,0.023495495319366455,-0.0009364753495901823,0.020023688673973083,0.046088941395282745,-0.007443278096616268,0.0022904337383806705,0,0,-1016,46,-6,1,1,5,-144,585430,585.4299926757812,0.0,1500.0
08:50:46.135,AUTO,-35.363262,149.1652378,1806,0.034969720989465714,-0.0029578362591564655,0.020177101716399193,0.044892244040966034,-0.008165319450199604,0.002975688548758626,0,-1,-1006,45,-7,2,1,12,-146,585810,585.8099975585938,0.0,1500.0
08:50:46.336,AUTO,-35.3632619,149.1652382,2188,0.04572974517941475,-0.005255892872810364,0.020448043942451477,0.04190528765320778,-0.009740553796291351,0.0032067452557384968,0,-3,-1002,42,-8,2,3,20,-147,586190,586.1900024414062,0.0,1500.0
08:50:46.537,AUTO,-35.3632618,149.1652389,2571,0.055836454033851624,-0.00796401035040617,0.020737065002322197,0.03864079341292381,-0.011405776254832745,0.0037367381155490875,1,-6,-1000,39,-10,3,5,31,-147,586580,586.5800170898438,0.0,1500.0
08:50:46.738,AUTO,-35.3632616,149.1652399,2955,0.06189499422907829,-0.008493486791849136,-0.009471198543906212,-0.012901240028440952,0.02542938105762005,-0.05008143559098244,2,-7,-993,-12,26,-50,8,43,-147,586960,586.9599609375,0.0,1500.0
08:50:46.939,AUTO,-35.3632616,149.1652399,2955,0.06189499422907829,-0.008493486791849136,-0.009471198543906212,-0.012901240028440952,0.02542938105762005,-0.05008143559098244,2,-7,-993,-12,26,-50,8,43,-147,586960,586.9599609375,0.0,1500.0
08:50:47.139,AUTO,-35.3632613,149.1652412,3334,0.03909365087747574,0.014605323784053326,-0.03312009945511818,-0.14485648274421692,0.09313033521175385,-0.10286952555179596,3,-12,-991,-144,93,-102,9,53,-144,587340,587.3399658203125,0.0,1500.0
08:50:47.340,AUTO,-35.3632613,149.1652412,3334,0.03909365087747574,0.014605323784053326,-0.03312009945511818,-0.14485648274421692,0.09313033521175385,-0.10286952555179596,3,-12,-991,-144,93,-102,9,53,-144,587340,587.3399658203125,0.0,1500.0
08:50:47.541,AUTO,-35.3632613,149.1652412,3334,0.03909365087747574,0.014605323784053326,-0.03312009945511818,-0.14485648274421692,0.09313033521175385,-0.10286952555179596,3,-12,-991,-144,93,-102,9,53,-144,587340,587.3399658203125,0.0,1500.0
08:50:47.742,AUTO,-35.3632607,149.1652452,4467,-0.022301822900772095,-0.01560607086867094,-0.03994251415133476,0.019679849967360497,-0.04115842655301094,0.014745492488145828,3,-9,-1007,20,-40,14,9,36,-149,588470,588.469970703125,0.0,1500.0
08:50:47.943,AUTO,-35.3632607,149.1652452,4467,-0.022301822900772095,-0.01560607086867094,-0.03994251415133476,0.019679849967360497,-0.04115842655301094,0.014745492488145828,3,-9,-1007,20,-40,14,9,36,-149,588470,588.469970703125,0.0,1500.0
08:50:48.144,AUTO,-35.3632605,149.1652461,4854,-0.022038735449314117,-0.027700603008270264,-0.030551671981811523,-0.016210339963436127,-0.062075067311525345,0.05320281162858009,1,-7,-999,-15,-61,53,15,28,-149,588860,588.8599853515625,0.0,1500.0
08:50:48.345,AUTO,-35.36326,149.1652467,5238,-0.04606673866510391,-0.023014754056930542,-0.039546772837638855,-0.11279837042093277,0.10894809663295746,-0.09258674085140228,0,-7,-996,-112,109,-92,22,17,-148,589240,589.239990234375,0.0,1500.0
08:50:48.545,AUTO,-35.3632595,149.165247,5619,-0.07061125338077545,0.010133318603038788,-0.0753631517291069,-0.08781081438064575,0.14730589091777802,-0.154017835855484,-3,-6,-1002,-87,147,-154,23,0,-147,589620,589.6199951171875,0.0,1500.0
08:50:48.746,AUTO,-35.3632591,149.1652468,5999,-0.08809807896614075,0.036551374942064285,-0.11451524496078491,0.0005968404584564269,0.0645698755979538,-0.11033739894628525,-4,-1,-1009,1,65,-110,13,-19,-147,590000,590.0,0.0,1500.0
08:50:48.946,AUTO,-35.3632591,149.1652468,5999,-0.08809807896614075,0.036551374942064285,-0.11451524496078491,0.0005968404584564269,0.0645698755979538,-0.11033739894628525,-4,-1,-1009,1,65,-110,13,-19,-147,590000,590.0,0.0,1500.0
08:50:49.147,AUTO,-35.3632589,149.165246,6385,-0.07926136255264282,0.04111706092953682,-0.1388631910085678,0.05087342485785484,0.013065142557024956,-0.0807545855641365,-5,3,-1003,51,13,-81,0,-39,-148,590390,590.3900146484375,0.0,1500.0
08:50:49.348,AUTO,-35.3632589,149.165246,6385,-0.07926136255264282,0.04111706092953682,-0.1388631910085678,0.05087342485785484,0.013065142557024956,-0.0807545855641365,-5,3,-1003,51,13,-81,0,-39,-148,590390,590.3900146484375,0.0,1500.0
08:50:49.548,AUTO,-35.3632589,149.165246,6385,-0.07926136255264282,0.04111706092953682,-0.1388631910085678,0.05087342485785484,0.013065142557024956,-0.0807545855641365,-5,3,-1003,51,13,-81,0,-39,-148,590390,590.3900146484375,0.0,1500.0
08:50:49.749,AUTO,-35.36326,149.1652412,7523,-0.033726342022418976,0.045617278665304184,-0.17338822782039642,0.07248735427856445,0.007276144810020924,-0.02869236469268799,-5,3,-1003,51,13,-81,-38,-70,-147,591530,590.3900146484375,0.0,1500.0
08:50:49.950,AUTO,-35.3632609,149.1652392,7904,-0.015306705608963966,0.04672776535153389,-0.1777336299419403,0.07704523205757141,0.0029791872948408127,-0.01891399919986725,-5,16,-1002,73,7,-28,-49,-70,-148,591910,591.5299682617188,0.0,1500.0
08:50:50.151,AUTO,-35.3632609,149.1652392,7904,-0.015306705608963966,0.04672776535153389,-0.1777336299419403,0.07704523205757141,0.0029791872948408127,-0.01891399919986725,-2,19,-1003,77,3,-19,-49,-70,-148,591910,591.9099731445312,0.0,1500.0
08:50:50.352,AUTO,-35.3632622,149.1652373,8286,0.004048457369208336,0.04676830396056175,-0.17979252338409424,0.07967308908700943,-0.002525701653212309,-0.010813618078827858,-1,20,-1005,80,-2,-10,-60,-65,-148,592290,592.2899780273438,0.0,1500.0
08:50:50.553,AUTO,-35.3632636,149.1652356,8670,0.023886699229478836,0.04522377997636795,-0.1799430549144745,0.07931133359670639,-0.009972290135920048,-0.000222468952415511,1,21,-1005,79,-9,0,-69,-56,-149,592680,592.6799926757812,0.0,1500.0
08:50:50.754,AUTO,-35.3632652,149.1652341,9054,0.028464004397392273,0.028381142765283585,-0.1652604341506958,-0.022468125447630882,-0.11097799986600876,0.08792681992053986,7,19,-998,-21,-110,87,-75,-44,-149,593060,593.0599975585938,0.0,1500.0
08:50:50.955,AUTO,-35.3632669,149.1652329,9438,0.020739024505019188,-0.006521126255393028,-0.13583923876285553,-0.017684808000922203,-0.1379634439945221,0.11910263448953629,7,19,-998,-21,-110,87,-74,-35,-149,593440,593.0599975585938,0.0,1500.0
08:50:51.155,AUTO,-35.3632669,149.1652329,9438,0.020739024505019188,-0.006521126255393028,-0.13583923876285553,-0.017684808000922203,-0.1379634439945221,0.11910263448953629,10,17,-1006,-16,-137,118,-74,-35,-149,593440,593.4400024414062,0.0,1500.0
08:50:51.356,AUTO,-35.3632669,149.1652329,9438,0.020739024505019188,-0.006521126255393028,-0.13583923876285553,-0.017684808000922203,-0.1379634439945221,0.11910263448953629,10,17,-1006,-16,-137,118,-74,-35,-149,593440,593.4400024414062,0.0,1500.0
08:50:51.557,AUTO,-35.3632669,149.1652329,9438,0.020739024505019188,-0.006521126255393028,-0.13583923876285553,-0.017684808000922203,-0.1379634439945221,0.11910263448953629,10,17,-1006,-16,-137,118,-74,-35,-149,593440,593.4400024414062,0.0,1500.0
08:50:51.758,AUTO,-35.3632669,149.1652329,9438,0.020739024505019188,-0.006521126255393028,-0.13583923876285553,-0.017684808000922203,-0.1379634439945221,0.11910263448953629,10,17,-1006,-16,-137,118,-74,-35,-149,593440,593.4400024414062,0.0,1500.0
08:50:51.959,AUTO,-35.3632713,149.1652306,11012,0.04936780408024788,-0.08212386071681976,-0.0387105867266655,0.04994164779782295,-0.030314931645989418,0.06739485263824463,3,5,-1001,50,-29,66,-11,0,-154,595020,595.0199584960938,0.0,1500.0
08:50:52.160,AUTO,-35.3632713,149.1652306,11012,0.04936780408024788,-0.08212386071681976,-0.0387105867266655,0.04994164779782295,-0.030314931645989418,0.06739485263824463,3,5,-1001,50,-29,66,-11,0,-154,595020,595.0199584960938,0.0,1500.0
08:50:52.361,AUTO,-35.3632713,149.1652307,11405,0.06052156165242195,-0.08811623603105545,-0.025856025516986847,0.04806738346815109,-0.014915632084012032,0.05124141275882721,1,0,-998,48,-14,51,10,11,-152,595410,595.4099731445312,0.0,1500.0
08:50:52.562,AUTO,-35.3632709,149.1652311,11794,0.07011260092258453,-0.09132655709981918,-0.016683336347341537,0.03977145627140999,-0.004113077651709318,0.039444971829652786,-2,-4,-996,40,-3,39,33,25,-150,595800,595.7999877929688,0.0,1500.0
08:50:52.763,AUTO,-35.36327,149.1652318,12177,0.07809687405824661,-0.09182023257017136,-0.010345302522182465,0.03210853040218353,0.003894084133207798,0.029327981173992157,-5,-10,-994,32,4,29,54,39,-147,596180,596.1799926757812,0.0,1500.0
08:50:52.964,AUTO,-35.3632686,149.165233,12552,0.08389052748680115,-0.08993103355169296,-0.00662185437977314,0.013727320358157158,0.01531981397420168,0.014106073416769505,-5,-10,-994,32,4,29,76,54,-144,596560,596.5599975585938,0.0,1500.0
08:50:53.165,AUTO,-35.3632686,149.165233,12552,0.08389052748680115,-0.08993103355169296,-0.00662185437977314,0.013727320358157158,0.01531981397420168,0.014106073416769505,-8,-16,-991,14,16,13,76,54,-144,596560,596.5599975585938,0.0,1500.0
08:50:53.367,AUTO,-35.3632686,149.165233,12552,0.08389052748680115,-0.08993103355169296,-0.00662185437977314,0.013727320358157158,0.01531981397420168,0.014106073416769505,-8,-16,-991,14,16,13,76,54,-144,596560,596.5599975585938,0.0,1500.0
08:50:53.569,AUTO,-35.3632686,149.165233,12552,0.08389052748680115,-0.08993103355169296,-0.00662185437977314,0.013727320358157158,0.01531981397420168,0.014106073416769505,-8,-16,-991,14,16,13,76,54,-144,596560,596.5599975585938,0.0,1500.0
08:50:53.770,AUTO,-35.3632686,149.165233,12552,0.08389052748680115,-0.08993103355169296,-0.00662185437977314,0.013727320358157158,0.01531981397420168,0.014106073416769505,-8,-16,-991,14,16,13,76,54,-144,596560,596.5599975585938,0.0,1500.0
08:50:53.971,AUTO,-35.3632597,149.1652396,14021,-0.022498629987239838,0.0011929128086194396,-0.09639153629541397,-0.09485428035259247,0.04410091042518616,-0.07754258811473846,-11,-31,-1015,-94,44,-77,104,54,-148,598030,598.0299682617188,0.0,1500.0
08:50:54.172,AUTO,-35.3632597,149.1652396,14021,-0.022498629987239838,0.0011929128086194396,-0.09639153629541397,-0.09485428035259247,0.04410091042518616,-0.07754258811473846,-11,-31,-1015,-94,44,-77,104,54,-148,598030,598.0299682617188,0.0,1500.0
08:50:54.373,AUTO,-35.3632573,149.1652409,14407,-0.04104847088456154,0.014559674076735973,-0.11689402163028717,-0.06023620814085007,0.059393592178821564,-0.07417380809783936,-16,-24,-1013,-59,60,-74,98,39,-152,598410,598.4099731445312,0.0,1500.0
08:50:54.573,AUTO,-35.3632552,149.1652417,14798,-0.05287955701351166,0.02880210243165493,-0.1371118277311325,-0.036622073501348495,0.0605134554207325,-0.07090523838996887,-13,-20,-1010,-35,61,-71,88,23,-154,598800,598.7999877929688,0.0,1500.0
08:50:54.774,AUTO,-35.3632533,149.1652421,15193,-0.05943500995635986,0.04235278069972992,-0.15594641864299774,-0.01202426478266716,0.057408880442380905,-0.06915443390607834,-13,-15,-1008,-11,58,-69,74,6,-155,599200,599.2000122070312,0.0,1500.0
08:50:54.975,AUTO,-35.3632517,149.165242,15594,-0.06043664366006851,0.055281102657318115,-0.17374339699745178,0.009010253474116325,0.05437789857387543,-0.06488075107336044,-14,-9,-1004,9,55,-65,56,-9,-155,599600,599.5999755859375,0.0,1500.0
08:50:55.176,AUTO,-35.3632517,149.165242,15594,-0.06043664366006851,0.055281102657318115,-0.17374339699745178,0.009010253474116325,0.05437789857387543,-0.06488075107336044,-14,-9,-1004,9,55,-65,56,-9,-155,599600,599.5999755859375,0.0,1500.0
08:50:55.376,AUTO,-35.3632517,149.165242,15594,-0.06043664366006851,0.055281102657318115,-0.17374339699745178,0.009010253474116325,0.05437789857387543,-0.06488075107336044,-14,-9,-1004,9,55,-65,56,-9,-155,599600,599.5999755859375,0.0,1500.0
08:50:55.578,AUTO,-35.3632517,149.165242,15594,-0.06043664366006851,0.055281102657318115,-0.17374339699745178,0.009010253474116325,0.05437789857387543,-0.06488075107336044,-14,-9,-1004,9,55,-65,56,-9,-155,599600,599.5999755859375,0.0,1500.0
08:50:55.779,AUTO,-35.3632498,149.1652398,16781,-0.03665962815284729,0.07917791604995728,-0.20784881711006165,0.05326385051012039,0.01818055473268032,-0.028443090617656708,-8,5,-999,54,18,-28,-6,-40,-153,600790,600.7899780273438,0.0,1500.0
08:50:55.979,AUTO,-35.36325,149.1652386,17170,-0.02286006510257721,0.08209358900785446,-0.21244798600673676,0.060819003731012344,0.009627753868699074,-0.02014264091849327,-4,9,-999,61,10,-20,-27,-42,-152,601180,601.1799926757812,0.0,1500.0
08:50:56.180,AUTO,-35.36325,149.1652386,17170,-0.02286006510257721,0.08209358900785446,-0.21244798600673676,0.060819003731012344,0.009627753868699074,-0.02014264091849327,-4,9,-999,61,10,-20,-27,-42,-152,601180,601.1799926757812,0.0,1500.0
